,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7480-0,,,,,,,,,,,070110,070941,071131,071248,071354,071426,071542,071803
1,MW5594-0,,,,,,,,,070110,070350,070518,071636,071908,072035,072140,072202,072318,072613
2,MW4366-0,070110,070133,070445,070551,070707,070751,070858,070952,071025,071437,071604,072802,073045,073235,073340,073414,073530,073950
3,MW5142-0,071237,071259,071531,071709,071814,071908,072046,072151,072235,072634,072802,074108,074340,074445,074550,074644,074811,075126
4,MW4557-0,072140,,072739,072835,073002,073056,073235,073340,073436,074014,074202,075420,075651,075829,075945,080051,080207,080537
5,AA7301-0,073319,073551,073824,074057,074213,074318,074402,074518,074601,075158,075503,080610,080830,081019,081135,081250,081355,081827
6,MW4647-0,074423,074623,074927,075021,075147,075220,075325,075420,075503,075956,080302,081345,081501,081649,081805,081901,081955,082333
7,MW4781-0,,,075912,080029,080134,080207,080324,080420,080504,,081323,082322,082606,082755,082901,083006,083049,083426
8,MW4837-0,080515,080715,081019,081218,081345,081439,081522,081616,081710,082206,082555,083814,084058,084257,084402,084507,084644,085053
9,AA7480-1,081732,081933,082239,082417,082523,082555,082650,082805,082838,083332,083626,084644,084916,085053,085208,085304,085411,085831
10,MP6380-0,082206,082501,082805,083016,083132,083216,083300,083354,083448,084152,084424,085622,085904,090052,090157,090240,090417,090721
11,AA7479-0,,083405,083615,083825,083941,084025,084235,084340,084424,085242,085538,090616,090900,091100,091216,091322,091416,091847
12,MW5594-1,084319,084340,084706,084843,084937,085042,085231,085337,085433,085914,090052,091100,091333,091531,091648,091731,091909,092308
13,AA7458-0,084644,084833,085104,085231,085337,085411,085622,085715,085820,090312,090501,091752,092014,092203,092308,092416,092511,092816
14,MW4366-1,085231,085337,085654,085831,085958,090103,090240,090334,090417,091006,091154,092405,092649,092900,093016,093121,093216,093604
15,MW5142-1,085820,085958,090251,090428,090544,090638,090837,090955,091038,091553,091731,092900,093143,093259,093415,093521,093626,093919
16,MW4557-1,090700,090815,091100,091227,091343,091426,091459,091626,091709,092405,092554,093846,094140,094306,094423,094528,094622,094927
17,AA7336-0,091858,092119,092511,092627,092805,092911,093038,093154,093259,093846,094129,095326,095613,095812,095928,100011,100139,100600
18,AA7301-1,092353,,092816,093027,093132,093238,093415,093531,093604,,094716,095822,100000,100139,100254,100400,100528,100843
19,MW4825-0,092944,093100,093354,093521,093626,093709,093836,094003,094046,094601,094822,100000,100254,100455,100611,100727,100821,101136
20,MW4647-1,,093415,093836,094035,094151,094245,094434,094550,094633,095116,095401,100455,100611,100832,100937,101020,101125,101702
21,MW4781-1,095000,095105,095412,095539,095707,095801,095917,100022,100105,100727,100915,101944,102228,102417,102522,102615,102720,103024
22,AA6802-0,,,,,,,,,095423,095855,100033,101303,101545,101734,101839,101944,102123,102428
23,MW4837-1,095906,100044,100327,100506,100611,100654,100727,100821,100904,101357,101556,102742,102857,103056,103213,103257,103415,103835
24,AA7480-2,101031,101314,101556,101756,101923,101955,102040,102156,102301,102836,103046,104256,104520,104658,104813,104908,105024,105403
25,MW5594-2,103140,103235,103531,103647,103814,103846,103929,104035,104129,104647,104835,110024,110308,110435,110550,110634,110728,110958
26,AA7479-1,,,,,,,,103531,103626,104140,104447,105541,105824,110024,110130,110247,110340,110706
27,AA7458-1,104245,104458,104741,104940,105056,105150,105246,105340,105425,110014,110141,111326,111622,111810,111915,111947,112032,112420
28,MW4366-2,105436,105614,110014,110057,110203,110308,110435,110529,110601,111114,111242,112314,112441,112607,112713,112745,112851,113144
29,AA7336-1,111009,111146,111527,111611,111727,111831,111915,112021,112126,112651,112851,114118,114412,114622,114726,114842,115030,115545
30,MW4825-1,111505,112042,112430,112535,112702,112756,112945,113100,113144,113741,113940,115240,115534,115713,115829,115924,120052,120356
31,MW5142-2,,113846,114202,114402,114506,114550,114716,114759,114853,115429,115607,120701,120850,121005,121110,121204,121309,121635
32,MW4557-2,114936,,,,115618,,115902,115956,120041,120535,120733,121856,122140,122402,122456,122550,122644,123011
33,MW4647-2,120313,120513,120850,121016,121142,121226,121341,121457,121603,122035,122306,123337,123613,123751,123906,124011,124138,124558
34,MW4781-2,121918,,122402,122518,122633,122727,122822,122906,123011,,123740,124713,124956,125145,125251,125335,125440,125945
35,MW4837-2,123400,123539,123917,124011,124116,124210,124254,124453,124536,125018,125156,130240,130544,130816,130912,131006,131111,131543
36,AA7480-3,124757,125029,125230,125440,125607,125651,125734,125839,125923,130512,130711,131946,132252,132501,132606,132700,132805,133143
37,MW5594-3,130428,130606,131027,131144,131249,131343,131510,131553,131648,132147,132324,133541,133835,134025,134130,134235,134403,135012
38,MW4366-3,,132124,132418,132628,132754,132850,132955,133049,133143,133740,133907,134929,135211,135412,135517,135600,135655,140147
39,MW5142-3,133751,133907,134225,134352,134458,134530,134718,134824,134907,135350,135527,140512,140807,140945,141100,141154,141310,141638
40,MW4557-3,134846,,135412,135623,135749,135843,135948,140042,140147,140711,140912,142039,142332,142522,142627,142711,142806,143238
41,MW4647-3,140031,140241,140617,140744,140912,140955,141143,141259,141405,142017,142321,143426,143719,143929,144036,144119,144223,144642
42,MW4781-3,141543,141850,142144,142248,142415,142511,142638,142732,142817,143342,143614,144642,144852,145029,145145,145241,145336,145703
43,MW4837-3,143122,143216,143520,143730,143929,144003,144108,144213,144307,144819,145040,150525,150819,151029,151144,151239,151344,151814
44,AA7480-4,144451,144736,145029,145219,145347,145431,145547,145641,145725,150337,150640,151730,152003,152212,152317,152413,152458,152847
45,MW5594-4,150221,150409,150734,150924,151050,151144,151311,151405,151459,151952,152140,153552,153907,154107,154222,154327,154414,155003
46,MW4366-4,151647,151825,152151,152245,152350,152436,152542,152708,152803,153321,153508,154825,155130,155319,155435,155540,155635,160141
47,MW5142-4,153155,153259,153541,153720,153835,153907,154046,154139,154244,154751,154952,160203,160458,160635,160751,160857,160951,161459
48,MW4557-4,154222,,,,154942,155025,155109,155152,155257,155719,155918,161002,161247,161426,161531,161647,161741,162224
49,AA7301-2,154835,,155446,155551,155646,155741,155950,160058,160130,160646,160846,162014,162235,162424,162529,162634,162802,163257
50,MW4647-4,155918,160120,160353,160519,160719,160751,160857,161035,161107,161542,161814,163140,163437,163636,163741,163847,163952,164331
51,MW4705-0,,,160857,161057,161214,161309,161459,161553,161647,162130,162350,163720,164026,164225,164331,164446,164613,164908
52,MW4781-4,161024,,161448,161625,161814,161918,162108,162151,162245,162656,162952,164142,164414,164602,164707,164813,164908,165246
53,MW4825-2,161603,161719,162002,162202,162307,162402,162540,162634,162739,163247,163509,164646,165003,165235,165340,165423,165507,170022
54,MW4846-0,162445,163603,163930,164058,164215,164309,164435,164541,164635,165130,165340,170609,170853,171126,171231,171325,171502,171817
55,MW4837-4,162518,162656,162941,163130,163225,163330,163426,163542,163625,164131,164331,165613,165917,170105,170221,170315,170420,170809
56,AA7480-5,164836,165036,165340,165539,165657,165845,170000,170105,170221,170758,171104,172325,172620,172914,173030,173135,173302,173701
57,MW4856-0,165340,,170000,170148,170253,170431,170558,170714,170830,171441,171923,173102,173429,173755,173912,174007,174144,174533
58,MW5594-5,170000,170105,170347,170514,170620,170725,170841,170937,171042,171556,171755,173251,173556,173912,174028,174101,174249,174827
59,AA7458-2,170442,170915,171231,171430,171546,171712,171912,172018,172123,172703,172903,174249,174544,174817,174946,175051,175207,175649
60,MW4366-5,171419,171618,171901,172040,172145,172303,172453,172631,172725,173302,173451,174806,175112,175512,175628,175711,175827,180145
61,AA7479-2,172101,172303,172642,172852,172957,173156,173313,173451,173556,,174544,175816,180101,180417,180533,180649,180828,181311
62,MW5142-5,172631,172830,173124,173418,173523,173628,173711,173827,173923,174406,174617,175944,180250,180649,180806,180913,181051,181521
63,MW4557-5,173219,,173733,173901,174017,174112,174155,174311,174355,174912,175156,180333,180627,180934,181112,181156,181311,181752
64,MW4825-3,,,,173722,173945,174101,174144,174300,174355,174912,175134,180333,180627,180934,181101,181206,181322,181814
65,AA7301-3,173955,174450,174733,175018,175156,175301,175355,175512,175555,180250,180417,181908,182350,182550,182750,182856,183012,183338
66,MW4647-5,174946,175008,175450,175700,175805,175901,180017,180145,180239,181007,181405,182446,182739,183012,183139,183233,183412,183821
67,MW4705-1,,175805,180123,180250,180417,180533,180638,180754,180851,181604,181836,183222,183528,183748,183904,183958,184157,184723
68,MW4781-5,180754,,181300,181448,181615,181825,181941,182108,182202,183001,183200,184745,185043,185420,185536,185620,185747,190237
69,MW4837-5,,181846,182413,182623,182802,182856,183055,183316,183434,184157,184356,185916,190205,190522,190649,190743,190913,191329
70,MW4846-1,182140,183149,183643,183904,184020,184136,184302,184618,184712,185409,185547,191046,191340,191531,191652,191749,191918,192405
71,AA7480-6,184157,,184618,184819,184959,185104,185253,185642,185736,190404,190533,192035,192310,192640,192804,192921,193016,193450
72,MW4856-1,184440,,185514,185703,185822,185916,190121,190436,190533,191057,191246,192608,192859,193059,193216,193300,193416,193759
73,MW5594-6,185927,190215,190436,190627,190805,190924,191057,191213,191308,191822,191951,193143,193439,193632,193759,193836,194003,194247
74,MW4366-6,191520,191625,191929,192046,192205,192259,192415,192522,192608,193143,193332,194630,195000,195215,195333,195439,195608,200010
75,MW5142-6,192910,193049,193311,193427,193556,193654,193856,193951,194025,194619,194746,195904,200115,200257,200355,200449,200556,200956
76,AA7301-4,194651,,195048,195226,195333,195406,195501,195608,195651,200126,200344,201300,201509,201704,201758,201841,201937,202150
77,MW4557-6,200521,,,200956,201111,201155,201353,201447,201541,201958,202139,203242,203608,203756,203903,203937,204111,204502
78,MW4647-6,,202327,202541,202647,202813,202846,203007,203051,203157,203651,203837,204919,205126,205250,205344,205438,205526,205851
79,MW4781-6,203409,,204010,204122,204238,204310,204437,204536,204619,,205333,210622,210810,210959,211056,211139,211224,211459
80,MW4837-6,205115,205301,205558,205830,205935,210008,210102,210204,210248,210832,211011,212241,212451,212650,212755,212851,213019,213327
81,AA7480-7,210948,211056,211354,211510,211647,211730,211957,212103,212208,212722,212838,214031,214237,214406,214514,214608,214734,215116
82,MW5594-7,212451,212700,212945,213151,213303,213339,213600,213643,213716,214237,214416,215531,215730,215856,220003,220108,220228,220536
83,MW4366-7,214321,214416,214745,214854,215033,215116,215335,215456,215553,220046,220239,221435,221640,221839,221946,222040,222223,222501
84,MW4557-7,215951,,,220333,220449,220522,220656,220739,220812,221213,221341,222535,222734,222844,222949,223032,223126,223509
85,MW4647-7,,221851,222139,222255,222402,222437,222557,222651,222745,223255,223426,224438,224633,224738,224854,224937,225037,225413
86,MW4781-7,223331,,,,,,,,,,,,,,,,,230927
87,MW4837-7,,224959,225225,225413,225517,225602,225815,225920,230004,230431,230558,231842,232052,232230,232336,232409,232536,
88,AA7480-8,,230807,231020,231104,231234,231306,231539,231646,231807,232336,232525,,,,,,,
89,MW5594-8,232135,232303,232557,232734,,,,,,,,,,,,,,
