,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070112,070229,070303,070325,070431,070809,070925,071031,071136,071253,071347
1,MX1582-0,,,,,,,,,,,,,070112,070325,070726,070904,070947,071104,071209,071347,071431,071609,071820,072032,072115,072159,,072431,072526,072725,072803,072836,072920,072953,073048,073155,073505,073730,073910,074059,074154,074215
2,MX1708-0,070112,072105,072347,072609,072814,072942,073122,073250,073538,073611,073802,073910,074048,074415,074826,075015,075110,075248,075321,075604,075805,080030,080324,080536,080641,080724,080841,081019,081124,081252,081357,081431,081547,081631,081714,081830,082241,082346,082607,082711,082838,082923
3,MX1614-0,,070135,070409,070526,070715,070925,071031,071125,071325,071358,071515,071609,071758,072115,072442,072558,072631,072750,072836,072953,073026,073228,073505,073802,073847,073932,074038,074205,074259,074426,074521,074542,074626,074658,074815,074921,075248,075521,075754,075849,075956,080030
4,MX1722-0,,074110,074531,074921,075205,075648,075923,080103,080419,080503,080756,080852,081030,081357,081758,082008,082052,082313,082407,082923,082956,083206,083540,083825,083932,084028,084134,084240,084346,084558,084653,084843,084948,085043,085115,085254,085611,085727,085938,090043,090200,090221
5,MX4068-0,,075945,080430,080903,081324,081631,081925,082251,082440,082523,082711,082806,082956,083338,083730,083954,084039,084156,084240,084431,084526,084738,085148,085411,085516,085611,085716,085916,090011,090138,090244,090456,090551,090623,090656,090801,091139,091318,091529,091636,091742,091836
6,MX1545-0,,083413,083741,084017,084346,084714,085232,085505,085644,085749,090022,090149,090349,090801,091235,091445,091529,091647,091753,091942,092036,092247,092458,092730,092824,092931,093110,093238,093321,093500,093554,093700,093743,093827,093944,094135,094547,094724,094852,095008,095124,095157
7,MS2365-1,,084218,084452,084810,085210,085527,085854,090306,090718,090801,091002,091106,091150,091507,091847,092015,092047,092225,092331,092458,092541,092846,093121,093343,093500,093606,093732,093849,093956,094158,094230,094335,094442,094514,094536,094630,094936,095135,095314,095420,095526,095559
8,MX1582-1,,090116,090424,090656,091139,091539,091847,092142,092320,092447,092719,092835,093036,093354,093732,093912,094007,094135,094219,094420,094514,094724,094947,095157,095252,095346,095453,095620,095703,095903,095946,100050,100156,100239,100301,100407,100712,,101007,101112,101301,101322
9,MX1614-1,091625,092509,092824,093036,093259,093700,093805,093900,094208,094303,094503,094620,094724,095102,095442,095559,095642,095758,095841,100018,100050,100250,100512,100712,100744,100838,100956,101112,101155,101355,101500,101533,101638,101700,101733,101839,102146,102302,102535,102607,102735,102808
