,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MX1545-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070122,070216,070310,070343
1,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070205,070321,070417,070440,070535,070608,070725,070852,071146,071325,071536,071620,071747,071831
2,MX1582-0,,,,,,,,,,,,,070109,070440,070830,070947,071030,071146,071252,071409,071504,071631,071852,072114,072208,072324,072452,072619,072714,072851,072945,073029,073155,073250,073418,073618,073946,074126,074348,074453,074609,074703
3,MX1614-0,,070109,070354,070557,070758,070936,071041,071157,071409,071504,071609,071703,071841,072230,,072757,072851,073029,073134,073355,073451,073651,074009,074348,074431,074525,074630,074808,074913,075101,075145,075239,075344,075418,075451,075619,075957,080157,080420,080525,080631,080737
4,MS1935-0,071747,072009,072346,072546,072913,073228,073333,073556,073819,073935,074304,074348,074442,074819,075217,075451,075556,075714,075829,080040,080146,080357,080620,080832,080937,081031,081137,081304,081347,081558,081714,081843,081951,082046,082119,082246,110915,111021,083004,111304,111347,111432
5,MX1708-0,073651,074115,074757,075145,075451,075819,080146,080514,080704,080810,081009,081115,081304,081631,082013,082151,082235,082414,082447,083143,083238,083501,083849,084122,084237,084332,084437,084554,084648,084849,084944,085100,085157,085241,085302,085418,085734,085850,,090138,090256,090328
6,MX4068-0,,080230,080748,081609,082024,082541,083004,083238,083501,083606,083817,083933,084133,084510,084900,085145,085230,085357,085451,085712,085818,090033,090256,090509,090626,090710,090816,090945,091050,091311,091407,091513,091619,091640,091713,091852,092157,092335,092513,092557,092724,092757
7,MX1545-1,,083205,083428,083911,084343,085038,085302,085523,085745,085901,090044,090138,090318,090721,091112,091239,091322,091513,091608,091735,091818,092103,092357,092608,092651,092746,092851,093041,093113,093335,093419,093502,093618,093701,093734,093911,094228,094429,094608,094757,094903,094947
8,MS2365-1,083700,084521,084816,085006,085241,085934,090223,090350,090710,090755,090945,091101,091239,091557,091925,092103,092136,092314,092419,092557,092640,092841,093041,093241,093335,093430,093640,093806,093911,094112,094145,094218,094345,094419,094440,094546,094925,095042,095242,095326,095432,095505
9,MX1582-1,,090403,090733,090912,091155,091524,091735,091947,,092314,092513,092713,092757,093125,093513,093629,093723,093901,093933,094112,094156,094356,094557,094757,094852,094936,095042,095209,095253,095432,095516,095633,095705,095727,095749,095855,100204,100414,100613,100657,100751,100846
10,MX1614-1,092031,092808,093135,093408,093534,093911,094018,094134,094408,094513,094702,094757,094903,095304,095716,095844,095929,100036,100131,100331,100414,100613,100824,101036,101119,101203,101319,101518,101550,101834,101929,102034,102129,102201,102328,102446,102804,103004,103216,103321,103437,103531
11,MX1698-0,,094451,094830,095104,095443,095800,100036,100204,100458,100541,100729,100920,101036,101402,101802,101940,102024,102201,102245,102425,102508,102721,102942,103131,103227,103321,103426,103658,103752,103910,104005,104101,104155,104206,104243,104410,104759,104937,105125,105230,105325,105357
12,MX4068-1,,103459,103752,103954,104217,104632,104843,105125,105419,105514,105737,105832,105948,110315,110714,110832,110926,111126,111220,111410,111504,111653,111936,112147,112253,112336,112505,112748,112853,113114,113208,113314,113408,113451,113524,113639,114006,114205,114342,114448,114615,114637
13,MX1708-1,,105619,105915,110159,110609,111031,111325,111547,111947,112021,112231,112358,112527,112842,113208,113314,113357,113513,113545,113723,113817,114017,114205,114404,114448,114531,114659,114815,114837,115004,115048,115132,115239,115301,115333,115441,115723,115900,120027,120111,120154,120227
14,MX1447-0,112347,112548,112820,113136,113357,113650,113806,114006,114321,114426,114604,114710,114753,115132,115535,115723,115806,115933,120049,120216,120321,120541,120835,121056,121202,121257,121412,121539,121625,121802,121856,122013,122057,122140,122256,122415,122741,122954,123238,123344,123451,123534
15,MS2365-2,,114426,114710,114910,115301,115701,115755,115911,120049,120205,120342,120458,120552,120951,121340,121456,121539,121719,121802,121940,122035,122256,122530,122741,122836,122921,123049,123154,123249,123451,123534,123608,123725,123758,123841,123947,124253,124358,124559,124643,124737,124810
16,MX1545-2,,,,,,,,,,,,,,,,,,,,,,,,,,,115954,120100,120143,120259,120342,120426,120541,120603,120635,120751,121107,121307,121456,121603,121741,121824
17,MX1582-2,,120531,120657,121024,121456,121741,121929,122119,122519,122603,122752,122910,122954,123311,123758,123903,123958,124137,124220,124358,124504,124726,125045,125306,125349,125433,125600,125737,125821,125937,130053,130147,130325,130347,130419,130546,130851,131051,131145,131335,131430,131503
18,MX1614-2,,122657,123038,123311,123641,123936,124031,124220,124526,124621,124810,124854,125045,125433,125843,130009,130104,130231,130325,130513,130618,130851,131145,131419,131524,131608,131713,131818,131923,132123,132228,132311,132405,132500,132615,132742,133050,133133,133355,133452,133557,133630
19,MX1698-1,,124821,125001,125233,125527,125959,130209,130358,130734,130829,131007,131112,131241,131618,132050,132206,132249,132405,132500,132648,132732,132942,133133,133355,133430,133513,133630,133746,133830,133957,134104,134147,134254,134337,134505,134621,134915,135115,135348,135432,135526,135621
20,MS1935-1,,130945,131156,131408,131723,132007,132228,132427,132732,132826,133028,133133,133217,133535,133935,134104,134136,134315,134348,134548,134632,134821,135021,135242,135326,135359,135505,135632,135726,135853,135947,140031,140137,140231,140347,140537,141020,141208,141442,141558,141642,141714
21,MX1708-2,133111,133344,133513,133702,133913,134210,134505,134854,135516,135610,135726,135904,140010,140326,140653,140809,140853,141020,141125,141315,141410,141547,141808,142007,142051,142147,142241,142357,142430,142640,142724,142756,142933,142955,143028,143133,143419,143513,143651,143807,143902,143945
22,MX1545-3,135253,135505,135653,135915,140220,140620,140736,141315,141631,141725,141914,141957,142158,142535,142955,143133,143218,143334,143440,143702,143756,143956,144156,144418,144512,144606,144722,144839,144944,145143,145344,145546,145724,145840,145946,150113,150429,150628,150806,150923,151039,151133
23,MS2365-3,140842,141631,141830,142051,142357,142702,143301,143807,144123,144251,144450,144555,144711,145038,145440,145618,145724,145829,145935,150102,150156,150407,150650,150901,150945,151039,151144,151344,151419,,151748,151831,152020,152057,152220,152336,152738,152848,153048,153215,153332,153427
24,MX1582-3,143713,144018,144229,144428,144743,145121,145312,145651,145946,150051,150218,150312,150418,150755,151206,151311,151429,151614,151748,151854,152020,152242,152507,152654,152738,152826,152920,153131,153237,153405,153459,153616,153659,153743,153859,154006,154321,154426,154625,154731,154847,154920
25,MX1614-3,145924,150156,150356,150534,150923,151301,151600,152135,152610,152654,152848,153015,153048,153427,153816,153921,154016,154205,154259,154448,154531,154814,155025,155249,155344,155429,155546,155724,155818,160006,160124,160301,160440,160502,160651,160724,161124,161301,161619,161725,161819,161852
