,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4551-0,,,,,,,,,,,,,,,,,,,,,,070104,070223,070340
1,AA6374-0,,,,,,,,,,,,,,,,,070104,070128,070403,070603,070814,071131,071300,071510
2,AA7931-0,,,,,,,,,070104,070201,070307,070340,070552,070636,070730,071216,071332,071618,071934,072155,072416,072753,072920,073413
3,AA7539-0,,,,070104,070117,070246,070531,070720,070825,070919,071024,071131,071321,071427,071510,071923,072101,072500,072659,072847,073214,073540,073657,073846
4,MX4021-0,070104,070212,070329,070436,070614,070803,071108,071249,071343,071500,071618,071702,071829,071955,072039,072438,072605,072815,073058,073257,073457,074003,074129,074257
5,MX4338-0,070658,070930,071024,071131,071321,071545,071850,072028,072133,072238,072344,072438,072626,072720,072804,073214,073341,073625,074013,074224,074519,075026,075142,075343
6,AA7749-0,071713,071912,072039,072217,,,072858,072953,073058,073214,073257,073435,073646,073752,073825,074246,074457,,080014,080318,080658,,081320,081712
7,AA6942-0,,,072858,073152,073351,,073825,074024,074257,074435,074541,074752,,075015,075120,075658,075752,,081426,081723,082008,082443,082621,082831
8,AA7537-0,073225,073402,073519,073657,073835,074119,074508,074636,074910,075026,075131,075248,075553,075708,075741,080213,080351,080804,082030,082136,082348,082904,083031,083230
9,MX4458-0,074235,074402,074530,074647,074921,075120,075448,075625,075857,080025,080130,080235,080424,080552,080636,081120,081247,081605,082642,082947,083219,083641,083831,084019
10,MW3430-0,,,,,,,075058,075226,075321,075437,075531,075636,075825,080003,080047,080508,080636,081142,082316,082642,082958,083547,083809,083957
11,AA7712-0,075310,075426,075542,075708,080119,080402,080753,081025,081258,081437,081554,081901,082147,082254,082410,082904,083052,083841,084715,084948,085338,085706,085845,090142
12,MX4614-0,075636,080036,080151,080340,080530,080647,081025,081226,081320,081448,081605,081912,082158,082337,082443,082936,083136,083914,084726,085010,085421,085706,085845,110042
13,MX4551-1,080014,080530,080625,080709,080920,081047,081415,081616,081723,081850,082114,082359,082715,082842,082936,083452,083652,084442,085021,085243,085443,085929,090058,090310
14,AA6374-1,,,081839,081945,082125,082327,082704,082831,083103,083209,083336,083503,083725,084030,084124,084558,084832,085537,085918,090204,090511,091018,091156,091356
15,AA7450-0,082454,082537,082642,082853,083041,,083652,083831,084103,084303,084442,084526,084810,084915,084959,085421,085644,090131,090511,090701,090912,091418,091512,091712
16,AA7931-1,083903,084019,084103,084252,084620,084737,085105,085221,085505,085644,085834,085929,090131,090310,090405,090818,091018,091545,091901,092124,092515,092926,093114,093314
17,AA7485-0,084726,084759,084904,084948,085221,085316,085644,085823,085929,090131,090259,090353,090639,090828,090935,091407,091545,091956,092358,092559,092958,093558,093726,093925
18,AA7539-1,085706,085834,085953,090120,090342,090500,090755,091018,091134,091312,091450,091607,091745,091912,091945,092420,092548,093009,093252,093441,093820,094440,094608,094818
