,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,AA7503-0,,,,,,,,,,,,,,,,,,,,,070105,070353,070553
1,AA6345-0,,,,,,,,,,,,070105,070203,070309,070437,070532,070648,070815,070920,071058,071204,071530,071625
2,AA7848-0,,,,,,,070105,070118,071142,071237,071331,071509,071647,071814,072018,072124,072230,072430,072502,072629,072840,073123,073313
3,MW4647-0,,,,,070105,070118,070532,070659,071731,071847,071932,072102,072240,072357,072535,072618,072723,072840,072945,073112,073230,073535,073650
4,MS4934-0,,,,070105,070342,070459,070710,070826,071753,071859,071954,072113,072240,072357,072524,072557,072651,072840,072935,073050,073219,073440,073545
5,AA7488-0,,,070105,,070659,070920,071026,071120,,072230,072251,,072546,,072851,072956,073050,073208,073240,,073545,073900,074100
6,MW4781-0,,070105,070331,070604,070848,071120,071331,071552,072546,072640,072734,072840,073007,073101,073240,073302,073357,073607,073712,073817,073944,074248,074404
7,AA7637-0,,070721,070953,071258,071614,071803,072050,072218,073134,073240,073324,073451,073618,073723,073911,074016,074111,074216,074321,074448,074543,074859,075048
8,AA7530-0,071109,071320,071614,071954,072135,072502,072702,073123,074154,074310,074404,,074721,074815,075026,075121,075238,075354,075437,075605,075743,080026,080120
9,MR7938-0,,,,,071603,071636,071910,072208,073112,073219,073302,073419,073545,073640,073756,073900,073955,074154,074259,074415,074543,074859,075037
10,MP6039-0,071741,073112,073324,073650,074006,074132,074354,074510,075354,075459,075553,075711,075827,075954,080131,080225,080319,080530,080624,080741,080941,081153,081309
11,MP6380-0,,071932,072240,072524,072808,072956,073144,073429,074332,074415,074521,074626,074743,074859,075037,075131,075248,075354,075459,075616,075754,080109,080236
12,MW4366-0,072524,072546,072851,073302,073440,073756,074049,074332,075354,075448,075542,075649,075816,075921,080131,080236,080319,080530,080624,080741,080941,081153,081320
13,MW4619-0,074343,074615,074859,075321,,075722,,080015,080952,081047,081131,,,,,081742,081848,082005,082110,082216,082343,082605,082700
14,AA7479-0,074837,075015,075310,075616,075848,080120,080352,080624,081742,081848,081931,082048,082216,082321,082427,082533,082638,082754,082900,083005,083154,083459,083616
15,AA7101-0,075216,075531,075743,080026,080257,080435,080657,080930,081953,082037,082143,082310,082427,082522,082627,082743,082900,083027,083132,083259,083404,083732,083911
16,AA7503-1,080341,,080741,081025,081258,,,081909,083016,083110,083226,083342,,083649,083837,083954,084100,084227,084332,084447,084552,084846,085025
17,AA6345-1,081025,081215,081531,081804,082037,082259,082533,082816,083732,083837,083932,,084216,084259,084437,084531,084635,084751,084858,085014,085143,085416,085554
18,AA7488-1,,081909,082059,082449,,082921,083059,083248,084353,084437,084531,,,,085025,085130,085238,085405,085511,085616,085743,090019,090124
