,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA6952-0,,,,,,,,,,,,,,,070103,070126,070210,070507
1,AA7488-0,,,,,,,,,,,070103,070835,071045,071203,071257,071351,071446,071806
2,MW4640-0,,,,,,,,,070103,070551,070728,071733,071955,072049,072155,072227,072343,072615
3,AA7322-0,070115,070424,070707,070813,070940,071034,071224,071308,071351,071817,072100,073130,073341,073424,073551,073646,073813,074129
4,AA7101-0,071150,071518,071828,071955,072122,072155,072343,072437,072521,073058,073403,074540,074729,074846,075004,075047,075236,075635
5,AA7536-0,,,072941,073108,073225,073257,073435,073540,073624,,074340,075225,075519,075625,075730,075814,075919,080256
6,AA7706-0,073352,,073950,074057,074213,074245,074457,074551,074634,075214,075435,080519,080730,080858,081025,081119,081152,081541
7,AA7248-0,074612,074751,075025,075236,075341,075414,075519,075614,075646,080119,080256,,,081824,081907,081950,082056,082413
8,AA7149-0,075730,,080202,080413,080541,080624,080730,080824,080909,081436,081613,082635,082858,083003,083109,083203,083309,083720
9,AA6952-1,080824,,081236,081425,,081646,081751,081846,081918,,082624,083647,,,084152,084235,084352,084541
10,AA7488-1,081813,082024,082223,082424,082540,082613,082814,082908,082952,083509,083742,084802,085024,085151,085257,085351,085435,085857
11,AA7721-0,082930,083036,083331,083426,083531,083604,083658,083804,083836,084246,084508,085540,085646,085730,085835,085908,085929,090235
12,MW4640-1,083636,083826,084014,084046,084152,084224,084352,084435,084519,084930,085046,090025,090235,090340,090446,090518,090624,090858
13,AA7530-0,084446,,084940,085035,085151,085246,085424,085508,085551,,090319,091413,091635,091751,091928,092013,092151,092413
14,AA7322-1,085151,085435,085708,085824,085940,090025,090119,090203,090246,,091035,092151,092413,092518,092706,092813,092940,093235
15,AA7101-1,085708,085940,090235,090424,090540,090624,090815,090909,090952,091445,091657,092824,093024,093150,093256,093350,093434,093729
16,AA7536-1,091235,,091740,091906,092035,092140,092213,092340,092435,,093339,094624,094846,095045,095151,095319,095445,095919
17,AA7706-1,091834,092151,092518,092645,092751,092835,092908,093002,093046,093646,093940,094930,095151,095308,095413,095518,095635,100025
18,AA7195-0,092730,,093150,093256,093423,093528,093635,093729,093802,094224,094424,095529,,,100046,100202,100329,100814
19,AA7248-1,093528,140309,094002,094140,094245,094351,094602,094707,094740,095203,095424,100508,100657,100835,100940,101034,101117,144431
20,AA7149-1,,095213,095435,095603,095707,095740,095845,095941,100014,100435,100635,101657,101920,102047,102152,102257,102403,102813
21,AA6952-2,095941,,100351,100541,100657,100741,100824,100918,100951,,101646,,,103150,103257,103340,103435,103741
22,AA7488-2,,101613,101942,102036,102131,102214,102425,102540,102624,103128,103413,104436,104657,104908,105024,105118,105214,105508
23,MW4640-2,102457,103023,103424,103540,103636,103719,103847,103931,104025,104531,104730,105825,110036,110246,110352,110446,110612,110918
24,AA7530-1,102730,104542,104835,105024,105150,105224,105319,105413,105446,110036,110308,111351,111613,111814,111919,112025,112108,112424
25,AA7322-2,105624,,110152,110319,110446,110518,110601,110655,110738,,111424,112635,112814,112919,113046,113140,113246,113541
26,AA7195-1,110612,,111858,112003,112108,112151,112340,112435,112508,,113235,114213,114518,114717,114803,114907,115034,115435
27,AA7101-2,113329,113541,113908,114046,114202,114308,114424,114551,114655,115150,115329,120554,120816,121037,121155,121300,121427,121849
28,AA7536-2,114907,115056,115351,115551,115707,115746,115851,115959,120055,120659,121015,122121,122343,122606,122701,122745,122902,123230
29,AA7149-2,,122437,122650,122722,122841,122913,123051,123145,123241,123733,123900,125110,125331,125509,125615,125648,125837,130319
30,AA6952-3,123628,123744,124110,124215,124333,124416,124521,124616,124649,,125310,130351,130624,130741,130908,131002,131152,131319
31,AA7488-3,,125321,125604,125731,125837,125920,130119,130235,130319,130835,131057,132201,132435,132718,132836,132951,133046,133402
32,MW4640-3,130508,130813,131057,131203,131308,131340,131540,131625,131719,132212,132328,133434,133719,133825,133931,134015,134120,134532
33,AA7322-3,132402,132602,132814,132908,133024,133057,133151,133246,133329,133908,134131,135142,135341,135508,135635,135707,135803,140204
34,AA7101-3,133351,133719,134026,134226,134342,134425,134604,134743,134827,135330,135446,140552,140814,141035,141151,141257,141402,141657
35,AA7536-3,134732,135121,135330,135508,135613,135646,135846,140035,140132,140552,140825,142006,142249,142448,142603,142709,142816,143154
36,AA7149-3,141803,141847,142216,142321,142437,142531,142743,142921,143006,143522,143901,145054,145338,145541,145709,145825,145932,150410
37,AA6952-4,143133,143522,143755,144031,,144241,144347,144609,144653,,145615,150716,150939,,151257,151341,151424,151708
38,AA7488-4,,144905,145148,145306,145443,145541,145636,145814,145859,150410,150738,151952,152224,152435,152540,152648,152745,153049
39,MW4640-4,145921,150252,150610,150810,150917,150950,151055,151203,151257,151814,152047,153427,153712,153911,154028,154133,154237,154542
40,AA7322-4,,151908,152224,152308,152435,152530,152659,152912,152955,,153806,154944,155144,155430,155546,155653,155821,160220
41,AA7101-4,153205,153427,153734,153955,154227,154310,154416,154626,154722,155241,155452,161242,161526,161831,161947,162113,162231,162601
42,AA7536-4,154332,154459,154817,154911,155039,155122,155241,155452,155536,,160315,161947,162241,162422,162538,162622,162727,163011
43,AA7706-2,154806,154955,155252,155441,155557,155653,155853,160020,160104,160505,160726,162338,162444,162538,162655,162738,162822,163221
