,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
11,MS1903-1,,093013,093140,093351,093539,094043,094210,094400,094621,094715,094822,094938,095000,095315,095705,095820,095904,100020,100052,100209,100303,100452,100745,101018,101101,101155,101322,101437,101521,101647,101731,101803,101919,101941,102014,102130,102446,102540,102729,102835,102929,103002
12,MS1935-1,,095947,100052,100252,100535,100913,101133,101249,101553,101636,101835,101951,102151,102518,102857,103024,103129,103341,,103542,103626,103901,104205,104407,104511,104606,104754,104933,105028,105206,105334,105439,105638,105700,105722,105816,110122,110311,110522,110605,110732,110816
13,MR8026-0,,,,,102846,103319,103542,103659,103912,103955,104217,104300,104355,104710,105122,105228,105334,105511,105533,105733,105816,110112,110406,110555,110649,110732,110911,111017,111101,111239,111334,111417,111523,111556,111628,111755,112134,112238,112511,112626,112742,112826
14,MS1953-1,,104501,104754,104944,105049,105355,105511,105700,110039,110155,110311,110406,110605,110933,111301,111417,111512,111734,111806,111956,112039,112238,112438,112637,112731,112815,112931,113057,113140,113307,113402,113445,113539,113624,113707,113834,114203,114501,,114722,114839,114912
15,MS2259-1,,110406,110711,110900,111217,111556,111839,,112228,112311,112532,112616,112648,113036,113413,113529,113613,113740,113834,114014,114120,114248,114522,114733,114806,114901,114956,115101,115155,115345,115439,115522,115617,115649,115732,115859,120213,120413,120550,120716,120833,120905
16,MW5645-1,,112322,112438,112731,112942,113246,113456,113613,113855,113950,114120,114226,114259,114639,115017,115133,115206,115406,115512,115710,115805,120036,120307,120518,120601,120655,120800,120916,121010,121222,121327,121412,121506,121528,121600,121716,122009,122102,122302,122407,122501,122544
17,MX1517-2,,114343,114556,114744,114901,115206,115428,115512,115805,115815,120004,120119,120235,120550,120938,121117,121200,121305,121401,121538,121622,121853,122102,122302,122407,122450,122555,122722,122754,122912,123006,123100,123154,123216,123310,123425,123803,123858,124057,124141,124235,124309
18,MS2243-2,,120235,120518,120822,121043,121412,121528,121643,121925,122019,122229,122323,122450,122837,123205,123342,123425,123552,123635,123847,123930,124130,124353,124604,124636,124730,124836,125003,125035,125203,125307,125351,125423,125456,125635,125741,130046,130245,,130518,130634,130728
19,MS2365-2,,122124,122407,122555,122754,123132,123310,123509,123919,124025,124141,124246,124330,124647,125046,125246,125351,125518,125613,125803,125846,130046,130245,130445,130540,130623,130706,130811,130854,131021,131104,131158,131304,131347,131420,131525,131901,132041,132325,132442,132547,132631
20,MS1903-2,,124003,124224,124353,124658,125057,125246,125434,125752,125835,130046,130141,130256,130612,131010,131136,131221,131409,131514,131702,131756,132019,132209,132420,132515,132558,132704,132833,132927,133054,133159,133306,133350,133423,133551,133708,134036,134215,134353,134553,134709,134752
21,MR8026-1,,125835,130025,130224,130623,131032,131126,131242,131557,131619,131807,131901,131957,132325,132704,132811,132906,133033,133105,133306,133350,133602,133741,133952,134036,134120,134236,134331,134416,134542,134625,134731,134836,134847,134920,135036,135414,135540,135846,135930,140035,140130
22,MS2259-2,131712,133624,133846,134058,134521,134920,135130,135331,135730,135741,135908,140046,140130,140435,140803,140929,141046,141202,141257,141518,141602,141801,142043,142253,142327,142413,142518,142645,142718,142836,142930,143003,143119,143152,143235,143353,143657,143752,,144120,144236,144320
23,MS1953-2,,131723,131912,132147,132547,132906,133011,133116,133518,133602,133814,133857,133941,134309,134658,134825,134909,135108,135141,135331,135414,135635,135846,140057,140152,140246,140351,140519,140551,140750,140857,141046,141118,141150,141308,141413,141646,141823,,142127,142221,142316
24,MW5645-2,133846,135951,140224,140457,140707,141118,141402,141602,141844,141917,142033,142232,142413,142802,143141,143341,143436,143552,143646,143824,143908,144109,144331,144514,144557,144641,144758,144924,145030,145146,145241,145420,145547,145620,145642,145809,150220,150336,150536,150619,150735,150808
25,MX1517-3,,142127,142413,142645,142847,143152,143425,143625,143908,144014,144152,144236,144357,144725,145113,145303,145347,145525,145631,145831,145926,150126,150409,150640,150724,150819,150924,151040,151124,151323,151417,151522,151617,151700,151826,152004,152330,152542,152804,152932,153050,153134
26,MS2243-3,143918,144236,144546,144819,145157,145620,145831,145937,150159,150253,150503,150557,150745,151124,151522,151700,151743,151920,152025,152153,152236,152447,152648,152909,153005,153101,153208,153335,153429,153556,153650,153744,153838,153902,153946,154115,154440,154607,154902,155007,155102,155156
27,MS2365-3,145819,150115,150315,150452,150724,151145,151301,151544,151942,152015,152142,152247,152320,152648,153050,153208,153241,153418,,153650,153744,153957,154158,154408,154451,154545,154701,154807,154851,155051,155145,155218,155334,155356,155429,155534,155912,160031,160335,160440,160535,160629
28,MS1903-3,151909,152015,152225,152426,152848,153219,153313,153440,153755,153816,153957,154053,154220,154545,154935,155112,155207,155323,155418,155556,155618,155839,160103,160324,160419,160502,160607,160734,160828,161101,161155,161239,161406,161449,161511,161627,161921,162110,162404,162459,162604,162648
29,MS1935-2,,153850,154147,154357,154607,155018,155112,155251,155501,155607,155734,155839,155947,160313,160701,160817,160913,161155,161228,161417,161449,161743,162004,162648,162804,162858,163016,163142,163248,163427,163459,163626,163658,163720,163836,163952,164320,164541,164708,164824,164930,165014
30,MS1953-3,155218,155439,155629,155901,160114,160545,160745,160924,161406,161500,161710,161816,161859,162215,162604,162731,162825,162954,163038,163226,163320,163615,163836,164037,164131,164204,164309,164425,164458,164647,164741,164814,164930,165003,165025,165132,165428,165616,165743,165942,170036,170109
31,MR8026-2,,161605,161816,162026,162437,162836,162943,163027,163320,163404,163543,163648,163804,164153,164552,164719,164803,165014,165059,165250,165344,165544,165743,165953,170058,170141,170308,170414,170447,170708,170751,170824,170950,171012,171044,171211,171620,171818,172040,172145,172252,172325
32,MS2259-3,,163215,163448,163731,164142,164530,164730,164919,,165322,165511,165627,165710,170026,170414,170541,170708,,,171044,171127,171359,171630,171902,171956,172040,172145,172252,172357,172559,172642,172737,172820,172853,173010,173126,173441,173839,,173956,174112,174155
33,MW5645-3,164026,165037,165417,165638,165859,170257,170340,170508,170824,170918,171149,171305,171337,171703,172051,172219,172303,172431,172537,172758,172842,173126,173336,173546,173618,173702,173807,173923,174006,174123,174228,174311,174355,174439,174501,174617,174946,175134,175312,175355,175511,175555
34,MX1517-4,,170929,171117,171410,171620,171923,172029,172207,172442,172526,172747,172831,173010,173346,173756,173923,174006,174144,174228,174501,174544,174754,175029,175301,175323,175406,175511,175628,175711,175816,210321,210357,210515,210600,210635,210751,211102,211239,211518,211635,211732,211810
35,MS2243-4,,173325,173513,173723,173934,174406,174606,174711,174851,174956,175155,175301,175417,175754,180145,180312,180355,180651,180734,180957,181040,181346,182029,182228,182311,182355,182449,182543,182637,182742,182902,183018,183155,183239,183416,183553,183941,184109,184308,184402,184507,184529
36,MS2365-4,,175206,175500,175628,175901,180207,180406,180607,180946,181040,181157,181240,181346,181734,182206,182438,182510,182720,182827,183050,183155,183521,185024,185225,185257,185340,185424,185518,185613,185740,185834,185928,190038,190101,190218,190355,190703,190840,191008,191115,191159,191242
37,MS1903-4,,181607,181913,182355,182912,183206,183300,183354,183521,183637,183836,183930,184014,184340,184824,185118,185214,185413,185550,185740,185823,190025,190240,190438,190524,190620,190714,190815,190902,191032,191115,191209,191348,191421,191448,191554,191924,192053,192215,,192437,192510
38,MS1935-3,,183742,184130,184340,184919,185214,185308,185434,185539,185707,185917,190014,190156,190535,190923,191032,191159,191421,191448,191803,191857,192204,192353,192609,192641,192736,192833,192939,193025,193247,193353,193513,193556,193648,193826,193947,194337,194551,194743,194949,195035,195129
39,MR8026-3,,185856,190014,190229,190513,190815,190912,191043,191348,191532,191824,191857,192040,192415,192758,192916,193014,193225,193236,193451,193545,193804,194009,194221,194326,194411,194516,194647,194756,194937,195035,195118,195202,195224,195248,195356,195715,195848,200005,200038,200132,200215
40,MS1953-4,,191510,191731,191934,192029,192521,192725,192844,193047,193141,193258,193404,193513,193826,194159,194337,194411,194528,194604,194756,194904,195056,195235,195440,195526,195610,195653,195748,195848,200048,200143,200215,200330,200415,200437,200543,200854,201033,201254,201423,201517,201549
41,MS2259-4,,194159,194400,194604,194831,195150,195335,195526,,195715,195823,195932,200016,200330,200723,200842,200926,201055,201139,201338,201433,201623,201826,202036,202111,202208,202302,202418,202502,202619,202724,202818,202951,203024,203157,203315,203609,203939,,204134,204239,204323
42,MW5645-4,,195418,195537,195737,200048,200308,200521,200640,200854,201021,201139,201222,201423,201805,202157,202345,202429,202546,202640,202840,202851,203107,203347,203547,203631,203715,203758,203917,204002,204134,204207,204301,204440,204516,204559,204704,204958,205055,205326,205409,205521,205553
43,MS2243-5,,204156,204355,204559,204827,205105,205304,205444,205604,205647,205857,210004,210223,210600,211005,211135,211218,211338,211507,211656,211810,211950,212236,212447,212541,212635,212740,212835,212930,213143,213237,213311,213501,213527,213615,213719,214035,214217,214446,214602,214707,214740
44,MS2365-5,,210635,210846,211040,211156,211550,211732,211853,211950,212036,212152,212236,212319,212635,213015,213132,213216,213334,213501,213625,213719,213908,214130,214327,214411,214446,214541,214656,214740,214916,215010,215054,215150,215214,215259,215416,215748,215937,220140,220250,220344,220439
45,MS1953-5,212952,213026,213122,213259,213516,213908,214141,214229,214411,214508,214656,214729,214838,215150,215549,215716,215759,215915,215948,220154,220301,220450,220645,220845,220929,221012,221056,221202,221257,221512,221557,221644,221750,221833,221906,222011,222257,222426,222610,222704,222824,222851
46,MS2259-5,215248,215404,215654,215759,220104,220344,220548,220655,220823,220856,221001,221056,221235,221545,221916,222032,222105,222235,222246,222402,222442,222620,222801,223007,223050,223133,223216,223326,223420,223558,223706,223749,223832,223920,223941,224047,224416,224525,224735,224818,224924,224956
47,MW5645-5,220450,221927,222032,222225,222413,222725,222812,222902,223028,223101,223238,223326,223503,223810,224148,224310,224332,224428,224514,224652,224746,224913,225112,225311,225355,225438,225521,225626,225658,225831,225926,225958,230044,230106,230139,230237,230522,230616,230825,230934,231007,231050
48,MX1517-5,224924,225123,225344,225532,225637,230020,230201,230300,230428,230511,230627,230721,230855,231156,231529,231636,231657,231757,231843,232015,232050,232249,232510,232709,232822,232857,,,,,,,,,,,,,,,,
49,MS2243-6,230511,230616,230753,230906,231039,231233,231329,231424,231529,231603,231719,231757,231916,232227,232553,232720,232752,232857,,,,,,,,,,,,,,,,,,,,,,,,
50,MS1695-0,232531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
