,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
13,MZ3559-0,083550,083635,083824,083845,083907,083939,084003,084036,084109,084224,084319,084403,084635,084741,085152,085236,085458,085541,085753,090153,090248,090343,090522,090701,090901,091007,091428,091828,092018,092811,092927,093129,093352,093754,093848,094059,094742
14,MZ3956-1,084941,085057,085225,085247,085320,085352,085414,085458,085541,085647,085742,085858,090014,090131,090500,090639,090850,090923,091133,091544,091639,091712,091912,092029,092145,092251,092728,093107,093403,094142,094331,094532,094710,095059,095238,095333,095830
15,MW5936-0,,,,,,,,,085046,085118,085225,085331,085551,085731,090036,090226,090332,090405,090639,090956,091050,091144,091344,091522,091734,091817,092324,092927,093236,094132,094248,094532,094659,095048,095217,095311,095736
16,MW5853-1,,,,,,,,,,,,,,,,,,,,,,,,,,085414,085909,090204,090343,090923,091028,091334,091628,092040,092207,092358,092905
17,MW5943-1,085836,090416,090544,090628,090650,090712,090745,090818,090850,091018,091101,091206,091439,091606,091912,092018,092134,092156,092358,092644,092717,092811,092949,093203,093330,093425,093910,094309,094543,095513,095703,095936,100126,100359,100515,100727,101127
18,MX1197-0,,085847,085930,085953,090036,090109,090153,090226,090310,090500,090533,090650,090818,091050,091417,091617,091901,092007,092207,092432,092515,092610,092800,092927,093107,093225,093637,093910,094121,095300,095440,095736,095925,100148,100316,100515,101044
19,MW5966-0,091228,091323,091450,091533,091555,091701,091712,091755,091828,091923,092018,092123,092251,092358,092644,092822,092927,093022,093236,093531,093637,093743,093954,094153,094309,094342,094826,095144,095440,100410,100515,100716,101022,101433,101600,101738,102331
20,MX1067-0,091901,091956,092134,092207,092229,092302,092324,092358,092432,092610,092706,092800,092927,093151,093509,093648,093859,093954,094204,094521,094637,094710,094858,095059,095217,095300,095736,095947,100148,100855,101044,101339,101643,101856,102025,102236,102647
21,MX1084-1,,092811,092916,092949,093011,093045,093107,093140,093214,093308,093352,093447,093720,093838,094226,094353,094510,094554,094659,094858,095005,095037,095206,095311,095417,095440,095925,100148,100348,101105,101212,101538,101705,102047,102153,102437,102753
22,MW5898-1,,093604,093732,093805,093827,093859,093921,094005,094037,094204,094309,094404,094543,094804,095110,095322,095557,095641,095808,100021,100126,100210,100359,100515,100622,100655,101138,101422,101611,102426,102603,102931,103142,103427,103605,103700,104326
23,MZ3556-1,094342,094448,094615,094648,094710,094815,094836,094920,094942,095059,095155,095300,095524,095725,100054,100254,100515,100600,100738,101033,101127,101244,101422,101549,101801,101845,102309,102636,102826,103321,103500,103733,104029,104445,104613,104846,105346
24,MX1135-0,,095110,095300,095333,095406,095502,095535,095619,095714,095830,095925,100032,100232,100359,100738,100833,101105,101138,101400,101654,101801,101918,102120,102342,102542,102636,103131,103500,103805,104209,104348,104539,104846,105312,105429,105557,110127
25,MZ3734-1,095925,100021,100137,100210,100232,100305,100327,100410,100505,100633,100727,100833,101105,101328,101716,101940,102215,102309,102520,102847,103014,103120,103321,103511,103638,103711,104158,104518,104708,105250,105418,105736,105948,110232,110411,110548,111024
26,MZ3740-1,100811,101011,101127,101200,101222,101255,101317,101411,101505,101633,101727,101823,102058,102236,102603,102720,102942,103025,103153,103616,103722,103805,104007,104146,104337,104423,104836,105121,105334,105703,105819,110115,110359,110655,110832,111035,111613
27,MZ3825-1,101823,101907,102036,102109,102120,102215,102258,102331,102404,102520,102625,102731,103004,103131,103354,103438,103700,103744,103933,104209,104242,104337,104539,104730,104857,104930,105346,105747,105937,110527,110633,110927,111046,111457,111708,111813,112342
28,MZ3978-1,101845,102753,102931,102953,103058,103153,103215,103248,103321,103449,103555,103638,103838,104051,104434,104550,104814,104908,105048,105346,105451,105535,105736,105915,110009,110031,110443,110800,111001,111624,111751,111950,112142,112604,112731,112836,113459
29,MZ3987-1,,103700,103805,103849,103911,103944,104007,104040,104114,104242,104326,104412,104602,104740,105144,105323,105535,105630,105841,110053,110149,110232,110422,110548,110655,110738,111308,111624,112024,112437,112553,112920,113215,113616,113732,113944,114421
30,MX1213-1,104518,104550,104719,104740,104803,104846,104919,104941,105037,105132,105239,105346,105513,105641,105948,110031,110305,110348,110516,110822,110927,111035,111214,111341,111508,111613,112047,112426,112731,113059,113226,113510,113826,114135,114241,114432,114926
31,MZ4228-1,105546,105703,105830,105926,105948,110042,110115,110210,110232,110359,110505,110611,110822,110938,111225,111330,111603,111708,111929,112204,112309,112426,112658,112825,113015,113120,113554,113900,114146,114610,114758,115115,115243,115611,115738,115906,120413
32,MW5853-2,110337,110433,110600,110633,110655,110749,110811,110843,110916,111035,111119,111214,111435,111613,111950,112108,112331,112437,112615,112920,113047,113215,113415,113554,113732,113837,114336,114715,114915,115443,115622,115927,120202,120446,120602,120835,121334
33,MZ3559-1,111435,111552,111719,111740,111802,111907,111929,112003,112035,112225,112331,112415,112625,112803,113109,113226,113448,113554,113837,114208,114314,114421,114610,114747,114926,115031,115505,115749,120022,120413,120657,120940,121118,121512,121643,121823,122457
34,MW5936-1,,112215,112331,112415,112426,112458,112531,112636,112709,112847,113004,113109,113237,113426,113754,113944,114219,114314,114505,114758,114926,115020,115148,115326,115505,115600,120034,120340,120708,121356,121523,121738,121949,122350,122519,122817,123240
35,MX1197-1,112531,112731,112847,112909,112942,113004,113026,113059,113131,113248,113331,113448,113721,113826,114113,114157,114410,114454,114642,114809,114926,115020,115159,115348,115516,115611,120034,120351,120803,121356,121536,121738,121938,122200,122255,122530,
36,MP5823-0,113047,113320,113426,113459,113521,113616,113637,113721,113815,113956,114051,114208,114358,114505,114758,114926,115148,115221,115454,115738,115822,115916,120106,120256,120457,120519,120951,121407,122117,122603,122742,122944,123218,123546,123716,123759,124413
37,MP5813-0,113944,114018,114219,114252,114325,114358,114421,114505,114537,114715,114809,114852,115104,115221,115505,115644,115906,120034,120245,120457,120602,120719,120835,121013,121207,121312,121738,122022,122424,122955,123101,123346,123502,123748,123937,124234,124647
38,MW5966-1,114421,114642,114809,114842,114926,115020,115042,115115,115159,115326,115421,115538,115749,115906,120213,120413,120646,120741,120929,121207,121302,121418,121559,121800,121938,122000,122435,122839,123229,123959,124106,124318,124530,124826,124954,125217,125641
39,MX1067-1,114959,115305,115432,115516,115600,115655,115716,115800,115822,120012,120055,120151,120402,120519,120846,121002,121218,121345,121547,121812,121949,122055,122306,122435,122614,122709,123134,123451,123842,124403,124614,124742,125005,125418,125534,125914,130527
40,MZ3956-2,115644,115822,120000,120034,120055,120140,120202,120245,120318,120413,120457,120624,120835,121034,121334,121536,121749,121855,122044,122233,122339,122435,122625,122753,122944,123017,123440,123854,124150,124837,125122,125334,125429,125641,125819,125949,130632
41,MW5943-2,115822,121251,121429,121523,121547,121643,121716,121812,121833,122011,122200,122244,122424,122530,123006,123156,123429,123621,123810,124139,124307,124350,124603,124815,124954,125038,125523,125736,130149,130759,130950,131214,131352,131753,131932,132122,132642
42,MP5834-0,,120540,120646,120719,120741,120813,120835,120908,121024,121129,121251,121345,121523,121716,122000,122055,122328,122424,122658,123006,123156,123240,123407,123557,123737,123831,124307,124508,124815,125407,125546,125746,130044,130328,130444,130643,131056
43,MW5898-2,123134,123156,123346,123418,123440,123535,123546,123643,123737,123937,124034,124201,124328,124520,124943,125049,125312,125501,125725,130138,130233,130338,130538,130705,130927,131034,131508,131815,132301,132759,132937,133043,133515,133938,134044,134224,134717
44,MZ3556-2,124742,124859,125016,125038,125100,125206,125239,125312,125345,125557,125652,125736,130011,130200,130632,130726,131012,131056,131308,131721,131859,131954,132144,132356,132524,132619,133043,133654,134106,134551,134717,135023,135213,135446,135636,135814,140424
45,MX1084-2,,,,,,,,,,,,,,,,,,,,,,,,,125228,125301,125746,130149,130559,131203,131319,131424,131625,132016,132122,132356,132821
46,MZ3734-2,125546,125714,125841,125938,130000,130055,130116,130200,130255,130422,130549,130737,131023,131214,131530,131659,131921,132049,132301,132715,132759,132915,133104,133243,133421,133454,133916,134256,134623,135203,135329,135435,135636,140057,140141,140308,140647
47,MZ3740-2,130610,130737,130916,130950,131001,131056,131118,131203,131236,131435,131530,131625,131753,132005,132323,132429,132704,132810,133054,133410,133515,133610,133821,134011,134201,134246,134707,134907,135224,135603,135741,140025,140308,140603,140741,141014,141554
48,MZ3825-2,131659,131837,132005,132049,132111,132144,132206,132250,132334,132513,132557,132715,133021,133148,133621,133726,134000,134044,134201,134414,134518,134613,134814,134940,135056,135128,135614,135941,140340,140909,141036,141237,141416,141756,141850,141956,142421
49,MZ3978-2,132642,132832,133021,133043,133104,133137,133159,133232,133315,133454,133548,133715,134000,134055,134446,134645,134918,135013,135139,135446,135551,135709,135847,140003,140130,140152,140625,140953,141711,142241,142359,142612,142708,142920,143026,143142,143354
50,MZ3987-2,133916,134011,134117,134150,134201,134246,134256,134340,134403,134602,134656,134803,135002,135056,135424,135603,135836,135908,140108,140508,140541,140647,140847,141025,141215,141237,141734,142019,142635,143449,143701,143817,143944,144345,144451,144619,145105
51,MW3430-0,,,,,,,,,,,,,,,,,,133927,134211,134623,134717,134835,135023,135203,135340,135446,135919,140141,140731,141332,141510,141829,142041,142432,142646,142931,143639
52,MX1213-2,,135034,135056,135150,135224,135246,135308,135351,135424,135529,135625,135814,140014,140141,140457,140541,140825,140909,141058,141354,141459,141543,141756,141956,142230,142303,142741,143037,143427,144238,144440,144630,144820,145032,145149,145350,145955
53,MZ4228-2,135908,140025,140130,140213,140235,140318,140340,140413,140446,140625,140709,140825,141036,141215,141532,141649,141912,142041,142219,142432,142506,142612,142814,142931,143142,143215,143701,144100,144300,144959,145222,145433,145658,150007,150134,150301,150607
54,MW5853-3,141131,141226,141416,141448,141510,141605,141627,141700,141734,141956,142113,142230,142529,142741,143109,143321,143606,143734,143933,144311,144408,144535,144735,144926,145116,145200,145636,150134,150545,151228,151416,151628,151828,152134,152301,152450,152956
55,MZ3559-2,142157,142336,142529,142623,142635,142752,142825,142858,142931,143131,143259,143405,143617,143723,144039,144249,144524,144641,144937,145255,145412,145508,145658,145900,150029,150123,150545,151007,151406,152134,152322,152439,152746,153133,153227,153427,154029
56,MZ3956-3,143215,143405,143532,143606,143628,143701,143723,143756,143901,144049,144144,144249,,144535,144915,145021,145244,145412,145603,145933,150039,150134,150344,150534,150712,150755,151228,151817,152134,152829,153006,153227,153543,154029,154228,154417,154827
57,MW5943-3,143332,144429,144557,144702,144724,144820,144853,144948,145021,145222,145350,145508,145636,145720,150050,150312,150607,150734,151028,151355,151500,151617,151850,152029,152301,152333,152840,153311,153711,154101,154323,154534,154650,155113,155229,155609,160157
58,MX1084-3,145753,145815,150007,150050,150112,150206,150239,150312,150407,150534,150617,150734,150934,151217,151533,151639,151901,152051,152312,152713,152840,152934,153133,153300,153416,153459,153944,154334,154723,155536,155714,160135,160536,160829,160945,161101,161712
59,MW5898-3,150534,150556,150712,150807,150829,150902,150945,151039,151112,151228,151344,151500,151650,151744,152102,152156,152439,152523,152746,153144,153300,153343,153521,153649,153838,153900,154334,154733,155051,155746,155935,160336,160547,160956,161112,161313,161756
60,MZ3556-3,151554,151701,151828,151850,151912,151946,151956,152040,152123,152322,152407,152501,152713,152829,153133,153321,153543,153700,153900,154301,154417,154607,154851,154957,155207,155240,155703,160019,160420,160851,161240,161534,161828,162312,162450,162544,163157
61,MX1067-2,152923,152945,153144,153300,153343,153416,153427,153532,153616,153816,153944,154050,154312,154450,154827,155008,155229,155347,155503,155852,160051,160146,160420,160619,160829,160913,161345,161712,162323,163146,163303,163430,163620,164021,164159,164456,165451
62,MZ3740-3,153721,153955,154101,154134,154155,154334,154355,154428,154501,154755,154840,154946,155145,155229,155609,155736,155957,160102,160420,160746,160902,161007,161218,161407,161544,161629,162050,162417,162829,163630,163853,164031,164221,164456,164612,164826,165935
63,MZ3825-3,154902,155102,155229,155302,155313,155409,155442,155525,155620,155757,155902,160019,160230,160420,160724,160840,161112,161207,161407,161818,161912,162101,162239,162512,162700,162734,163241,163758,164221,164707,164955,165229,165502,165757,165924,170147,171054
64,MZ3978-3,161112,161251,161439,161523,161607,161702,161745,161839,161933,162101,162155,162312,162533,162639,163041,163252,163524,163642,163947,164221,164348,164456,164739,164921,165038,165133,165557,165903,170304,171232,171433,171655,172119,172341,172615,172851,173653
65,MX1135-1,,161745,161923,161955,162006,162101,162133,162206,162250,162428,162512,162606,162745,162924,163252,163451,163725,163820,163947,164326,164423,164539,164826,164944,165122,165207,165652,165914,170409,171054,171327,171633,172119,172448,172615,172840,173442
66,MZ3987-3,161944,162101,162250,162312,162334,162407,162428,162501,162533,162700,162745,162851,163135,163324,163620,163703,163926,164021,164243,164550,164634,164739,164944,165133,165313,165346,165841,170114,170620,171505,171834,172035,172236,172734,172851,173052,173810
67,MX1213-3,162935,163146,163324,163408,163440,163524,163546,163630,163703,163904,164021,164126,164315,164423,164815,164944,165240,165346,165535,165841,170041,170158,170358,170547,170736,170842,171305,171611,171950,172840,173103,173230,173442,173842,174020,174253,174951
68,MW3053-0,163630,163642,163820,163904,163947,164042,164104,164148,164221,164359,164456,164623,164750,164848,165207,165346,165557,165714,165903,170242,170409,170525,170726,170853,171043,171138,171611,172014,172225,173103,173303,173442,173642,174231,174421,174538,175836
69,MZ4228-3,,164210,164326,164423,164507,164550,164612,164645,164750,164859,164955,165100,165240,165440,165746,165914,170136,170314,170514,170831,170959,171138,171349,171611,171845,171950,172448,172829,173336,174432,174835,175045,175203,175752,175920,180202,181136
70,MW5966-2,164243,164539,164645,164729,164750,164826,164837,164910,165006,165111,165207,165251,165429,165557,165935,170052,170314,170358,170514,170904,171021,171159,171422,171633,171856,172003,172448,172829,173420,174633,175002,175225,175530,175952,180151,180436,180731
71,MZ3559-3,164932,165630,165736,165808,165830,165852,165924,170020,170041,170209,170304,170358,170503,170653,171010,171221,171505,171633,171856,172236,172415,172554,172756,173019,173230,173314,173737,174104,174347,175330,175647,175836,180025,180425,180603,180743,181937
72,MS4934-0,170147,170304,170442,170503,170547,170631,170642,170726,170820,171010,171127,171316,171516,171611,172046,172225,172459,172637,172913,173157,173241,173358,173620,173853,174104,174136,174622,174929,175330,180257,180530,180636,181030,181442,181620,181926,182613
73,MW5936-2,170809,171021,171159,171254,171316,171338,171411,171505,171538,171801,171918,172130,172341,172448,172744,172829,173103,173219,173420,173726,173832,173915,174115,174231,174410,174505,174929,175352,175836,180806,180946,181231,181453,181926,182117,182403,183437
74,MW5853-4,,171422,171611,171633,171706,171801,171823,171856,171950,172108,172203,172330,172448,172542,172902,173030,173252,173358,173609,173937,174031,174125,174326,174505,174655,174739,175236,175752,180130,181125,181442,181620,181915,182244,182413,182730,183711
75,MZ3734-3,171717,171907,172014,172035,172057,172130,172152,172236,172319,172426,172509,172605,172744,172902,173241,173420,173653,173759,173959,174336,174421,174527,174728,174856,175024,175056,175530,180003,180552,181347,181748,182022,182201,182602,182836,183109,183911
76,MZ3956-4,172701,172851,173008,173114,173136,173208,173230,173336,173431,173642,173726,173853,174042,174315,174622,174835,175118,175308,175509,175930,180036,180224,180447,180731,181103,181125,181547,182106,182424,183448,183616,183827,184100,184511,184638,184816,185248
77,MW5943-4,173558,173642,173810,173853,173915,173937,173959,174053,174147,174315,174421,174505,174633,174835,175151,175236,175509,175614,175836,180151,180308,180403,180709,180922,181148,181242,181726,182306,182708,183744,183911,184027,184249,184710,184859,185120,185921
78,MX1084-4,174706,174802,174940,175034,175118,175214,175236,175308,175403,175520,175625,175847,180003,180130,180458,180625,180911,181041,181242,181653,181832,181926,182201,182424,182657,182730,183153,183553,183838,184743,185109,185426,185627,190016,190143,190438,191101
79,MW5898-4,180202,180257,180436,180530,180636,180731,180806,180901,180946,181136,181242,181358,181547,181737,182044,182424,182708,182836,183142,183733,183922,184111,184310,184543,184816,184910,185343,185859,190449,191523,191745,192028,192355,192852,193041,193331,193756
80,MZ3556-4,180911,181103,181326,181358,181420,181453,181525,181609,181642,181821,181937,182044,182255,182413,182825,183015,183310,183459,183700,184038,184310,184416,184710,184932,185225,185320,185816,190300,191155,192039,192428,192628,192852,193246,193449,193605,194332
81,MX1067-3,181759,181810,181937,182011,182022,182055,182117,182201,182222,182328,182435,182540,182741,182931,183226,183426,183531,183649,183911,184249,184354,184449,184721,185004,185248,185320,185827,190311,191217,192112,192450,192639,192840,193257,193511,193616,194427
82,MZ3740-4,182244,182424,182602,182635,182708,182803,182836,182909,182953,183153,183310,183437,183755,183849,184154,184416,184710,184827,185109,185521,185710,185816,190311,190522,190712,190755,191217,191745,192145,192840,193008,193235,193500,193850,194021,194300,195106
83,MZ3978-4,182741,183025,183153,183215,183237,183321,183415,183459,183542,183711,183827,184017,184238,184405,184659,184827,185120,185236,185426,185743,185921,190027,190405,190617,190840,190912,191355,192007,192344,193115,193257,193532,193700,194054,194210,194247,195055
84,MZ3825-4,184227,184343,184511,184543,184605,184710,184732,184816,184859,185037,185142,185309,185554,185732,190038,190227,190511,190628,190818,191301,191451,191556,191912,192112,192417,192533,193104,193416,193829,194605,194807,195033,195159,195617,195817,195956,200647
85,MZ3987-4,185721,185921,190038,190110,190132,190205,190227,190300,190332,190500,190544,190628,190850,191050,191333,191428,191701,191756,192007,192450,192555,192650,192852,193104,193235,193257,193756,194043,194343,195055,195210,195434,195606,195901,200031,200231,200918
86,MX1135-2,,191333,191523,191618,191701,191745,191807,191912,191945,192123,192228,192333,192555,192650,193104,193224,193511,193616,193901,194311,194427,194532,194755,195000,195138,195210,195755,200115,200531,201557,201726,201843,202212,202603,202752,202858,203241
87,MX1213-4,191955,192112,192301,192322,192344,192439,192501,192544,192617,192712,192808,192914,193030,193246,193543,193627,193901,194010,194234,194700,194807,195000,195232,195401,195532,195617,200042,200326,200625,201609,201759,202127,202413,202709,202825,203114,203503
88,MW3053-1,192650,192840,193030,193127,193150,193235,193257,193342,193416,193532,193627,193756,193945,194137,194500,194628,194904,195044,195305,195555,195712,195839,200053,200337,200553,200716,201128,201340,201620,202647,202909,203125,203241,203703,203841,204011,204436
89,MW5966-3,193405,193532,193700,193723,193745,193818,193850,193912,193945,194054,194148,194247,194500,194649,195000,195232,195506,195628,195829,200137,200253,200425,200625,200835,201056,201128,201546,201948,202329,203303,203452,203619,203915,204210,204330,204414,204732
90,MZ3559-4,193945,194605,194744,194829,194852,194916,194939,195011,195106,195159,195317,195423,195555,195628,195956,200042,200326,200436,200625,200846,201012,201107,201318,201535,201737,201810,202223,202603,202920,203724,203841,204138,204341,204627,204743,205027,205557
91,MW5936-3,195628,195755,195945,200031,200104,200137,200209,200242,200326,200509,200553,200658,200918,201023,201257,201452,201737,201854,202033,202329,202435,202552,202909,203041,203230,203252,203735,204032,204341,204955,205216,205333,205608,205840,205959,210059,210425
92,MZ4228-4,,,,,,,,,,,,,,,,,,,,,,,,,200115,200158,200647,200940,201150,202424,202625,202943,203241,203703,203757,203904,204414
93,MW5853-5,200542,201224,201407,201441,201503,201546,201642,201726,201759,201905,201959,202055,202318,202435,202720,202803,203103,203252,203452,203818,203926,204054,204305,204457,204649,204754,205311,205702,205902,210319,210457,210730,210914,211226,211419,211622,212121
94,MZ3734-4,201351,202603,202731,202803,202825,202847,202920,203007,203041,203230,203325,203409,203630,203713,204011,204116,204352,204508,204627,204932,205038,205132,205322,205448,205630,205724,210154,210519,210719,211430,211600,211738,212005,212227,212405,212510,212826
95,MW5943-5,204011,204105,204221,204243,204319,204341,204403,204436,204508,204556,204638,204732,204827,205049,205333,205416,205641,205746,210011,210205,210257,210403,210541,210708,210903,211020,211441,211738,211933,212921,213111,213333,213511,213826,213953,214123,214411
96,MZ3556-5,205132,205311,205448,205536,205557,205630,205702,205746,205818,205934,210038,210143,210446,210602,210925,211103,211354,211528,211800,212216,212332,212449,212710,212815,213004,213048,213511,213826,214004,214610,214739,214948,215210,215523,215715,215904,220349
97,MX1084-5,,210341,210530,210602,210635,210708,210730,210807,210842,210936,211041,211136,211405,211506,211800,211846,212110,212154,212416,212659,212826,212932,213122,213311,213522,213554,214025,214432,214621,215137,215414,215652,215842,220116,220236,220444,220846
98,MX1067-4,,211419,211549,211633,211655,211727,211749,211846,211922,212038,212154,212249,212459,212615,212921,213122,213405,213500,213708,213859,213953,214047,214255,214400,214516,214610,215031,215428,215640,220116,220236,220400,220706,221014,221145,221228,221623
99,MZ3740-5,212753,212859,213037,213111,213122,213154,213216,213300,213322,213416,213511,213643,213953,214014,214349,214454,214717,214835,214958,215315,215402,215501,215652,215726,215919,220011,220433,220621,220814,221228,221415,221556,221746,222019,222136,222326,222753
100,MZ3978-5,213721,213837,214014,214059,214123,214200,214222,214316,214400,214610,214717,214835,215031,215125,215402,215556,215820,215931,220116,220339,220433,220516,220706,220857,221050,221101,221545,222019,222326,222921,223037,223313,223515,223726,223915,223959,224554
101,MW5898-5,,,,,,,,,,,,,,,,,,,,,,,,,214200,214316,214824,215020,215210,215726,215919,220149,220516,220803,220932,221028,221609
102,MZ3987-5,214958,215052,215210,215232,215254,215326,215351,215428,215501,215652,215715,215759,215947,220127,220422,220516,220752,220932,221217,221534,221639,221724,221902,222041,222209,222253,222729,223015,223218,223831,223959,224213,224350,224605,224700,224754,225103
103,MX1213-5,221556,221746,221913,221946,222008,222041,222114,222220,222253,222347,222442,222536,222704,222740,223048,223120,223359,223515,223632,224049,224151,224307,224428,224554,224721,224743,225224,225634,225806,230243,230443,230623,230853,231105,231221,231316,231636
104,MZ4228-5,222304,222347,222525,222547,222609,222642,222717,222805,222838,222953,223133,223251,223359,223547,223853,224036,224307,224413,224605,224901,224946,225030,225140,225319,225459,225531,230007,230232,230410,230831,230925,231044,231305,231542,231724,231829,232050
105,MW5966-4,223004,223109,223207,223302,223323,223345,223411,223453,223526,223621,223704,223759,223915,223959,224403,224440,224700,224820,224924,225140,225235,225319,225437,225553,225744,225828,230243,230421,230538,231009,231127,231232,231509,231818,231934,232028,232349
106,MZ3734-5,224245,224638,224807,224901,224912,224935,224957,225050,225118,225202,225246,225352,225622,225701,225956,230112,230337,230432,230644,230925,231020,231116,231243,231426,231520,231604,232039,232422,232538,232849,233028,233231,,,,,
107,MX1084-6,225235,225257,225403,225437,225459,225520,225553,225634,225701,225806,225902,225946,230146,230326,230601,230644,230915,231009,231138,231426,231459,231531,231636,231829,231945,232018,232433,232621,232733,233040,233148,,,,,,
108,MW5943-6,230633,230831,230936,231009,231032,231054,231116,231149,231221,231329,231426,231531,231712,231850,232124,232338,232600,232733,232911,233126,233231,233325,,,,,,,,,,,,,,,
109,MZ3556-6,231850,232028,232157,232233,232249,232327,232349,232433,232505,232600,232657,232744,233028,233158,,,,,,,,,,,,,,,,,,,,,,,
110,MW5898-6,232838,232911,233005,,233040,233115,233137,233220,233242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
