,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MW5936-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070200,070413,070530,070624,071118
1,MW5964-0,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070328,070602,070708,070835,070941,071140,071224,071446,071541,071731,071942
2,MX1067-0,,,,,,,,,,,,,,,,,,070109,070133,070350,070435,070541,070646,070803,070908,070941,071414,071636,071731,071942,072059,072215,072321,072500,072616,072805,073120
3,MX1084-0,,,,,,,,,,,,,,070109,070402,070508,070613,070646,070803,071002,071046,071140,071235,071403,071519,071614,072037,072248,072343,072521,072637,072859,073004,073205,073342,073459,073859
4,MZ3556-0,070233,070328,070457,070541,070551,070635,070646,070751,070835,070941,071046,071140,071319,071530,071804,071826,072037,072110,072226,072500,072532,072616,072732,072826,072932,072953,073415,073710,073805,074049,074144,074406,074606,074806,074922,075111,075454
5,MZ3734-0,071002,071107,071235,071308,071330,071425,071446,071530,071552,071709,071815,071859,,072226,072511,072554,072805,072837,073026,073309,073342,073415,073543,073659,073815,073859,074344,074733,074828,075133,075232,075349,075516,075749,075927,080022,080458
6,MZ3740-0,072015,072121,072259,072321,072343,072416,072438,072521,072554,072721,072816,073004,073237,073415,073732,073827,074100,074133,074344,074639,074701,074817,074933,075050,075232,075305,075727,080011,080201,080530,080658,080912,081135,081411,081538,081737,082137
7,MZ3956-0,072848,074027,074217,074301,074333,074406,074439,074511,074544,074711,074828,075028,075159,075316,075644,075822,080106,080149,080307,080541,080625,080731,080828,081029,081124,081210,081654,082043,082137,082339,082520,082721,082911,083230,083357,083503,084009
8,MZ3825-0,073015,073120,073237,073309,073331,073426,073459,073532,073605,073721,073815,073921,074133,074228,074617,074817,074922,074944,075159,075454,075538,075622,075800,075927,080055,080138,080603,080817,080956,081422,081549,081716,082010,082222,082402,082542,082922
9,MZ3987-0,074301,075655,075811,075832,075905,075927,075959,080033,080106,080212,080307,080403,080636,080828,081102,081221,081454,081549,081748,081948,082032,082105,082211,082402,082458,082542,083028,083302,083441,083714,083904,084126,084338,084550,084729,084836,085331
10,MZ3978-0,,074900,075017,075101,075133,075221,075253,075327,075359,075527,075633,075727,075843,075959,080318,080425,080658,080731,080945,081159,081254,081338,081505,081621,081759,081821,082339,082648,082838,083241,083441,083725,083831,084137,084305,084400,084836
11,MW5425-0,080403,080425,080541,080636,080731,080806,080828,080934,081007,081102,081210,081338,081559,081705,082148,082244,082458,082520,082721,082933,083039,083133,083302,083441,083631,083736,084200,084528,084718,085047,085236,085531,085835,090258,090403,090530,090742
12,MZ4228-0,080806,081051,081221,081305,081327,081400,081422,081505,081538,081705,081810,081938,082244,082413,082659,082816,082911,083017,083156,083441,083525,083631,083758,083936,084104,084148,084612,084931,085120,085520,085636,085941,090258,090709,090815,090943,091525
