,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
20,MW4619-1,,082659,082838,,083442,083716,083950,084151,085216,085321,085415,,085701,085733,085922,090016,090215,090427,090543,090720,090941,091258,091425
21,AA7149-1,083515,083727,083917,084151,084457,084729,085016,085143,090226,090331,090416,090532,090648,090731,090858,091003,091119,091342,091457,091613,091740,092014,092213
22,MW4647-1,083906,084202,084446,084802,085027,085249,085520,085650,090941,091046,091140,091309,091435,091508,091740,091847,092014,092246,092414,092509,092736,093007,093123
23,AA6625-1,084729,085038,085259,085607,085900,090132,090416,090626,091602,091718,091813,091941,092108,092235,092458,092548,092736,092956,093101,093217,093332,093658,093803
24,MW4781-1,,,085827,090143,090437,090637,090836,090941,092025,092119,092202,,092425,092537,092703,092808,092902,093018,093134,093311,093521,093752,093931
25,MW4837-1,090237,090532,090847,091202,091508,091624,091930,092235,093354,093427,093521,093636,093814,093858,094026,094120,094215,094425,094531,094647,094824,095108,095247
26,MW4856-1,,091740,091930,092257,092548,092808,093051,093354,094508,094614,094657,094847,094931,095014,095141,095236,095353,095508,095624,095739,095927,100209,100420
27,MW5124-1,,093029,093311,093658,094109,094258,094552,094719,095729,095801,095855,100010,100137,100220,100420,100514,100620,100714,100830,100945,101101,101334,101440
28,MW5594-1,093604,093825,093942,094531,094802,094931,095225,095320,100358,100441,100537,100652,100830,100903,101029,101123,101206,101301,101407,101450,101618,101912,101955
29,MW4366-1,094614,094729,095141,095436,095844,100115,100358,100630,101618,101712,101756,101923,102039,102144,102333,102437,102542,102752,102859,102943,103110,103405,103511
30,AA7480-1,095656,095750,095949,100335,100724,100935,101323,101440,102615,102719,102813,103005,103059,103132,103355,103511,103615,103804,103909,104003,104235,104529,104718
31,MW4705-2,100420,100641,101018,101429,101734,101944,102333,102448,103416,103532,103637,103825,104014,104108,104318,104446,104602,104824,104953,105119,105340,105656,105906
32,MW4619-2,101450,101556,101828,,102448,102625,103121,103249,104130,104202,104246,104413,104540,104623,104739,104813,104858,105003,105058,105214,105351,105707,105917
33,AA7149-2,102133,102437,102625,102910,103322,103500,103648,103753,104645,104718,104802,104920,,105130,105246,105340,105456,105550,105645,105750,105927,110314,110420
34,MW5142-2,,103405,103659,103920,104224,104424,104739,104858,105917,110010,110104,110303,110431,110525,110746,110841,110946,111145,111251,111345,111606,111827,112026
35,MW4557-2,,,105003,105402,105750,105949,110241,110358,111407,111512,111606,111743,111910,111953,112120,112214,112330,112507,112614,112742,112909,113152,113342
36,MP6054-0,,105602,105823,,110442,110620,110914,111041,112110,112142,112225,112330,112445,112552,112825,112930,113047,113236,113353,113519,113635,113921,114123
37,MW4647-2,110514,110746,111135,111533,111816,111942,112225,112341,113342,113447,113530,113646,113814,113858,114016,114101,114206,114311,114417,114501,114606,114815,114900
38,MW4781-2,,112236,112456,112752,113047,113309,113530,113803,114710,114815,114900,115015,115153,115225,115424,115529,115646,115751,115906,120022,120105,120336,120546
39,MW4837-2,113541,113719,114101,114300,114616,114805,115120,115236,120325,120419,120513,120619,120745,120828,120955,121100,121217,121406,121521,121637,121742,122025,122130
40,MW4856-2,,,115445,120054,120210,120441,120745,120901,121836,121931,122025,122109,122246,122330,122446,122551,122717,122847,122941,123024,123235,123541,123649
41,MW5594-2,120535,120933,121300,121532,121742,121931,122235,122351,123341,123413,123446,123605,123711,123816,123932,124026,124120,124319,124425,124531,124730,125014,125151
42,MW4366-2,122413,122529,122847,123140,123341,123616,123932,124109,125140,125213,125257,125401,125455,125539,125633,125737,125842,130104,130209,130314,130430,130629,130757
43,MW5142-3,123446,123816,124214,124425,124719,124931,125140,125444,130503,130535,130640,130746,130902,130945,131112,131206,131300,131415,131520,131603,131719,131931,132036
44,MW4557-3,,,125213,125611,125915,130115,130336,130619,131646,131751,131847,131941,132057,132202,132403,132457,132602,132718,132835,132920,133025,133258,133446
45,MW4647-3,130115,130303,130608,130956,131122,131311,131636,131952,132920,133025,133131,133247,133436,133508,133711,133805,133921,134153,134258,134402,134532,134754,134901
46,MW4781-3,,,132213,132540,132835,132953,133236,133533,134507,134616,134700,134816,134956,135028,135205,135310,135447,135646,135813,135931,140025,140258,140529
47,MW4837-3,133047,133341,133544,133900,134110,134319,134605,134934,135920,140014,140109,140225,140330,140403,140540,140623,140739,140942,141047,141203,141329,141622,141810
48,MW4856-3,,,135144,135509,135835,140025,140204,140507,141705,141810,141853,142013,142140,142212,142402,142435,142706,142857,143013,143056,143203,143446,143613
49,MW5594-3,140120,140341,140518,140813,141026,141120,141340,141643,142601,142706,142802,142918,143056,143150,143308,143413,143529,143635,143741,143859,144121,144403,144508
50,MW4366-3,141633,141831,142108,142435,142728,142940,143247,143602,144602,144656,144750,144921,145059,145205,145353,145458,145624,145751,145906,150011,150159,150452,150608
51,MW5142-4,143139,143413,143657,143931,144132,144258,144612,144803,145845,145939,150033,150159,150326,150409,150641,150745,150901,151101,151217,151333,151459,151732,151848
52,MW4557-4,,,,145132,145353,145519,145751,145950,151007,151112,151155,151311,151438,151532,151742,151848,151931,152058,152214,152319,152435,152645,152740
53,MW4647-4,145353,145917,150337,150724,150901,151112,151344,151648,152634,152729,152835,152954,153121,153214,153446,153540,153646,153802,153928,154024,154119,154412,154528
54,MW4781-4,,,151720,,152308,152435,152718,153236,154152,154235,154318,154434,154539,154622,154749,154854,155020,155136,155241,155324,155605,160004,160059
55,AA7149-3,,152214,152457,152718,153016,,153507,154224,155147,155230,155324,155418,155533,155616,155753,155837,155931,160015,160131,160214,160330,160614,160741
56,MW4837-4,152508,153121,153258,153624,153834,153950,154257,154633,155732,155804,155848,160004,160059,160142,160309,160403,160436,160603,160709,160804,160921,161132,161259
57,MP6054-1,,153812,154057,154445,154655,154821,155241,155616,160603,160636,160730,160848,160943,161038,161205,161259,161404,161458,161614,161719,161835,162047,162235
58,MW4229-0,153950,155324,155659,160004,160236,160436,160719,161027,162119,162224,162319,162414,162519,162613,162718,162813,162931,163108,163225,163319,163509,163802,163907
59,MW4856-4,,154843,155136,155407,155743,155954,160203,160309,161404,161458,161553,161730,161858,161931,162119,162224,162319,162508,162624,162718,162931,163225,163425
60,MW5594-4,155815,160142,160508,160719,160954,161121,161426,161730,162729,162813,162835,163003,163119,163152,163257,163353,163458,163646,163740,163835,163907,164151,184708
61,AA7480-2,160741,160859,161259,161509,161835,162130,162403,162707,163740,163845,163951,,164238,164343,164544,164650,164755,164924,165040,165123,165356,165735,165841
62,MW4366-4,161448,161741,162058,162435,162707,162931,163203,163330,164151,164227,164321,164449,164555,164628,164755,164851,164935,165040,165144,165240,165356,165830,170026
63,MW5124-2,162036,162435,162909,163308,163541,163802,164140,164321,165418,165512,165619,165757,165950,170037,170227,170332,170437,170546,170702,170809,170948,171306,171454
64,MW5142-5,163014,163330,163708,163918,164227,164438,164733,165040,170100,170133,170237,170404,170534,170640,170809,170854,170958,171117,171233,171327,171411,171632,171852
65,MW4619-3,164511,164701,164818,165356,165512,165757,165925,170026,170948,171044,171138,,171400,171443,171559,171725,171820,172008,172104,,172346,172556,172901
66,MW4647-5,165312,165546,165830,170227,170447,170640,171020,171149,172157,172251,172346,172501,172629,172734,173017,173112,173239,173333,173449,173547,173748,174036,174141
67,MW4705-3,170310,170415,170629,171009,171233,171516,171820,172114,172956,173039,173133,173250,173406,173500,173631,173726,173833,174036,174141,174231,174359,174612,174830
68,MW4557-5,,,,,,,,,170353,170426,170509,170557,170702,170756,170958,171055,171149,171254,171400,171443,171549,171758,172020
69,MW4837-5,172157,172545,172756,173050,173311,173449,173737,174036,175051,175123,175206,175300,175438,175532,175649,175754,175859,175954,180048,180154,180343,180626,180731
70,MW4781-5,,,,,172302,172501,172756,172923,173906,173940,174036,,174231,174335,174529,174623,174718,174808,174913,175029,175145,175416,175521
71,MP6054-2,173406,173748,174108,174445,174706,174946,175239,175616,180752,180900,180943,181037,181131,181205,181359,181454,181600,181740,181917,182023,182141,182424,182624
72,MW4229-1,174506,175616,175954,180227,180510,180637,181016,181144,182508,182541,182635,182740,182848,182942,183203,183308,183425,183635,183825,183910,184143,184404,184541
73,MW4856-5,174517,175018,175206,175427,175711,180005,180227,180354,181751,181834,181917,182023,182141,182213,182435,182602,182729,182848,183026,183120,183341,183603,183803
74,AA7480-3,180459,180922,181324,181646,181917,182046,182330,182646,183708,183741,183835,,184143,184215,184458,184541,184657,184835,184942,185057,185203,185423,185528
75,MW4366-5,181348,181812,182119,182435,182656,183059,183330,183635,184635,184708,184802,184858,185014,185046,185235,185318,185423,185624,185731,185848,185954,190248,190425
76,MW5124-3,182519,182751,183203,183457,183848,184143,184436,184740,185848,190005,190121,190237,190404,190509,190732,190854,191009,191135,191256,191415,191555,191923,192047
77,MW5142-6,,183730,184005,184342,184719,185014,185351,185528,190458,190553,190700,190816,190948,191040,191256,191353,191533,191733,191838,191936,192143,192418,192617
78,MW4619-4,184342,184635,185036,,185657,185848,190143,190320,191415,191459,191544,191639,191755,191838,192036,192119,192208,192323,192428,192522,192606,192841,193022
79,MW4705-4,185318,185624,185836,190205,190331,190425,190721,191040,192240,192356,192501,192639,192757,192903,193044,193149,193305,193515,193622,193729,193944,194251,194444
80,MW4557-6,,,190948,191628,191733,192047,192240,192428,193326,193421,193515,193622,193740,193812,193944,194016,194110,194229,194323,194421,194538,194813,195001
81,MW4647-6,192143,192407,192757,193138,193359,193611,193944,194100,195128,195222,195315,195433,195538,195633,195822,195927,200023,200149,200259,200414,200608,200822,200926
82,MW4781-6,,,194121,194409,194635,194824,195200,195326,200201,200237,200331,200425,200522,200619,200811,200854,200937,201033,201138,201234,201340,201613,201813
83,MW4837-6,,195348,195750,195949,200212,200320,200557,200725,201719,201740,201835,201922,202038,202117,202244,202348,202421,202622,202738,202821,203021,203305,203431
84,MW4856-6,,,201402,201613,201911,202117,202410,202538,203537,203624,203708,203813,203922,204005,204121,204226,204309,204414,204523,204629,204734,204955,205111
85,MW5594-5,202821,202915,203243,203515,203802,203933,204237,204352,205312,205348,205432,205526,205621,205715,205841,205935,210113,210156,210301,210355,210543,210753,210943
86,MW4366-6,204702,204807,205028,205312,205704,205820,210051,210323,211227,211332,211437,211534,211650,211756,211934,212051,212156,212344,212449,212533,212648,212910,213121
87,MW4557-7,,,210649,210932,211120,211415,211459,211555,212554,212648,212732,212837,212932,213015,213121,213217,213300,213354,213459,213553,213638,213932,214121
88,MW4647-7,211756,212007,212206,212554,212815,212942,213227,213343,214521,214626,214720,214826,214944,215028,215217,215323,215406,215555,215712,215805,220006,220250,220439
89,MW4781-7,,,213900,214121,214405,214615,214848,214955,215900,220006,220049,220144,220250,220344,220556,220651,220746,220914,221020,221114,221302,221501,221605
90,MW4837-7,214910,215112,215344,215606,215755,215932,220229,220344,221251,221345,221428,221522,221616,221710,221826,221859,222004,222131,222249,222343,222437,222711,222837
91,MW4856-7,220607,220714,221052,221324,221533,221649,221859,222004,222816,222923,223006,223102,223208,223303,223526,223620,223725,223904,224008,224125,224251,224545,224650
92,MW5594-6,222048,222311,222545,222805,223051,223241,223515,223631,224545,224628,224712,224806,224922,225016,225110,225154,225237,225341,225425,225519,225603,225803,225919
93,MW4366-7,223747,223936,224251,224606,224828,224933,225154,225258,230307,230423,230517,230622,230800,230854,231021,231115,231158,231252,231408,231524,231639,231911,232038
94,MW4647-8,230539,230716,231043,231408,231556,231756,232027,232236,,,,,,,,,,,,,,,
95,MW4557-8,,,,,,,,,231314,231336,231430,231513,231628,231723,231900,231933,232005,232132,232236,232330,,,
