,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,,,070111,070155,070326,070715,070842,071010
1,MX3651-0,,,,,,,,,,,,,,,070111,070326,070454,070737,071032,071232,071421,071715,071842,072010
2,MX3783-0,,,,,,,,,070111,070155,070315,070359,070443,070610,070654,071126,071254,071558,071927,072137,072412,072833,073000,073127
3,MX4021-0,070559,070704,070842,071010,071221,071410,071642,071905,072126,072245,072402,072507,072655,072811,072906,073357,073523,073840,074219,074429,074714,075040,075221,075411
4,MX4041-0,,071232,071327,071442,071631,071748,072105,072245,072402,072456,072550,072655,072833,072949,073032,073440,073608,073851,074219,074441,074724,075051,075232,075421
5,MX4159-0,071653,071737,071927,072010,072148,072412,072727,072844,073055,073219,073313,073357,,073629,073724,074123,074252,074503,074851,075101,075327,075644,075810,080014
6,MX4338-0,072539,072612,072706,072749,072949,073149,073429,073619,073735,073829,073923,074018,074145,074303,074357,074840,075007,075305,075549,075655,075907,080312,080451,080652
7,MX4365-0,073252,073346,073451,073556,073807,073934,074219,074419,074525,074619,074714,074808,074924,075040,075123,075527,075644,075918,080217,080418,080652,080950,081055,081308
8,MX4551-0,073912,074050,074145,074241,074419,074630,074924,075029,075134,075243,075349,075432,075611,075655,075738,080206,080323,080546,080917,081117,081257,081615,081731,081954
9,MX4388-0,074514,074546,074641,074735,074840,075040,075254,075421,075516,075622,075705,075759,075940,080026,080110,080513,080641,080939,081202,081308,081509,081826,081943,100617
10,MX4458-0,080037,080121,080239,080334,080535,080735,081033,081224,081458,081615,081720,081816,082026,082120,082214,082623,082750,083033,083417,083700,084100,084413,084540,084718
11,MX4535-1,080939,081044,081202,081308,081520,081710,082048,082225,082330,082445,082550,082655,082928,083139,083259,083754,083944,084254,084529,084908,085140,085512,085638,085848
12,MX3651-1,,,082120,082152,082402,082623,083001,083226,083321,083439,083554,083638,083816,083932,084100,084457,084645,084930,085229,085512,085859,090144,090325,090524
13,MX3783-1,,083128,083237,083332,083544,083900,084154,084413,084540,084645,084803,084857,085129,085240,085323,085732,085859,090133,090524,090608,090724,091018,091133,091315
14,MX4041-1,085501,085544,085710,085805,090028,090231,090557,090640,090902,091018,091133,091232,091442,091557,091713,092133,092314,092610,093008,093222,093443,093810,093928,094127
15,MX4159-1,085848,085953,090101,090209,090358,090640,090913,091028,091133,091254,091359,091503,091641,091818,091901,092314,092443,092809,093222,093400,093653,094022,094138,094327
16,MX4021-1,,,,,,,,,,,,,,,,091155,091337,091557,091901,092122,092526,092936,093052,093349
17,MX4365-1,091557,091641,091735,091850,092050,092206,092515,092621,092726,092831,092936,093030,093157,093338,093411,093831,094000,094243,094656,094739,095047,095525,095654,095811
18,MX4338-1,,,,,091641,091829,092144,092242,092504,092643,092759,092842,093030,093210,093306,093726,093855,094232,094550,094729,094909,095314,095453,095643
19,MX4551-1,092039,092220,092325,092443,092621,092842,093210,093306,093422,093516,093621,093737,093906,094044,094200,094645,094836,095120,095442,095621,095907,100355,100533,100711
20,MX4458-1,093917,094105,094200,094316,094528,094718,095058,095203,095431,095558,095716,095811,100003,100120,100153,100606,100722,101121,101512,101607,101841,102113,102225,102416
21,MX4535-2,095303,095453,095558,095716,095843,100048,100342,100511,100732,100849,101005,101049,101205,101321,101355,101808,101946,102145,102437,102626,103003,103345,103512,103700
22,MX4383-0,095843,100248,100331,100500,100711,100849,101227,101439,101652,101819,101902,101946,102113,102236,102319,102742,102919,103218,103512,103649,103932,104448,104625,104741
23,MX3651-2,100500,100627,100711,100805,100954,101238,101523,101629,101841,102008,102113,102225,102352,102510,102554,103014,103130,103428,103816,103954,104226,104658,104814,104952
24,MX3783-2,,,101355,101534,101808,102051,102352,102543,102814,102930,103057,103203,103334,103439,103523,103943,104142,104448,104836,105025,105258,105741,105919,110143
25,MW2390-0,101924,102521,102637,102731,103014,103151,103533,103700,103921,104048,104204,104258,104459,104636,104719,105130,105320,105657,110037,110215,110512,111111,111241,111357
26,MW2780-0,,101935,102051,102145,102319,102459,102742,102930,103151,103302,103418,103523,103638,103805,103849,104320,104437,104658,105025,105214,105447,105752,105858,110037
27,MX4021-2,103711,103838,104005,104120,104415,104542,105141,105342,105614,105814,105931,110015,110204,110331,110417,110839,111016,111336,111704,111855,112222,112548,112715,112917
28,MW5191-0,104015,104059,104204,104415,104603,104658,105214,105403,105625,105825,110003,110110,110321,110428,110523,111005,111122,111346,111820,112022,112359,113225,113341,113530
29,MX4159-2,104258,104415,104509,104636,104752,104930,105309,105403,105614,105814,105931,110026,110248,110406,110450,110911,111038,111346,,,,112759,112917,113055
30,MW5264-0,104636,104730,104836,104941,105141,105331,,,,110026,110048,110132,110343,110501,110555,111027,111154,111535,111949,112054,112443,113257,113424,113647
31,MX4598-0,105236,105331,105436,105552,105803,110003,110406,110501,110722,110817,110922,111005,111208,111303,111357,111820,111949,112359,112737,112928,113138,113636,113814,113953
32,MW5346-0,105458,105603,105657,105803,110003,110132,110512,110650,110922,111027,111133,111208,111346,111503,111535,112000,112127,112421,112810,113000,113257,113858,114015,114215
33,MX4041-2,,,,,,,,,,,,,,,,105752,105941,110321,110650,110828,111208,111736,111855,112149
34,MX4338-2,,,,,110204,110259,110639,110839,110944,111038,111143,111208,111346,111503,111535,111938,112105,112410,112726,112810,113105,113636,113730,113909
35,MX4365-2,110817,110911,111005,111219,111408,111535,111917,112138,112410,112537,112653,112759,113000,113138,113236,113636,113814,114037,114406,114544,114829,115347,115525,115652
36,MW5645-0,111219,111336,111430,111535,111653,111758,112200,112337,112443,112610,112748,112906,113055,113214,113257,113741,113858,114226,114544,114733,115051,115557,115702,115829
37,MX4551-2,112011,112138,112254,112410,112643,112748,113138,113257,113519,113636,113752,113909,114037,114143,114226,114700,114840,115051,115430,115641,120019,120440,120701,120839
38,MX4458-2,112621,112737,112832,112928,113116,113257,113541,113647,113909,114121,114237,114331,114449,114606,114649,115113,115242,115452,115914,120102,120356,120901,121027,121143
39,MX4388-1,114449,114533,114617,114700,114840,114945,115220,115336,115557,115652,115746,115840,115946,120124,120207,120617,120733,120944,121238,121428,121806,122357,122504,122630
40,MX4383-1,120301,120701,120806,120922,121206,121311,121628,121755,122016,122204,122312,122420,122608,122746,122819,123251,123450,123808,124221,124315,124525,125039,125155,125417
41,MX4535-3,121711,121849,121943,122037,122228,122409,122724,123040,123312,123501,123607,123713,123841,124042,124136,124608,124807,125049,125500,125700,125942,130240,130358,130621
42,MX3651-3,122110,122217,122312,122431,122619,122746,123040,123251,123512,123702,123830,123925,124114,124253,124336,124756,124955,125301,125649,125837,130251,130737,130843,131013
43,MX3783-3,122935,123040,123156,123302,123523,123630,124042,124209,124431,124557,124734,124829,125017,125133,125217,125638,125816,130109,130548,130759,131141,131755,131933,132111
44,MX4021-3,123523,123702,123757,123841,124042,124231,124608,124745,125006,125144,125301,125438,125605,125743,125816,130240,130409,130726,131057,131238,131649,132205,132315,132443
45,MX4598-1,,124514,124557,124713,124850,125144,125449,125700,125932,130058,130217,130313,130453,130643,130748,131249,131427,131755,132154,132347,132737,133126,133259,133425
46,MW2780-1,124745,125144,125239,125323,125500,125638,125921,130037,130302,130409,130526,130643,130832,131013,131108,131554,131755,132143,132505,132654,133104,133458,133603,133741
47,MX4041-3,130131,130229,130335,130442,130643,130759,131141,131344,131606,131733,131900,132100,132326,132505,132600,133043,133226,133614,133920,134122,134409,134830,134958,135208
48,MW3098-0,130621,130821,130917,131035,131227,131333,131806,131922,132143,132336,132454,132549,132737,132916,133010,133447,133614,134016,134409,134453,134808,135241,135419,135546
49,MX4338-3,131203,131300,131405,131532,131711,131900,132219,132315,132538,132727,132843,132959,133137,133320,133436,133920,134111,134431,134725,134937,135251,135642,135831,140135
50,MW5346-1,131922,132122,132242,132336,132538,132759,133104,133226,133458,133636,133730,133836,134016,134133,134219,134631,134757,135103,135503,135557,135831,140257,140402,140541
51,MX4365-3,132505,132611,132705,132759,133032,133159,133614,133803,134027,134155,134324,134420,134620,134736,134808,135241,135358,135653,135947,140041,140351,140730,140846,141047
52,MX4551-3,133741,133803,133858,134016,134230,134453,134819,134925,135135,135313,135419,135514,135642,135809,135914,140351,140519,140909,141250,141439,141745,142308,142446,142634
53,MX4388-2,134504,134609,134652,134830,135103,135230,135535,135653,135903,140041,140135,140246,140402,140614,140657,141109,141250,141544,141851,141945,142236,142645,142803,142941
54,MX4458-3,135642,135842,135947,140103,140246,140402,140751,140942,141218,141345,141501,141544,,141829,141923,142340,142540,142952,143436,143637,143953,144559,144715,144832
55,MX4383-2,135726,140446,140541,140636,140931,141131,141501,141702,141945,142213,142424,142540,142750,142930,143035,143530,143710,144026,144420,144515,145002,145629,145757,145957
56,MX4535-4,141047,141618,141734,141901,142102,142257,142645,142836,143057,143248,143426,143552,143804,143932,144037,144548,144737,145046,145513,145714,150031,150508,150646,150836
57,MW2780-2,141629,142029,142146,142257,142446,142645,143035,143215,143447,143615,143742,143847,144026,144204,144302,144748,144940,145248,145629,145735,150125,150519,150646,150847
58,MX3651-4,,142213,142308,142402,142645,142803,143057,143226,143447,143626,143742,143921,144120,144251,144335,144832,145002,145248,145641,145746,150125,150519,150657,150908
59,MX3783-4,,,143003,143129,143310,143415,143731,143942,144204,144346,144515,144610,144832,144951,145035,145451,145629,145852,150245,150351,150836,151355,151511,151711
60,MW5346-2,143637,143910,144026,144109,144251,144515,144855,145057,145321,145502,145618,145724,145935,150103,150158,150646,150847,151333,151733,151921,152353,152909,153036,153226
61,MX4598-2,144047,144251,144346,144504,144715,144906,145226,145429,145703,145830,145935,150031,150245,150351,150446,150931,151109,151544,152048,152258,152847,153531,153647,180258
62,MX4021-4,144832,145013,145119,145215,145451,145641,150020,150158,150435,150646,150824,150953,151142,151322,151417,151911,152059,152342,152814,152931,153342,153731,153908,154130
63,MX4041-4,145557,145652,145819,145946,150223,150424,150803,150931,151152,151344,151500,151555,151733,151900,151943,152414,152603,153003,153331,153426,153731,154203,154332,154558
64,MW3098-1,150223,150340,150446,150551,150836,150931,151322,151522,151733,151943,152142,152258,152458,152624,152708,153153,153320,153636,154014,154203,154514,154832,155118,155258
65,MX4338-4,151004,151120,151227,151417,151617,151838,152320,152436,152657,152836,153014,153120,153353,153541,153658,154226,154418,154907,155414,155657,160111,160548,160759,161055
66,MX4365-4,152226,152320,152447,152541,152814,152931,153320,153531,153647,153803,153930,154036,154226,154429,154514,154950,155129,155520,160049,160316,160726,161212,161339,161539
67,MX4551-4,153131,153342,153447,153552,153846,153952,154418,154514,154726,154918,155023,155247,155436,155614,155657,160122,160305,160610,160917,161116,161506,161823,162002,162202
68,MX4388-3,154536,154715,154821,154950,155236,155447,155858,160016,160221,160359,160559,160715,160917,161055,161200,161750,161950,162308,162801,163022,163424,164036,164226,164417
69,MX4458-4,154918,155403,155458,155542,155730,155953,160316,160526,160759,161033,161149,161317,161506,161624,161718,162151,162329,162656,163000,163200,163552,164036,164259,164501
70,MX4383-3,155741,160100,160211,160338,160621,160737,161055,161255,161528,161656,161907,162035,162246,162413,162518,162928,163116,163329,163825,164036,164523,165134,165255,165422
