,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4021-0,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070126
1,MX4041-0,,,,,,,,,,,,,,,,,,,,,,070103,070115,070221,070316,070432,070516
2,MX4159-0,,,,,,,,,,,,,,,,,070103,070210,070254,070327,070443,070821,071010,071232,071337,071453,071536
3,MX4338-0,,,,,,,,,,,070103,070126,070221,070327,070443,070633,070749,070938,071021,071210,071337,071704,071914,072030,072146,072313,072358
4,MX4383-0,,070103,070126,070243,070327,070505,070601,070655,070810,071010,071221,071747,071841,071946,072103,072157,072324,072431,072528,072655,072825,073142,073332,073459,073556,073712,073755
5,MX4388-0,070115,070443,070633,070705,070749,070905,071010,071054,071210,071421,071631,072125,072219,072313,072420,072503,072601,072655,072739,072847,072953,073249,073459,073701,073806,073911,073955
6,MX4365-0,,,,,,,,,070148,070243,070611,071116,071221,071337,071442,071536,071704,071852,071946,072114,072302,072612,072814,073004,073110,073238,073321
7,MX4458-0,070421,,072052,072125,072157,072431,072601,072655,072836,073059,073311,073817,073911,074018,074134,074239,074407,074544,074617,074649,074805,075100,075206,075333,,075651,075734
8,MP6357-0,070916,072409,072655,072717,072802,073048,073238,073332,073521,073701,073933,074439,074534,074628,074754,074850,075017,075144,075217,075312,075427,075724,075851,080030,080157,080313,080347
9,MP6426-0,071021,071210,071359,071453,071558,071714,071914,072008,072125,072252,072655,073238,073332,073438,073556,073701,073838,073944,074029,074112,074239,074544,074805,074955,075122,075250,075333
10,MX4535-0,072622,073121,073448,073521,073545,073838,073944,074029,074207,074323,074534,075122,075239,075406,075534,075629,075818,075946,080030,080103,080252,080610,080758,081042,081158,081324,081358
11,MX3651-0,073238,073701,073933,074007,074134,074312,074407,074512,074649,074754,075144,075651,075745,075935,080009,080103,080252,080347,080432,080516,080654,081009,081147,081409,081525,081633,081716
12,MX3783-0,074145,074639,074901,074933,075006,075250,075333,075438,075618,075756,075957,080505,080559,080654,080809,080915,081042,081136,081231,081314,081430,081810,081936,082052,082251,082406,082500
13,MX4021-1,,075745,080020,080103,080157,080432,080632,080737,080926,081220,081430,082030,082157,082323,082449,082555,082733,082827,082923,083018,083218,083536,083643,083854,084000,084054,084159
14,MX4041-1,,080421,080632,080715,080748,081053,081136,081252,081430,081622,081831,082355,082511,082638,082754,082850,083018,083145,083218,083302,083420,083738,083916,084116,084220,084347,084431
15,MX4159-1,080842,081347,081643,081737,081759,082008,082218,082323,082438,082649,082901,083442,083610,083643,083811,083927,084127,084337,084420,084514,084620,084925,085113,085229,085323,085439,085511
16,MX4338-1,081842,082030,082323,082355,082533,082754,082912,083040,083312,083504,083916,084420,084525,084642,084758,084903,085124,085218,085301,085417,085555,085924,090030,090147,090314,090443,090526
17,MX4365-1,,082805,083050,083134,083207,083548,083811,083905,084043,084326,084548,085135,085250,085406,085544,085712,085851,085946,090042,090220,090336,090642,091040,091219,091313,091431,091515
