,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4598-0,,,,,,,,,,,,,,,,,,,,,,,070105,,,070445,070550
1,MX4159-0,,,,,,,,,,,,,,,,,070105,070244,070317,070402,070529,070915,071052,071232,071420,071536,071735
2,MX4338-0,,,,,,,,,,,070105,070117,070212,070306,070423,070507,070633,070810,070854,071042,071221,071547,071703,071829,071934,072050,072143
3,MX4365-0,,,,,,,,,070105,070200,070612,071114,071221,071326,071452,071547,071724,071819,071902,071956,072133,072507,072716,072925,073040,073155,073311
4,MX4383-0,,070105,070233,070255,070339,070518,070622,070705,070905,071009,071221,071735,071840,071934,072050,072133,072248,072342,072424,072539,072705,073030,073217,073405,073521,073626,073659
5,MW5346-0,070105,071052,071409,071503,071630,071840,071956,072050,072237,072435,072705,073228,073333,073448,073616,073731,073846,073940,074035,074118,074329,074655,074904,075020,075124,075229,075427
6,MX4458-0,070105,071757,071956,072039,072111,072435,072529,072622,072810,072925,073311,073825,073918,074013,074118,074222,074350,074540,074623,074655,074843,075156,075311,075510,075604,075718,075823
7,MX4041-0,,072716,072831,072925,072957,073155,073311,073405,073510,073710,073929,074435,074529,074655,074738,074821,074947,075135,075207,075301,075405,075729,075834,080043,080137,080253,080409
8,MX3651-0,072904,073521,073825,073929,074013,074233,074446,074540,074717,074926,075145,075636,075740,075834,080000,080054,080210,080336,080420,080514,080640,081006,081132,081436,081530,081646,081751
9,MX4604-0,073929,,074518,074601,074717,074926,075041,075113,075229,075344,075553,080043,080159,080347,080420,080503,080640,080744,080828,080912,081028,081320,081509,081646,081751,081907,082003
10,MX4021-0,074128,075250,075448,075542,075625,075823,080011,080105,080253,080409,080607,081111,081215,081320,081447,081530,081718,081812,081856,082013,082150,082529,082634,082844,082949,083104,083317
11,MX4598-1,075604,080148,080441,080618,080651,080839,080945,081049,081259,081447,081635,082150,082306,082340,082456,082551,082706,082800,082855,082927,083053,083412,083539,083708,083813,083929,084108
12,MX4159-1,080651,080912,081226,081332,081404,081552,081718,081917,082046,082234,082446,083043,083212,083351,083445,083528,083719,083802,083846,084014,084141,084458,084708,084918,085012,085139,085245
13,MX4338-1,081530,,082035,082107,082234,082446,082644,082739,082949,083053,083306,083846,083951,084108,084214,084247,084437,084552,084635,084813,084951,085256,085455,085600,085758,085904,090030
14,MX4365-1,,082328,082634,082706,082822,083032,083234,083306,083434,083657,083907,084415,084520,084625,084740,084835,085012,085150,085235,085318,085455,085830,090019,090145,090345,090501,090627
15,MX1447-0,082739,083126,083445,083518,083550,083813,084014,084119,084258,084520,084730,085307,085401,085506,085621,085726,085904,085957,090041,090219,090334,090627,090804,091035,091151,091318,091412
16,MX4383-1,083518,083751,084057,084119,084203,084353,084603,084708,084857,085001,085350,085830,085925,090030,090156,090251,090429,090544,090627,090710,090814,091118,091246,091445,091550,091708,091823
17,MW5346-1,083824,085704,090019,090145,090230,090450,090544,090721,090836,091013,091224,091740,091834,091939,092055,092211,092347,092536,092630,092713,092817,093132,093310,093519,093646,093801,093938
18,MX4458-1,084236,,085350,085434,085455,085715,085925,090019,090208,090345,090605,091140,091235,091340,091445,091518,091646,091740,091823,091856,092022,092315,092420,092608,,092955,093143
19,MX4614-0,084319,084614,084835,084857,085034,085245,085350,085444,085704,085809,085957,090501,090605,090731,090825,090919,091045,091151,091235,091256,091402,091719,091813,091939,,092221,092358
20,MX4041-1,,,090429,090501,090522,090710,090857,090940,091045,091202,091412,091856,091939,092055,092149,092211,092347,092536,092557,092619,092713,093027,093121,093238,093321,093425,093541
21,MX4551-0,,091013,091340,091507,091550,091856,092033,092127,092315,092431,092651,093216,093321,093447,093613,093718,093844,093949,094032,094158,094302,094648,094836,095045,095128,095245,095456
22,MX3651-1,091307,091751,092106,092211,092254,092442,092619,092713,092901,093049,093259,093751,093844,094000,094125,094230,094407,094522,094533,094616,094710,095045,095224,095423,095517,095622,095715
23,MX4604-1,092221,092756,093216,093259,093331,093613,093751,093855,094042,094147,094522,095117,095235,095328,095445,095600,095726,095831,095914,100031,100135,100522,100648,100814,100919,101034,101056
24,MX4021-1,,093519,093855,093949,094042,094418,094533,094626,094836,094940,095340,095853,100009,100135,100251,100344,100533,100731,100814,100857,101034,101350,101538,101727,101834,102003,102213
25,MX4598-2,,,094720,094836,094919,095202,095351,095517,095643,095809,100146,100742,100836,100951,101117,101149,101339,101506,101549,101716,101844,102213,102424,102540,102802,102856,103001
26,MX4159-2,,095307,095622,095715,095748,100031,100240,100355,100605,100752,101034,101611,101727,101844,102003,102057,102235,102424,102507,102645,102802,103200,103316,103506,103610,103715,103946
27,MX4338-2,095726,100146,100406,100543,100626,100857,101023,101117,101256,101423,101823,102351,102529,102645,102813,102929,103044,103211,103255,103423,103538,103914,104101,104311,104415,104541,104624
28,MX4365-2,,101200,101549,101633,101812,102046,102202,102257,102445,102645,102846,103433,103549,103747,103924,104050,104206,104311,104354,104520,104646,105012,105202,105456,105600,105716,105820
29,MX4383-2,101654,102014,102308,102340,102456,102728,102929,103012,103233,103444,103654,104217,104321,104437,104613,104707,104835,105023,105106,105149,105257,105654,105820,110031,110210,110325,110358
30,MX4458-2,101654,104603,104907,105033,105117,105412,105622,105727,105904,110010,110358,110901,110955,111122,111227,111310,111447,111635,111719,111802,111928,112303,112408,112628,112722,112837,112920
31,MX1447-1,102612,103117,103506,103538,103715,104040,104300,104415,104613,104739,105127,105654,105748,105904,110042,110157,110336,110525,110619,110745,110923,111259,111509,111730,111906,112000,112043
32,MP6039-0,103350,,104238,104354,104437,104718,104846,105044,105213,105340,105748,110325,110420,110536,110702,110756,110923,111100,111143,111216,111321,111635,111740,111856,112043,112210,112303
33,MW5346-2,103610,110536,110828,110945,111028,111321,111530,111635,111823,112033,112242,112827,112952,113118,113308,113404,113530,113708,113751,113939,114105,114526,114724,114934,115049,115206,115300
34,MX4614-1,,105958,110210,110314,110358,110702,110807,110955,111133,111237,111625,112148,112242,112408,112545,112639,112805,112942,113036,113203,113342,113719,113845,114116,114159,114315,114421
35,MX4551-1,110828,111321,111646,111834,111906,112126,112325,112419,112617,112837,113046,113625,113730,113856,114033,114137,114315,114443,114526,114558,114724,115100,115239,115459,115603,115657,115729
36,MX4041-2,112220,112441,112733,112848,112920,113129,113246,113342,113530,113657,113906,114348,114443,114558,114713,114746,114923,115006,115049,115133,115250,115542,115740,115928,120022,120137,120221
37,MX3651-2,113319,113657,114054,114127,114148,114432,114619,114713,114902,115122,115333,115917,120032,120137,120253,120347,120525,120713,120745,120923,121100,121459,121718,121949,122054,122210,122242
38,MX4604-2,114453,114652,114945,114956,115038,115416,115553,115646,115834,120000,120347,120851,120934,121111,121227,121321,121541,121646,121718,121844,121949,122315,122502,122639,,122910,122943
39,MX4021-2,,115751,120126,120221,120347,120619,120735,121006,121216,121416,121823,122347,122451,122617,122805,122921,123047,123153,123237,123342,123448,123929,124119,124246,124402,124517,124550
40,MX4598-3,,,120851,120923,121049,121321,121509,121603,121751,121855,122221,122722,122838,123004,123120,123226,123415,123520,123553,123720,123835,124119,124246,124528,124633,124748,124843
41,MX4159-3,121343,121740,122054,122221,122304,122523,122816,122932,123120,123320,123658,124307,124445,124727,124926,125031,125231,125346,125451,125555,125732,130108,130246,130445,130550,130717,130811
42,MX4458-3,121834,130633,130917,130949,131115,131347,131431,131525,131755,132007,132221,132744,132849,133025,133141,133228,133354,133509,133552,133707,133845,134159,134316,134525,134641,134807,134840
43,MX4338-3,122325,122606,122816,122932,123015,123310,123437,123520,123647,123857,124057,124622,124716,124926,125042,125136,125303,125408,125512,125606,125815,130203,130413,130655,130822,130949,131021
