,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
17,MX4305-2,,114428,114743,114943,115048,115416,115648,115910,120258,120353,120531,120616,120648,121015,121343,121459,121542,121720,121804,121953,122037,122259,122511,122722,122806,122849,122933,123111,123205,123355,123449,123533,123639,123701,123722,123933,124237,124352,124544,124722,124816,124911
18,MX1698-2,,120258,120436,120742,121153,121448,121659,121826,122121,122215,122416,122522,122806,123133,123522,123701,123744,123900,124005,124143,124226,124438,124649,124849,124932,125016,125121,125215,125259,125426,125531,125636,125741,125825,125930,130036,130341,130554,130827,130922,131027,131059
19,MX4310-2,,122143,122310,122500,122711,123027,123238,123406,123722,123817,124005,124110,124143,124617,125027,125204,125259,125437,125521,125709,125752,130025,130235,130448,130543,130627,130743,130911,130954,131121,131251,131407,131556,131619,131652,131818,132150,132339,132602,132656,132814,132909
20,MX1545-2,,124309,124606,124755,125037,125437,125658,125836,130141,130235,130415,130510,130659,131110,131523,131703,131746,131938,132022,132233,132328,132623,132847,133057,133152,133236,133341,133509,133603,133741,133824,133940,134024,134108,134140,134245,134607,134724,134926,135053,135222,135243
21,MX1693-1,,125858,130025,130246,130554,130849,131110,131207,131523,131619,131735,131841,132000,132339,132750,132930,133014,133141,133225,133403,133458,133647,133918,134118,134213,134256,134352,134501,134556,134819,134915,135020,135126,135148,135232,135348,135716,135842,140043,140126,140242,140336
22,MS1953-2,125858,131746,132022,132201,132551,132909,133130,133319,133531,133625,133752,133908,133951,134329,134724,134841,134926,135042,135126,135316,135359,135547,135821,140021,140115,140159,140304,140358,140431,140708,140803,140857,141014,141056,141306,141404,141752,141951,142204,142320,142426,142459
23,MX1624-2,133057,133857,134035,134256,134651,135104,135211,135348,135727,135821,140021,140115,140253,140630,141116,,141319,141425,141541,141720,141825,142036,142258,142510,142615,142658,142815,142955,143049,143311,143417,143512,143606,143649,143722,143838,144154,144309,144531,144647,144804,144847
24,MW5645-2,135904,140032,140209,140410,140630,140930,141026,141353,141803,141857,142047,142142,142247,142626,143754,143921,144016,144121,144215,144341,144437,144658,144909,145108,145141,145226,145323,145439,145533,145732,145847,145952,150046,150108,150235,150404,150710,150826,151037,151120,151236,151319
25,MX4305-3,141730,142204,142353,142604,142815,143205,143417,143816,144049,144132,144331,144437,144604,145003,145931,150130,150213,150404,150448,150626,150731,150921,151142,151352,151459,151542,151702,151809,151904,152021,152116,152149,152254,152348,152410,152527,152821,153010,153241,153408,153523,153556
26,MX1698-3,143805,144038,144215,144437,144531,144942,145130,145544,145858,145941,150130,150257,150340,150659,151120,151257,151341,151510,151542,151725,151831,152105,152337,152548,152621,152704,152810,152926,152959,153125,153208,153252,153408,153429,153513,153629,153901,154050,154239,154333,154428,154501
27,MX1545-3,150931,152316,152610,152832,153053,153440,153712,153850,154228,154311,154439,154535,154640,155031,155501,155700,155754,155931,160025,160203,160258,160531,160815,161036,161131,161226,,161542,161647,161825,161929,162002,162107,162139,162255,162454,162831,163103,163251,163356,163525,163610
28,MX4310-3,,,,,150942,151225,151424,151639,152116,152211,152421,152516,152704,153104,153556,153755,153839,154039,154101,154300,154406,154618,154904,155114,155157,155240,155407,155522,155627,155754,155837,155920,160014,160036,160130,160236,160615,160743,161025,161131,161248,161310
29,MX1614-2,,153923,154250,154535,154947,155251,155501,155606,155942,160036,160225,160341,160543,161004,161415,161542,161625,161803,161908,162118,162233,162538,162748,162958,163052,163146,163251,163407,163452,163643,163737,163820,163926,,,,,164712,164945,165039,165155,165249
30,MS1953-3,154145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,MS5234-0,,160036,160236,160520,160721,161058,161259,161448,161825,161919,162045,162150,162255,162632,163020,163146,163240,163407,163514,163704,163748,163958,164230,164429,164502,164545,164650,164850,164934,165133,165228,165322,165418,165440,165502,165619,170010,170210,170410,170443,170538,170622
32,MX1693-2,160258,161353,161658,161857,162024,162433,162748,162936,163345,163419,163535,163632,163759,164136,164534,164712,164756,164934,165028,165206,165300,165524,165758,170010,170054,170200,170316,170421,170516,170633,170727,170811,170940,171002,171056,171224,171605,171711,171911,172027,172154,172227
33,MX1624-3,162936,163251,163643,163842,164136,164545,164734,164912,165123,165206,165418,165524,165703,170127,170538,170717,170811,170929,171024,171235,171329,171605,171849,172100,172133,172216,172322,172451,172607,172723,172818,172912,173017,173100,173216,173322,173638,173827,174005,174122,174217,174249
34,MW5645-3,163737,165123,165356,165641,165915,170316,170527,170706,170856,171013,171213,171329,171415,171805,172216,172407,172451,172618,172702,172901,172944,173154,173405,173638,173711,173816,173922,174050,174144,174343,174449,174605,174743,174826,174859,175026,175403,175530,175636,175807,175926,180010
35,MX4305-4,170929,171235,171605,171827,172216,172556,172756,172923,173111,173205,173405,173511,173700,174050,174459,174616,174710,174848,174942,175203,175258,175541,175948,180159,180255,180402,180530,180645,180740,180952,181057,181141,181342,181415,181520,181625,181941,182058,182320,182417,182522,182606
36,MX1698-4,173205,173405,173722,173911,174227,174543,174754,174921,175214,175309,175425,175541,175659,180043,180457,180656,180751,180930,181003,181236,181331,181553,181857,182226,182309,182354,182450,182555,182649,182839,182934,183029,183145,183228,183311,183438,183827,183931,184131,184247,184353,184447
37,MX1545-4,175225,181647,181836,182131,182639,183007,183217,183333,183543,183649,183910,184015,184204,184552,185120,185314,185416,185552,185650,190212,190315,190604,190913,191145,191229,191329,191429,191619,191702,191910,192014,192111,192217,192251,192326,192446,192850,192951,193056,193203,193309,193342
38,MX4310-4,,175519,175904,180116,180328,180729,180908,181047,181331,181509,181636,181825,182015,182354,182912,183112,183206,183405,183511,183732,183827,184058,184458,184708,184752,184836,184942,185048,185154,185325,185429,185520,185616,185650,185819,185939,190315,190431,190625,190724,190831,190913
39,MX1614-3,,,183754,184048,184404,184857,185142,185314,185712,185832,190031,190201,190347,190736,191207,191429,191513,191900,192014,192217,192315,192541,192816,193024,193107,193203,193247,193415,193510,193746,193847,193930,194149,194211,194249,194402,194731,194911,195054,195159,195253,195330
40,MX1693-3,,185917,190139,190420,190700,191035,191120,191218,191548,191640,191802,191910,191932,192302,192703,192816,192906,193024,193107,193331,193415,193630,193847,194105,194211,194249,194339,194451,194538,194654,194753,194838,194946,195044,195116,195221,195525,195705,195855,200015,200057,200152
41,MS5234-1,,191537,191816,192028,192229,192637,192731,192838,193045,193139,193258,193353,193543,193909,194303,194424,194516,194654,194742,194946,195022,195232,195418,195633,195705,195801,195845,195954,200046,200214,200306,200411,200511,200534,200650,200808,201118,201225,201417,201522,201616,201649
42,MX1624-4,,193930,194211,194402,194611,194900,195105,195221,195407,195451,195633,195749,200015,200317,200722,200908,200952,201129,201236,201428,201533,201735,201945,202204,202240,202329,202427,202549,202622,202810,202920,202956,203050,203136,203304,203410,203729,203907,204056,204207,204305,204348
43,MW5645-4,,200317,200423,200628,200744,201035,201151,201246,201533,201627,201818,201934,202059,202528,202920,203100,203136,203253,203326,203504,203555,203718,203919,204129,204207,204254,204338,204507,204550,204707,204751,204840,204956,205007,205039,205209,205529,205646,205812,205928,210044,210128
44,MX4305-5,201500,201745,202047,202228,202453,202854,203124,203315,203432,203526,203729,203812,203907,204244,204634,204751,204817,204934,205017,205219,205252,205422,205646,205834,205917,210007,210055,210204,210255,210426,210515,210548,210642,210725,210833,210956,211323,211417,211555,211701,211806,211839
45,MX1698-5,,204155,204338,204507,204655,204912,205007,205101,205336,205444,205646,205729,205844,210228,210620,210747,210833,210946,211029,211145,211239,211450,211712,211922,212012,212055,212141,212247,212347,212421,212504,212537,212652,212725,212746,212853,213159,213343,213459,213605,213709,213804
46,MX4310-5,,210653,210924,211112,211406,211712,211755,211900,212044,212141,212347,212454,212515,212842,213249,213409,213459,213628,213721,213904,213951,214207,214440,214650,214744,214839,214922,215049,215122,215250,215355,215441,215529,215614,215657,215814,220108,220243,220413,220529,220623,220707
47,MS5234-2,,213322,213521,213657,213951,214339,214429,214538,214712,214755,214932,215017,215133,215453,215853,220003,220036,220151,220306,220402,220435,220656,220937,221151,221235,221330,221415,221520,221611,221741,221824,221918,222057,222135,222314,222440,222756,222951,223210,223312,223420,223501
48,MX1624-5,215355,215453,215625,215920,220119,220435,220529,220623,220739,220825,220951,221045,221129,221458,221856,222024,222110,222231,222325,222451,222535,222723,222951,223210,223250,223323,223420,223512,223619,223809,223904,223945,224123,224145,224231,224345,224627,224849,225028,225133,225248,225333
49,MW5645-5,,,222046,222209,222440,222820,222845,222930,223141,223239,223344,223433,223534,223904,224308,224418,224450,224555,224627,224754,224822,224944,225154,225333,225407,225450,225555,225701,225740,225851,225923,225958,230049,230111,230228,230317,230717,230837,231003,231047,231141,231214
50,MX4305-6,223758,224029,224134,224256,224450,224822,224910,225017,225224,225236,225407,225428,225523,225840,230205,230317,230339,230520,230542,230742,230804,231003,231152,231354,231438,231522,231615,231720,231800,231942,232049,232122,232236,232312,232344,232501,232857,233003,233154,233307,233457,233540
51,MX1698-6,,230603,230717,230837,231024,231341,231427,231522,231637,231720,231910,231955,232100,232355,232738,232846,232907,233018,233051,233209,233235,233406,233551,233735,233808,233855,233930,234035,234109,,,,,,,,,,,,,
52,MX4310-6,,233154,233318,233446,233713,234024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
