,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070108,070322,070534,070734,070829,070945,071018,071123,071217,071249,071322,071405,071448,071604,071659
1,MZ3825-0,,,,,,,,,,,,,,,,070108,070122,070311,070418,070534,070640,070701,070723,070829,071155,071333,071521,071615,071720,071753,071847,071931,072015,072025,072120,072153,072258,072342
2,MZ3978-0,,,,,,,,,,,070108,070311,070407,070502,070629,070701,070745,070934,071029,071144,071228,071333,071438,071604,071931,072131,072331,072450,072607,072651,072757,072852,072948,073010,073054,073115,073237,073320
3,MZ3987-0,,,,,,070108,070344,070440,070701,070923,071050,071615,071731,071847,072015,072109,072142,072405,072501,072607,072713,072757,072841,073021,073416,073627,073838,073943,074101,074145,074301,074334,074417,074440,074535,074618,074746,074829
4,MW3528-0,,070108,070205,070355,070712,071101,071155,071322,071438,071720,071847,072405,072512,072640,072757,072903,073010,073203,073237,073353,073543,073616,073649,073816,074145,074323,074545,074651,074807,074851,074957,075030,075113,075135,075219,075252,075358,075419
5,MX1197-0,070407,074017,074746,075208,075641,080029,080235,080447,080803,081109,081236,081814,081920,082144,082343,082459,082605,082826,082943,083109,083204,083249,083417,083556,083913,084114,084337,084455,084601,084645,084750,084847,084935,085007,085040,085123,085239,085334
6,MZ4228-0,070839,070923,071217,071405,071731,072036,072204,072309,072534,072746,072903,073405,073521,073616,073743,073859,073954,074145,074250,074355,074545,074618,074702,074829,075208,075336,075524,075630,075746,075840,075935,080007,080102,080123,080145,080224,080330,080414
7,MW5936-0,071438,072852,073115,073320,073459,073910,074050,074250,074545,074851,075008,075546,075641,075808,075957,080113,080224,080508,080613,080730,080824,080857,081014,081203,081542,081814,082015,082122,082238,082322,082438,082532,082616,082648,082721,082743,082859,082943
8,MZ4072-0,071720,071953,072204,072450,072618,072903,073150,073320,073511,073838,073932,074440,074535,074651,074840,074924,075030,075230,075336,075503,075608,075714,075818,075957,080308,080541,080824,080952,081109,081203,081309,081341,081436,081458,081531,081553,081720,081803
9,MW5966-0,071920,075252,080007,080508,081331,081742,082026,082216,082427,082804,083058,083629,083734,083902,084103,084220,084315,084506,084601,084739,084946,085018,085051,085218,085544,085711,,,,,,090342,090426,090459,090553,090614,090731,090814
10,MZ3556-0,072247,072417,072735,073032,073427,073827,074017,074156,074513,074840,075008,075524,075630,075757,075957,080051,080224,080508,080613,080751,080941,081025,081058,081247,081658,081825,082122,082227,082354,082438,082543,082659,082743,082804,082837,082910,083037,083120
11,MZ3956-0,073032,073405,073859,074145,074334,074757,074957,075113,075325,075513,075808,080257,080351,080457,080657,080803,080857,081215,081309,081447,081542,081625,081709,081825,082122,082343,082616,082721,082815,082921,083037,083120,083153,083215,083249,083310,083417,083500
12,MW5898-0,074344,074451,075019,075419,075818,080213,080436,080719,080941,081258,081436,082003,082111,082311,082532,082627,082721,082953,083048,083153,083333,083355,083428,083545,083902,084103,084337,084433,084601,084645,084750,084825,084912,084946,085040,085112,085239,085323
13,MW5943-0,075524,075818,080235,080941,081341,081803,082026,082216,082459,082943,083131,083713,083851,084008,084159,084253,084422,084623,084717,084858,084956,085040,085102,085239,085639,085838,090027,090143,090248,090331,090448,090520,090614,090636,090709,090731,090858,090931
14,MX1135-0,080740,080846,081226,082026,082405,082732,082848,083026,083249,083745,083946,084506,084601,084707,084847,084956,085123,085356,085512,085649,085755,085827,085910,090038,090415,090520,090647,090753,090858,090931,091036,091109,091131,091215,091248,091310,091426,091510
15,MW3516-0,081003,081130,081625,082038,082416,082743,083015,083153,083439,083840,084125,084645,084803,084946,085156,085250,085356,085555,085700,085816,085943,090005,090027,090153,090509,090636,090742,090825,090931,091004,091058,091131,091153,091237,091259,091321,091426,091520
16,MW5853-0,081553,081658,082144,082721,083058,083355,083745,083957,084210,084623,084750,085407,085523,085639,085827,085954,090110,090404,090509,090636,090804,090847,090920,091047,091416,091553,091742,091858,091952,092035,092140,092213,092245,092307,092403,092435,092540,092634
17,MZ3559-0,082100,082459,082837,083310,083651,084008,084326,084506,084739,085051,085207,085733,085859,090016,090226,090310,090415,090614,090720,090836,090942,091025,091058,091215,091459,091553,091909,091941,092057,092140,092224,092256,092330,092341,092435,092457,092602,092656
18,MZ3734-0,083322,083807,084114,084315,084601,084946,085239,085407,085711,085910,090204,090731,090825,090942,091153,091310,091416,091614,091720,091909,092003,092046,092213,092318,092613,092846,093202,093318,093435,093507,093602,093636,093708,093730,093813,093835,094003,094037
19,MZ3740-1,084656,084858,085134,085418,085639,090038,090259,090437,090614,090920,091036,091647,091825,091930,092119,092245,092341,092551,092645,092813,092940,093024,093107,093235,093539,093657,093908,094003,094120,094215,094320,094426,094521,094542,094637,094659,094900,095005
20,MZ3825-1,085932,090226,090531,090742,090942,091310,091520,091709,092024,092341,092457,092951,093045,093150,093308,093424,093539,093741,093835,094015,094142,094226,094405,094532,094911,095038,095321,095459,095615,095658,095825,095909,095952,100014,100108,100141,100308,100413
