,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070111,070125,070219
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070111,070147,070347,070537,070632,070748,070822,070916,071000,071044,071105,071138,071222,071338,071434
2,MZ3825-0,,,,,,,,,,,,,,,,,070111,070230,070325,070443,070537,070621,070748,070906,071233,071423,071657,071753,071921,071954,072100,072155,072217,072301,072323,072356,072502,072546
3,MZ3978-0,,,,,,,,,,,070111,070621,070748,070855,071022,071116,071200,071349,071455,071614,071708,071753,071859,072027,072418,072630,072820,072937,073053,073148,073255,073338,073411,073433,073528,073549,073706,073800
4,MZ3987-0,,,,,,070111,070147,070242,070443,070726,070833,071327,071434,071528,071635,071741,071826,072016,072111,072239,072407,072451,072535,072703,073031,073211,073422,073506,073622,073706,073811,073908,073952,074015,074037,074059,074216,074238
5,MX1213-0,,070111,070219,070410,070505,070737,070844,071000,071105,071327,071444,071954,072049,072144,072312,072407,072513,072747,072831,072948,073148,073211,073255,073411,073728,073855,074059,074216,074355,074440,074546,074640,074735,074746,074830,074852,075021,075105
6,MX1197-0,070111,073941,074333,074819,075032,075506,075647,075816,080021,080332,080439,080958,081115,081231,081456,081603,081659,082006,082112,082312,082407,082451,082620,082759,083139,083331,083617,083722,083839,083923,084031,084114,084158,084231,084325,084347,084453,084537
7,MZ4228-0,070822,070906,071316,071517,071719,072016,072100,072206,072441,072608,072725,073233,073338,073455,073822,073941,074048,074300,074406,074524,074619,074640,074819,074959,075306,075539,075816,075958,080105,080200,080306,080343,080439,080501,080545,080628,080756,080840
8,MW5936-0,071719,072915,073338,073611,073930,074406,074640,074830,075138,075444,075625,080200,080332,080501,080756,080851,081020,081326,081445,081636,081753,081848,082017,082206,082536,082759,083045,083203,083258,083331,083449,083543,083639,083701,083755,083817,083945,084031
9,MZ4072-0,071753,071932,072228,072407,072608,072948,073233,073350,073633,074003,074132,074629,074724,074841,074959,075116,075211,075400,075455,075636,075743,075827,075914,080043,080355,080534,080807,080914,081031,081115,081209,081315,081359,081423,081507,081529,081659,081742
10,MW5943-0,072144,072418,072641,072937,073148,073433,073644,073941,074121,074440,074557,075200,075306,075423,075625,075743,075850,080127,080233,080417,080545,080628,080712,080902,081304,081529,081710,081815,081945,082028,082144,082228,082312,082344,082407,082440,082547,082631
11,MZ3956-0,072959,073338,073844,074143,074619,075032,075222,075349,075647,075914,080021,080545,080701,080829,081053,081158,081253,081540,081648,081848,081955,082028,082101,082239,082631,082822,083056,083247,083416,083449,083543,083628,083701,083722,083806,083828,083945,084104
