,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070105,070609,070830,071124,071303,071358,071452,071546,071651,071745,071839,072102,072207,072344
1,MX1624-0,,,,,,,,,070105,070211,070305,070348,070819,071030,071220,071325,071452,071557,071713,071756,071852,071924,072051,072616,072849,073110,073215,073311,073355,073440,073544,073649,073806,074027,074143,074258
2,MW5645-0,070105,071314,071358,071452,071630,071745,072040,072134,072333,072428,072511,072543,073037,073311,073512,073638,073733,073839,074027,074121,074226,074320,074447,074920,075202,075435,075519,075657,075835,075940,080108,080213,080340,080521,080637,080742
3,MX4305-0,,072816,072859,072954,073132,073215,073555,073700,073817,073922,074005,074059,074520,074657,074836,074930,075036,075108,075224,075318,075403,075457,075603,080035,080246,080459,080554,080720,080815,080931,081058,081203,081319,081414,081508,081636
4,MX1698-0,074635,074825,074930,075025,075213,075414,075730,075813,080014,080108,080202,080256,080742,081014,081225,081341,081519,081636,081825,081908,082003,082057,082213,082708,082951,083129,083330,083436,083657,083825,084003,084057,084246,084414,084508,084729
5,MX4310-0,080141,080616,080720,080826,081014,081119,081435,081552,081647,081858,082014,082057,082730,083002,083214,083330,083447,083530,083708,083803,083908,084014,084152,084657,084951,085226,085353,085447,085531,085930,090038,090204,090258,090521,090658,090835
6,MX1545-0,,082152,082257,082414,082730,082802,083129,083236,083425,083530,083614,083719,084235,084457,084708,084835,085002,085107,085247,085353,085458,085604,085709,090215,090510,090658,090803,090908,091046,091224,091329,091446,091602,091804,091932,092048
7,MX1614-0,083530,084025,084141,084308,084519,084646,084951,085107,085226,085331,085436,085520,091202,091435,091720,091859,092016,092121,092247,092425,092540,092613,092750,093305,093559,093759,093950,094105,094304,094421,094559,094716,094855,095043,095232,095348
8,MS1953-1,084803,085342,085436,085520,085720,085815,090048,090143,090226,090459,090553,090636,091826,092059,092309,092435,092634,092729,092846,092940,093055,093200,093326,093821,094105,094221,094337,094443,094537,094726,094833,094928,095022,095243,095442,095547
9,MX1624-1,091541,091720,091815,091910,092048,092153,092446,092602,092813,092929,093012,093055,093537,093855,094044,094221,094315,094443,094559,094705,094812,094906,095033,095608,095852,100020,100218,100407,100555,100733,100850,101006,101132,101405,101606,101733
