,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS1044-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070117,070244,070306,070339,070456,070749,070937,071103,071221,071337,071525
1,MS2243-0,,,,,,,,,,,,,,,,070105,070128,070244,070328,070517,070550,070716,070937,071146,071243,071337,071452,071619,071713,071912,072006,072039,072133,072206,072239,072405,072658,072825,072940,073045,073149,073305
2,MS2365-0,,,,,070105,070402,070517,070611,070759,070843,070958,071052,071221,071547,071934,072122,072206,072333,,072615,072658,072847,073106,073316,073359,073442,073546,073714,073818,074059,074132,074226,074342,074404,074436,074541,074907,075012,075138,075222,075316,075434
3,MS2095-0,070223,072825,073056,073254,073503,073746,073850,074005,074237,074320,074447,074602,074645,075012,075351,075456,075528,075633,075716,075832,075915,080042,080242,080452,080556,080640,080755,080850,080955,081100,081205,081321,081425,081519,081613,081801,082129,082256,082413,082529,082612,082739
4,MS1903-0,,071326,071525,071724,071912,072144,072239,072333,072449,072521,072648,072742,072825,073200,073620,073735,073839,073955,074038,074226,074309,074458,074707,074929,075001,075055,075201,075327,075423,075611,075705,075748,075821,075843,075915,080032,080441,080618,080755,080934,081100,081205
5,MS1953-0,072239,074530,074739,074918,075117,075402,075445,075550,075821,075915,080126,080231,080441,080807,081205,081342,081425,081530,081624,081801,081834,082035,082223,082446,082540,082623,082739,082855,082927,083126,083212,083245,083351,083423,083506,083611,083925,084041,084156,084448,084604,084708
6,MS2025-0,,080441,080618,080723,080850,081248,081353,081519,081624,081707,081834,081928,082118,082435,082750,082906,082938,083054,083137,083306,083328,083455,083643,083853,083947,084030,084145,084301,084344,084510,084615,084647,084741,084813,084846,084951,085308,085506,085611,085759,085915,090041
7,MX1084-0,,082601,082822,083032,083234,083528,083621,083726,083904,083936,084113,084156,084250,084636,085023,085203,085246,085423,085506,085654,085726,085915,090052,090251,090334,090429,090522,090627,090720,090847,090951,091024,091150,091224,091246,091351,091707,091801,091959,092042,092136,092220
8,MS1044-1,,084135,084405,084625,084824,085150,085246,085351,085455,085538,085705,085748,085936,090251,090648,090804,090847,090951,091045,091214,091246,091434,091635,091855,091949,092042,092125,092241,092346,092544,092638,092732,092816,092837,092910,093014,093330,093425,093624,093728,093822,093937
9,MS2243-1,,090241,090439,090637,090908,091257,091351,091528,091729,091823,092021,092104,092136,092451,092837,093014,093057,093215,093247,093404,093447,093718,093927,094147,094230,094324,094418,094617,094700,094816,094921,095003,095047,095119,095151,095309,095613,095739,095959,100125,100241,100439
10,MS2365-1,,092125,092314,092512,092628,093014,093129,093226,093342,093425,093613,093656,093905,094230,094627,094753,094837,095025,095119,095258,095341,095518,095739,095948,100021,100115,100219,100345,100439,100648,100731,100803,100930,100951,101023,101128,101444,101644,101812,,102043,102222
11,MS1903-1,,094010,094115,094335,094533,094859,095130,095247,095602,095645,095905,100021,100104,100439,100836,101002,101056,101224,101318,101517,101611,101823,102043,102254,102421,102515,102620,102724,102756,102934,103028,103132,103231,103252,103430,103556,103921,104120,104319,104424,104550,104633
12,MS2095-1,,101213,101412,101633,102000,102327,102641,102819,103017,103111,103303,103357,103523,103849,104237,104402,104446,104612,104705,104844,104937,105135,105408,105628,105721,105826,105931,110057,110150,110424,110517,110611,110726,110748,110843,110947,111303,111512,111732,111848,112004,112047
13,MS1953-1,,104424,104633,104811,105009,105336,105638,105804,110046,110129,110245,110340,110517,110904,111242,111419,111501,111638,111722,111910,111931,112140,112307,112528,112601,112655,112738,112915,112958,113102,113208,113251,113345,113406,113438,113604,113907,114107,114256,114402,114507,114550
14,MS2025-1,,110317,110528,110726,111124,111534,111628,111743,111953,112036,112203,112256,112340,112655,113019,113134,113208,113355,113438,113626,113720,113857,114107,114317,114402,114456,114550,114706,114727,114926,115020,115103,115207,115240,115301,115427,115802,115907,120013,120150,120244,120317
15,MX1084-1,,112435,112759,113041,113312,113615,113824,113929,114129,114234,114413,114529,114612,115020,115417,115553,115625,115741,115824,120024,120118,120255,120507,120716,120810,120905,120948,121052,121135,121326,121430,121535,121629,121713,121734,121851,122216,122343,122552,122646,122803,122838
16,MS1044-2,,114306,114445,114633,115009,115355,115449,115553,115835,115928,120056,120150,120351,120727,121103,121243,121326,121452,121556,121828,121944,122216,122404,122624,122708,122750,122910,123026,123047,123226,123320,123415,123509,123542,123614,123719,124033,124220,,124618,124712,124807
17,MS2243-2,,120424,120644,120831,121135,121556,121651,121806,122144,122227,122415,122458,122603,122943,123310,123426,123509,123614,123708,123845,123949,124242,124452,124650,124735,124818,124912,125038,125121,125301,125405,125521,125553,125626,125659,125814,130203,130402,130612,130727,130844,130927
18,MS2365-2,121806,122039,122259,122458,122900,123215,123320,123458,123917,124000,124209,124325,124524,124851,125240,125427,125521,,125825,130025,130108,130413,130633,130833,130916,130959,131104,131221,131326,131524,131701,131755,131943,132026,132109,132235,132551,132802,133022,133149,133315,133348
19,MS1903-2,,124452,124735,124945,125049,125438,125710,130047,130518,130601,130727,130833,130905,131243,131629,131806,131838,131953,132036,132235,132307,132446,132623,132835,132918,133001,133055,133211,133254,133409,133503,133651,133828,133913,133945,134051,134417,134533,134648,134731,134846,134929
