,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4614-0,,,,,,,,,,,,,,,,,070108,070142,070426,070626,070814,071153,071353,071519
1,MX3651-0,,,,,,,,,,,,070108,070215,070331,070415,070825,070953,071342,071624,071751,072048,072404,072520,072636
2,MX3783-0,,,,,,,070108,070226,070320,070426,070531,070615,070742,070825,070859,071320,071425,071751,072132,072216,072415,072647,072846,073037
3,MX4021-0,070647,070753,070931,071048,071258,071404,071740,071918,072026,072143,072248,072343,072509,072604,072636,073109,073226,073436,073708,073859,074301,074555,074711,074900
4,MX4041-0,071004,071109,071204,071309,071436,071530,071802,071918,072143,072237,072354,072426,072542,072709,072752,073215,073331,073635,073846,074049,074312,074555,074711,074900
5,MX4159-0,071541,071729,071824,071907,072048,072154,072448,072636,072741,072836,072932,072954,073120,073215,073310,073741,073910,074250,074501,074639,074900,075156,075311,075617
6,MX4338-0,,,072614,072731,072921,073143,073458,073624,073910,073954,074111,074206,074334,074511,074606,075017,075145,075511,075806,080005,080121,080554,080722,080944
7,MX4365-0,072932,073120,073237,073342,073541,073657,074016,074228,074450,074544,074700,074722,074828,074933,074955,075417,075555,075922,080143,080343,080511,080838,080955,081144
8,MX4383-0,,,074700,074755,075101,075301,075617,075817,080100,080216,080321,080438,080605,080744,080849,081334,081500,081755,082100,082259,082520,082953,083121,083415
9,MX4535-0,075006,075439,075533,075628,075817,075944,080259,080416,080701,080744,080849,080944,081111,081207,081250,081701,081817,082006,082259,082437,082658,083004,083143,083426
10,MX4458-0,075501,080016,080111,080226,080343,080500,080806,080849,081100,081207,081301,081345,081500,081554,081628,082038,082205,082415,082648,082836,083059,083332,083459,083637
11,MX4614-1,080638,080817,080922,081100,081239,081406,081734,081839,082100,082216,082331,082415,082626,082709,082742,083259,083426,083837,084207,084356,084711,085205,085404,085553
12,MX3651-1,081650,081922,082027,082122,082321,082426,082731,082825,082932,083048,083132,083248,083426,083553,083637,084041,084207,084450,084805,084954,085121,085553,085710,085847
13,MX3783-1,082709,082847,082943,083026,083205,083332,083648,083826,084102,084156,084334,084406,084544,084700,084721,085142,085321,085520,085742,085921,090319,090750,090941,091107
14,MX4021-1,084334,084450,084555,084721,084921,085110,085415,085616,085732,085847,085953,090047,090225,090341,090435,090835,091002,091151,091435,091635,091856,092308,092436,092615
15,MX4041-1,084932,085027,085121,085205,085343,085605,085932,090026,090257,090402,090457,090602,090739,090846,090941,091425,091602,091950,092258,092436,092732,093144,093322,093459
16,MX4159-1,085404,085509,085616,085659,085921,090109,090424,090623,090857,091002,091057,091235,091352,091519,091613,092025,092130,092403,092659,092815,093122,093616,093732,093920
17,MX4338-1,,,090236,090341,090540,090729,091057,091224,091330,091457,091602,091657,091845,092025,092119,092615,092743,093017,093406,093554,093815,094235,094435,094624
18,MX4365-1,090551,091246,091352,091457,091624,091802,092119,092225,092330,092425,092520,092615,092732,092900,092944,093406,093521,093826,094131,094330,094646,095118,095246,095413
19,MX4383-1,092921,093006,093112,093206,093427,093616,094003,094120,094341,094457,094603,094708,094919,095013,095046,095508,095635,095918,100257,100446,100803,101259,101447,101647
20,MX4535-1,092944,,,,,,,,,,,,,094603,094624,095046,095203,095457,095845,095928,100257,100835,101005,101143
