,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MW5964-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070120,070342,070459,070731,070847,071046,071415
1,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,070108,070142,070247,070308,070742,071024,071118,071319,071426,071531,071658,071918,072035,072129,072656
2,MW5853-0,,,,,,,,,,,,,,070108,070225,070415,070521,070615,070742,070951,071046,071129,071257,071426,071521,071625,072046,072445,072551,072813,072919,073046,073151,073353,073509,073659,073952
3,MZ3556-0,070108,070214,070342,070415,070426,070510,070532,070626,070720,070836,070941,071046,071225,071342,071636,071719,071835,071907,072035,072245,072328,072413,072551,072656,072803,072835,073257,073520,073605,073837,073941,074140,074351,074550,074706,074905,075241
4,MZ3559-0,070731,070941,071046,071140,071151,071225,071247,071330,071415,071510,071615,071658,071929,072129,072435,072645,072750,072857,073046,073236,073319,073404,073459,073616,073710,073732,074235,074528,074706,074915,075042,075314,075606,075816,075921,080121,080511
5,MW5936-0,071741,071907,072035,072108,072129,072202,072234,072307,072339,072456,072551,072707,072835,073002,073236,073415,073520,073605,073815,074035,074130,074213,074329,074434,074539,074612,075031,075346,075451,075805,075910,080121,080247,080521,080637,080805,081142
6,MX1135-0,072718,073035,073224,073257,073330,073437,073459,073531,073627,073721,073847,073931,074151,074402,074655,074821,075053,075136,075303,075502,075556,075649,075805,075921,080037,080132,080554,080816,080932,081142,081258,081458,081709,082013,082140,082350,082634
7,MZ3825-0,074256,074340,074507,074550,074612,074644,074655,074749,074843,074948,075042,075125,075335,075429,075700,075816,075921,080015,080142,080405,080438,080521,080637,080721,080827,080848,081331,081626,081803,082057,082151,082307,082529,082739,082858,082952,083246
8,MZ3956-0,075020,075346,075512,075556,075617,075711,075733,075805,075838,080015,080059,080215,080416,080532,080848,081026,081120,081214,081331,081604,081636,081742,081836,081952,082046,082129,082540,082847,082952,083203,083308,083458,083553,083826,083942,084037,084552
9,MZ3978-0,080320,080543,080700,080743,080805,080838,080859,080932,081015,081120,081214,081342,081553,081709,081930,082035,082245,082339,082507,082750,082836,082909,083025,083141,083235,083308,083721,083920,084026,084342,084458,084741,084836,085046,085213,085246,085639
10,MZ3987-0,081553,081742,081908,082003,082035,082151,082224,082256,082328,082456,082551,082717,082941,083047,083426,083616,083721,083754,083942,084215,084237,084320,084436,084541,084657,084719,085140,085342,085437,085700,085755,090039,090301,090501,090555,090628,090922
11,MW5964-1,082909,083036,083225,083246,083319,083404,083437,083520,083616,083721,083815,083931,084204,084309,084614,084825,085057,085140,085308,085542,085650,085744,085839,,,,090617,090817,090922,091248,091415,091552,091707,092024,092150,092244,092644
12,MW5853-1,083931,085553,085733,085817,085839,085933,085955,090039,090134,090239,090334,090450,090701,090849,091132,091226,091331,091425,091624,091823,091918,092013,092129,092306,092444,092538,092947,093251,093439,093755,093901,094100,094333,094535,094651,094923,122351
13,MZ4228-1,084059,084215,084353,084425,084436,084508,084552,084636,084708,084836,084952,085046,085224,085330,085616,085817,085922,090006,090145,090345,090428,090512,090606,090701,090806,090900,091331,091624,091751,091950,092056,092223,092317,092559,092655,092759,093042
