,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070126,070159,070221,070253,070348,070432
1,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,,070103,070115,070221,070326,070432,070505,070559,070643,070726,070748,070821,070854,071021,071106
2,MW5964-0,,,,,,,,,,,,,,,,,070103,070253,070348,070443,070548,070621,070705,070821,071149,071305,071432,071537,071653,071725,071831,071914,071947,072009,072103,072125,072252,072335
3,MZ3956-0,,,,,,,,070103,070221,070454,070621,071149,071305,071410,071537,071631,071747,071936,072041,072157,072252,072335,072504,072633,073004,073153,073404,073509,073628,073723,073839,073933,074016,074059,074153,074226,074352,074447
4,MZ3978-0,070103,070126,070326,070454,070737,071010,071116,071222,071327,071526,071653,072146,072240,072358,072514,072623,072706,072953,073059,073205,073343,073426,073509,073650,074027,074248,074458,074603,074719,074751,074858,074952,075047,075108,075152,075235,075340,075434
5,MZ3987-0,071054,071305,071704,071820,072009,072313,072420,072623,072825,073015,073131,073650,073755,073922,074110,074215,074309,074509,074614,074719,074802,074847,074920,075047,075351,075613,075909,080013,080140,080224,080329,080413,080456,080518,080551,080634,080750,080847
6,MZ4072-0,072240,072504,072644,072836,073026,073343,073509,073617,073817,074027,074132,074636,074741,074835,075003,075108,075213,075445,075550,075646,075751,075823,075909,080035,080329,080507,080729,080847,081003,081036,081141,081235,081319,081341,081413,081435,081551,081645
7,MZ4228-0,,073755,074038,074226,074404,074813,074942,075108,075351,075657,075823,080318,080445,080551,080707,080814,080909,081152,081246,081424,081551,081645,081811,081949,082256,082434,082550,082655,082800,082833,082938,083021,083105,083116,083149,083211,083327,083411
8,MW5853-0,074531,074824,075014,075203,075423,075813,075941,080129,080329,080645,080825,081341,081456,081623,081800,081906,082000,082245,082339,082445,082550,082634,082655,082822,083200,083411,083611,083727,083844,083928,084046,084151,084245,084329,084402,084424,084552,084646
9,MZ3556-0,080129,080424,080634,080909,081047,081413,081623,081750,082011,082328,082507,083021,083116,083232,083411,083516,083611,083833,083938,084057,084151,084235,084318,084446,084825,084954,085133,085238,085344,085416,085522,085629,085651,085712,085745,085807,085935,090030
10,MZ3559-0,081014,081235,081413,081645,081855,082256,082529,082706,082916,083200,083527,084035,084140,084245,084413,084508,084635,084825,084921,085038,085154,085238,085311,085406,085734,085902,090136,090314,090431,090504,090559,090631,090725,090736,090809,090830,090957,091040
11,MZ3734-1,,082550,082739,083032,083149,083454,083549,083716,083938,084224,084351,084847,084943,085111,085228,085322,085416,085640,085745,085902,085956,090041,090114,090230,090537,090653,090830,090925,091030,091051,091146,091230,091251,091335,091420,091452,091608,091652
12,MX1135-1,083422,083633,083906,084130,084235,084519,084719,084836,085111,085416,085556,090136,090252,090410,090537,090631,090747,091040,091135,091251,091358,091431,091525,091641,092007,092217,092355,092459,092610,092632,092738,092821,092853,092926,093009,093053,093219,093303
13,MW5964-1,084340,084708,085049,085311,085544,085902,090136,090252,090421,090715,091030,091525,091641,091746,091913,092029,092123,092405,092459,092632,092748,092821,092853,093009,093314,093420,093609,093747,093903,093946,094041,094124,094157,094218,094312,094334,094439,094522
14,MX1105-0,,085807,090052,090303,090421,090725,090946,091113,091358,091714,091840,092449,092610,092727,092904,092958,093104,093314,093420,093535,093714,093736,093830,093946,094312,094501,094701,094805,094901,094955,095111,095143,095227,095259,095415,095437,095553,095637
