,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
17,MZ3734-1,093027,093154,093310,093332,093354,093427,093449,093521,093543,093638,093743,093910,094132,094237,094553,094647,094753,094827,094953,095142,095236,095309,095425,095530,095624,095708,100130,,,101708,101847,102036,102320,102531,102625,102752,103057
18,MZ3740-1,094143,094321,094458,094520,094542,094626,094636,094720,094753,094848,095015,095131,095341,095508,095813,095941,100213,100308,100435,100741,100824,100919,101035,101129,101246,101319,101753,,,103457,103636,103848,104037,104321,104426,104510,104742
19,MZ3825-1,095635,095730,095857,095919,095941,100025,100036,100119,100152,100257,100351,100519,100718,100752,101024,101107,101330,101402,101529,101753,101836,101931,102036,102203,102331,102342,102803,,,104542,104709,104847,104941,105151,105414,105447,105909
20,MW5898-0,100003,100624,100741,100824,100846,100919,101003,101057,101140,101235,101340,101550,101742,101931,102353,102552,102836,102919,103130,103435,103508,103552,103709,103848,104004,104111,104510,,,105931,110132,110321,110509,110753,110859,111026,171440
21,MZ3987-1,101151,101235,101402,101446,101507,101540,101602,101635,101708,101753,101858,102015,102203,102320,102542,102614,102836,102930,103141,103446,103541,103625,103742,103931,104111,104227,104647,,,110859,111120,111309,111342,111519,111646,111741,112036
22,MZ3978-1,102215,102404,102531,102614,102636,102719,102741,102825,102846,103003,103046,103246,103508,103709,104015,104238,104520,104626,104908,105214,105258,105341,105508,105646,105804,105909,110342,,,112014,112152,112319,112457,112657,112836,112909,113235
23,MZ3956-2,103457,103636,103742,103815,103859,104004,104025,104100,104132,104300,104354,104520,104752,104836,105236,105403,105624,105657,105848,110047,110154,110248,110353,110520,110626,110658,111131,,,112519,112635,112847,113130,113435,113541,113635,114108
24,MW5943-0,,105214,105331,105403,105425,105458,105530,105613,105708,105848,110014,110205,110404,110604,110932,111048,111320,111436,111752,112141,112257,112352,112519,112708,112847,112930,113351,,,115120,115331,115626,115833,120315,120431,120641,121124
25,MZ4072-2,105753,105931,110058,110121,110154,110227,110248,110331,110426,110542,110648,110816,111037,111131,111414,111614,111847,111941,112109,112414,112508,112541,112741,112909,113025,113130,113613,,,115403,115637,115927,120152,120431,120547,120630,121157
26,MZ4228-2,111247,112352,112508,112541,112602,112657,112718,112858,112930,113152,113257,113457,113708,113836,114130,114235,114457,114603,114826,115109,115204,115258,115436,115626,115800,115855,120326,,,122145,122325,122623,122804,123015,123142,123258,123648
27,MP6392-0,111331,111458,111657,111741,111814,111847,111930,112025,112047,112246,112403,112624,112752,112930,113235,113508,113741,113847,114025,114319,114403,114508,114646,114826,114942,115037,115521,,,121556,121734,122040,122242,122409,122550,122645,123015
28,MW5966-0,113141,113235,113351,113457,113519,113551,113624,113657,113730,113908,114003,114214,114425,114625,114942,115004,115225,115320,115448,115734,115811,115905,120036,120208,120347,120442,120902,,,122753,122953,123204,123458,123720,123837,124038,124522
29,MS4914-0,114614,171040,171240,171334,171418,171502,171556,171715,171821,172125,172231,172431,,172736,173053,173231,173517,173706,173844,174315,174443,174706,174905,175043,175235,175342,175828,,,181657,181815,,182320,182510,182648,182753,183100
30,MZ3559-2,114826,114920,115120,115142,115225,115331,115414,115459,115553,115723,115811,120014,120242,120409,120735,120840,121113,121302,121408,121734,121807,121901,122008,122134,122304,122336,122804,,,125017,125217,125440,125545,125809,125904,130032,130527
31,MX1067-2,,,,,,,,,,,,,,,,,,,,,,,,,,115015,115448,,,120902,121051,121145,121408,121713,121839,121945,122231
32,MX1197-0,115723,115844,115949,120036,120119,120141,120208,120242,120326,120547,,120818,121040,121252,121640,121756,122029,122145,122336,122550,122634,122717,122910,123026,123226,123320,123742,,,125714,125904,130137,130410,130653,130759,130959,131244
33,MZ3556-2,121451,121651,121807,121901,121956,122029,122051,122207,122325,122528,122717,122943,123121,123309,123637,123826,124100,124239,124428,124849,124944,125027,125155,125324,125502,125556,130021,,,131805,131944,132205,132332,132616,132721,132851,133221
34,MX1084-0,122325,122539,122656,122731,122753,122827,122848,122921,123015,123110,123204,123509,123648,123826,124122,124216,124449,124544,124733,125038,125111,125217,125324,125451,125608,125641,130126,,,131922,132038,132259,132511,132710,132829,133040,133338
35,MZ3734-2,123309,123531,123658,123731,123753,123826,123847,123931,124005,124216,124333,124533,124755,124933,125206,125324,125556,125641,125853,130148,130232,130337,130515,130643,130843,130926,131423,,,133443,133653,133820,134044,134350,134530,134656,135134
36,MZ3740-2,125038,125155,125313,125346,125407,125440,125502,125556,125630,125809,125904,130043,130243,130337,130643,130821,131053,131159,131328,131754,131838,131933,132122,132259,132438,132522,132956,,,134730,134944,135206,135440,135724,135840,135957,140336
37,MZ3825-2,130515,130621,130810,130843,130916,130959,131053,131148,131244,131411,131506,131805,132100,132353,132700,132851,133135,133244,133410,133726,133820,133925,134055,134222,134350,134414,134849,,,140608,140808,141019,141146,141534,141640,141851,142303
38,MZ3987-2,131658,131922,132038,132111,132132,132227,132259,132405,132511,132638,132807,132956,133244,133410,133737,133831,134044,134138,134339,134624,134656,134741,134911,135050,135240,135313,135746,,,141701,141840,142029,142241,142632,142814,142908,143342
39,MZ3978-2,132956,133040,133233,133316,133349,133421,133516,133621,133726,133915,134012,134328,134624,134838,135144,135313,135545,135735,135946,140419,140503,140641,140852,141030,141208,141219,141712,,,143636,143953,144228,144407,144757,144935,145018,145327
40,MW5943-1,,134222,134414,134457,134530,134624,134645,134730,134838,135101,135206,135346,135545,135735,140136,140241,140503,140619,140746,141102,141208,141313,141513,141650,141818,141924,142358,,,144207,144452,144630,144819,145050,145218,145410,145837
41,MZ3956-3,134752,134955,135134,135155,135230,135313,135335,135419,135502,135702,135808,140136,140252,140452,140935,141146,141429,141545,141723,142102,142145,142231,142420,142621,142752,142814,143258,,,145018,145207,145432,145550,145849,145944,150017,150432
42,MZ4072-3,135357,140336,140441,140514,140536,140619,140641,140725,140757,141113,141219,141440,141701,141756,142124,142303,142548,142632,142825,143153,143236,143331,143437,143615,143730,143814,144334,,,150325,150559,150843,151044,151330,151436,151531,152049
43,MP6392-1,140819,141019,141146,141241,141303,141335,141408,141440,141524,141734,141851,142029,142252,142431,142730,142847,143153,143320,143510,143825,143910,144015,144207,144334,144513,144557,145050,,,151319,151509,151647,151753,152216,152310,152416,152648
44,MW5966-1,141303,141440,141618,141712,141734,141818,141902,141946,142029,142231,142336,142515,142643,142825,143120,143225,143459,143553,143752,144121,144156,144301,144441,144557,144713,144746,145156,,,151330,151520,151647,151921,152226,152332,152426,152945
45,MZ4228-3,142358,142610,142741,142836,142919,142953,143014,143109,143204,143437,143531,143720,143932,144048,144429,144535,144808,144913,145050,145454,145602,145635,145826,150017,150123,150218,150705,,,153112,153251,153502,153546,153936,154042,154136,154724
46,MX1067-3,143426,143720,143847,143943,144015,144037,144059,144145,144239,144418,144535,144724,144851,145007,145316,145505,145731,145826,150028,150314,150432,150527,150727,150928,151150,151257,151753,,,154536,154902,155104,155220,155454,155610,155704,160106
47,MX1197-1,144121,144228,144407,144429,144513,144535,144557,144640,144735,144956,145050,145327,145625,145657,150017,150218,150444,150549,150705,151117,151235,151330,151542,151720,151859,152005,152449,,,154913,155158,155316,155610,155737,155843,160055,160308
48,MZ3556-3,144713,144851,145039,145101,145123,145156,145218,145303,145359,145539,145635,145849,150112,150325,150621,150759,151044,151139,151447,151838,151954,152110,152237,152416,152626,152734,153207,,,155548,155715,155905,160106,160319,160521,160648,160956
49,MW5936-0,,,,,,,,,,,,,,,,,,150006,150218,150527,150643,150737,150928,151139,151330,151425,151910,,,154819,155053,155305,155548,155737,155905,160106,160510
50,MX1084-1,150218,150242,150432,150538,150610,150632,150705,150737,150810,151044,151203,151403,151636,151849,152226,152437,152721,152851,153112,153502,153631,153726,153853,154031,154242,154336,154808,,,161314,161536,161757,162010,162231,162349,162600,162938
51,MZ3559-3,151815,152100,152226,152343,152449,152521,152554,152710,152745,153207,153324,153557,153820,154009,154420,154525,154946,155316,155505,161028,161123,161230,161430,161546,161724,161809,162254,,,164602,164943,165132,165310,165542,165721,165817,170217
52,MZ3734-3,152437,152818,152956,153039,153112,153144,153207,153251,153609,153853,153958,154147,154358,154536,154957,155104,155316,155443,155642,161039,161155,161303,161503,161619,161757,161843,162328,,,164540,164838,165037,165204,165458,165659,165817,170217
53,MX1105-0,153620,154009,154147,154314,154358,154441,154536,,154724,154913,155020,155327,155454,155537,155905,160149,160424,160616,160849,161347,161452,161557,161713,161854,161937,162021,162506,,,164932,165153,165415,165625,165900,170005,170132,170546
54,MZ3740-3,154525,154652,154830,154902,154935,155031,155104,155147,155243,155515,155621,155832,160033,160222,160605,160743,160956,161101,161252,161746,161916,162021,162158,162317,162444,162527,162949,,,165248,165448,165636,165817,170205,170301,170502,170818
55,MZ3825-3,155905,160022,160138,160233,160256,160330,160351,160424,160459,160648,160754,160911,161039,161241,161525,161703,161926,162032,162209,162538,162633,162749,162905,163045,163224,163318,163803,,,170027,170301,170440,170651,170829,170957,171029,171502
56,MZ3987-3,160000,160849,161006,161039,161101,161155,161219,161303,161408,161608,161713,161937,162158,162254,162633,162811,163045,163202,163340,163836,163930,164014,164246,164424,164551,164624,165121,,,171207,171356,171545,171704,172020,172125,172220,172714
57,MZ3978-3,163128,163753,164014,164151,164213,164257,164318,164402,164456,164816,164954,165143,,165448,165806,165955,170301,170407,170546,170924,171051,171146,171313,171418,171523,171618,172053,,,173749,174032,174221,174326,174622,174749,174905,175257
58,MZ3956-4,164329,164424,164551,164707,164753,164848,164910,164954,165026,165321,165426,165648,170016,170049,170440,170640,170913,171051,171240,171704,171748,171853,172031,172136,172314,172336,172831,,,174727,175128,175342,175521,175721,175911,180006,180537
59,MP6358-0,165121,165204,165321,165415,165437,165520,165542,165625,165733,165944,170111,170355,170556,170651,171102,171229,171512,171704,171926,172314,172409,172514,172652,172831,173031,173114,173600,,,175437,175637,175742,175911,180145,180336,180421,180726
60,MW5943-2,165636,165911,170038,170111,170132,170228,170301,170407,170451,170651,170808,171008,171157,171313,171653,171831,172114,172253,172442,172842,173020,173126,173304,173409,173527,173644,174127,,,180314,180537,180737,180915,181211,181255,181350,181742
61,MX1544-0,,,,,,,,,,,,,,,,,170038,170111,170217,170546,170702,170818,170946,171135,171313,171450,171915,,,173716,173938,174116,174315,174622,174738,174905,175235
62,MZ4228-4,171737,172336,172536,172642,172736,172831,172904,172947,173031,173253,173420,173611,173844,174000,174338,174633,174916,175105,175246,175615,175753,175839,175955,180112,180218,180303,180726,,,182532,182721,182900,183027,183332,183438,183710,184037
63,MW5966-2,172114,173009,173220,173242,173315,173359,173517,173622,173738,173927,174021,174243,174410,174527,174844,175021,175342,175459,175721,180050,180156,180314,180454,180632,180810,180854,181317,,,183016,183154,183248,183510,183754,183859,184109,184449
64,MZ4072-4,,,,,,,,,,,,,,,,,,,,172904,172958,173041,173220,173348,173517,173611,174054,,,180231,180537,180737,180926,181211,181412,181540,181909
65,MZ3556-4,173337,,174116,174149,174210,174326,174421,174516,174549,174749,174844,174938,,,175246,175426,175710,175828,180050,180432,180537,180621,180759,180937,181105,181138,181625,,,183510,183721,183920,184048,184321,184500,184732,185218
66,MP6392-2,173600,173906,174054,174138,174210,174315,174359,174505,174549,174749,174854,175105,175404,175521,175911,180028,180303,180516,180632,181116,181233,181306,181456,181635,181836,181920,182438,,,184237,184417,184721,184911,185133,185252,185409,185820
67,MX1197-2,173906,175032,175202,175235,175308,175342,175404,175459,175521,175659,175944,180006,180134,180325,180705,180832,181105,181244,181456,181836,181953,182047,182142,182353,182459,182543,183049,,,184500,184649,184827,185100,185358,185504,185609,190009
68,MW5936-1,174916,180156,180410,180443,180516,180559,180643,180737,180821,181043,181200,181350,181551,181742,182153,182416,182721,182849,183100,183416,183532,183649,183859,184037,184204,184237,184732,,,190514,190808,190946,191146,191536,191714,191831,192339
69,MX1067-4,,,,,,,,,,,,,,,,,175330,175437,175615,175839,175955,180028,180207,180336,180443,180537,181010,,,182816,182954,183100,183216,183438,183616,183732,184248
70,MX1084-2,181708,181847,182047,182215,182237,182320,182353,182438,182510,182710,182827,,183248,183427,183659,183837,184259,184500,184649,185049,185315,185409,185642,185809,185936,190020,190503,,,192457,192753,192953,193227,193608,193736,193958,194421
71,MZ3734-4,181931,182353,182532,182637,182721,182816,182922,183016,183121,183354,183500,183627,183826,183931,184248,184428,184732,184816,185016,185525,185704,185841,190115,190325,190514,190630,191135,,,193015,193216,193345,193608,193831,194030,194219,194654
72,MZ3740-4,182827,183259,183438,183510,183521,183605,183638,183732,183805,183953,184109,184321,184533,184732,185049,185218,185525,185758,185957,190314,190409,190514,190630,190819,190957,191052,191547,,,193301,193502,193820,193947,194135,194303,194559,194917
73,MZ3825-4,184048,184417,184605,184700,184710,184743,184816,184849,184933,185028,185133,185304,185442,185609,185903,190031,190325,190442,190703,191146,191231,191336,191442,191620,191725,191852,192350,,,193947,194114,194421,194610,194738,194844,194939,195436
74,MW5898-1,184827,185218,185358,185442,185514,185547,185642,185726,185841,190020,190125,190325,190536,190630,,,,191703,191914,192255,192436,192614,192753,192953,193132,193227,193725,,,195520,195722,195946,200207,200406,200501,200649,201019
75,MZ3987-4,190147,190903,191041,191135,191219,191304,191336,191431,191514,191631,191736,191925,192054,192149,192446,192625,192921,193121,193312,193630,193747,193903,194135,194325,194443,194527,195011,,,200817,201030,201253,201420,201830,201947,202220,202530
76,MX1544-1,191547,191842,192021,192043,192116,192149,192211,192244,192317,192436,192541,192709,192848,193037,193356,193619,193925,194009,194135,194410,194527,194632,194800,194928,195106,195200,195627,,,201315,201442,201558,201736,201957,202114,202403,202731
77,MZ3978-4,192021,192255,192436,192530,192552,192636,192709,192804,192848,193026,193132,193249,193502,193703,193958,194231,194505,194610,194833,195117,195211,195351,195605,195722,195902,195956,200512,,,202253,202458,202647,202816,202954,203205,203310,203637
78,MZ3956-5,193301,193345,193513,193545,193608,193703,193725,193758,193831,193936,194030,194231,194410,194454,194749,195022,195256,195424,195711,200101,200217,200322,200501,200639,200817,200903,201452,,,203310,203459,203648,203817,204017,204155,204239,204703
79,MW5943-3,194421,195055,195245,195340,195436,195553,195700,195829,195913,200040,200217,200406,200555,200649,201053,201209,201503,201631,201852,202209,202328,202414,202552,202731,202838,202921,203405,,,205053,205242,205515,205715,210010,210126,210348,210810
80,MZ4228-5,195711,200417,200606,200700,200734,200828,200903,200936,201019,201137,201253,201358,201536,201725,202031,202316,202552,202742,203016,203249,203405,203532,203721,203850,204028,204123,204638,,,210737,210959,211125,211253,211653,211852,211936,212328
81,MZ4072-5,200406,201536,201714,201736,201758,201830,201852,201936,202020,202158,202304,202425,202625,202731,203059,203238,203521,203710,203828,204123,204250,204345,204522,204703,204852,204958,205453,,,211536,211631,211936,212021,212256,212446,212529,212920
82,MS4914-1,202614,202709,202910,203016,203037,203121,203153,203249,203405,203510,203626,203850,,204144,204501,204735,205031,205147,205409,205737,205853,205959,210148,210359,210538,210621,211220,,,213152,213403,213636,213753,214153,214320,214438,214722
83,MZ3556-5,203648,205125,205253,205326,205348,205420,205453,205537,205610,205810,205915,210053,210221,210410,210737,210959,211231,211348,211620,211958,212105,212200,212317,212508,212707,212813,213247,,,214839,215017,215145,215355,215555,215724,215924,220334
84,MX1067-5,203755,204017,204155,204228,204300,204334,204356,204428,204501,204627,204724,204852,205114,205304,205537,205653,205926,210032,210159,210421,210527,210621,210759,210915,211042,211136,211631,,,213520,213731,213909,214120,214511,214616,214711,215039
85,MZ3740-5,210443,210610,210726,210759,210821,210843,210915,210948,211020,211136,211231,211358,211609,211704,211958,212116,212339,212457,212635,213014,213120,213225,213341,213720,213920,214036,214500,,,220312,220606,220734,220956,221252,221358,221514,221830
86,MX1084-3,211609,211704,211841,211914,211947,212021,212043,212127,212211,212328,212446,212551,212740,212846,213141,213236,213509,213614,213847,214131,214226,214309,214438,214638,214756,214850,215323,,,221040,221241,221336,221619,221830,221946,222019,222501
87,MZ3734-5,213509,213847,214036,214109,214131,214226,214258,214342,214416,214543,214649,214818,215123,215145,215523,215641,215924,220101,220250,220650,220745,220935,221051,221252,221514,221641,222229,,,223935,224113,224359,224515,224621,224759,224821,225115
88,MZ3978-5,214047,214500,214700,214745,214807,214839,214901,214945,215017,215112,215207,215334,215523,215630,215840,220018,220250,220334,220450,220840,220946,221040,221252,221430,221630,221808,222312,,,223935,224124,224359,224526,224821,224959,225042,225326
89,MZ3825-5,215344,215544,215702,215735,215757,215829,215851,215934,220007,220101,220156,220302,220523,220650,220840,220946,221230,221336,221547,221913,221957,222051,222207,222323,222439,222534,223006,,,224653,224821,224959,225104,225326,225431,225536,225841
90,MZ3987-5,220239,221102,221218,221252,221314,221347,221441,221558,221641,221808,221935,222040,222302,222356,222744,223006,223249,223406,223630,224041,224157,224305,224421,224559,224704,224726,225242,,,231133,231334,231607,231734,232018,232156,232228,
91,MX1544-2,222356,222555,222700,222744,222806,222839,222901,222955,223017,223133,223227,223343,223536,223714,224008,224124,224359,224453,224621,224915,224959,225053,225220,225326,225514,225536,230008,,,231451,231629,231807,232018,232228,232345,232418,
92,MZ3956-6,224124,224157,224316,224410,224432,224515,224537,224621,224715,224832,224959,225115,225304,225359,225746,230008,230239,230406,230649,231039,231207,231324,231451,231651,231807,231829,232334,,,,,,,,,,
93,MZ4072-6,230134,230355,230511,230544,230605,230711,230733,230817,230850,231006,231133,231251,231534,231701,232007,232228,232502,,,,,,,,,,,,,,,,,,,,
94,MZ3556-6,231618,232345,232451,232524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
