,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070111,070156
1,MX1105-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070111,070156,070433,070539,070718,071046
2,MX1135-0,,,,,,,,,,,,,,,,,,,,,070111,070145,070242,070359,070539,070634,071107,071424,071529,071844,072036,072237,072354,072721,072836,072953,073454
3,MW5853-0,,,,,,,,,,,,,,070111,070156,070231,070444,070506,070706,070908,070952,071046,071202,071330,071446,071529,071951,072247,072342,072604,072710,072804,072931,073142,073304,073337,073825
4,MZ3556-0,070111,070145,070315,070410,070421,070506,070528,070612,070655,070824,070930,071013,071225,071352,071707,071855,072130,072215,072438,072710,072742,072836,072931,073048,073153,073231,073655,073909,074015,074258,074405,074720,075048,075327,075454,075516,075856
5,MZ3559-0,070802,070908,071024,071046,071118,071151,071225,071257,071330,071457,071551,071646,071834,072025,072320,072427,072543,072615,072742,072953,073048,073142,073253,073410,073505,073600,074015,074320,074416,074659,074826,075004,075254,075644,075801,075907,080440
6,MZ3734-0,071718,071823,071951,072025,072036,072109,072130,072203,072237,072406,072500,072604,072721,072826,073142,073231,073326,073359,073516,073814,073858,073931,074047,074258,074354,074438,074859,075131,075243,075421,075538,075822,080048,080310,080452,080630,080820
7,MZ3740-0,073004,073059,073231,073242,073304,073337,073359,073432,073505,073612,073655,073741,073942,074037,074331,074427,074532,074604,074815,075015,075059,075153,075305,075421,075600,075633,080037,080408,080514,080831,080950,081213,081403,081626,081743,081933,082324
8,MZ3825-0,074047,074142,074320,074342,074405,074449,074510,074543,074626,074731,074837,074921,075121,075327,075611,075811,075929,080014,080143,080408,080503,080536,080652,080758,080950,081001,081458,081827,081944,082302,082419,082642,082915,083125,083326,083422,083748
9,MZ3956-0,075131,075316,075432,075505,075516,075622,075644,075717,075750,075929,080037,080154,080419,080440,080714,080820,080928,080950,081150,081520,081604,081710,081838,,082229,082313,082748,083053,083242,083444,083611,083843,084023,084218,084334,084452,084841
10,MZ3978-0,080343,080608,080747,080842,080906,081001,081023,081107,081150,081257,081425,081531,081721,081827,082156,082419,082525,082620,082758,083136,083220,083315,083516,083716,083905,083949,084441,084735,085031,085411,085538,085748,085927,090351,090508,090624,091226
11,MZ3987-1,081721,081838,082006,082039,082101,082133,082156,082240,082302,082431,082536,082631,082810,082915,083231,083422,083705,083727,083938,084251,084334,084441,084609,084746,084936,085020,085454,085737,085938,090234,090351,090602,090813,091025,091152,091259,091744
12,MX1105-1,082904,083042,083220,083242,083304,083337,083411,083455,083516,083632,083727,083832,084033,084229,084547,084630,084852,084925,085041,085349,085433,085516,085632,085810,085949,090044,090457,090802,090952,091405,091522,091700,091850,092101,092231,092454,092949
13,MX1135-1,,084419,084536,084558,084619,084714,084735,084841,084936,085103,085209,085338,085527,085716,090022,090224,090457,090552,090719,091036,091130,091216,091343,091544,091744,091806,092242,092644,092822,093233,093422,093715,094011,094232,094359,094601,095241
14,MW5853-1,,085527,085705,085737,085748,085855,085916,090000,090022,090149,090256,090351,090602,090802,091141,091226,091332,091405,091638,091850,091955,092050,092231,092421,092538,092622,093043,093255,093444,093917,094044,094316,094455,094655,094825,095058,095431
15,MZ3556-1,090813,090858,091036,091108,091130,091216,091237,091332,091405,091511,091617,091711,091955,092101,092325,092421,092516,092611,092716,093010,093105,093148,093338,093527,093621,093653,094116,094316,094516,095036,095153,095336,095536,095738,095855,100036,100603
16,MZ3559-1,,,092028,092101,092112,092155,092220,092253,092325,092432,092527,092633,092811,093000,093233,093327,093433,093516,093643,093855,093938,094044,094254,094432,094550,094623,095036,095525,095727,100152,100341,100531,100636,101027,101143,101406,101955
17,MZ3734-1,092916,093043,093148,093222,093244,093338,093422,093505,093537,093643,093748,093855,094054,094316,094550,094645,094858,094953,095058,095409,095453,095547,095716,095833,100003,100046,100458,100805,100910,101523,101650,101933,102122,102511,102627,102852,103300
18,MZ3740-1,094033,094200,094316,094349,094432,094528,094550,094623,094706,094836,094920,095025,095252,095420,095705,095800,100014,100057,100236,100520,100614,100658,100827,100932,101048,101143,101650,101817,102006,102439,102617,102744,102935,103157,103406,103543,104004
19,MZ3825-1,095347,095409,095525,095547,095610,095632,095716,095800,095844,100003,100046,100130,100319,100509,100827,101038,101143,101227,101428,101723,101817,101901,102017,102144,102300,102322,102755,103041,103239,103543,103659,103942,104047,104435,104540,104750,105141
20,MW5898-0,100257,100352,100458,100531,100614,100647,100720,100752,100827,101005,101110,101204,101428,101555,183616,183823,184101,184216,184434,184942,185144,185246,185533,185740,185953,190047,190547,190918,191435,192505,192711,192941,193247,193517,193653,193943,194440
21,MZ3956-1,101227,101332,101512,101545,101607,101701,101733,101817,101839,102006,102101,102238,102406,102617,102935,103125,103344,103416,103543,103804,103837,103953,104120,104341,104508,104602,105025,105330,105518,105858,110015,110226,110428,110816,110921,111131,111732
22,MZ3978-1,102344,102544,102700,102733,102755,102902,102924,103008,103041,103146,103239,103322,103500,103659,103942,104058,104308,104403,104613,104802,104919,105014,105203,105341,105457,105540,110015,110342,110605,110953,111131,111406,111616,111932,112111,112237,112816
23,MZ3987-2,103521,103659,103837,103920,103953,104047,104109,104141,104225,104341,104435,104624,104750,104930,105257,105341,105613,105708,105909,110110,110215,110258,110428,110616,110721,110754,111227,111605,111805,112027,112154,112417,112605,112816,112942,113131,113552
24,MX1105-2,103731,104645,104813,104846,104930,105025,105046,,,,105446,105551,105814,110015,110406,110511,110721,110805,110932,111310,111406,111449,111605,111732,111859,111943,112355,112638,112816,113320,113425,113636,113846,114131,114259,114555,115113
25,MW5943-0,105613,105635,105752,105836,105858,105952,110015,110059,110131,110247,110406,110500,110732,110859,111204,111406,111638,111710,111943,112215,112332,112406,112533,112659,112827,112848,113320,113657,113846,114143,114406,114638,114924,115145,115253,115536,115936
26,MX1135-2,,111026,111227,111310,111332,111438,111500,111544,111627,111754,111848,112016,112215,112343,112648,112910,113131,113225,113458,113741,113858,113953,114143,114259,114450,114522,115018,115336,115536,115852,120019,120241,120441,120840,121017,121218,121555
27,MW5853-2,,111732,111910,111932,112005,112049,112111,112154,112226,112321,112417,112605,112732,112910,113152,113258,113520,113552,113752,114026,114120,114215,114355,114522,114711,114807,115336,115536,115735,120113,120303,120502,120724,121101,121239,121450,122017
28,MP5834-0,112427,112533,112732,112805,112816,112910,112932,113015,113037,113141,113247,113404,113552,113646,113953,114215,114438,114533,114649,114913,114956,115051,115209,115336,115430,115503,115925,120146,120335,120807,121006,121250,121501,121806,121912,122156,122737
29,MW5966-0,113258,113458,113625,113719,113803,113909,113930,114015,114037,114215,114259,114417,114544,114711,115113,115325,115557,115713,115957,120230,120357,120441,120618,120756,120912,121006,121450,121806,122007,122357,122526,122704,123033,123309,123425,123625,124035
30,MZ3559-2,114331,114522,114700,114744,114807,114902,114924,115007,115051,115220,115314,115430,115652,115840,120219,120441,120713,120818,121028,121356,121450,121545,121711,121839,122007,122039,122548,122843,123033,123541,123708,123857,124119,124413,124540,124824,125353
31,MW5936-0,114606,115852,120030,120052,120125,120146,120241,120324,120357,120513,120607,120713,120912,121050,121417,121555,121817,121850,122039,122251,122334,122537,122748,122939,123116,123237,123658,124057,124257,124612,124824,125058,125426,125824,130003,130251,130928
32,MZ3556-2,120713,120901,121101,121133,121155,121250,121312,121344,121439,121628,121722,121850,122134,122229,122548,122704,122928,123033,123226,123447,123552,123658,123835,124014,124140,124235,124706,124919,125120,125614,125802,125919,130057,130442,130621,130737,131251
33,MX1084-0,121839,121955,122123,122156,122207,122313,122357,122431,122515,122621,122715,122832,123044,123138,123436,123625,123857,123940,124129,124424,124601,124645,124824,124930,125047,125130,125614,125930,130130,130409,130537,130726,130917,131313,131440,131713,132051
34,MZ3734-2,123022,123127,123309,123353,123414,123458,123530,123603,123636,123752,123846,123940,124108,124246,124623,124739,125014,125120,125258,125509,125552,125708,125846,130036,130202,130229,130704,130950,131152,131556,131713,131934,132113,132433,132550,132655,133101
35,MZ3740-2,125152,125353,125530,125603,125635,125708,125730,125813,125846,130036,130140,130240,130442,130642,130928,131141,131251,131335,131451,131745,131840,131923,132145,132336,132506,132601,133037,133446,133635,133953,134133,134335,134537,134841,135009,135305,135715
36,MZ3825-2,130526,130548,130737,130832,130855,130950,131002,131035,131119,131251,131345,131523,131702,131807,132134,132315,132529,132623,132815,133101,133156,133234,133435,133613,133741,133752,134219,134515,134747,135158,135327,135559,135842,140104,140158,140450,140806
37,MZ3956-2,131724,131829,132007,132040,132113,132145,132207,132242,132326,132455,132612,132728,132921,133050,133351,133602,133835,133931,134219,134548,134631,134703,134852,135031,135158,135222,135704,135936,140137,140639,140850,141006,141347,141608,141809,141936,142639
38,MZ3978-2,132802,133050,133234,133256,133318,133351,133424,133508,133551,133719,133813,134016,134230,134453,134747,134925,135136,135243,135504,135747,135831,135947,140227,140428,140534,140556,141050,141409,141558,142011,142137,142417,142649,143048,143142,143310,143543
39,MW5943-1,134005,134049,134230,134324,134346,134453,134515,134558,134631,134736,134852,134958,135211,135359,135715,135842,140104,140126,140417,140701,140755,140828,141039,141209,141336,141431,141915,142226,142406,142911,143027,143227,143500,143837,144004,144120,144821
40,MZ3987-3,134725,134947,135125,135158,135222,135305,135327,135410,135443,135610,135726,135831,140104,140237,140639,140806,141028,141133,141336,141704,141758,141915,142159,142355,142512,142544,143037,143438,143627,144047,144240,144442,144609,144821,144939,145057,145608
41,MX1105-3,135009,135958,140126,140227,140237,140321,140406,,140556,140712,140828,140922,141028,141144,141514,141704,141809,141915,142054,142343,142450,142533,142711,142849,143027,143121,143605,143848,144047,144715,144821,145035,145237,145440,145546,145808,150256
42,MW5966-1,140922,141050,141231,141325,141409,141431,141503,141547,141631,141737,141853,142011,142159,142310,142722,142838,,,,,143721,143837,144036,144153,144313,144335,144842,145119,145451,145840,145956,150052,150317,150529,150657,150836,151217
43,MX1135-3,,141915,142054,142116,142148,142248,142343,142428,142501,142649,142744,142911,143110,143321,143648,143754,144026,144131,144420,144810,144917,145024,145215,145355,145618,145651,150136,150340,150646,151004,151143,151301,151555,151829,151956,152220,152609
44,MW5853-3,142827,142849,143027,143110,143121,143238,143259,143342,143438,143543,143638,143743,144004,144218,144631,144715,144950,145046,145248,145524,145640,145735,145945,150125,150317,150413,150858,151204,151555,151913,152029,152314,152453,152842,152947,153209,153642
45,MW5936-1,143449,143648,143815,143848,143910,143953,144026,144058,144131,144302,144357,144515,144726,144906,145248,145429,145651,145757,145913,150223,150329,150402,150602,150741,150908,150953,151428,151618,151924,152547,152714,152915,153103,153326,153442,153653,154214
46,MZ3556-3,144302,144515,144653,144748,144810,144842,144906,145013,145057,145237,145418,145502,145735,145913,150223,150351,150635,150751,151109,151439,151545,151640,151829,152018,152156,152241,152714,153052,153254,153620,153831,154116,154407,154821,155001,155150,155520
47,MX1084-1,145343,145418,145618,145702,145724,145819,145840,145924,145956,150136,150223,150351,150551,150803,151132,151312,151555,151630,151840,152145,152303,152420,152609,152758,152926,153020,153515,153725,154105,154503,154653,154917,155056,155257,155425,155625,160038
