,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4825-0,,,,,,,,,,,,,,,,,070109,070316
1,AA7252-0,,,,,,,,,,,070109,070959,071213,071402,,,,072024
2,AA7536-0,,,,,,,,,070109,,070726,071825,071951,072108,072213,072307,072435,072645
3,AA7405-0,,,070338,070516,070621,070705,070905,070948,071032,071528,071814,072656,072907,073045,073150,073225,073319,073824
4,MW4366-0,,071137,071434,071635,071752,071835,072013,072130,072224,072739,072951,074224,074613,074835,074951,075056,075235,075519
5,AA7842-0,,072551,073002,073128,073308,073413,073635,073740,073824,074424,074751,080035,080258,080520,080636,080731,080945,081305
6,AA7418-0,,,,073834,073939,074014,074119,074235,074319,,,,,080552,080636,080742,080956,081515
7,AA7488-0,,075118,,,075752,075824,075918,080024,080119,080603,080901,082042,082306,082443,082559,082704,082759,083147
8,AA6701-0,,080309,080531,080636,080806,,081029,081134,081210,081715,081832,082948,083230,083441,083546,083703,083746,084104
9,AA7303-0,080901,081159,081432,081653,081759,081842,081958,082104,082136,082715,082926,084210,084422,,084814,084908,085129,085434
10,AA6952-0,,,,,,,,,,,,,,,081715,081759,081948,082411
11,MW4825-1,082233,082505,082821,083020,083125,083158,083251,083357,083452,083936,084126,085235,085506,085718,085823,085917,090116,090704
12,AA7101-0,,,,,082400,,,,,083419,083736,084836,085035,085246,085402,,,090105
13,AA7637-0,082948,084846,085129,085246,085402,085445,085528,085635,085707,090338,090516,091718,091939,092151,092257,092352,092520,092839
14,AA7492-0,083020,,083535,083630,083736,083831,083925,084020,084053,084528,084836,085950,090254,090421,090548,090631,090736,091551
15,AA7252-1,084020,084053,084411,084623,084751,084857,085035,085129,085213,085645,090000,113100,113604,114333,114449,114555,114703,115258
16,AA7536-1,,,,090327,090349,090443,090516,090559,090704,091212,091507,092447,092720,092850,093006,093100,093235,093648
17,AA7405-1,090432,090704,091103,091245,091401,091435,091613,091707,091750,092246,092458,093722,094113,094302,094419,094514,094746,095313
18,MW4366-1,091412,091457,091939,092035,092213,092308,092414,092520,092604,093017,093212,094313,094619,094808,094913,095018,095145,095535
19,AA7530-0,092057,092308,092720,092828,093006,093100,093223,093319,093352,094018,094408,095535,095912,100124,100252,100408,100609,100937
20,AA7842-1,092944,093425,093923,094040,094230,094302,094514,094630,094735,,,,101452,,,102052,102124,102537
21,AA7418-1,093901,,,,,094735,094819,094945,095029,095618,095933,101220,101503,101725,101852,102019,102135,102548
22,AA6952-1,094713,095051,095429,095651,095828,095912,095955,100124,100208,124846,101103,102443,102715,103011,103138,103245,103402,133536
23,AA7871-0,100007,100324,100536,100715,100821,100853,101052,101147,101253,101747,102041,103234,103446,103939,104046,104140,104259,104635
24,AA7488-1,,,100937,101020,101147,101220,101408,101503,101546,,,,,,,104320,104436,104929
25,AA7303-1,101653,101946,102103,102303,102410,102453,102653,102748,102844,103424,103603,104846,105139,105402,105508,105603,105636,110216
26,MW4825-2,103000,103127,103529,103624,103740,103824,103939,104035,104107,104657,105045,110606,110850,111051,111208,111302,111440,111817
27,AA7637-1,110405,111051,111440,111555,111701,111755,112016,112111,112154,113006,113259,114725,115001,115837,115954,120048,120240,120609
28,AA7405-2,113017,113248,113510,113647,113803,113836,113930,114026,114121,114629,114938,120301,120810,121610,121716,121810,121915,122305
29,AA7536-2,,,,,,,,,,,113803,,,120537,120642,,,122559
30,MW4366-2,,,,114916,115045,115140,115331,115448,115554,120251,120504,122020,122515,123538,123706,123800,123928,124645
31,AA7530-1,114916,115225,115448,115637,115753,115837,120037,120156,120229,120831,121200,122810,123116,124138,124256,124402,124529,124940
32,AA6701-1,115837,120207,120504,120748,120853,121000,121149,121339,121411,121937,122136,123549,123928,125437,125605,125638,125744,130240
33,AA7842-2,,121106,,,121904,121937,,,,123126,,125311,125638,,130957,131124,131304,131925
34,AA7418-2,121904,,,,,,,,,,,130048,130346,131559,131714,131841,132009,132419
35,AA7488-2,144541,124033,124339,124457,124613,124645,145438,145626,145659,150238,125932,131947,132325,153217,153343,153449,153543,154101
36,MW4825-3,124740,130048,130408,130536,130652,130725,130913,131030,131209,131820,132032,133703,134007,134842,135021,135127,135201,135658
