,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,AA7503-0,,,,,,,,,,,,,,,,,,070111,070157,070315,070528,070846,070952
1,AA7848-0,,,,,,,,070111,070941,071057,071152,071341,071530,071647,071825,071919,072036,072257,072413,072551,072751,073059,073253
2,MW4647-0,,,,,070111,070304,070538,070706,071741,071908,072003,072130,072308,072413,072551,072634,072740,072858,072953,073121,073348,073655,073825
3,MW4781-0,,070111,070410,070706,071024,071319,071530,071658,072729,072847,072942,073059,073231,073315,073443,073538,073633,073741,073847,074015,074153,074415,074520
4,AA7428-0,070111,070750,071024,071403,071614,071803,072036,072330,073326,073432,073527,073655,073836,073942,074153,074247,074403,074625,074719,074837,074942,075204,075348
5,MS4934-0,,,,070124,070505,070655,070857,071013,071941,072025,072109,072247,072403,072507,072645,072751,072847,073027,073121,073242,073348,073655,073814
6,MW4366-0,071141,071308,071435,071720,071930,072109,072341,072507,073527,073623,073719,073847,074015,074109,074341,074426,074520,074636,074730,074859,074953,075305,075421
7,AA7094-0,,071952,072308,072707,072942,073253,073623,073814,074741,074921,075015,075153,075359,075526,075703,075808,075946,080113,080218,080345,080546,080855,081001
8,AA7530-0,072341,072518,072729,073110,073421,073600,073655,073953,075004,075120,075221,075359,075526,075620,075840,075946,080124,080240,080356,080524,080747,081045,081246
9,MR7938-0,,,,,,,,,072931,073037,073121,073242,073410,073505,073623,073655,073752,073909,074015,074142,074341,074646,074751
10,MP6039-0,,073121,073443,073752,074047,074309,074614,074815,075736,075819,075913,080040,080156,080301,080429,080535,080630,080831,080939,081045,081151,081531,081648
11,AA7246-0,074015,074859,075326,075757,080040,080145,080429,080608,081637,081743,081827,082005,082133,082228,082449,082533,082648,082742,082847,083014,083151,083511,083710
12,AA7637-0,,074352,074803,075131,075431,075757,080102,080250,081425,081531,081637,081816,082005,082111,082344,082406,082554,082731,082847,083014,083141,083511,083700
13,AA7101-0,075504,075620,075851,080124,080441,080630,080917,081403,082427,082533,082637,082742,082920,083036,083226,083331,083439,083616,083732,083837,083954,084335,084441
14,AA7503-1,,080546,080939,081256,081520,082005,,082239,083754,083859,084005,,084302,084335,084536,084640,084850,085028,085133,085254,085359,085726,085841
15,AA6345-0,081001,081235,081458,081743,082038,082250,082605,082847,084934,085049,085133,085254,085431,085525,085809,085914,090019,090222,090327,090412,090549,090811,090916
16,AA7848-1,082416,082659,083108,,083837,084015,084345,084536,090622,090716,090759,,,091137,091338,091421,091715,091831,091936,092103,092221,092421,092548
17,AA7428-1,,,083859,084357,084452,084745,085028,085326,091254,091421,091526,091653,091831,091925,092114,092221,092359,092621,092726,092841,092957,093233,093432
18,MW4647-1,083921,084230,084441,084912,085100,085305,085704,085852,091610,091704,,091820,091958,092103,092254,092337,092537,092643,092758,092925,093156,093454,093621
19,AA7094-1,084640,084955,085243,085642,085935,090019,090327,090517,092031,092147,092243,092421,092559,092704,093008,093124,093255,093432,093537,093653,093842,094211,094858
20,MW4781-1,085442,085547,085758,090053,090317,090444,090727,090949,092548,092643,092736,092853,093052,093135,093244,093349,093454,093632,093821,093916,094022,094316,094634
