,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070111,070218,070335,070431,071009
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,,070111,070240,070313,070620,070715,070842,070926,071242,071420,071504,072114
2,MW5964-0,,,,,,,,,,,,,,,,,,,,070111,070124,070218,070324,070420,070526,070609,071020,071231,071326,071537,071642,071830,072020,072253,072348,072515,072750
3,MX1084-0,,,,,,,,,,,,,070111,070251,070609,070704,070915,070948,071115,071420,071515,071609,071747,071925,072114,072157,072653,072858,073004,073418,073545,073808,074124,074440,074629,074913,075627
4,MS2259-0,,,,,070111,070135,070157,070251,070335,070442,070536,070704,070842,,071526,071609,071830,071925,072041,072326,072409,072442,072620,072750,072920,072953,073440,073758,073830,,074313,074502,074607,074902,075050,075355,080208
5,MZ3559-0,070313,070609,070758,070842,070904,070937,071009,071042,071115,071220,071336,071504,071809,071957,072326,072526,072750,072836,073026,073312,073356,073451,073639,073819,074041,074102,074534,074934,075123,075344,075532,075806,080114,080453,080631,080831,081454
6,MZ3734-0,071526,071653,071830,071914,071936,072020,072031,072125,072157,072304,072359,072504,072653,072920,073217,073418,073523,073555,073712,074008,074102,074207,074335,074512,074639,074723,075155,075344,075532,075817,080052,080420,080736,081136,081242,081537,082410
7,MZ3740-0,072547,072715,072836,072858,072920,072953,073015,073100,073154,073334,073451,073545,073852,074030,074345,074429,074701,074734,074851,075134,075228,075449,075638,075817,075956,080052,080515,080820,081009,081358,081559,081833,082010,082327,082454,082738,083328
8,MZ3825-0,073701,073819,073957,074030,074041,074113,074145,074218,074251,074407,074512,074618,074806,075007,075333,075427,075532,075605,075744,080041,080220,080325,080515,080642,080831,080914,081347,081632,081822,082537,082749,082916,083115,083507,083636,083731,084101
9,MZ3978-0,074755,074913,075007,075050,075101,075134,075217,075300,075344,075521,075616,075733,080019,080158,080558,080820,081052,081125,081315,081705,081916,082010,082210,082359,082609,082643,083115,083456,083647,084501,084616,084859,085037,085448,085554,085659,090237
10,MZ3987-0,075733,075817,075956,080030,080052,080125,080147,080220,080241,080347,080431,080558,080758,081020,081304,081421,081515,081610,081811,082105,082233,082348,082537,082749,082937,082959,083435,083731,083910,084606,084743,085016,085248,085637,085731,085858,090237
11,MX1135-0,,080841,081009,081052,081136,081210,081231,081315,081358,081515,081537,081632,081844,081938,082243,082410,082515,082548,082738,083053,083148,083256,083435,083720,083932,084039,084511,084932,085131,085731,090015,090109,090309,090646,090835,091048,091530
12,MS2259-1,093712,093839,094007,094040,094102,094158,094230,094336,094410,094515,094620,094737,094927,095137,095504,095633,095855,100002,100225,100519,100551,100645,100836,101016,101205,101249,101744,102028,102227,102743,102848,103131,103331,081621,103849,104051,104606
13,MZ4228-0,081705,081844,082021,082043,082116,082138,082159,082243,082327,082443,082548,082654,082937,083210,083603,083815,083921,084017,084155,084511,084710,084805,084921,085110,085331,085415,085836,090203,090353,091015,091153,091519,091720,092027,092132,092321,092826
14,MZ4072-1,082716,082832,082959,083021,083104,083210,083231,083307,083435,083551,083658,083804,084134,084301,084638,084816,084932,085005,085248,085532,085626,085720,085920,090058,090309,090331,090824,091226,091414,092049,092216,092510,092710,093048,093154,093259,093438
15,MW5898-0,083551,083804,083932,084017,084050,084145,084206,084250,084323,084450,084606,084710,084921,085048,085426,085615,085858,085942,090141,090425,090519,090603,090729,090910,091048,091153,091647,092238,092416,093321,093556,093723,093934,094158,094303,094504,095032
