,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
13,MX4338-1,,081846,082046,082213,082256,082445,082655,082749,082938,083054,083305,083759,083904,084010,084136,084220,084411,084549,084633,084716,084832,085210,085336,085621,085726,085820,085853
14,MX4365-1,,082622,082843,082927,083010,083221,083421,083516,083716,083904,084114,084622,084716,084821,084937,085021,085210,085336,085421,085504,085609,085842,090010,090147,090314,090411,090454
15,MP6380-0,082916,,083454,083527,083548,083759,083843,083915,084114,084314,084527,085053,085159,085304,085359,085504,085621,085748,085831,085925,090042,090400,090515,090642,,090841,090924
16,MX4458-1,083810,,085915,090021,090042,090314,090515,090620,090809,091007,091228,091722,091816,091942,,092142,092320,092414,092458,092625,092731,093050,093218,,,093724,093757
17,MX4383-1,083904,084242,084517,084549,084633,084937,085137,085242,085454,085559,085958,090526,090631,090747,090913,091029,091217,091344,091438,091521,091628,092015,092153,092309,092447,092614,092720
18,MX4535-1,084336,084738,085126,085159,085314,085537,085726,085820,090021,090158,090411,090913,091018,091134,091250,091344,091521,091617,091700,091816,091921,092215,092414,092614,092720,092826,092911
19,MX4614-1,,090347,090758,090913,090957,091301,091449,091554,091733,091848,092236,092826,093006,093112,093229,093323,093512,093651,093735,093913,094030,094408,094535,094841,094935,095040,095146
20,MX4551-0,091040,091301,091554,091628,091722,092015,092226,092320,092509,092636,092900,093345,093450,093607,093713,093818,093934,094041,094124,094208,094302,094702,094756,094924,095102,095230,095325
21,MX3651-1,091406,091932,092320,092353,092531,092753,093006,093101,093301,093501,093713,094208,094313,094419,094618,094702,094830,094957,095040,095124,095241,095559,095704,095925,100031,100158,100230
22,MX3783-1,092414,,093156,093250,093334,093556,093746,093840,094041,094313,094524,095030,095124,095241,095410,095504,095643,095737,095820,095936,100114,100440,100556,100701,,100955,101027
23,MX4021-1,,094030,094357,094451,094651,094935,095124,095219,095410,095526,095748,100324,100429,100607,100734,100806,100955,101100,101144,101300,101437,101825,102005,102204,102320,102436,102519
24,MX4041-2,094051,094640,095030,095157,095241,095515,095704,095758,095947,100147,100357,100901,101017,101122,101238,101321,101437,101604,101658,101825,101943,102258,102403,102541,102657,102751,102835
25,MX4159-2,,095432,095758,095853,095936,100230,100440,100545,100723,100839,101216,101720,101825,102005,102048,102132,102320,102414,102447,102552,102657,102951,103119,103308,103424,103552,103625
26,MX4598-0,,100241,100639,100734,100817,101205,101416,101510,101658,101825,102038,102646,102751,102908,103057,103202,103340,103457,103541,103657,103836,104247,104403,104530,104647,104803,104847
27,MX4338-2,100850,101027,101311,101427,101510,101753,101954,102110,102247,102436,102646,103151,103246,103413,103541,103635,103741,103836,103919,104047,104203,104541,104647,104900,105005,105110,105143
28,MX4365-2,,102016,102352,102458,102541,102751,102941,103035,103235,103457,103908,104414,104519,104647,104814,104922,105059,105206,105250,105355,105501,105829,110102,110250,110356,110523,110555
29,MX4458-2,102614,104603,104943,105049,105132,105417,105619,105724,105902,110007,110356,110859,110953,111109,111236,111330,111457,111552,111635,111802,111918,112255,112400,112611,112717,112813,112857
30,MX4383-2,102813,103257,103646,103730,103857,104152,104308,104508,104741,104932,105333,105902,110007,110134,110250,110345,110534,110638,110732,110848,111004,111403,111508,111646,111802,111918,111951
31,MX4535-2,105829,110102,110501,110617,110816,111047,111203,111236,111457,111635,112035,112633,112750,112907,113045,113150,113308,113435,113518,113646,113824,114140,114246,114508,114646,114803,114836
32,MX4551-1,111047,111246,111657,111719,111845,112202,112317,112422,112622,112835,113045,113624,113751,113918,114057,114140,114257,114402,114446,114614,114730,115056,115246,115508,115613,115740,115813
33,MX4021-2,112046,120436,120804,120911,121049,121342,121520,121719,121857,122035,122434,123115,123243,123432,123620,123758,123936,124136,124231,124400,124538,124905,125105,125232,125410,125537,125621
34,MX4614-2,,112600,112940,113045,113203,,113635,113719,113940,114108,114340,114941,115129,115225,115352,115435,115646,115846,115929,120109,120247,120636,120804,121111,121227,121353,121447
35,MX3651-2,113150,113529,113856,113940,114119,114402,114614,114814,114941,115118,115341,115907,120025,120131,120308,120352,120542,120636,120720,120837,121006,121331,121531,121835,121940,122046,122129
36,MX3783-2,114246,,114646,114803,114857,115140,115352,115446,115708,115940,120152,120625,120709,120826,121006,121111,121237,121342,121426,121603,121741,122046,122202,122328,122506,122612,122655
37,MX4598-1,,,115857,120014,120058,120520,120720,120847,121100,121216,121614,122151,122256,122445,122644,122749,122938,123043,123137,123243,123410,123808,123936,124241,124337,124432,124516
38,MX4041-3,,121331,121658,121802,121929,122223,122434,122539,122728,122905,123253,123819,123936,124104,124231,124337,124454,124559,124654,124749,124854,125149,125326,125610,125715,125842,125915
39,MX4458-3,121447,130640,130912,130945,131124,131407,131607,131650,131839,132039,132428,132943,133059,133216,133342,133436,133553,133747,133831,133903,134020,134754,135020,135228,135333,135449,135511
40,MX4159-3,122003,,122213,122307,122434,122822,123021,123054,123221,123443,123703,124231,124400,124527,124654,124810,125000,125105,125116,125210,125316,125610,125715,125926,130031,130146,130251
41,MX4338-3,122539,122811,123148,123304,123400,123631,123808,123925,124114,124326,124716,125254,125348,125515,125621,125704,125842,130031,130114,130240,130430,130756,131029,131251,131439,131545,131723
42,MS4914-0,122843,123925,124337,124516,124559,124832,124938,125138,125316,125526,125947,130524,130629,130756,130935,131029,131156,131334,131429,131545,131650,132028,132155,132406,132544,132711,132754
43,MX4365-3,,124738,125105,125210,125254,125526,125715,125915,130041,130146,130345,130851,130945,131051,131207,131302,131450,131545,131639,131734,131911,132311,132533,132722,132817,132943,133016
44,MX4535-3,125348,125831,130157,130240,130324,130546,130756,130851,131040,131229,131618,132134,132300,132417,132616,132732,132933,133037,133132,133237,133404,134415,134604,134732,134910,135113,135134
45,MX4551-2,131251,131429,131755,131944,132028,132311,132428,132533,132754,132911,133248,133831,133947,134053,134309,134415,134553,134710,134754,134921,135113,135333,135521,,135855,140014,140046
46,MX4614-3,,132112,132439,132522,132605,132954,133205,133320,133509,133711,134215,134700,134826,135007,135207,135323,135511,135628,135729,135845,140003,140354,,140804,140911,141040,141124
47,MX3651-3,132627,133048,133415,133520,133603,133820,133957,134215,134342,134521,134910,135438,135554,135718,135834,135928,140101,140206,140249,140416,140532,140911,141040,,141411,141528,141633
48,MX3783-3,133625,,134331,134415,134459,134837,135007,135113,135301,135521,135939,140511,140623,140804,140921,141019,141156,141336,141411,141528,141655,141942,142058,142244,142505,142626,142658
49,MX4598-2,,134826,,135113,135207,135554,135750,135917,140155,140343,140753,141336,141444,141655,141850,141953,142158,142306,142349,142454,142636,143010,143217,143432,143537,143709,143750
50,MX4021-3,135950,140249,140648,140826,140911,141251,141411,141517,141705,142014,142222,142841,142959,143206,143407,143516,143739,143928,144025,144130,144319,144738,144900,145114,145239,145417,145500
51,MX4041-4,140427,140731,141051,141145,141229,141506,141643,141800,142025,142222,142626,143322,143432,143632,143801,143906,144057,144308,144352,144519,144633,144935,145125,145406,145533,145633,145706
52,MX4159-4,141229,141655,142036,142222,142255,142550,142636,142742,142959,143107,143443,144014,144130,144257,144425,144519,144738,144847,144946,145102,145250,145633,145801,150106,150152,150308,150351
53,MX4338-4,142338,142720,143010,143107,143300,143610,143801,143855,144035,144257,144705,145301,145428,145610,145801,150000,150225,150402,150457,150602,150735,151138,151327,151549,151707,151817,151900
54,MX4383-3,143443,143940,144319,144447,144530,144811,145007,145102,145344,145522,145938,150613,150800,150937,151127,151222,151411,151516,151610,151707,151838,152132,152346,152536,152703,152830,152920
55,MX4458-4,145610,150010,150340,150530,150624,150854,151021,151200,151400,151610,152016,152641,152746,152942,153130,153235,153509,153709,153811,153928,154056,154427,154557,154724,154928,155044,155138
56,MX4551-3,150905,151127,151422,151600,151632,151849,152006,152111,152252,152442,152652,153214,153342,153509,153636,153731,153950,154107,154150,154317,154442,154735,155001,155117,155307,155406,155438
57,MX4535-4,,,,,,,,,,,,151327,151433,151632,151911,152027,152207,152409,152453,152630,152746,153058,153235,153519,153625,153758,153855
58,MX4614-4,,152111,152409,152504,152536,152808,153003,153119,153257,,153928,154442,154547,154702,154906,155001,155211,155406,155500,155616,155744,160046,160151,160413,160456,160635,160708
59,MX3651-4,152420,152920,153203,153331,153404,153625,153811,153906,154034,154831,155616,160141,160246,160518,160657,160743,160916,161043,161129,161202,161337,161645,161853,162010,162136,162255,162355
60,MX3783-4,,154012,154427,154536,154630,155023,155200,155318,155554,155923,160435,161106,161224,161347,161527,161645,161916,162031,162125,162230,162344,162648,162830,163041,163222,163323,163428
61,MX4021-4,154831,155117,155511,155554,155744,160025,160213,160319,160445,160743,161302,161829,161959,162136,162321,162406,162605,162743,162841,162947,163114,163501,163640,163810,163907,164035,164121
62,MX4598-3,,155923,160202,160319,160351,160718,160818,160905,161043,161249,161707,162310,162406,162543,162732,162807,162947,163125,163210,163345,163501,163834,164025,,164238,164344,164416
63,MX4041-5,160445,160916,161249,161337,161422,161812,162010,162104,162242,162521,162755,163302,163407,163555,163735,163823,164003,164109,164155,164300,164449,164831,165107,165347,165444,165539,165633
64,MX4159-5,,161841,162427,162532,162615,163019,163210,163312,163439,163555,164014,164543,164650,164855,164951,165056,165236,165347,165444,165600,165818,170145,170312,170534,170641,170739,170836
65,MX4338-5,162406,162807,163312,163356,163544,163823,164014,164109,164249,164438,164843,165400,165506,165611,165755,165901,170113,170226,170312,170429,170534,170908,171103,171315,171409,171526,171603
66,MP6380-1,163428,164109,164511,164554,164746,165034,165214,165310,165455,165705,170113,170629,170739,170857,171024,171115,171231,171409,171452,171614,171731,172032,172220,172511,172606,172722,172816
67,MX4383-4,164322,164616,164940,165012,165140,165422,165600,165705,165829,165923,170312,170836,170941,171220,171326,171420,171550,171741,171825,171908,172032,172400,172511,172711,172805,172915,172949
68,MX4535-5,165236,165633,165934,170029,170134,170418,170523,170653,170908,171148,171550,172209,172326,172437,172617,172711,172853,172959,173032,173104,173242,173622,173826,174048,174155,174319,174351
69,MX4458-5,,,171002,171126,171220,171636,171741,171941,172137,172412,172842,173412,173527,173654,173826,173932,174059,174218,174257,174414,174530,174901,175017,175308,175436,175541,175646
70,MX4551-4,171452,,171941,172020,172137,172437,172617,172805,172959,173104,173506,174016,174121,174257,174435,174540,174734,174829,174912,175006,175130,175530,175707,175907,180003,180048,180132
71,MX4614-5,,172627,172949,173021,173148,173423,173517,173654,173859,174059,,175051,,175330,175436,175519,175657,175802,175845,180014,180153,180534,180734,181041,181124,181230,181336
72,MX3651-5,173611,173815,174059,174155,174341,174636,174734,174901,175105,175203,175552,180121,180228,180333,180502,180607,180744,180958,181041,181208,181353,181710,181841,182041,182157,182303,182346
73,MX3783-5,174648,174851,175247,175341,175541,175856,175952,180121,180322,180451,180828,181427,181543,181721,181841,181925,182135,182230,182324,182419,182556,182925,183040,183156,183323,183438,183522
74,MX4041-6,175845,182419,182702,182756,182935,183250,183428,183616,183815,184005,184415,184940,185056,185225,185340,185435,185603,185751,185826,185911,190038,190414,190530,190802,190907,191022,191106
75,MX4021-5,,175928,180228,180333,180417,180639,180817,180901,181030,181219,181648,182208,182346,182545,182713,182808,183008,183145,183239,183301,183417,183711,183826,184038,184132,184248,184321
76,MX4598-4,,,181230,181353,181532,181852,182030,182124,182303,182513,182734,183323,183511,183649,183826,183922,184059,184154,184248,184415,184542,184919,185107,185435,185507,185625,185646
77,MX4159-6,182723,183239,183554,183743,183933,184227,184458,184603,184741,185023,185235,185815,185911,190038,190204,190309,190519,190613,190707,190812,190950,191316,191433,191654,191759,191926,192031
78,MX4338-6,184132,184426,184741,184825,184940,185246,185351,185551,185751,185911,190309,190834,190950,191055,191211,191316,191444,191600,191705,191821,191947,192302,192450,192605,192732,192837,192933
79,MP6380-2,185308,185603,185933,190016,190143,190425,190552,190751,190950,191127,191327,191842,191937,192125,192240,192345,192501,192605,192627,192721,192848,193237,193447,193646,193752,193909,193941
80,MX4535-6,190153,190458,190823,190939,191033,191433,191621,191726,192020,192146,192406,192955,193111,193309,193508,193635,193825,193952,194036,194130,194258,194702,194903,195125,195230,195345,195418
81,MX4383-5,191748,191937,192229,192334,192417,192649,192837,192933,193059,193215,193436,193941,194036,194225,194330,194425,194605,194746,194830,194914,195019,195302,195407,195634,195728,195822,195906
82,MX4614-6,,193226,193530,193646,193731,194058,194152,194236,194414,194638,194903,195407,195502,195634,195717,195811,195938,200033,200116,200137,200253,200642,200820,201008,201146,201324,201408
83,MX4458-6,194214,194341,194616,194712,194746,195125,195219,195313,195524,195717,195927,200527,200642,200820,200947,201030,201208,201335,201429,201545,201650,201955,202123,202405,202510,202615,202720
84,MX4551-5,195502,195645,200000,200043,200159,200422,200548,200642,200820,200936,201346,201922,202028,202217,202355,202500,202637,202825,202858,203036,203141,203446,203635,203813,203918,204024,204046
85,MX3651-6,201052,201219,201535,201629,201712,202050,202144,202249,202438,202604,202814,203351,203519,203624,203751,203856,204035,204130,204224,204339,204520,204825,205024,205214,205318,205413,205457
86,MX4021-6,,202720,203036,203108,203151,203457,203657,203751,203907,204035,204245,204835,204940,205056,205203,205257,205402,205457,205531,205647,205819,210125,210324,210523,210629,210755,210839
87,MX4598-5,,,204751,204846,205024,205246,205424,205520,205647,205904,210125,210629,210734,210901,211017,211112,211229,211346,211418,211534,211701,212040,212207,212439,212523,212628,212712
88,MX4159-7,205831,210146,210451,210618,210650,211017,211145,211240,211418,211545,211806,212301,212501,212544,212701,212756,212925,213031,213125,213213,213412,213727,213832,214104,214209,214336,214431
89,MX4383-6,211512,211755,212145,212229,212406,212639,212723,212818,213042,213234,213434,213938,214032,214148,214325,214420,214542,214647,214730,214814,214908,215224,215332,215448,215604,215720,215753
90,MX4458-7,,213517,213821,214010,214148,214431,214625,214719,214857,215046,215448,220026,220131,220248,220414,220509,220626,220720,220814,220941,221119,221401,221549,,221843,221959,222032
91,MX4551-6,214941,215129,215426,215459,215625,215836,220015,220110,220226,220436,220636,221129,221245,221329,221456,221539,221654,221832,221916,222054,222148,222420,222536,,222840,222957,223041
92,MX3651-7,220614,220814,221140,221202,221307,221517,221600,221810,221927,222054,222442,222935,223041,223145,223301,223356,223534,223713,223746,223821,223925,224231,224420,224536,224640,224724,224807
93,MX4021-7,,222347,222619,222703,222808,223008,223124,223218,223345,223439,223831,224325,224420,224557,224651,224735,224912,225017,225100,225228,225334,225609,225756,225955,230101,230206,230240
94,MX4598-6,,,224325,224409,224525,224713,224840,224945,225100,225228,225431,225955,230101,230228,230312,230356,230511,230700,230743,230922,231049,231417,231522,231648,,231858,231942
95,MX4159-8,225039,225652,225955,230112,230240,230428,230605,230711,230827,231028,231228,231804,231920,232108,232202,232246,232425,232541,232635,232803,232941,,,,,,
96,MX4383-7,231049,231301,231533,231616,231732,231931,232003,232047,232224,232425,232635,233131,,,,,,,,,,,,,,,
97,MX4458-8,,233026,,,,,,,,,,,,,,,,,,,,,,,,,
