,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,AA6345-0,,,,,,,,,,,,070108,070216,070321,070459,070605,070700,070755,070901,071018,071112,071440,071630
1,AA7312-0,,,,,,,,070108,070711,070818,070912,071051,071218,071324,071535,071630,071735,071829,071946,072103,072230,072502,072640
2,MW4647-0,,,,,070108,070248,070521,070700,071608,071757,071851,072041,072219,072335,072535,072640,072746,072946,073051,073207,073344,073700,073815
3,AA7286-0,,,070108,070143,070510,070638,070839,070945,071946,072041,072136,072303,072430,072546,072735,072819,072913,073134,073207,073334,073554,073837,073932
4,AA7637-0,070108,070755,070934,071156,071535,071808,072052,072157,073156,073301,073406,073544,073710,073815,074016,074101,074206,074312,074355,074511,074555,074827,074912
5,AA7721-0,070108,070121,070310,070649,071040,071240,071335,071451,072546,072629,072735,072902,073040,073156,073323,073428,073544,073710,073826,073943,074144,074500,074606
6,MS4934-0,,,,,070332,070459,070711,070818,071724,071829,071913,072052,072230,072335,072546,072651,072757,072957,073102,073218,073344,073710,073826
7,MW4229-0,,,071156,071335,071714,071935,072219,072502,073312,073428,073522,073649,073815,073921,074050,074134,074228,074428,074533,074649,074744,075028,075112
8,MR7938-0,,,,,071451,071608,071913,072041,072946,073040,073134,073301,073417,073511,073638,073743,073837,074005,074111,074250,074344,074700,074744
9,MW4781-0,,,071829,072208,072346,072619,072840,072946,073921,074111,074206,074344,074500,074606,074755,074900,074955,075155,075250,075406,075544,075849,075943
10,AA74-92-0,,072219,072430,072808,073134,073439,073605,073910,074944,075101,075155,075333,075500,075606,075722,075827,075943,080059,080215,080321,080405,,
11,AA7479-0,,072819,073051,073355,073638,073815,074050,074144,075123,075228,075322,075439,075606,075722,075900,080005,080110,080226,080332,080449,080544,,
12,AA6832-0,073029,075050,075417,075817,080048,080248,080522,,,,,,,,,,,,,,,,
13,AA7530-0,074005,074333,074555,074933,075217,075606,075733,075900,,,,,,,,,,,,,,,
14,MP6359-0,,075639,075838,080143,080449,,,,,,,,,,,,,,,,,,
15,AA7759-0,080215,080554,,,,,,,,,,,,,,,,,,,,,
