,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA6482-0,,,,,,,,,,,,,,,,,070104,070328
1,MW4503-0,,,,,,,,,,,070104,070822,071115,071316,071421,071453,071704,072125
2,AA7536-0,,,,,,,,,070104,,070705,071820,071936,072103,072209,072304,072410,072704
3,MW4229-0,070104,070211,070505,070716,070833,070927,071043,071148,071243,071758,071958,073314,073713,073934,074050,074145,074322,074826
4,AA7842-0,,071243,071526,071704,071809,071853,072020,072103,072137,072653,073031,074249,074533,074943,075120,075237,075415,075908
5,MW4619-0,,072420,072715,072810,072915,073020,073115,073158,073241,073746,074050,075226,075520,075730,075857,080003,080108,080530
6,MW4647-0,073209,073336,073746,073851,074007,074050,074228,074333,074417,075120,075404,080719,081225,081603,081741,081848,082016,082513
7,AA6952-0,073818,,,,,,,075153,075248,075857,080224,,081625,082005,082111,082227,082545,082807
8,AA7488-0,074953,075215,075531,075636,075730,075846,080003,080130,080235,080836,081140,082216,082545,082807,,,,083535
9,MW4825-0,075940,080203,080552,080657,080836,080908,081118,081236,081320,081813,082143,083513,083757,084040,084207,084323,084420,084843
10,AA7149-0,080341,080908,081214,081426,081603,081646,,,,082701,082912,084334,084559,084832,084948,085053,085148,085644
11,AA7101-0,,,082005,082216,082343,082440,082640,082734,082840,083946,,,,,090704,090758,090903,091253
12,AA7492-0,082723,,083229,083429,083546,083619,083735,083913,084029,,090054,091253,091546,091746,091901,092009,092136,092611
13,AA6482-1,,,,082829,082956,083039,083207,083312,083345,084312,,090304,,,,,,091756
14,AA7637-0,083218,084854,085148,085422,085538,085633,085717,085822,085927,090914,091408,092611,092835,093013,093118,093213,093329,093646
15,MW4503-1,,084123,084357,084632,084748,084843,085104,085212,085255,090431,091042,092209,092506,092706,092824,092940,093035,093413
16,AA7536-1,,,,090420,090537,090609,090725,090936,091021,,092422,,093826,094025,094130,094224,094414,094719
17,MW4229-1,090515,090548,090936,091031,091137,091231,091441,091702,091735,092549,092750,094025,094329,094551,094708,094814,094941,095551
18,AA7530-0,091357,091524,091901,092042,092252,092336,092516,092632,092739,093402,093731,094908,095202,095318,095435,095529,095635,100118
19,MW4619-1,092422,092549,092908,093024,093140,093213,093319,093424,093530,094257,094602,095813,100107,100328,100508,100614,100732,101131
20,MP5824-0,,093351,093635,093848,093952,094047,094246,094351,094436,094930,095318,100636,100921,101120,101226,101320,101425,101940
21,MW4647-1,093826,093942,094351,094551,094730,094803,094930,095035,095140,095802,100057,101414,101741,101940,102058,102141,102257,102741
22,AA6952-1,094624,094941,095245,095413,095529,095614,095730,095856,095951,,101153,102413,102657,102919,125741,125835,130014,130554
23,AA7706-0,095507,,100002,100107,100223,100307,100339,100435,100530,101026,101403,102614,102857,103047,103203,103258,103403,103859
24,AA7488-1,,100636,100921,101037,101204,101259,101447,101541,101636,102340,103014,,104522,104714,104808,104926,105103,105409
25,AA7149-1,101436,101657,102036,102203,102319,102424,102603,102730,102814,103541,104512,105832,110014,110214,110331,110425,110530,111028
26,AA6482-2,102508,102708,103119,103247,103352,103436,103541,103658,103753,104501,105600,110943,111133,111345,111450,111544,111712,112051
27,AA7492-1,103508,103825,104015,104204,104321,104417,104522,104630,104725,,110047,111206,111534,111712,111756,111850,112008,112349
28,MW4503-2,,104652,105031,105137,105303,105347,105452,105600,105705,110319,110943,112146,112443,112654,112759,112843,113001,113410
29,AA7536-2,110014,110058,110425,,,,,,,,,,113620,113714,113819,113903,114019,114452
30,MW4229-2,,111555,111850,112113,112240,112314,112516,112621,112726,113359,113609,114925,115230,115430,115557,115630,115818,120102
31,AA7530-1,,112157,112505,112654,112832,112907,113012,113128,113222,113830,114241,115535,115829,120102,120220,120303,120441,120913
32,MP5824-1,113117,113128,113432,113631,113736,113819,113936,114052,114146,114641,115103,120335,120629,120851,120956,121051,121135,121640
33,MW4825-1,114324,114535,114925,115114,115230,115335,115419,115514,115619,120252,120607,121832,122126,122336,122454,122526,122642,123022
34,MW4619-2,115608,115818,120136,120230,120335,120408,120513,120639,120735,121335,121640,122811,123108,123329,123445,123528,123633,124055
35,MW4647-2,,120713,121314,121524,121651,121759,121947,122148,122231,122918,123213,124519,124825,125047,125213,125320,125458,130047
