,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,AA7920-0,,,,,,,,,,,,,,,,,070107,070340,070613,070814,071108,071529,071707,071855
1,AA7712-0,,,,,,,,,,,070107,070141,070246,070413,070457,070920,071036,071351,071729,071917,072116,072410,072525,072703
2,MX4021-0,,,,070107,070130,070413,070707,070836,071047,071213,071319,071413,071613,071718,071812,072315,072453,072820,073051,073325,073503,073852,074019,074219
3,MX4041-0,070107,070130,070235,070330,070457,070646,070953,071203,071308,071413,071507,071551,071718,071834,071928,072359,072609,072841,073313,073536,073726,074052,074219,074418
4,MX4338-0,070657,070803,070920,071036,071257,071445,071812,071928,072033,072127,072210,072315,072442,072620,072703,073135,073336,073642,074009,074208,074701,075133,075249,075606
5,AA7279-0,072022,072149,072315,072420,072714,072925,073336,073431,073653,073820,073925,074019,074219,074418,074524,075049,075238,075921,080721,080849,081320,081734,081852,082114
6,AA7450-0,072609,072652,072747,072852,073251,073313,073715,073831,074103,074230,074346,074429,074556,074712,074807,075238,075449,075954,080900,081204,081555,081947,082052,082242
7,MX3783-0,073051,073218,073313,073431,073609,073704,074041,074219,074324,074440,074534,074607,074734,074901,074944,075355,075533,080121,081110,081500,081723,082147,082315,082536
8,MX4458-0,073936,074030,074125,074219,074346,074429,074911,075016,075122,075227,075333,075449,075649,075900,075932,080342,080510,080954,081947,082326,082715,083211,083329,083507
9,MX4535-0,074745,075144,075300,075417,075649,075849,080154,080248,080510,080637,080742,080911,081226,081342,081449,081914,082041,082409,082948,083149,083528,083849,084005,084144
10,AA7562-0,075217,075606,075711,075849,080026,080259,080648,080827,081059,081226,081500,081639,081852,082103,082209,082715,082915,083246,083626,083804,084112,084523,084629,084839
11,MX4551-0,075943,080110,080154,080309,080459,080659,081026,081226,081331,081500,081723,081914,082114,082315,082409,082820,082948,083423,083804,084100,084301,084523,084640,084901
12,MX4598-0,080110,080521,080626,080742,081048,081342,081701,081829,082052,082231,082348,082453,082747,083105,083211,083626,083815,084534,085143,085458,085720,090153,090321,090542
13,MX4614-0,081247,081331,081416,081522,081701,081914,082254,082420,082653,082747,082842,082937,083211,083539,083626,084050,084250,084911,085509,085742,085942,090248,090404,110229
14,AA7920-1,,083010,083105,083246,083445,083615,083944,084038,084301,084513,084640,084839,085226,085804,085848,090520,090731,091203,091457,091646,092119,092630,092746,092926
15,AA7712-1,083648,083731,083827,083944,084155,084406,084701,084828,085049,085237,085415,085520,085931,090437,090520,091014,091152,091403,091719,091908,092258,092652,092820,093020
16,AA7731-0,084311,084523,084629,084756,085049,,085404,085626,085859,090004,090121,090237,090615,090847,090931,091446,091602,,092535,,093136,093810,093936,094232
17,MX4021-1,085005,085447,085542,085659,085910,090121,090447,090626,090909,091036,091152,091319,091519,091657,091803,092247,092451,092820,093232,093432,093853,094327,094454,094704
18,AA7559-0,090058,090248,090332,090437,090658,,091131,091236,091457,091635,091719,091814,092035,092141,092214,092630,092757,,093421,093515,094021,094505,094704,095618
19,MX4041-1,090858,091120,091203,091319,091540,091741,092057,092237,092502,092641,092831,092959,093158,093348,093432,093853,094104,094443,094853,095008,095407,095839,095955,124545
20,MX4338-1,091646,091730,091825,091919,092141,092309,092641,092820,093147,093243,093359,093504,093704,093810,093904,094327,094505,094842,095230,095324,095713,100238,100417,100555
21,AA7279-1,092502,092630,092725,092831,093009,093126,093432,093559,093820,093926,094032,094159,094410,094621,094715,095146,095324,095713,100101,100300,100606,101111,101238,101437
22,AA7393-0,093115,093147,093305,093421,093632,093748,094316,094516,094737,094831,095008,095114,095219,095345,095451,095901,100029,100512,100922,100954,101426,102004,102121,102259
23,AA7450-1,093316,093421,093515,093643,093820,094043,094348,094516,094737,094842,095019,095135,095241,095407,095451,095901,100050,100523,100933,101005,101437,102205,102321,102543
24,MX3783-1,093443,093831,093947,094054,094221,094337,094715,094904,095124,095252,095345,095451,095713,095839,095923,100345,100533,100922,101238,101437,101932,102626,102742,103015
25,MX4458-1,094316,094443,094538,094632,094904,095030,095418,095629,095723,095850,095955,100050,100228,100501,100555,100943,101121,101343,101742,101932,102332,103026,103204,103354
26,MX4535-1,095041,095534,095640,095745,100007,100112,100439,100555,100816,100933,101027,101132,101310,101437,101521,101942,102121,102415,102858,103004,103238,103711,103817,104018
27,AA7562-1,095713,095912,100029,100133,100450,100606,100922,101121,101343,101448,101604,101720,101910,102037,102132,102648,102837,103227,103722,103933,104241,104630,104757,104947
28,MX4551-1,,100206,100300,100439,100639,100733,101111,101310,101531,101709,101826,101920,102059,102248,102321,102731,102920,103238,103733,103944,104241,104757,104914,105105
29,MX4598-1,100249,100533,100628,100733,101005,101121,101448,101648,101920,102059,102216,102321,102510,102604,102731,103204,103332,103650,104051,104219,104547,105225,105331,105616
30,MW5425-0,101154,101310,101426,101521,101709,101859,102205,102415,102521,102648,102742,102837,103015,103216,103332,103755,103911,104230,104609,104808,105247,105816,105954,110146
31,AA6374-0,102920,103059,103154,103311,103427,103616,103955,104113,104335,104558,104703,104830,105054,105203,105309,105711,105911,110313,110734,110945,111155,111629,111745,111912
32,AA7306-0,103154,103311,103405,103521,103650,,104146,104313,104536,104703,104757,104925,105139,105309,105342,105754,105943,,110745,111017,111207,111556,111745,113820
33,AA7920-2,103321,103616,103722,103827,104007,104241,104641,104841,105116,105247,105404,105531,105827,110007,110113,110535,110734,111144,111556,111745,112124,112724,112902,113053
34,AA7712-2,103955,104113,104208,104313,104536,104746,105127,105236,105447,105605,105721,105827,110017,110124,110157,110629,110839,111356,111851,111956,112513,113053,113210,113422
35,AA6942-0,104830,104958,105105,105247,105353,105743,110028,110146,110408,110546,110713,,111112,111207,111301,111734,111934,112252,112557,112724,,113516,113705,113809
36,AA7537-0,105553,105732,105849,110007,110335,110441,110756,110923,111144,111334,111502,111618,111818,111901,111945,112419,112557,112924,113243,113443,113820,114357,114504,114703
37,AA7731-1,105900,110102,110218,110313,110546,110608,111028,111123,111345,111440,111534,111629,111840,111923,111956,112419,112640,113020,113411,113516,114009,114609,114714,114935
38,AA7838-0,110040,110313,110357,110546,110713,110839,111123,111250,111356,111451,111556,111713,111851,111945,112040,112441,112651,113042,113538,113621,114009,114609,114725,114852
39,AA7539-0,111312,111429,111512,111607,111756,111956,112303,112408,112640,112818,112936,113031,113254,113338,113432,113842,114019,114515,114747,114935,115408,115935,120102,120304
40,MX4338-2,111745,111851,111956,112051,112252,112419,112756,112947,113210,113349,113454,113548,113715,113842,113925,114409,114526,114903,115419,115618,115935,120536,120736,120958
41,MX4021-2,114147,114325,114420,114526,114757,115041,115419,115557,115829,120102,120304,120526,120736,120914,121020,121505,121655,122150,122600,122810,123147,123736,123924,124145
42,AA7279-2,120504,120609,120703,120809,121031,121126,121516,121633,121855,122201,122611,122759,122937,123136,123232,123653,123903,124229,124701,124808,125041,125535,125702,125829
43,AA7450-2,121505,121612,121655,121750,122012,122128,122538,122727,123010,123158,123504,123620,123758,123924,124040,124451,124650,125041,125408,125629,125840,130632,130751,131003
44,MX4458-2,122759,122904,122959,123104,123315,123515,123935,124051,124312,124513,124723,124852,125041,125241,125335,125746,125934,130314,130814,131046,131403,132047,132236,132425
45,MX4535-2,123830,124102,124218,124419,124629,124903,125252,125535,125807,125934,130101,130325,130558,130740,130836,131257,131458,131942,132352,132447,132825,133352,133552,133742
46,AA7562-2,124040,124502,124556,124745,124957,125145,125451,125556,125818,130018,130208,130358,130632,130803,130858,131352,131552,132014,132403,132614,133025,133604,133731,133953
47,MX3783-2,124502,124946,125041,125145,125335,125545,125913,130112,130219,130336,130442,130547,130751,130919,131003,131436,131614,131952,132403,132614,133036,133636,133753,133930
48,MW5425-1,125041,125241,125324,125418,125545,125713,130018,130112,130336,130525,130707,130803,130930,131130,131152,131614,131742,132141,132541,132636,133214,133814,133930,134109
49,MX4598-2,130156,130252,130347,130504,130656,130836,131141,131403,131636,131826,131952,132058,132330,132447,132552,133003,133214,133615,133953,134203,134459,135059,135225,135426
50,MX4614-1,130558,130643,130751,130919,131025,131224,131509,131625,131836,132003,132120,132225,132403,132530,132614,133047,133257,133658,134004,134225,134510,135059,135236,135415
51,AA7306-1,132436,132530,132636,,,,133626,133847,134058,,134403,134648,,134953,135048,,135638,,,140502,140750,,141510,141734
52,AA7712-3,133152,133236,133330,133436,133615,133814,134142,134236,134448,134615,134753,134931,135120,135215,135309,135733,135922,140301,140729,140834,141118,141734,141851,142030
53,MX4021-3,134131,134320,134416,134510,134720,134826,135236,135331,135606,135744,135933,140134,140322,140546,140630,141118,141331,141745,142137,142253,142515,143243,143410,143610
54,MX4041-2,134804,135048,135153,135321,135531,135700,140006,140101,140344,140524,140643,140812,141023,141203,141258,141745,141935,142348,142843,143053,143548,144115,144232,144505
55,MX4338-3,135331,135627,135744,135911,140101,140217,140630,140823,141056,141247,141415,141650,141851,142104,142159,142610,142810,143159,143527,143705,143947,144443,144622,144855
56,MX4535-3,,,,,,,,,,140716,140834,141001,141225,141404,141448,141935,142137,142537,143020,143115,143559,144115,144304,144505
57,AA7279-3,140856,141012,141129,141309,141448,141617,142019,142137,142359,142610,142737,142915,143137,143338,143421,143904,144054,144443,144951,145051,145429,150024,150203,150414
58,AA7450-3,141840,142041,142137,142253,142704,,143104,143243,143516,143726,143842,144021,144232,144443,144622,145051,145324,145724,150035,150414,150622,151318,151526,151759
59,MX4458-3,142704,142832,142959,143042,143305,143516,143915,144021,144232,144454,144600,144800,144938,145041,145135,145545,145757,150246,150717,150939,151449,152020,152150,152340
60,MX3783-3,144443,144549,144633,144800,145041,145157,145618,145735,145941,150203,150341,150503,150655,150824,150927,151351,151547,151948,152446,152712,153057,153825,153952,154130
61,AA7562-3,144655,144938,145041,145157,145429,145618,145929,150057,150319,150601,150739,150939,151150,151318,151402,151843,152115,152551,153025,153243,153649,154036,154215,154413
62,MW5425-2,150612,150739,150846,151002,151246,151547,151915,152115,152351,152635,153003,153243,153411,153614,153719,154130,154328,154705,155138,155338,155732,160203,160315,160724
63,MX4598-3,150739,151202,151307,151437,151632,151726,152115,152306,152529,152804,153243,153411,153603,153719,153836,154307,154435,154916,155211,155511,155743,160229,160526,160926
64,MX4614-2,151526,151621,151715,151759,151937,152032,152518,152657,152920,153057,153433,153528,153719,153825,153857,154403,154608,154949,155359,155605,160004,160420,160651,161109
65,AA7306-2,151958,152726,152825,153014,153315,,153730,153952,154226,154413,154759,154949,,155411,155437,155855,160131,,161204,161511,161816,162341,162836,163552
66,AA7712-4,,153433,153517,153638,,154036,154339,154519,154759,154938,155338,155448,155710,155827,155930,160359,160613,161015,161533,161729,162026,162556,162931,163552
67,AA7731-2,153614,153941,154036,154238,154533,,154855,155105,155338,155710,155917,160120,160315,160540,160651,161120,161342,161816,162341,162617,162953,163433,163859,164424
68,MX4021-4,154608,154716,154759,154905,155105,155233,155533,155648,155917,160120,160515,160702,160904,161026,161120,161557,161741,162236,162703,162847,163136,163837,164226,164524
69,MX4338-4,155855,160904,161037,161153,161342,161448,161816,161911,162131,162416,162739,162953,163148,163338,163443,163931,164129,164622,165224,165700,170100,170837,171109,171247
70,MX4041-3,160315,160453,160613,160724,160851,161048,161426,161714,161946,162330,162628,162803,163036,163212,163327,163803,164107,164622,165044,165457,165838,170815,171047,171247
71,AA7279-4,160915,161247,161342,161437,161729,161838,162214,162501,162716,163109,163552,163625,163815,163953,164056,164524,164716,165203,165827,170321,170859,171247,171436,171705
72,AA7450-4,162225,162403,162512,162728,162813,,163422,163603,163848,164045,164513,164749,164928,165121,165214,165700,165911,170637,171131,171621,171926,172604,172751,173134
73,MX4458-4,163025,163122,163212,163327,163552,163708,164045,164150,164402,164705,165000,165136,165330,165508,165649,170110,170353,170659,171331,171621,172053,172740,172909,173206
74,AA7562-4,164833,164906,164949,165044,,165340,165649,165827,170100,170310,170531,170742,171025,171214,171341,171810,172009,172403,173050,173218,173829,174426,174605,174805
75,MX4551-2,165022,165413,165519,165700,165849,165943,170259,170437,170659,170910,171036,171214,171425,171558,171715,172147,172339,172751,173335,173640,174341,175039,175156,175411
76,MX3783-4,165627,165849,165933,170049,170321,170459,170754,171025,171319,171519,171820,172020,172230,172414,172458,172932,173145,173429,174040,174257,174711,175335,175436,175658
77,MX4535-4,170509,170648,170742,170920,171153,171309,171532,171643,171904,172053,172509,172716,172932,173101,173156,173651,174145,174437,174911,175134,175436,180156,180333,180608
78,MX4598-4,171853,172136,172230,172316,172458,172729,173039,173229,173502,173713,174018,174124,174341,174521,174605,175039,175207,175742,180418,180931,181519,182131,182320,182625
79,MX4614-3,172304,172425,172542,172651,172858,172953,173356,173451,173713,173850,174112,174245,174448,174605,174638,175050,175218,175934,180535,180942,181551,182331,182458,182731
80,AA7393-1,172942,173039,173134,173251,173545,173723,174051,174245,174510,174754,174957,175123,175313,175541,175658,180112,180301,180608,181309,181626,182152,182731,182931,183236
81,AA7712-5,174207,174319,174415,174554,174805,174922,175240,175436,175708,175851,180333,180546,180931,181121,181154,181626,181826,182436,182953,183342,183838,184252,184442,184715
82,AA7731-3,174933,175039,175145,175436,175457,,180040,180228,180502,180725,181004,181154,181414,181731,181858,182309,182553,,183711,184007,184325,185043,185252,185553
83,MX4021-5,175425,175551,175636,175819,180029,180145,180619,180832,181121,181659,182014,182141,182342,182542,182636,183131,183426,184114,184737,185208,185636,190418,190556,190728
84,AA7559-1,181920,182047,182131,182236,,,182531,182625,182847,,,183744,183912,184052,184158,,185032,,190202,190258,,191300,191450,191754
85,MX4338-5,182120,182225,182331,182436,182647,182858,183215,183426,183722,184241,184504,184726,184948,185303,185408,185902,190213,190833,191324,191544,191754,192342,192458,192718
86,MX4041-4,182258,182342,182436,182542,182752,182909,183258,183437,183744,184314,184536,184843,185054,185357,185518,190003,190246,190844,191450,191722,192047,192552,192740,193002
87,AA7279-5,182331,182752,182909,183025,183247,183258,183627,183828,184136,184631,185208,185314,185518,185803,185902,190356,190607,191249,191659,191948,192458,193013,193203,193343
88,MX4458-5,183521,183806,183912,184030,184209,184336,184653,184832,185127,185626,185914,190213,190418,190822,190919,191350,191533,192320,192614,193056,193524,194120,194247,194447
89,AA7450-5,184525,184737,184821,184948,185314,185336,185658,185825,190119,190451,190717,190907,191132,191439,191544,192036,192248,,193448,193630,194024,194531,194658,194953
90,AA7562-5,190246,190545,190643,190800,190943,191037,191350,191450,191722,191936,192153,192447,192657,192835,192951,193405,193641,194214,194603,194752,195215,195827,200005,200207
91,MX4551-3,192025,192131,192226,192331,192520,192708,193024,193225,193524,193810,193950,194152,194353,194552,194647,195058,195449,195838,200323,200619,201225,201720,201910,202112
92,MX3783-5,192802,192929,193024,193139,193311,193513,193824,194024,194310,194509,194731,194859,195026,195153,195247,195721,195942,200312,200815,201035,201826,202457,202623,202919
93,MX4535-5,193311,193405,193535,193641,193835,193907,194214,194426,194658,194848,195037,195153,195331,195500,195554,200016,200145,200452,200952,201247,201837,202457,202634,202930
94,MX4614-4,194731,194921,195004,195131,195247,195342,195700,195816,200111,200250,200408,200525,200720,200836,200930,201341,201542,201921,202413,202613,203130,203658,203752,204025
95,MX4598-5,195331,195449,195554,195732,200005,200217,200525,200658,200930,201108,201247,201403,201603,201742,201837,202337,202540,202941,203403,203604,203847,204203,204403,204647
96,AA7393-2,195805,195848,195942,200100,200334,200356,200753,200847,201108,201341,201509,201625,201815,201955,202051,202446,202623,202941,203414,203615,203858,204425,204541,204858
97,AA7712-6,200038,200312,200356,200557,200836,201003,201309,201425,201648,201848,201955,202135,202337,202446,202529,202941,203119,203331,203803,203858,204226,204636,204825,205058
98,AA7731-4,,201742,201837,202123,202302,202312,202634,202729,203002,203214,203414,203531,203752,203858,203930,204414,204625,,205404,205542,205925,210304,210358,210647
99,MX4021-6,203119,203615,203720,203919,204119,204237,204552,204752,205025,205225,205341,205509,205658,205841,210018,210431,210625,211050,211506,211656,212014,212519,212657,212857
100,AA7279-6,205732,205819,205904,210006,210136,210304,210602,210815,211111,211317,211434,211551,211802,212014,212130,212552,212752,213003,213341,213519,213903,214358,214544,214727
101,MX4041-5,210147,210326,210420,210551,210752,210911,211252,211401,211635,211847,212014,212130,212341,212541,212657,213140,213330,213603,214030,214124,214430,214811,214950,215138
102,MX4458-6,211155,211350,211434,211551,211751,211908,212225,212330,212603,212919,213024,213151,213341,213519,213625,214040,214217,214600,214917,215106,215317,215706,215927,220138
103,AA7450-6,213057,213203,213257,213413,213647,213721,214008,214207,214441,214738,214917,215044,215200,215328,215422,215905,220210,220821,221055,221256,221549,222304,222357,222609
104,MX4551-4,214749,214856,215001,215106,215255,215349,215717,215854,220127,220315,220421,220526,220716,220843,220949,221412,221549,221947,222420,222620,222925,223358,223525,223715
