,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
25,MX3783-1,083856,084109,084313,084408,084441,084654,084825,085003,085153,085345,085747,090309,090405,090501,090608,090703,090831,090948,091032,091116,091228,091535,091728,091918,092026,092121,092205,092513,092619,093126,093436,093552,093911,094029,094231,094349,094455,094601,094802,094931,095015,095419,095547,095919,100251,100453,100800,101253,101422,101603
26,MX4365-1,084335,084847,085142,085300,085345,085714,085926,090021,090214,090353,090809,091345,091451,091619,091750,091856,092037,092154,092239,092418,092524,092820,093010,093137,093235,093341,093425,093604,093732,094102,094242,094349,094740,094931,095154,095323,095441,095525,095653,095846,095941,100410,100537,100928,101231,101422,101816,102337,102504,102621
27,AA7155-1,084803,091451,091812,091929,092003,092312,092429,092619,092747,092842,093053,093604,093710,093816,093922,094007,094146,094316,094400,094422,094539,094858,095121,095250,095356,095525,095558,095739,095846,100120,100313,100526,100822,101001,101231,101327,101433,101539,101659,101805,101827,102242,102421,102803,103121,103312,103608,104105,104225,104341
28,AA7562-1,085036,085535,085725,085842,085915,090127,090320,090417,090608,090758,091010,091535,091652,091812,091929,092015,092154,092217,092312,092418,092546,092904,093021,093224,093318,093425,093458,093648,093805,094623,094729,094847,095143,095301,095535,095704,095801,095857,100025,100131,100153,100610,100738,100950,101400,101506,101816,102359,102526,102705
29,MS4934-1,085831,090225,090501,090619,090758,091043,091250,091334,091535,091641,092037,092619,092725,092831,092959,093053,093235,093414,093458,093615,093732,094039,094220,094349,094455,094601,094645,094858,095026,095239,095441,095631,100036,100228,100453,100559,100716,100822,101001,101140,101219,101647,101849,102155,102537,102728,103026,103440,103641,103747
30,AA7559-1,090501,090809,091032,091202,091301,091630,091834,091929,092217,092301,092641,093148,093246,093402,093519,093626,093805,093933,094018,094146,094305,094550,094718,094953,095048,095217,095323,095441,095547,095739,100036,,100421,100610,100727,100822,100917,101107,101202,101338,101411,101838,102027,,102739,102942,103301,,103819,104149
31,AA7920-1,091630,092725,092926,093010,093126,093414,093552,093659,093838,094102,094337,094931,095026,095154,095301,095407,095547,095653,095739,095846,095941,100228,100421,100537,100705,100811,100855,101118,101242,101411,101603,101805,102122,102304,102526,102643,102803,102931,103121,103250,103356,103757,103926,104247,104648,104828,105219,105715,105834,110014
32,AA6942-2,,091940,092312,092356,,092619,092809,092904,093126,093257,093508,094018,094146,094305,094422,094506,094623,094729,094802,094920,095026,095323,095514,,095834,095930,100036,100131,100228,100443,,100654,101034,101151,101253,,101444,101539,101721,101816,101838,102242,102410,102803,103132,103356,103747,104054,104236,104436
33,AA7537-1,092831,093341,093659,093754,093827,094039,094146,094337,094517,094729,094931,095441,095535,095653,095812,095857,100014,100153,100239,100324,100432,100716,100811,100928,101034,101219,101242,101422,101517,101636,101838,102038,102315,102453,102548,102705,102814,102953,103132,103301,103356,103808,103936,104258,104648,104839,105230,105918,110036,110142
34,AA6738-2,093447,094029,094337,094506,094539,094825,094942,095121,095301,,095801,100324,100432,100610,100800,100833,101023,101129,101219,101338,101444,101805,101954,102219,102242,102337,102442,102610,102716,102858,103204,103238,103619,103757,104021,104127,104225,104331,104520,104732,104817,105230,105358,105704,110025,110216,110640,111331,111437,111700
35,AA7450-2,094124,094825,095121,095205,095250,095525,095716,095801,100003,100204,100410,101001,101107,101253,101400,101455,101636,101721,101816,101910,102027,102326,102442,102610,102803,102931,103015,103227,103334,103451,103819,103958,104200,104341,104553,104732,104850,104944,105123,105241,105325,105739,105856,,110407,110556,110841,111320,111448,111615
36,AA7393-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094231,094656,094836,095059,095452,095558,095857,100216,100335,100526
37,AA7635-1,095609,100003,100302,100410,100453,100844,101045,101242,101506,101659,102027,102610,102739,102920,103110,103216,103407,103535,103630,103747,103915,104236,104403,104659,104806,104922,105028,105207,105336,105536,105845,105918,110345,110556,110830,111009,111125,111320,111554,111722,111827,112308,112457,112816,113254,113455,114035,114850,115102,115315
38,MX4551-2,101349,101659,102027,102133,102155,102431,102559,102750,102909,103048,103301,104021,104200,104341,104458,104604,104743,104901,104944,105101,105207,105547,105801,110047,110153,110250,110323,110512,110629,110757,110958,111158,111554,111711,111944,112051,112224,112341,112530,112659,112805,113232,113411,113823,114225,114426,115029,115654,115823,115931
39,MX3783-2,102208,102654,103015,103143,103204,103451,103714,103819,104021,104309,104531,105123,105230,105358,105536,105631,105812,105950,110036,110216,110323,110702,110830,111052,111225,111331,111425,111627,111743,111911,112102,112224,112553,112648,112900,113040,113146,113305,113455,113633,113718,114130,114309,114627,114955,115145,115610,120312,120452,120631
40,AA7539-2,,103345,103630,103724,103852,104149,104309,104414,104553,104732,104944,105558,105715,105834,105950,110036,110205,110334,110429,110545,110702,111041,111213,111448,111605,111711,111743,111944,112102,112246,112541,112615,112944,113210,113433,113600,113707,113823,114024,114119,114214,114700,114828,,115348,115548,115931,120514,120642,120835
41,AA7393-2,103619,104105,104425,104553,104732,105219,105419,105547,105739,105939,110153,110746,110903,111103,111320,111448,111605,111711,111806,111900,112018,112352,112604,112721,112827,112944,113017,113221,113327,113506,113707,113856,114214,114331,114543,114733,114850,115017,115209,115410,115504,115919,120110,120503,120908,121109,121333,121841,121959,122116
42,AA7731-2,105503,105801,,110323,110334,110841,110947,111052,111247,,,112508,112626,112911,,113113,113254,113411,113506,113600,113707,114130,114353,114448,114554,114711,,114733,115134,115348,,,115953,120154,120441,120620,120802,120919,121204,121322,121355,121852,122032,,122828,123125,123317,124005,124144,124400
43,AA7155-2,110047,113359,113718,113751,113834,114108,114236,114331,114521,114711,114923,115515,115632,115823,115953,120037,120216,120334,120419,120536,120715,121014,121120,121311,121406,121533,121607,121819,121947,122138,122403,122520,122817,123008,123222,123350,123508,123636,123848,124027,124133,124549,124717,125047,125346,125514,125812,130348,130505,130654
44,AA7559-2,,,,,,,,,,,,,,,,,,,,,,,,,,110607,110640,110841,111020,111309,111649,,111900,112051,112319,112435,112541,112637,112827,112922,112955,113359,113516,,114225,114415,114923,115654,115856,120026
45,AA7838-2,,110640,111125,111320,111404,111754,111933,112114,112257,112435,112648,113232,113349,113506,113718,113740,113918,114057,114141,114309,114415,114744,114923,115209,115304,115421,115454,115705,115823,115931,120110,120216,120547,120728,121003,121204,121333,121449,121607,121819,121925,122352,122553,122828,123210,123445,123731,124253,124411,124633
46,MX4365-2,,111437,111900,112018,112114,112446,112659,112816,113007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114554,,,,,,,,,
47,AA7562-2,,112508,112827,112900,112944,113327,113455,113538,113812,113940,114320,115017,115209,115432,115559,115705,115834,120121,120216,120345,120514,120824,121003,121204,121300,121417,121500,121640,121746,,122116,122257,122615,122806,123040,123210,123317,123445,123603,123720,123804,124219,124400,124644,124941,125120,125430,125918,130047,130315
48,AA6942-3,,114649,114901,,115134,115304,115432,115610,115739,120037,,120930,121047,121227,121500,121522,121702,121819,121903,122032,122138,122436,122637,,122934,123030,123103,123317,123412,123625,123709,,124304,124454,124611,124728,124824,124952,125120,125229,125324,,125940,,130527,130813,,131710,131806,131945
49,AA7920-2,115123,115504,115750,115846,115919,120154,120334,120441,120631,120802,121025,121544,121702,121830,121959,122032,122200,122352,122436,122604,122732,123103,123306,123445,123551,123720,123804,123953,124111,124315,124454,124600,124908,125036,125302,125430,125536,125642,125812,125940,130025,130454,130632,130953,131437,131615,131923,132514,132642,132826
50,AA7537-2,115801,120121,120430,120525,120547,120846,120941,121131,121311,121438,121841,122403,122531,122637,122806,122901,123103,123157,123244,123339,123456,123826,123942,124231,124326,124432,124505,124717,124813,124930,125120,125335,125620,125801,130025,130120,130230,130337,130611,130705,130739,131153,131331,131615,131850,132007,132252,132716,132837,133006
51,AA7539-3,121058,123614,123953,124133,124231,124622,124739,125036,125240,125441,125739,130303,130410,130527,130705,130803,130942,131225,131258,131437,131554,131901,132040,132157,132325,132420,132453,132716,132837,132944,,133303,133632,133728,134003,134131,134250,134356,134620,134750,134813,135215,135344,135735,140020,140147,140433,140813,141004,141239
52,AA6738-3,,121109,121333,121406,121500,121841,122054,122200,122341,122509,,123350,123508,123636,,123859,124038,124231,124304,124400,124516,124813,,,125419,125536,125631,125834,125940,,130622,,131120,131258,131521,131648,131806,132007,132219,132314,132409,132826,133017,,133739,133908,134440,134952,135142,135322
53,AA7450-3,121344,121925,122149,122246,122330,122806,123019,123147,123412,123625,123910,124443,124611,124835,124930,125025,125217,125346,125430,125558,125715,130047,130303,,130527,130728,130813,130942,131048,131225,131532,131721,131923,132040,132252,132409,132525,132620,132849,132944,133039,133442,133610,,134153,134503,134847,135300,135417,135640
54,MX4551-3,122127,122626,123008,123113,123157,123434,123614,123815,123953,124133,124516,125058,125204,125335,125514,125558,125801,125929,130014,130142,130252,130538,130728,,131131,131236,131320,131510,131637,131901,132029,132146,132514,132620,132837,133028,133134,133241,133453,133643,133801,134312,134503,134836,135204,135333,135819,140147,140348,140600
55,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124144,124337,124655,124846,125109,125251,125430,125525,125739,125929,130036,130505,130644,130942,131426,131532,131901,132504,132558,132750
56,AA7559-3,,124400,,124835,124919,125142,125324,125419,125631,125845,,130705,130813,131004,,131142,131331,131437,131532,131637,131806,132102,132442,,132620,132739,132849,133101,,133453,133705,133835,134109,134250,134514,134631,134802,134858,,,135300,135724,135914,,140644,140803,141301,141704,141928,142204
57,MX3783-3,125346,130014,130337,130421,130443,130803,131004,131120,131331,131437,131817,132347,132453,132609,132739,132837,133006,133112,133156,133325,133431,133823,134003,134204,134250,134407,134440,134802,134920,135109,135249,135344,135713,135936,140220,140359,140506,140611,140803,140930,141015,141440,141631,142014,142525,142631,143153,143555,143746,143925
58,AA7731-3,130432,130717,131048,131120,131153,131448,131626,131743,132135,132504,132631,133208,133314,133537,133632,133739,133941,134036,134142,134239,134356,134802,,135109,135227,135333,135640,135713,135808,,140411,140549,140813,141047,141334,141513,141631,141845,142154,142312,142334,142834,143013,,143819,144053,144316,144648,144815,145111
59,AA7155-3,130739,133347,133705,133739,133908,134204,134334,134503,134653,134909,135120,135651,135808,135947,140158,140304,140444,140633,140728,140846,141015,141429,141557,141811,141906,142026,142120,142312,142452,143013,143342,143607,144032,144232,144509,144659,144826,144954,145207,145335,145441,145907,150131,150524,151106,151257,151810,152330,152531,152900
60,AA7838-3,131309,131637,132040,132146,132219,132620,132837,133006,133241,133442,133654,134215,134312,134440,134631,134739,134931,135142,135238,135355,135501,135831,140031,140315,140455,140633,140717,140930,141026,141142,141345,141451,141727,141822,142047,142228,142356,142503,142653,142834,142940,143415,143629,144043,144447,144542,145144,145525,145631,145856
61,AA7562-3,132157,132420,132716,132826,132911,133145,133303,133420,133537,133705,134058,134620,134728,134909,135036,135120,135249,135344,135428,135545,135713,140104,140209,140411,140517,140644,140739,141015,141121,141811,142110,142239,142547,142737,143024,143237,143342,143522,143724,143852,143947,144425,144553,144848,145229,145346,145728,150142,150323,150608
62,MS1953-1,132837,,,,,,,,,,,,,,,,,,,,,,,,,,,,141037,141323,141557,141631,142037,142204,142430,142609,142726,142856,143153,143321,143415,143852,144043,144425,144837,145111,145547,145940,150142,150345
63,AA7920-3,133006,135300,135630,135757,135841,140220,140411,140539,140803,141004,141407,142014,142143,142323,142514,142620,142834,143046,143131,143310,143448,143819,143959,144126,144243,144413,144458,144805,144910,145346,145547,145631,145951,150131,150345,150557,150822,151012,151246,151341,151449,151949,152212,,152955,153219,153708,154229,154503,154654
64,AA6942-4,134014,,134525,134609,134750,135120,135333,135501,135702,140020,,141004,141131,141301,,141609,141727,141950,142037,142204,142345,142737,,143248,,143511,143555,143808,143947,144115,,,144921,145005,145229,145357,145642,145951,150120,150215,150301,,,151139,151522,151820,,,152900,153101
65,AA7537-3,140008,140242,140444,140517,140655,141004,141216,141356,141609,141800,142228,142810,142951,143153,143259,143353,143607,143819,143903,144032,144148,144520,144637,144932,145100,145240,145324,145547,145728,150228,150502,150535,150939,151225,151500,151703,151916,152044,152330,152458,152553,153113,153315,153708,154240,154419,154940,155321,155512,155746
66,AA6738-4,140739,,141323,141407,141535,141833,142037,142215,142536,142631,164435,143353,143511,165241,165504,143841,144043,144210,144305,144425,144531,145005,145038,170724,145302,145419,145452,145739,145856,,150356,172334,150630,150844,151106,151308,151534,151736,173852,152022,152107,152520,152659,,153444,153635,153943,180327,154705,181609
67,AA7450-4,141345,141855,142312,142356,142452,142856,143109,143353,143555,143903,144115,144659,144754,145005,145155,145324,145620,145728,145812,145918,150058,150440,150619,150928,150950,151117,151150,151405,151500,151607,,152000,152414,152531,152805,152955,153050,153208,153359,153528,153603,154038,154240,,155130,155416,155641,160200,160339,160612
68,MX4551-4,142345,,142918,143046,143131,143415,143533,143819,143947,144104,144509,145049,145155,145313,145441,145631,145834,150036,150131,150301,150356,150714,150855,151001,151117,151214,151246,151545,151652,151759,151938,152107,152425,152542,152805,152911,153028,153135,153304,153433,153550,154016,154133,154441,154951,155152,155629,155959,160138,160327
69,AA7539-4,,143533,143819,143936,144053,144413,144542,144859,145155,145346,145728,150345,150535,150844,150950,151128,151352,151556,151652,151759,151938,152341,152615,152743,152900,153028,153101,153304,153410,153657,,154218,154441,154621,154845,155130,155449,155629,155842,160021,160116,160539,160647,161122,161549,161751,161952,162619,162802,162909
70,AA7635-2,,144126,144436,144531,144659,145144,145408,145609,145801,145951,150356,150939,151044,151246,151438,151556,151820,151938,152022,152150,152308,152626,152900,153208,153326,153506,153603,153837,154005,154133,154452,154621,155013,155152,155427,155629,160105,160306,160601,160826,160931,161409,161600,161919,162419,162557,163356,163831,163959,164138
71,AA7559-4,144859,145229,145430,145558,145728,145834,150025,150153,150451,150619,,151545,151747,151843,,152118,152330,152509,152604,152721,152849,153157,153315,,153647,153753,153910,154155,154302,,155332,155427,155713,155904,160138,160350,160612,160815,,161122,161206,161612,161802,,162608,162802,163513,163904,164105,164222
72,AA7731-4,150142,150833,151203,151319,151330,151810,151916,152107,152319,152710,,153444,153603,153826,153954,181229,154122,154218,154302,154408,154525,154856,155141,155343,,155523,155629,155831,155948,183331,160433,183641,160720,161015,161251,161516,161718,184816,162026,162143,162154,185751,162909,,163451,164317,164625,165122,165252,192032
73,MX3783-4,150822,151308,151607,151736,151820,152107,152319,152436,152648,152838,153101,153647,153753,154005,154122,154250,154452,154547,154632,154738,154918,155237,155427,155618,155703,155831,155926,160222,160339,160528,160658,160815,161059,161218,161432,161645,161802,161919,162143,162250,162335,162802,162942,163312,163747,164211,164753,165133,165325,165515
74,AA7838-4,151416,151759,152223,152319,152458,152754,152933,153135,153410,153539,153932,154514,154654,154856,155057,155152,155332,155500,155545,155713,155820,160138,160255,160455,160612,160731,160804,161111,161240,161612,161751,162026,162346,162514,162802,162953,163121,163250,163451,163557,163651,164054,164244,164603,165133,165504,165907,170215,170332,170500
75,MS1953-2,151652,152436,152743,152827,153006,153433,153550,153943,154133,154323,154536,155108,155214,155332,155512,155607,155746,155842,155937,160054,160222,160539,160709,160847,160953,161059,161133,161314,161421,161930,162154,162239,162630,162716,162942,163121,163250,163345,163502,163619,163714,164116,164244,164614,165252,165548,170036,170226,170343,170533
76,AA7562-4,153410,154038,154335,154419,154547,154845,155024,155119,155343,155556,155820,160400,160528,160658,160847,160931,161122,161325,161421,161549,161718,162037,162154,162335,162441,162557,162654,162847,163004,163334,163513,163725,164116,164222,164458,164720,164848,165049,165252,165409,165515,165918,170109,170449,170903,171020,171410,171728,171907,172047
77,AA7155-4,154016,155002,155321,155416,155545,155915,160105,160255,160455,160658,161059,161718,161824,162003,162121,162228,162408,162525,162630,162705,162813,163154,163356,163546,163758,163842,163915,164149,164306,164447,,164838,165133,165314,165548,165739,165907,170036,170248,170354,170500,170914,171126,171337,172003,172228,172513,172958,173137,173330
78,MW4762-0,174542,154441,154654,,,,,,,,181251,181845,182036,182153,182354,182513,182630,182747,182820,182916,183022,183404,183511,183725,183820,183926,184021,184211,184306,184436,184615,184827,185123,185242,185506,185644,185919,190036,190216,190407,190524,190953,191205,191502,191915,192010,192317,192659,192911,193050
79,AA6942-5,154621,,155758,155937,160043,160350,160455,160634,,161059,161409,161846,,162110,162302,162346,162536,162641,162802,162847,163004,163301,163513,163809,163842,164010,164043,164255,164414,,,,165358,165504,165739,165918,170046,170204,170438,170555,170617,171042,171221,171517,172205,172418,172736,,173341,173616
80,AA7920-4,155937,160411,160623,160731,160836,161133,161336,161432,161729,161919,162205,162705,162836,163004,163110,163205,163356,163546,163641,163714,163820,164211,164425,164603,164720,164827,164910,165100,165155,,165442,165750,170109,170226,170500,170713,170819,170947,171137,171315,171433,171845,172120,172356,172736,172947,173330,173649,173819,174010
81,AA7537-4,160433,,161549,161729,161751,162121,162335,162525,162802,163004,163205,163725,163842,164032,164211,164306,164447,164709,164805,164921,165038,165409,165526,165705,165835,165940,170036,170259,170405,170628,170830,,171315,171433,171717,171951,172120,172239,172451,172619,172652,173115,173246,173616,174138,174317,174754,175231,175421,175613
82,AA6374-0,161155,162154,162441,162547,162630,163026,163205,163345,163546,163820,164222,164848,165005,165133,165303,165358,165537,165632,165716,165739,165845,170226,170427,170606,170713,170808,170852,171115,171221,171410,171612,171706,172058,172228,172524,172736,172926,173148,173436,173605,173649,174054,174243,174648,174934,175219,175517,175911,180041,180305
83,AA7450-5,162836,164010,164255,164403,164541,164848,165038,165420,165750,,,170746,170903,171042,171254,171315,171506,171623,171717,171856,172036,172356,,172747,172904,173009,173104,173425,173531,173756,174010,174043,174458,174637,174923,175135,175805,180007,180158,180316,180422,180954,181346,181653,182047,182310,182535,183056,183331,183758
84,MX4551-5,164658,164921,165218,165325,165409,165739,165918,170237,170449,170724,170958,171506,171612,171750,171929,172025,172205,172356,172429,172513,172619,172915,173020,173235,173352,173447,173520,173712,173808,173959,174211,174340,174615,174816,174934,175102,175731,175827,175956,180136,180220,180656,180826,181156,181535,181801,182310,182641,182747,182927
85,AA7539-5,165252,165621,165918,170003,170025,170259,170427,170819,171053,171232,171600,172154,172323,172513,172630,172809,172947,173148,173235,173257,173414,173723,173937,174149,174243,174340,174436,174637,174732,175113,175242,175444,175636,175816,180114,180400,180731,180848,181038,181156,181251,181728,181907,182321,182641,182905,183320,183703,183831,183959
86,AA7635-3,,170259,170628,170746,170819,171304,171506,171845,172120,172239,172630,173257,173414,173712,173852,173948,174138,174351,174436,174615,174721,175102,175253,175455,175602,175720,175754,180029,180147,180422,180634,180826,181156,181251,181525,181728,181930,182142,182343,182546,182652,183128,183320,183703,184436,184604,185017,185421,185633,185835
87,AA7600-1,171221,172334,,172736,,173031,173212,,173605,,174329,,,,,,,,,,180316,180539,180708,180921,181038,181133,181218,181441,181609,181801,182036,182047,182513,182630,182905,183117,183415,183629,183842,184138,174912,184721,184900,185231,185527,185706,190121,190546,190654,190825
88,AA7559-5,,171444,171823,171940,172025,172440,172608,172831,173053,173330,173701,174233,174351,174531,174710,174816,175007,,175253,175421,175550,175922,180041,180338,180506,180613,180645,180837,180932,181111,181313,181514,181823,182025,182321,182608,182905,183044,183236,183831,183915,184339,184520,,185242,185253,185611,190058,190216,190440
89,MX3783-5,173104,173425,173649,173745,173808,174043,174222,174436,174710,174732,175135,175731,175838,180029,180209,180305,180455,180613,180656,180826,181005,181346,181503,181728,181823,181941,182036,182153,182310,182513,182725,182832,183139,183236,183511,183758,184021,184138,184328,184458,184604,185102,185231,185600,185930,190109,190451,190920,191121,191312
90,AA7155-5,173403,180954,181240,181357,181535,181930,182109,182310,182428,182535,182927,183500,183607,183725,183926,184010,184200,184350,184414,184509,184615,184933,185050,185338,185421,185516,185600,185729,185835,190301,190502,190619,190942,191048,191301,191513,191619,191714,191842,192010,192105,192530,192743,193145,193558,193737,193959,194353,194509,194637
91,AA7838-5,173605,173925,174306,174351,174531,174850,175007,175219,175432,175602,180007,180601,180804,180954,181111,181156,181346,181547,181642,181823,181930,182310,182428,182714,182820,182916,183000,183203,183258,183714,183926,184043,184350,184626,184900,185050,185316,185443,185633,185751,185835,190239,190440,190858,191356,191546,191736,192306,192530,192743
