,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,AA7440-0,,,,,,,,,,,,,,070107,070141,070247,070331,070447,070553,070719,070931,071237,071436
1,AA7195-0,,125051,131530,131856,132258,,,070107,085954,090121,090204,090321,070909,134414,134635,134741,091110,071447,071520,071636,071858,072202,135940
2,AA7530-0,,,,,,,,070107,071047,071153,071258,071425,071614,071752,071919,072036,072141,072352,072448,072616,072816,073122,073325
3,AA6952-0,,,,,,070107,,070236,071131,071309,071342,071509,071647,071752,071941,072036,072152,072403,072459,072616,072827,073122,073313
4,MR7964-0,,,,,070107,070258,070531,070658,071531,071636,071730,071847,072003,072057,072246,072319,072426,072532,072638,072755,072827,073133,073336
5,AA7488-0,,,070107,070309,070520,070636,070847,071026,072003,072057,072141,072257,072426,072521,072743,072838,072933,073038,073144,073251,073347,073609,073737
6,AA7492-0,,070320,070531,070836,071109,071404,071542,071647,072743,072900,072955,,073325,073420,073631,073748,073853,074020,074125,074244,074349,074715,074842
7,AA7149-0,,070920,071204,071542,071908,072130,072341,072649,073737,073904,073958,074125,074305,074400,074610,074704,074809,075020,075125,075241,075346,075652,075832
8,AA7637-0,,071153,074338,074643,074925,075114,075441,075619,080620,080652,080736,080853,081009,081104,081220,081326,081431,081620,081725,081831,081936,082158,082325
9,AA7706-0,,071320,071836,,072426,072616,072838,073005,073948,074042,074125,074244,074400,074454,074621,074737,074831,075031,075136,075252,075346,075703,075843
10,MW3346-0,,,,071458,,,,,074559,074704,074759,074904,075031,075125,075336,075419,075524,075715,075821,075927,080137,080442,080641
11,AA7101-0,,,,,072246,072426,072700,072827,073758,073915,074009,074136,074316,074410,074610,074715,074820,075020,075125,075241,075346,075703,081736
12,AA6482-0,,072448,072649,073016,073313,073453,073653,073820,074759,074915,075020,075136,075303,075408,075546,075641,075810,075905,080010,080115,080348,080725,080809
13,AA7536-0,073049,,,,080431,101120,080609,101320,082125,082231,082314,082431,082547,082652,082853,082948,083200,083338,083443,083548,083747,084052,105002
