,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070203,070247
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070107,070330,070508,070636,070730,070848,070921,071026,071131,071153,071236,071320,071341,071519,071614
2,MZ3978-0,,,,,,,,,,,,,,,070107,070131,070214,070446,070552,070719,070848,070910,070953,071120,071436,071646,071857,072003,072119,072203,072309,072341,072425,072447,072531,072552,072719,072803
3,MZ3825-0,,,,,,070107,070152,070309,070552,070730,070837,071341,071457,071625,071752,071835,071919,072152,072247,072414,072541,072614,072636,072803,073119,073247,073521,073628,073733,073817,073933,074006,074049,074111,074143,074216,074343,074427
4,MW5936-0,070107,072952,073225,073459,073700,073955,074216,074354,074532,074827,075005,075511,075616,075721,075837,075921,080017,080216,080321,080428,080544,080638,080700,080828,081133,081249,081438,081543,081700,081743,081837,081932,082015,082037,082059,082121,082238,082322
5,MW5853-0,,,070247,070403,070541,070815,071004,071120,071236,071519,071657,072152,072236,072341,072458,072552,072647,072824,072930,073036,073141,073236,073309,073437,073722,073922,074111,074216,074322,074354,074449,074544,074627,074649,074722,074743,074910,074954
6,MZ4228-0,070719,071037,071309,071447,071614,071930,072035,072225,072403,072603,072708,073236,073415,073521,073744,073849,073933,074205,074300,074438,074544,074627,074700,074816,075144,075355,075627,075732,075848,075932,080111,080144,080227,080300,080343,080406,080533,080616
7,MZ4072-0,,071719,071835,072003,072130,072458,072636,072752,072930,073203,073320,073828,073922,074028,074154,074300,074354,074616,074711,074848,074954,075027,075100,075217,075605,075754,075954,080122,080249,080311,080417,080501,080533,080555,080627,080649,080806,080901
8,MZ3559-0,072141,072330,072603,072741,073036,073459,073649,073900,074100,074416,074544,075049,075144,075249,075406,075511,075605,075754,075859,080017,080144,080216,080311,080439,080743,080955,081206,081355,081500,081554,081700,081754,081837,081910,081954,082015,082143,082238
9,MW5966-0,073141,075133,075616,075826,080111,080606,080733,080850,081028,081344,081438,082015,082121,082343,082511,082606,082700,082934,083039,083250,083355,083428,083501,083628,083933,084049,084216,084311,084428,084501,084628,084733,084807,084829,084902,084934,085102,085145
10,MZ3956-0,073214,073510,073744,073944,074143,074616,074700,074827,074932,075227,075406,075932,080111,080216,080406,080501,080606,080839,080944,081122,081206,081249,081311,081438,081816,081921,082216,082322,082449,082544,082638,082733,082806,082827,082912,082945,083101,083144
11,MX1197-0,074310,074554,074910,075038,075406,075826,075910,080038,080321,080533,080828,081355,081521,081649,081848,081954,082059,082333,082438,082616,082755,082839,082923,083039,083334,083512,083733,083901,084017,084111,084216,084311,084406,084501,084545,084606,084712,084807
12,MX1084-0,074616,080428,080616,081133,081532,081954,082121,082333,082616,082945,083133,083839,083955,084111,084333,084439,084523,084829,084934,085312,085407,085450,085512,085630,085957,090146,090345,090450,090555,090639,090734,090818,090851,090913,091008,091030,091146,091219
13,MX1067-0,074954,075921,080133,080501,080923,081217,081449,081649,081859,082132,082449,083006,083101,,083428,083501,083555,083806,083901,084017,084143,084227,084311,084439,084807,085007,085301,085356,085512,085545,085713,085819,085841,085924,090019,090041,090146,090240
14,MX1105-0,080839,080955,081300,081543,081816,082154,082322,082438,082711,082955,083323,083922,084028,084122,084406,084512,084617,084829,084934,085250,085356,085417,085501,085630,085957,090146,090345,090450,090606,090639,090745,090829,090851,090924,091008,091030,091146,091240
15,MX1135-0,,082037,082238,082606,082839,083206,083501,083639,083850,084227,084545,085156,085301,085428,085619,085724,085830,090030,090135,090251,090407,090450,090523,090650,090957,091113,091335,091441,091557,091630,091735,091818,091902,091924,092008,092040,092156,092251
16,MZ3556-0,082555,082849,083206,083501,083712,084006,084227,084417,084617,084851,085145,085651,085746,085924,090019,090124,090240,090450,090555,090701,090755,090840,090913,091041,091335,091503,091724,091829,091935,091957,092102,092145,092207,092229,092312,092345,092501,092533
17,MZ3734-1,083512,083628,084006,084322,084555,084840,085102,085228,085450,085641,085946,090501,090555,090723,090851,090946,091041,091335,091430,091619,091746,091829,091851,092029,092334,092512,092638,092733,092849,092921,093027,093059,093131,093153,093226,093259,093405,093511
18,MZ3740-1,084945,085029,085356,085702,090041,090439,090734,090935,091240,091546,091829,092356,092501,092617,092805,092910,093027,093310,093405,093533,093627,093710,093837,094015,094300,094521,094752,094858,095014,095047,095152,095236,095259,095343,095437,095510,095627,095732
19,MZ3978-1,,090628,090913,091113,091546,091840,092135,092302,092512,092754,093059,093605,093710,093826,094015,094131,094206,094416,094521,094647,094730,094825,094952,095109,095416,095554,095710,095815,095953,100015,100132,100216,100248,100321,100415,100436,100541,100636
20,MZ3825-1,091902,092040,092345,092606,092838,093259,093533,093649,093804,094037,094131,094658,094825,095003,095109,095214,095310,095448,095543,095710,095837,095859,100004,100110,100342,100520,100752,100858,101014,101108,101214,101319,101352,101414,101458,101531,101636,101708
21,MW5853-1,093131,093259,093522,093743,094144,094459,094615,094836,095130,095448,095754,100321,100436,100603,100803,100909,101003,101152,101319,101447,101752,101814,101941,102108,102426,102628,102832,102938,103033,103055,103202,103308,103341,103352,103457,103519,103635,103708
22,MZ4228-1,094131,094332,094553,094919,095248,095532,095859,100026,100321,100647,100836,101352,101520,101647,101836,101952,102046,102235,102341,102521,102651,102735,102916,103033,103435,103657,103857,104003,104130,104152,104309,104403,104458,104520,104604,104626,104753,104847
23,MZ4072-1,094847,095120,095448,095732,100121,100530,100741,100952,101330,101730,101847,102403,102521,102628,102832,102949,103022,103246,103341,103508,103613,103657,103835,104014,104342,104509,104658,104804,104920,104942,105109,105205,105248,105310,105354,105415,105554,105649
24,MZ3559-1,095837,100216,100458,100741,101141,101509,101625,101836,102108,102735,102905,103435,103530,103708,103835,103952,104058,104236,104342,104520,104720,104804,104942,105109,105426,105532,105755,105912,110039,110123,110249,110322,110405,110448,110543,110615,110732,110826
25,MW5936-1,100858,101025,101425,101625,101825,102130,102341,102521,102809,103202,103519,104036,104130,104236,104426,104520,104626,104909,104942,105058,105259,105343,105415,105521,105817,105923,110112,110238,110333,110354,110510,110543,110615,110637,110721,110753,110859,110921
26,MP5813-0,102213,102330,102617,102843,103308,103835,104003,104141,104520,105014,105343,105912,110017,110144,110333,110448,110543,110804,110910,111048,111153,111237,111404,111531,111826,112027,112227,112405,112500,112533,112711,112807,112829,112851,112945,113007,113145,113229
27,MW5966-1,,102724,103128,103413,103835,104214,104426,104626,104920,105321,105415,105945,110028,110155,110405,110521,110648,110954,111059,111237,111342,111426,111542,111720,112110,112311,112649,,112756,112913,112956,113040,113123,113145,113218,113239,113355,113439
28,MX1067-1,103011,103708,103908,104236,104720,105014,105216,105415,105723,110039,110217,110732,110837,110943,111110,111237,111353,111553,111648,111826,111910,111953,112027,112143,112533,112700,112945,113029,113145,113218,113323,113406,113439,113500,113533,113605,113711,113805
29,MR8462-0,103202,104731,105036,105259,105723,110050,110249,110427,110815,111259,111426,111942,112100,112227,112416,112522,112649,112945,113040,113156,113250,113323,113428,113605,114006,114111,114311,114416,114511,114544,114711,114743,114816,114827,114911,114944,115133,115155
30,MP5823-0,,103413,103613,103952,104236,104658,104836,105120,105459,105850,110017,110554,110721,110859,111048,111237,111331,111542,111648,111815,111910,111953,112121,112249,112627,112818,113040,113123,113218,113250,113355,113439,113500,113533,113555,113616,113722,113805
31,MX1084-1,103846,111415,111648,111848,112038,112416,112711,112840,113207,113555,113911,114438,114544,114711,114838,115006,115111,115312,115417,115555,115650,115723,115839,115955,120347,120610,120903,121031,121231,121315,121409,121514,121620,121652,121736,121819,121935,122031
32,MZ3956-1,,104509,104814,105025,105310,105605,105755,105945,110416,110721,111015,111542,111648,111815,112004,112132,112238,112511,112627,112745,112851,112945,113101,113239,113627,113816,114111,114154,114311,114405,114533,114638,114711,114754,114849,114911,115038,115155
33,MX1197-1,105047,105543,105744,105912,110249,110615,110826,111110,111415,111742,111859,112416,112544,112700,112840,112945,113040,113218,113312,113439,113605,113700,113805,113922,114216,114343,114638,114754,114911,115006,115100,115206,115228,115301,115323,115356,115512,115555
34,MX1135-1,,110859,111153,111458,111804,112205,112438,112649,112956,113345,113700,114311,114405,114522,114700,114816,114933,115122,115228,115417,115628,115712,115850,120007,120347,120610,120903,121031,121147,121231,121358,121503,121547,121620,121714,121808,121914,122009
35,MX1105-1,112216,112500,112840,113134,113533,113849,114111,114427,114838,115250,115407,115912,120018,120145,120326,120443,120548,120747,120853,121042,121315,121358,121525,121736,122052,122304,122453,122609,122725,,122947,123019,123103,123135,123220,123241,123347,123441
36,MZ3556-1,113250,113533,113849,114121,114416,114827,115155,115512,115734,120326,120610,121158,121253,121430,121620,121736,121903,122125,122242,122420,122620,122704,122841,123030,123336,123441,123643,123811,123930,124025,124131,124204,124226,124309,124331,124353,124521,124543
37,MZ3734-2,114154,114332,114606,114849,115250,115618,115944,120253,120704,121620,122031,122526,122631,122914,123052,123208,123314,123621,123811,124003,124131,124226,124331,124521,124859,125048,125320,125426,125553,125638,125818,125935,130008,130051,130135,130157,130315,130359
38,MZ3740-2,,115417,115745,120018,120410,121031,122125,122442,122819,123420,123716,124320,124521,124659,124848,125015,125204,125404,125553,125756,125946,130041,130221,130348,130737,131009,131148,131315,131432,131515,131654,131759,131854,131916,132011,132033,132200,132256
39,MS4934-0,120621,120747,121020,121304,121642,122653,123052,123430,123822,124204,124331,124932,125037,125226,125531,125638,125756,130008,130113,130304,130421,130432,130559,130715,131031,131148,131432,131526,131643,131726,131854,131938,132000,132033,132106,132138,132256,132351
40,MZ3825-2,,122103,122410,122725,122947,123525,124109,124615,124837,125226,125553,130113,130221,130432,130653,130821,130926,131159,131359,131621,131821,131916,132044,132149,132508,132647,132816,132922,133039,133133,133300,133356,133418,133440,133523,133545,133713,133756
41,MW5853-2,122957,123146,123358,123610,123822,124226,124954,125437,125829,130146,130410,131104,131210,131348,131559,131705,131821,132055,132234,132541,132753,132900,133006,133122,133440,133545,133735,133807,133930,134003,134108,134203,134225,134308,134341,134403,134511,134544
42,MZ4228-2,123653,124226,124404,124604,124910,125745,130135,130559,131009,131421,131621,132340,132457,132635,132827,132955,133216,133440,133651,133841,134058,134152,134319,134449,134819,134947,135155,135322,135448,135543,135710,135754,135816,135903,135947,140020,140147,140231
43,MZ4072-2,124921,125037,125320,125553,125745,130559,130948,131537,131927,132541,132900,133534,133724,133906,134130,134257,134500,134701,134903,135121,135227,135311,135427,135616,135936,140125,140326,140420,140547,140620,140755,140925,140947,141052,141147,141221,141400,141505
44,MZ3559-2,125935,130348,130748,130948,131242,131621,132200,132602,132933,133440,133713,134214,134330,134617,134830,134958,135144,135459,135627,135805,135958,140052,140158,140315,140641,140808,141031,141147,141316,141349,141516,141611,141644,141706,141812,141855,142024,142118
45,MZ3956-2,131843,132200,132446,132658,133006,133512,133556,133651,134036,134617,134925,135521,135637,135829,140009,140125,140315,140609,140755,141020,141232,141316,141505,141633,142035,142235,142530,142622,142751,142824,143002,143107,143132,143156,143229,143313,143450,143556
46,MX1197-2,,133028,133356,133556,133830,134130,134403,134533,134830,135459,135754,140409,140620,140743,141031,141147,141304,141622,141801,141950,142203,142257,142425,142609,142930,143120,143345,143501,143556,143641,143840,,,,,144305,144402,144508
47,MX1084-2,134236,134617,134841,135132,135355,135744,135958,140136,140347,140808,141031,141644,141750,141939,142141,142257,142436,142729,142857,143057,143313,143356,143439,143556,143957,144126,144340,144457,144613,144710,144848,144932,145015,145120,145204,145225,145414,145510
48,MX1105-2,135914,135958,140253,140525,140830,141221,141455,141906,142152,142919,143251,143840,143957,144126,144340,144435,144613,144921,145131,145403,145544,145618,145757,145924,150312,150507,150753,150911,151034,151202,151323,151418,151502,151526,151620,151631,151738,151822
49,MX1067-2,140721,141031,141253,141611,141917,142414,142646,143013,143334,144221,144541,145215,145342,145555,145757,145924,150110,150401,150528,150753,150911,151018,151150,151312,151704,151833,152054,152223,152403,152436,152605,152649,152743,152829,152923,153007,153146,153220
50,MW5966-2,141209,142203,142656,143013,143229,143641,143851,144053,144340,145120,145724,150250,150401,150550,150753,150911,151056,151356,151537,151749,151959,152054,152211,152329,152710,152850,153040,153135,153253,153347,153504,153537,153634,153657,153742,153827,153956,154039
