,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
19,MS2259-2,,122101,122251,122515,122821,123116,123320,123552,124002,124035,124235,124330,124456,124813,125203,125331,125425,125625,125636,125835,125930,130119,130302,130525,130724,130807,130902,131028,131122,131242,131347,131441,131524,131557,131618,131735,132123,132315,,132601,132655,132739
20,MX1698-2,,124213,124402,124634,124941,125247,125331,125752,130130,130229,130346,130442,130525,130851,131252,131430,131502,131640,131724,131851,131945,132242,132455,132728,132826,132909,133014,133120,133152,133310,133406,133500,133532,133617,133639,133816,134154,134321,134502,134556,134713,134745
21,MS2243-1,125614,125835,130046,130229,130442,130735,130923,131408,131745,131829,132007,132144,132231,132601,133014,133152,133238,133428,133511,133711,133754,133953,134216,134419,134502,134556,134651,134808,134852,134957,135051,135145,135229,135313,135334,135501,135829,140007,,140340,140435,140508
22,MS1953-2,130057,131713,131945,132101,132206,132517,132739,133014,133343,133438,133606,133700,133859,134249,134651,134841,134914,135030,135124,135240,135324,135523,135756,140019,140113,140213,140307,140424,140457,140636,140731,140909,141058,141142,141228,141344,141723,141923,142040,142332,142450,142523
23,MX4310-2,133700,133827,134110,134311,134745,135135,135240,135429,135923,140019,140224,140307,140519,140909,141312,141522,141606,141734,141807,141945,142040,142321,142534,142745,142851,142946,143102,143242,143336,143514,143640,143923,144052,144113,144146,144315,144716,144906,145108,145248,145406,145428
24,MX1624-2,134154,140235,140541,140814,140931,141203,141428,141807,142146,142226,142545,142650,142829,143220,143608,143757,143851,144007,144113,144253,144338,144527,144800,145001,145046,145140,145248,145428,145512,145649,145754,145827,145943,150028,150154,150301,150651,150912,151143,151312,151407,151450
25,MS2365-3,140847,142124,142439,142639,142851,143220,143640,144007,144221,144253,144516,144621,144822,145215,145628,145754,145849,150028,150154,150323,150418,150651,150933,151143,151301,151356,151512,151640,151724,151945,152051,152156,152357,152452,152608,152713,153049,153326,153453,153620,153725,153840
26,MX1693-3,143902,144221,144421,144727,145001,145310,145555,145943,150250,150355,150556,150756,150944,151323,151735,151945,152040,152156,152303,152503,152546,152756,153017,153242,153347,153442,153620,153830,153935,154134,154236,154355,154451,154514,154642,154748,155128,155319,155446,155540,155657,155729
27,MS2259-3,145838,150122,150355,150523,150912,151323,151356,151818,152102,152145,152419,152535,152713,153049,153504,153631,153746,153957,154018,154156,154258,154558,154821,155056,155201,155246,155435,155529,155613,155824,155907,155951,160120,160215,160331,160519,160846,161037,161331,,161458,161531
28,MX1698-3,151154,152241,152503,152723,153100,153504,153736,154040,154429,154514,154704,154810,154832,155235,155646,155834,155918,160037,160131,160331,160436,160646,160858,161131,161226,161320,161436,161625,161719,161909,162025,162108,162203,162251,162356,162524,162912,163101,163312,163417,163533,163617
29,MX4068-2,,153840,154156,154407,154620,154906,155128,155446,155907,155951,160142,160309,160457,160835,161237,161425,161509,161658,161752,161953,162119,162408,162630,162851,162945,163028,163133,163250,163323,163428,163523,163606,163711,163755,163859,164017,164418,164607,164840,164924,165018,165051
30,MS1953-3,154309,155446,155646,155856,160120,160508,160613,160835,161226,161320,161520,161636,161824,162141,162524,162702,162807,162945,163039,163239,163323,163555,163827,164038,164111,164216,164344,164513,164607,164724,164808,164902,164956,165040,165102,165234,165611,165810,170052,170158,170256,170351
31,MS2243-2,,161603,161846,162047,162430,162724,162818,162955,,163501,163639,163755,163921,164300,164702,164840,164935,165112,165211,165401,165506,165748,170009,170234,170329,170435,170541,170718,170803,170931,171036,171202,171356,171417,171501,171618,172018,172208,,172526,172642,172715
32,MX4310-3,,163450,163744,163943,164356,164734,165007,165234,165538,165632,165821,165915,170052,170446,170846,171057,171141,171356,171450,171745,171901,172123,172336,172548,172620,172726,172810,172940,173045,173203,173251,173335,173419,173502,173618,173756,174157,174331,174638,174744,174838,174911
33,MX1624-3,,165051,165255,165611,165832,170158,170413,170541,170803,170920,171108,171202,171312,171651,172051,172241,172325,172504,172548,172748,172907,173203,173556,173756,173851,173945,174113,174236,174342,174500,174606,174700,174806,174849,174922,175028,175348,175559,175801,175855,175950,180033
34,MS2365-4,,171202,171440,171828,172208,172559,172831,172951,173357,173513,173723,173807,173956,174355,174806,175006,175101,175304,175432,175717,175801,180044,180519,180739,180825,180909,181026,181131,181231,181442,181537,181653,181758,181842,181915,182028,182337,182443,182620,,182921,182955
35,MX1693-4,,173045,173346,173607,173923,174236,174500,174700,175006,175101,175315,175410,175454,175812,180236,180403,180446,180645,180739,180942,181142,181421,181958,182224,182302,182327,182455,182610,182653,182803,182932,183052,183212,183246,183323,183440,183822,184135,184356,184530,184635,184711
36,MS2259-4,175006,175156,175549,175833,175855,180247,180446,180623,180920,181037,181242,181325,181410,181726,182145,182410,182455,182826,182910,183135,183224,183558,183800,184007,184040,184135,184227,184333,184433,184635,184747,184832,185002,185034,185056,185225,185746,185807,190036,190133,190242,190400
37,MX4068-3,,183512,183736,184113,184344,184700,184908,185225,185650,185746,185922,190025,190209,190535,190951,191131,191219,191415,191459,191707,191813,192055,192249,192504,192538,192629,192713,192844,192919,193129,193236,193421,193542,193618,193651,193822,194119,194224,194407,194518,194605,194659
38,MS2243-3,,190653,190918,191208,191532,191915,192055,192345,192832,192940,193140,193248,193359,193746,194202,194335,194418,194605,194722,194852,194946,195226,195454,195723,195800,195856,200009,200115,200158,200341,200507,200551,200740,200817,200900,201015,201340,201529,201635,201740,201851,201931
39,MX1698-4,,,,,,,,,,,,,,,,,,,,,,,,190856,190940,191046,191208,191336,191426,191622,191751,191904,191948,192042,192216,192357,192745,192857,193043,193225,193337,193421
40,MS1953-4,,191751,192107,192410,192629,192908,193013,193140,193504,193607,193758,193858,194043,194440,194831,195016,195052,195226,195347,195541,195647,195856,200136,200330,200413,200507,200602,200718,200817,200932,201027,201107,201152,201214,201340,201507,201823,202036,202244,202356,202443,202538
41,MX4310-4,,194418,194638,194841,195135,195531,195636,195800,200020,200136,200319,200452,200646,201015,201413,201539,201646,201840,201931,202112,202211,202407,202605,202756,202846,202931,203025,203133,203220,203352,203446,203530,203605,203618,203642,203759,204100,204218,204412,204523,204613,204656
42,MX1624-4,,195748,200042,200246,200507,200751,200849,200943,201120,201214,201340,201456,201646,202003,202407,202527,202616,202734,202819,203004,203036,203231,203413,203605,203642,203727,203821,203931,204028,204229,204327,204412,204508,204602,204718,204828,205127,205315,205504,205604,205708,205746
43,MS2365-5,,201920,202159,202344,202443,202745,203025,203133,203231,203403,203530,203642,203727,204100,204508,204634,204718,204849,204956,205149,205240,205442,205720,205926,210020,210106,210211,210306,210359,210505,210549,210632,210737,210821,210938,211114,211443,211613,,211915,212020,212125
44,MX1693-5,,204049,204229,204423,204613,204956,205228,205409,205604,205708,205830,205926,210117,210444,210855,211011,211103,211208,211242,211420,211506,211657,211915,212136,212213,212256,212350,212445,212524,212727,212820,212915,212947,213031,213105,213210,213545,213639,213847,214013,214124,214146
45,MS2259-5,210505,210709,210843,210949,211359,211741,211937,212125,,212424,212558,212652,212755,213126,213555,213703,213752,214003,214050,,214247,214556,214632,214847,214941,215026,215120,215253,215328,215506,215612,215703,215746,215833,215907,220002,220328,220413,220721,220758,220844,220918
46,MS1953-5,,213512,213649,213857,214003,214236,214342,214502,214618,214709,214836,214941,215131,215455,215844,220002,220049,220212,220339,220520,220603,220834,221031,221252,221337,221442,221539,221633,221739,221932,222011,222105,222234,222313,222417,222523,222838,223016,,223307,223425,223520
47,MX4310-5,215423,215703,215940,220139,220339,220646,220746,220856,221216,221315,221505,221611,221921,222246,222639,222755,222838,223005,223049,223234,223307,223448,223647,223852,223927,224010,224100,224209,224304,224423,224500,224605,224758,224830,224903,225017,225339,225520,225747,225834,225942,230036
48,MX1624-5,222149,222246,222439,222733,222922,223307,223402,223509,223636,223730,223838,223927,224010,224336,224736,224852,224925,225017,225103,225250,225304,225434,225622,225824,225856,230000,230046,230202,230246,230439,230534,230607,230705,230751,230910,231021,231322,231420,231552,231638,231738,231810
49,MS2365-6,,224156,224315,224449,224700,224936,225017,225114,225328,225350,225520,225600,225729,230036,230428,230545,230628,230740,230859,231032,231116,231300,231458,231716,231749,231832,231926,232033,232110,232239,232341,232413,232533,232610,232632,232748,233115,233254,233410,233610,233727,233810
50,MX1693-6,230642,230740,230923,231043,231239,231625,231716,231759,231926,231947,232033,232120,232318,232610,233012,233137,233158,233254,233326,233453,233525,233727,233843,234054,234126,234221,,,,,,,,,,,,,,,,
51,MS2259-6,233012,233337,,233558,233759,234115,234159,234221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
