,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
10,MS2365-1,,092154,092320,092532,092731,093049,093143,093322,093449,093532,093711,093806,093850,094206,094546,094702,094745,094851,094945,095100,095205,095353,095542,095740,095824,095907,100014,100140,100223,100400,100444,100516,100643,100726,100758,100904,101323,101450,101628,101754,101910,101943
11,MS1903-1,,093850,094029,094206,094451,094851,094945,095100,095259,095343,095520,095603,095657,100002,100350,100516,100559,100726,100820,100947,101019,101146,101356,101555,101639,101711,101805,101910,101953,102131,102214,102308,102342,102404,102426,102531,102836,102952,103120,103258,103404,103426
12,MS2025-1,,100014,100234,100422,100527,100915,101124,101229,101334,101418,101545,101639,101711,102058,102459,102636,102720,102836,102919,103109,103225,103415,103624,103856,103950,104202,104307,104507,104612,104739,104811,104906,104950,105011,105105,105211,105558,105736,105937,110053,110158,110241
13,MX1537-0,,102131,102342,102542,102730,102941,103131,103236,103447,103530,103729,103834,104013,104329,104728,104845,104917,105055,105138,105326,105348,105547,105736,105926,110009,110104,110158,110303,110409,110546,110641,110713,110829,110851,110923,111039,111356,111522,111711,111755,111900,111932
14,MS1044-1,,,104645,104800,105033,105348,105420,105525,105642,105747,105915,110031,110147,110514,110901,111028,111122,111218,111323,111439,111512,111650,111827,112038,112143,112226,112320,112425,112508,112624,112718,112802,112908,112940,113107,113246,113602,113751,114035,114151,114246,114330
15,MS1953-2,104717,114246,114509,114636,114858,115140,115353,115459,115616,115722,115900,115955,120027,120353,120730,120857,120940,121044,121128,121316,121359,121620,121807,122017,122100,122143,122248,122404,122448,122603,122647,122804,122847,122930,123057,123213,123506,123707,123929,124014,124130,124214
16,MS2095-1,,110420,110641,110818,111039,111301,111406,111522,111744,111827,111932,112016,112143,112508,112835,112951,113035,113150,113236,113423,113456,113657,113846,114108,114140,114224,114330,114436,114509,114658,114742,114836,114920,114941,115013,115140,115521,115700,115849,115933,120038,120121
17,MR8583-1,111943,112331,112552,112740,112951,113402,113602,113718,113907,113951,114108,114140,114342,114709,115108,115225,115257,115415,115532,115638,115722,115900,120121,120321,120405,120448,120531,120647,120730,120857,121001,121044,121149,121232,121305,121410,121735,121923,122038,122143,122248,122320
18,MS2243-2,120154,120405,120604,120730,120951,121316,121410,121514,121724,121829,121934,122006,122143,122509,122858,123013,123046,123213,123246,123434,123455,123657,123845,124047,124130,124214,124257,124450,124522,124650,124734,124828,124924,125018,125135,125303,125619,125747,130042,130148,130253,130336
19,MS2365-2,,122111,122320,122520,122804,123129,123350,123517,123718,123802,124003,124119,124235,124628,125018,125157,125241,125336,125441,125630,125725,125937,130137,130347,130430,130503,130557,130702,130745,130901,130956,131101,131206,131239,131354,131459,131803,131940,132150,132306,132400,132505
20,MS1903-2,,124130,124416,124606,124840,125230,125325,125430,125536,125608,125758,125905,125937,130326,130702,130829,130912,131017,131111,131300,131322,131510,131731,131951,132046,132129,132223,132338,132433,132559,132642,132736,132843,132916,132937,133114,133431,133613,133729,133846,134002,134046
21,MS1044-2,125041,131731,131940,132140,132400,132642,132736,132843,133125,133241,133443,133551,133740,134057,134445,134612,134655,134810,134854,135103,135159,135336,135513,135735,135829,135912,140018,140144,140217,140438,140543,140658,140803,140847,140952,141108,141415,141614,,141939,142046,142140
22,MX1537-1,,125831,125937,130231,130430,130840,131050,131206,131333,131416,131543,131658,131857,132306,132653,132843,132916,133020,133136,133302,133346,133551,133751,134013,134046,134129,134234,134402,134445,134612,134716,134810,134915,134959,135114,135232,135535,135713,135912,,,140311
23,MS2095-2,133508,133718,133834,134002,134129,134456,134727,134854,135136,135159,135336,135441,135524,135850,140249,140354,140449,140604,140637,140825,140858,141046,141247,141447,141552,141646,141730,141835,141918,142035,142129,142328,142435,142507,142644,142749,143021,143220,,,143745,143828
24,MR8583-2,,135807,140051,140228,140510,140858,141003,141108,141331,141415,141552,141657,141845,142223,142623,142749,142833,143010,143115,143252,143335,143545,143745,143943,144016,144110,144204,144330,144416,144604,144659,144910,145048,145109,145152,145319,145625,145741,,150119,150224,150330
25,MS1953-3,140847,141950,142202,142402,142634,142938,143032,143137,143408,143451,143640,143734,143828,144215,144615,144753,144848,145015,145109,145236,145342,145553,145814,150152,150224,150308,150415,150542,150636,150824,151235,151518,151657,151740,151856,152022,152348,152503,152703,152808,152913,153123
26,MS2243-3,,144121,144320,144531,144753,145141,145353,145447,145647,145741,150014,150119,150213,150604,151002,151140,151235,151413,151445,151646,151740,152012,152200,152409,152514,152609,152703,152841,152913,153050,153311,153615,153858,153942,154119,154246,154624,154803,154940,,155330,155659
27,MS2365-3,150014,150130,150354,150625,150740,151151,151319,151456,151718,151834,152022,152106,152149,152525,152945,153134,153228,153406,153511,153647,153742,154004,154224,154424,154508,154551,154645,154803,154835,155106,155224,155605,155815,155859,160014,160130,160435,160624,,160857,161445,162202
28,MS1903-3,152012,152044,152243,152442,152652,152956,153217,153333,153543,153626,153731,153836,154036,154435,154857,155106,155150,155330,155437,155637,155732,155942,160235,160507,160613,160656,160803,160941,161024,161329,161846,162130,162350,162456,162612,162749,163137,163347,163513,163619,163946,164441
29,MS1044-3,153300,155542,155721,155847,160130,160424,160518,160645,160803,160846,161046,161141,161308,161646,162057,162234,162318,162424,162529,162655,162800,163021,163220,163451,163535,163619,163735,163840,163946,164147,164220,164336,164431,164503,164536,164703,165113,165301,165502,165607,165944,170510
30,MS2025-2,,153836,154203,154402,154635,155013,155235,155343,155521,155627,155753,155847,160025,160424,160803,160952,161035,161214,161235,161434,161550,161803,161952,162140,162224,162318,162424,162550,162634,162833,162916,163010,163126,163158,163336,163513,163829,164040,164303,164409,164713,165030
31,MX1537-2,,161528,161752,162046,162307,162623,162728,162833,162927,163010,163220,163314,163451,163840,164252,164431,164503,164630,164735,164925,165008,165207,165407,165618,165651,165745,165901,170017,170101,170228,170311,170405,170543,170637,170815,170931,171340,171529,171741,171835,172057,172350
32,MS2095-3,,163336,163608,163757,164007,164303,164514,164630,164830,164935,165124,165229,165407,165723,170112,170217,170300,170427,170532,170742,170836,171035,171246,171446,171540,171625,171719,171835,171940,172046,172140,172246,172423,172507,172622,172738,173115,173230,173429,173534,173642,173735
33,MS1953-4,164252,171213,,171529,171646,172046,172140,172246,172412,172507,172706,172738,172905,173230,173642,173831,173916,174022,174105,174305,174431,174641,174808,175018,175050,175144,175238,175343,175437,175616,175721,175804,175941,180014,180108,180224,180507,180612,180738,180854,180948,181021
34,MR8583-3,164902,165051,165250,165502,165712,170101,170133,170249,170416,170459,170605,170710,170742,171108,171518,171719,171802,171951,172046,172307,172402,172550,172811,173021,173115,173158,173241,173357,173534,173735,173820,173843,173948,174033,174116,174233,174526,174652,,175040,175133,175206
35,MS2243-4,,172916,173042,173241,173408,173725,173757,173926,174222,174305,174504,174547,174619,174945,175332,175510,175531,175710,175815,175941,180035,180329,180518,180717,180800,180843,180927,181043,181126,181315,181409,181452,181557,181630,181819,181935,182312,182511,182701,182819,182913,182945
36,MS2365-4,,175029,175217,175426,175531,175919,180108,180224,180456,180550,180738,180822,180948,181325,181735,181841,181924,182102,182157,182334,182406,182606,182755,183007,183101,183144,183228,183332,183427,183543,183617,183722,183817,183900,184017,184133,184449,184626,184815,184942,185037,185120
37,MS1903-4,,181557,181852,182051,182334,182650,182902,183028,183206,183300,183416,183510,183639,184101,184510,184659,184804,184942,185058,185308,185416,185648,185847,190120,190236,190343,190427,190555,190649,190903,191008,191102,191207,191250,191417,191617,192006,192205,192343,192500,192606,192649
38,MS2025-3,,183617,183828,184039,184310,184648,184742,184920,185026,185142,185330,185416,185553,185952,190343,190533,190627,190807,190841,191051,191145,191417,191649,191911,191954,192049,192205,192331,192416,192606,192711,192806,192953,193037,193225,193341,193708,193857,194025,194130,194246,194329
39,MX1537-3,,185720,185930,190120,190416,190710,190807,190903,191113,191156,191344,191500,191543,191922,192310,192427,192511,192617,192700,192838,192900,193058,193330,193530,193603,193646,193740,193846,193941,194057,194130,194202,194340,194402,194425,194541,194846,195013,,195341,195446,195529
40,MS1044-4,,191250,191438,191617,191922,192227,192310,192416,192628,192733,192910,193004,193152,193603,194025,194151,194235,194413,194508,194656,194824,195002,195236,195446,195529,195624,195718,195834,195917,200138,200243,200326,200420,200430,200524,200640,201006,201143,201354,201437,201531,201604
41,MS1953-5,192700,201858,202025,202234,202350,202706,202811,202916,203032,203115,203252,203336,203524,203901,204309,204427,204459,204626,204720,204908,205002,205203,205405,205626,205720,205814,205857,210025,210057,210246,210340,210413,210551,210612,210634,210803,211056,211202,211354,211438,211555,211638
42,MS2095-4,,193435,193552,193740,193857,194235,194329,194457,194729,194824,194941,195036,195203,195551,200000,200138,200221,200326,200430,200619,200702,200850,201038,201248,201343,201437,201520,201627,201732,201837,201931,202014,202057,202140,202306,202424,202706,202916,203104,203325,203441,203513
43,MR8583-4,,195740,195928,200116,200232,200524,200608,200723,200901,200955,201111,201205,201310,201627,202014,202129,202212,202350,202424,202601,202644,202822,203021,203231,203314,203357,203441,203545,203640,203839,203933,204005,204121,204154,204226,204331,204615,204814,204930,205035,205129,205203
44,MS2243-5,,204016,204237,204354,204510,204753,205002,205118,205343,205459,205637,205731,205908,210246,210645,210814,210846,210951,211046,211213,211236,211427,211627,211827,211910,211954,212037,212142,212217,212344,212449,212532,212626,212659,212720,212857,213150,213308,213402,213613,213729,213812
45,MS2365-5,210445,210803,211024,211151,211247,211533,211711,211805,212015,212110,212250,212333,212511,212846,213246,213413,213445,213550,213708,213812,213907,214109,214319,214531,214614,214657,214751,214908,214952,215140,215224,215319,215424,215446,215530,215636,215942,220141,220340,220446,220602,220635
46,MS1044-5,,213351,213507,213657,213846,214225,214319,214425,214625,214719,214930,215014,215140,215530,215931,220047,220119,220246,220351,220529,220613,220824,221036,221257,221351,221445,221528,221656,221750,221907,221950,222108,222213,222245,222307,222413,222727,222854,223010,223125,223230,223313
47,MS2095-5,215330,215446,215710,215837,215942,220246,220351,220507,220657,220740,220847,220931,221004,221329,221750,221856,221939,222108,222140,222328,222402,222601,222811,223010,223104,223158,223241,223346,223429,223629,223734,223807,223900,223922,224005,224121,224416,224604,224709,224909,225003,225036
48,MR8583-5,221750,221823,221950,222057,222151,222423,222445,222550,222727,222822,223021,223042,223209,223525,223911,224027,224110,224215,224259,224416,224510,224730,224931,225130,225214,225258,225343,225449,225532,225720,225814,225908,225951,230036,230153,230248,230532,230648,230825,230930,231045,231118
49,MS1953-6,,224204,224405,224521,224752,225036,225236,225343,225521,225604,225752,225847,225951,230405,230742,230908,230941,231107,231150,231318,231402,231603,231751,232002,,,,,,,,,,,,,,,,,,
50,MS2243-6,,230532,230720,230847,231035,231423,231456,231603,231751,231834,231939,232013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
