,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
15,MP5834-1,,102051,102230,102443,102654,103022,103222,103400,103706,103812,104025,104119,104247,104615,104955,105123,105218,105334,105440,105608,105652,105853,110105,110328,110425,110614,110742,110826,111100,111156,111313,111408,111419,111557,111725,112010,112211,112411,112517,112611,112706,112858,113003,113342,113604,113721,114019,114124,114219,114441,114608,114652,115202,115436,115625,115720,115837,115932,120123,120240,120345,120440,120619,121127,121437,121713,121904,122021,122128,122233,122403,122606,122744,123018,123229,123346
16,MW3528-2,,104426,104721,105039,105440,105736,110010,110116,110306,110414,110636,110742,110859,111240,111557,111747,111820,111936,112054,112244,112339,112528,112750,113014,113108,113309,113458,113542,113721,113839,113912,114008,114102,114208,114313,114641,114747,114937,115031,115202,115235,115425,115531,120229,120451,120546,120938,121127,121225,121437,121617,121650,122233,122533,122712,122839,123018,123124,123324,123418,123546,123652,123843,124350,124710,124912,125029,125112,125302,125429,125546,125737,125927,130117,130245,130424
17,MX4068-0,,,,,,,,,,,,,,,,,,,,,,104542,104754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,MS1695-2,,110541,110848,111156,111608,111947,112222,112411,112633,112717,112930,113036,113247,113615,114041,114230,114313,114441,114535,114725,114809,115031,115246,115509,115614,115753,120028,120101,120324,120418,120513,120608,120641,120821,120938,121258,121510,121713,121904,122021,122116,122255,122414,,122744,122934,123240,123356,123619,123843,124012,124139,124648,124923,125134,125229,125345,125451,125653,125759,125916,130022,130150,130646,130932,131111,131250,131357,131514,131654,131801,131928,132058,132226,132405,132605
19,MW2780-2,,112706,112836,113119,113509,113945,114113,114324,114546,114714,114853,114959,115053,115458,115837,120050,120101,120229,120324,120502,120546,120832,121054,121258,121331,121521,121628,121701,121831,121948,122043,122128,122150,122317,122436,122755,122934,123207,123324,123429,123513,123652,123748,123916,124044,124201,124447,124553,124732,125007,125134,125218,125610,125832,130011,130128,130307,130413,130541,130635,130753,130848,131027,131537,131833,132058,132153,132310,132511,132616,132721,132900,133028,133314,133453,133654
20,MW2856-2,114357,123113,123408,123630,123832,124223,124458,124923,125335,125429,125610,125704,125737,130128,130541,130753,130837,131005,131100,131301,131335,131548,131801,132014,132047,132237,132416,132500,132711,132816,132922,133006,133050,133219,133325,133654,133801,134013,134057,134152,134247,134426,134531,135027,135206,135333,135651,135809,135853,140104,140221,140254,140717,141004,141205,141250,141441,141536,141748,141905,142033,142128,142306,142816,143123,143314,143442,143548,143704,143832,144022,144130,144451,144751,144859,145100
21,MS2259-2,,114831,115150,115341,115859,120229,120502,120905,121331,121353,121554,121650,121904,122244,122628,122744,,123040,123102,123240,123356,123546,123737,123949,124033,124223,124414,124458,124626,124721,124817,124912,124956,125018,125123,125502,125821,,130011,130139,130212,130424,130541,130720,131121,,131357,131514,131716,131950,132109,132142,,132827,133039,133156,133325,133420,133610,133705,133801,133845,133950,134437,134720,134922,135100,135206,135300,135450,135651,,135936,140232,140433,140655
22,MW2390-2,,121225,121320,121532,121831,122222,122436,122828,123324,123418,123546,123726,123938,124403,124839,125029,125134,125302,125356,125557,125715,125916,130201,130402,130457,130742,130943,131027,131239,131335,131526,131654,131739,131917,132035,132416,132521,132754,132849,133006,133050,133252,133358,133716,133918,134035,134353,134520,134720,134955,135133,135217,135736,140042,140232,140400,140539,140655,140920,141015,141142,141250,141430,141938,142234,142425,142553,142710,142806,143051,143156,143336,143453,143905,144130,144344
23,MW3053-2,124817,125240,125535,125759,130000,130256,130742,131408,131750,131855,132003,132131,132321,132711,133112,133252,133336,133453,133536,133739,133823,134108,134309,134509,134604,134805,135038,135144,135333,135428,135545,135651,135736,135831,135947,140254,140506,140655,140803,140931,141015,141142,141250,141759,142044,142201,142615,142732,142827,143113,143252,143325,143843,144226,144407,144513,144642,144826,145038,145134,145251,145357,145535,150025,150359,150644,150825,150952,151120,151404,151521,151649,151816,152220,152506,152644
24,MW3528-3,131610,131906,132120,132248,132532,132933,133314,133750,134141,134236,134404,134520,134659,135111,135556,135747,135842,140010,140210,140326,140433,140858,141120,141346,141441,141716,141917,142011,142201,142245,142447,142604,142637,142721,142838,143219,143325,143559,143704,143810,143854,144057,144203,144848,145122,145229,145654,145823,150025,150251,150411,150505,151120,151404,151627,151755,152017,152144,152411,152550,152728,152836,153036,153543,153944,154229,154431,154609,154823,155001,155203,155436,155848,160357,160503,160833
25,MS1695-3,133431,133525,133823,134046,134258,134542,134816,135100,135428,135512,135725,135831,135959,140400,140803,141004,141110,141239,141346,141558,141642,141854,142150,142414,142509,142721,142838,142956,143230,143336,143431,143537,143609,143737,143854,144226,144440,144631,144751,144921,145016,145251,145408,145705,145940,150120,150443,150600,150919,151214,151353,151458,152017,152253,152455,152611,152750,152919,153058,153142,153247,153404,153554,154112,154420,154749,154950,155214,155447,155720,155910,160100,160313,160906,161045,161353
26,MW2780-3,135355,135640,135758,140010,140232,140528,140750,140858,141059,141205,141324,141419,141514,141844,142223,142403,142458,142615,142710,142838,142945,143134,143325,143537,143620,143821,144011,144119,144226,144300,144502,144642,144716,144848,144943,145302,145451,145621,145739,145856,145940,150206,150326,150728,150930,151025,151404,151458,151700,151944,152133,152220,152750,153014,153214,153342,153510,153605,153743,153922,154040,154123,154240,154715,155012,155236,155414,155520,155658,155826,155932,160155,160313,161045,161309,161606
27,MS2259-3,141832,142033,142317,142615,142838,143156,143453,143609,143737,143916,144033,144119,144300,144642,145049,145207,145335,145502,145633,145750,145834,150109,150337,150538,150633,150836,151003,151058,151226,151331,151542,151649,151733,151849,152006,152326,152455,,152857,152941,153025,153225,153342,,153827,,154229,154357,154503,154727,154939,155012,,155709,155848,155943,160111,160217,160514,160609,160738,160844,161001,161510,161756,162019,162230,162325,162505,162611,162835,,163524,164025,164143,164511
28,MP5834-2,,143927,144214,144418,144815,145134,145408,145611,150003,150133,150326,150421,150622,151014,151426,151605,151711,151900,152017,152242,152337,152611,152836,153047,153142,153404,153637,153721,153933,154040,154219,154313,154335,154453,154609,154939,155129,155436,155531,155636,155731,155932,160100,160408,160609,160749,161045,161214,161309,161521,161734,161818,162431,162750,163014,163132,163323,163418,163546,163641,163759,163905,164025,164522,164849,165029,165211,165327,165549,165739,165857,170047,170500,171220,171420,171737
29,MW2856-3,145207,150036,150326,150516,150930,181247,181426,181616,182040,182208,182346,182503,182620,183021,183517,183752,183920,184120,184216,184513,184619,185023,185417,185630,185703,185843,185938,190043,190200,190255,190411,190549,190624,190708,190836,191131,191321,191521,191629,191748,191832,192000,192105,192211,192436,192541,192816,192922,193027,193134,193303,193347,193927,194139,194328,194422,194539,194633,194813,,195035,195131,195248,195744,200029,201001,201150,201343,201525,201726,201843,201939,202058,202417,202523,202712
30,MW2390-3,152144,152433,152717,153003,153510,153805,154017,154146,154431,154526,154654,154834,154939,155308,155709,155932,160027,160217,160313,160514,160609,160917,161128,161331,161415,161617,161756,161839,162041,162146,162230,162347,162431,162600,162803,163109,163301,163546,163737,163854,163928,164131,164321,164627,164805,164900,165222,165349,165549,165823,165941,170036,170554,170817,171018,171158,171314,171409,171558,171715,171843,171938,172119,172650,172936,173220,173337,173454,173732,174049,174206,174356,174809,175444,175719,180110
31,MW3053-3,153521,154029,154157,154357,154738,155012,155225,155425,155720,155815,160027,160206,160251,160631,161001,161139,161236,161415,161510,161700,161807,162113,162347,162611,162705,162909,163036,163121,163250,163345,163440,163641,163652,163726,163854,164227,164343,164522,164711,164805,164838,165029,165135,165433,165633,165812,170058,170215,170405,170532,170733,170817,171336,171547,171810,171951,172057,172214,172406,172501,172650,172746,172914,173432,173721,174111,174346,174502,174758,174948,175116,175316,175635,180144,180335,181011
32,MW5645-0,,160217,160514,160800,161247,161628,161734,161956,162454,162600,162716,162814,162952,163345,163748,164003,164047,164227,164332,164616,164754,165102,165411,165633,165728,165941,170131,170237,170532,170627,170733,170827,170912,171029,171147,171536,171715,171916,172046,172203,172237,172428,172555,173019,173158,173337,173721,173932,174100,174324,174546,174641,175127,175422,175646,175825,180229,180357,180546,180714,180832,181000,181140,181650,182051,182558,182737,183032,183327,183603,183752,184015,184619,185344,185523,185938
33,MW3528-4,161437,,,,,,,,,,,,,,,,,,,,,,,163652,163737,163916,164058,164154,164321,164405,164511,164616,164711,164816,164933,165338,165527,165823,165919,170025,170058,170237,170405,170722,170934,171052,171431,171547,171631,171938,172046,172141,172724,172957,173158,173326,173421,173550,173732,173827,174005,174038,174229,174725,175032,175433,175539,175719,175953,180122,180240,180441,180703,181202,181309,181829
34,MS1695-4,161711,162103,162442,162716,163132,163513,163737,163949,164205,164300,164522,164638,164722,165051,165455,165611,165655,165845,165930,170153,170332,170554,170806,171018,171103,171303,171431,171514,171704,171748,171843,172002,172024,172057,172203,172511,172650,172852,172947,173103,173136,173326,173443,173827,173954,174038,174346,174451,174630,174853,175043,175138,175635,175942,180155,180302,180608,180726,180916,181000,181106,181225,181331,181829,182102,182558,182726,183010,183244,183411,183603,183741,184429,185012,185237,185545
35,MX1544-0,163832,163938,164216,164605,164838,165135,165306,165444,165644,165812,165952,170131,170248,170627,171018,171158,171241,171409,171503,171726,171832,172237,172511,172701,172735,172903,173041,173114,173337,173432,173517,173602,173637,173710,173837,174155,174324,174525,174652,174820,174904,210357,210453,210855,211117,211247,211544,211700,211850,212008,212124,212220,212653,212832,213011,213116,213245,213328,213456,213551,213658,213730,213909,214406,214735,214840,214957,215051,215302,215546,215703,215821,215937,220256,220425,220614
36,MW2780-4,165211,165506,165655,165845,170310,170700,170755,170934,171113,171209,171431,171536,171653,172013,172406,172522,172606,172746,172840,173041,173158,173528,173943,174133,174206,174407,174525,174630,174831,174926,175021,175149,175233,175255,175400,175730,175931,180240,180324,180408,180441,180641,180748,181129,181236,181404,181712,181901,182029,182313,182430,182514,183836,184047,184249,184440,184630,184810,184950,185045,185151,185248,185406,185843,190211,190836,191036,191248,191618,191737,191905,192011,192552,193156,193420,193558
37,MS2259-4,,171927,172152,172332,172650,,173359,173517,173550,173637,173827,173910,173921,174251,174703,174820,174915,175043,175211,175411,175528,175803,180324,180535,180608,180748,180905,181011,181106,181213,181258,181353,181437,181616,181734,182157,182313,182536,182631,182748,182821,183010,183105,183211,183444,183550,183836,183931,184026,184300,184502,184546,185226,185417,185608,185715,190105,190200,190328,190411,190528,190646,190752,191321,191726,192054,192317,192603,193006,193111,193314,193536,193715,194033,194233,194506
38,MP5834-3,172840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,MW3098-0,180155,,,,,,,,,,,,,,,,,,,,,,184311,184513,184557,184726,184906,185023,185214,185259,185332,185556,185630,185810,190000,190338,190444,190624,190730,190836,190908,191025,191131,191510,191651,191737,192043,192211,192436,192658,192849,192933,193358,193704,193905,194022,194201,194306,194433,194601,194729,194835,195024,195532,195850,200833,201106,201258,201503,201620,201748,201917,202036,202406,202512,202745
40,MW3053-4,,182313,182631,182905,183338,183636,183847,184300,184535,184704,184833,185001,185118,185501,185916,190138,190222,190411,190517,190836,191014,191342,191629,191843,191938,192138,192255,192339,192541,192647,192805,192944,193038,193111,193219,193558,193726,193938,194055,194201,194233,194401,194455,194612,194706,194846,195152,195259,195426,195659,195839,195912,200346,200620,200811,200855,201022,201117,201247,201407,201514,201609,201810,202310,202618,202829,202959,203115,203243,203434,203551,203709,203848,204122,204251,204440
41,MW2390-4,,185151,185321,185641,190211,190444,190646,190857,191321,191426,191532,191737,191916,192255,192636,192827,192922,193111,193156,193325,193409,193558,193822,194022,194055,194233,194350,194455,194612,194706,194802,194941,195024,195108,195203,195521,195616,195755,195850,195956,200051,200208,200325,200419,200525,200620,200939,201044,201150,201419,201536,201631,202036,202248,202428,202523,202629,202734,202902,203010,203149,203232,203400,203848,204154,204418,204545,204640,204855,204950,205128,205246,205340,205636,205732,210017
42,MW3528-5,,191640,191916,192233,192458,192731,192933,193111,193452,193631,193905,194011,194201,194550,194941,195119,195203,195320,195426,195637,195744,195956,200208,200408,200503,200653,200833,200939,201139,201225,201321,201503,201547,201620,201726,202036,202259,202501,202607,202702,202734,202902,203021,203327,203529,203603,203921,204038,204144,204418,204523,204607,205045,205246,205424,205540,205647,205732,205900,210017,210134,210218,210346,210906,211202,211437,211627,211755,211955,212136,212253,212410,212515,212748,212948,213127
43,MS1695-5,,194044,194244,194422,194655,194908,195108,195226,195415,195532,195711,195850,200102,200441,200844,201001,201055,201225,201258,201514,201609,201821,202036,202248,202310,202501,202556,202650,202851,202948,203032,203149,203221,203254,203400,203647,203731,203954,204100,204154,204229,204418,204513,205023,205246,205351,205732,205838,210028,210123,210218,210302,210800,210949,211149,211258,211448,211533,211700,211806,211923,212029,212209,212653,212938,213211,213507,213647,213825,213920,214037,214205,214311,214650,214851,215051
44,MW2780-5,,,202332,202501,202902,203115,203338,203456,203647,203826,204027,204205,204345,204702,205023,205150,205224,205424,205519,205636,205721,205922,210207,210357,210431,210558,210716,210800,210855,211000,211044,211117,211139,211202,211309,211616,211806,211912,212052,212209,212253,212410,212504,212810,212938,213011,213339,213445,213551,213658,213804,213836,214238,214428,214606,214745,214840,214924,215040,215157,215324,215419,215524,220010,220256,220436,220603,220732,220827,220943,221101,221156,221325,221558,221727,221843
45,MS2259-5,,204100,204345,204502,204640,204917,205045,205235,205402,205519,205710,205954,210145,210453,210844,211000,211022,211213,211236,211353,211437,211638,211901,212052,212147,212315,212432,212504,212748,212821,212916,213011,213043,213200,213306,213602,213741,,,214143,214227,214355,214449,214829,215051,215208,215452,215557,215810,215915,220021,220105,220519,220743,220932,221027,221134,221251,221420,221514,221620,,221843,222344,222609,222906,223002,223140,223249,223427,,,,224030,224103,224421
46,MW3098-1,,210302,210453,210654,210811,,211236,211342,211638,211755,211934,212029,212220,212548,212938,213054,213116,213245,213350,213540,213625,213815,214026,214216,214311,214439,214555,214650,214840,214924,215008,215051,215113,215229,215357,215737,215937,220127,220223,220350,220425,220530,220637,220954,221303,221325,221704,221821,221854,222130,222322,222407,222917,223129,223311,223500,223618,223712,223840,223935,224113,224208,224347,224855,225141,225438,225554,225649,225838,225955,230049,230206,230333,230533,230616,230755
47,MW2390-5,,212040,212209,212359,212515,212759,213022,213105,213306,213412,213518,213753,213953,214300,214617,214756,214840,214946,215018,215146,215240,215452,215703,215853,215915,220043,220201,220256,220425,220519,220603,220659,220743,220827,220932,221217,221357,221631,221727,221832,221929,222046,222141,222238,222355,222430,222714,222811,222951,223045,223226,223311,223756,223945,224135,224230,224357,224505,224632,224738,224844,224917,225034,225554,225817,225911,230049,230155,230238,230333,230500,230555,230700,231007,231051,231146
48,MW3528-6,213931,214154,214439,214628,214840,215146,215302,215430,215737,215821,220010,220054,220201,220530,220921,221101,221134,221241,221325,221431,221514,221715,221940,222204,222238,222407,222525,222609,222714,222749,222822,222928,223002,223035,223140,223449,223629,223756,223851,224008,224041,224135,224241,224537,224705,224834,225107,225202,225237,225500,225554,225638,230100,230300,230438,230606,230700,230755,230901,230956,231051,231146,231335,231832,232105,232245,232403,232530,232636,232804,232921,233026,233132,,,
49,MS1695-6,,220201,220508,220648,220827,221217,221408,221536,221811,221929,222119,222226,222407,222714,223056,223214,223238,223405,223511,223629,223701,224135,224357,224548,224621,224749,224906,224939,225107,225152,225237,225343,225405,225448,225543,225900,230016,230238,230333,230438,230500,230627,230722,231051,231241,231408,231652,231759,231832,232054,232201,232245,232648,232921,233110,233205,,,,,,,,,,,,,,,,,,,,
50,MX1544-1,222035,222226,222441,222558,222928,223226,223533,223807,224157,224252,224432,224516,224800,225118,225510,225638,225711,225817,225911,230038,230133,230333,230522,230734,230817,231007,231123,231157,231335,231430,231503,231609,231652,231726,231821,232105,232256,232508,232552,232710,232743,232859,233004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MW2780-6,223851,224030,224230,224505,224705,225012,225130,225343,225700,225733,225849,225911,230016,230333,230700,230828,230912,231018,231113,231324,231408,231546,231832,232021,232054,232223,232318,232351,232530,232614,232648,232732,232804,232932,233037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,MS2259-6,,230544,230755,230912,231040,231230,231346,231503,231737,231810,232000,232043,232212,232519,232848,232953,233026,233154,233216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MW3098-2,,233143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
