,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MW5645-1,081039,082601,082836,083004,083144,083302,083357,083535,083652,083725,083925,084031,084148,084538,084939,085055,085128,085236,085320,085437,085510,085649,085851,090040,090135,090336,090504,090537,090726,090809,090853,090947,091031,091053,091159,091505,091622,091811,091916,092021,092115,092232,092339,092730,092941,093036,093320,093426,093626,093732,093817,093901,094335,094558,094747,094853,094948,095032,095159,095233,095350,095456,095551,100111,100355,100629,100746,100926,101020,101159,101316,101411,101505,101706,101844,101950
11,MS2259-1,082656,090157,090358,090558,,090904,090936,091104,091210,091243,091454,091549,091600,091916,092232,092402,092446,092613,092635,092741,092836,093003,093141,093331,093426,093553,093720,093754,093911,094007,094040,094156,094229,094357,094503,094758,095010,095210,095233,095350,095423,095551,095658,100407,100650,100712,101042,101159,101400,101505,101538,101622,102024,102235,102436,102614,102719,102816,102932,103005,103050,103207,103335,103758,104031,104305,104444,104601,104655,104835,104940,105057,105203,105320,105458,105627
12,MW2780-1,084020,084516,084738,084917,085117,085415,085510,085616,085722,085807,085934,090018,090102,090442,090831,090947,091031,091148,091243,091410,091443,091622,091832,092043,092137,092317,092446,092530,092741,092814,092858,092952,093025,093058,093204,093520,093659,093805,093850,093955,094029,094156,094251,094609,094758,094853,095126,095255,095339,095551,095805,095900,100407,101042,101221,101327,101443,101527,101655,101800,101855,101950,102141,102625,102900,103039,103240,103346,103503,103715,103758,103959,104115,104254,104349,104517
13,MW3430-1,,092339,092519,092708,092803,093109,093309,093353,093459,093604,093743,093839,093944,094346,094747,094915,094959,095115,095244,095423,095507,095658,095900,100111,100206,100407,100545,100629,100853,100926,101009,101137,101233,101400,101505,101822,102002,102119,102214,102352,102436,102636,102743,103144,103324,103503,103831,104021,104159,104433,104550,104633,105236,105447,105649,105817,105957,110147,110402,110508,110625,110731,110921,111427,111734,112029,112156,112254,112400,112644,112800,112939,113045,113309,113426,113521
14,MW2856-1,,094240,094409,094536,094726,094915,095115,095339,095529,095603,095709,095805,095955,100407,100746,100904,100937,101031,101126,101255,101338,101505,101717,101928,102002,102141,102308,102414,102530,102636,102719,102849,102932,103039,103144,103441,103631,103820,103915,104031,104115,104254,104400,104728,105035,105236,105520,105627,105700,105924,110030,110114,110519,110720,110859,110954,111038,111205,111322,111416,111512,111544,111701,112145,112349,112517,112750,112844,112950,113203,113331,113437,113532,113659,113744,113839
15,MW3053-1,,100407,100618,100853,101053,101338,101527,101644,101906,102152,102330,102414,102541,102954,103346,103525,103609,103726,103820,103948,104031,104232,104517,104750,104846,105035,105214,105309,105531,105605,105710,105828,105901,110030,110136,110508,110636,110838,111005,111143,111216,111416,111523,112102,112316,112433,112728,112833,113023,113258,113342,113426,113901,114135,114325,114452,114630,114725,114914,115020,115136,115233,115411,115923,120208,120335,120557,120747,120903,121031,121136,121349,121516,121646,121836,122015
16,MX1084-0,,102130,102414,102636,102900,103155,103346,103514,103642,103809,104115,104400,104601,104940,105353,105531,105616,105733,105817,110008,110114,110317,110647,110849,110954,111132,111438,111544,111806,111912,112007,112102,112134,112305,112411,112728,112833,113140,113247,113404,113448,113616,113744,114146,114336,114503,114809,114925,115103,115209,115305,115400,115945,120230,120419,120546,120703,120842,121042,121158,121305,121338,121505,121942,122258,122649,122806,122933,123101,123230,123347,123526,123642,123904,124021,124159
17,MW2390-2,,103609,103715,103853,104115,104338,104539,104644,104907,105013,105214,105258,105415,105710,110041,110220,110306,110413,110519,110647,110753,110932,111154,111405,111427,111606,111712,111756,111944,112018,112102,112232,112305,112338,112455,112728,112844,113150,113247,113426,113459,113648,113755,114241,114430,114619,114914,115020,115114,115338,115506,115539,120040,120302,120452,120557,120736,120903,121042,121210,121316,121411,121527,122058,122331,122710,122849,122955,123101,123303,123358,123558,123715,123904,124021,124210
18,MW3496-2,,105509,105638,105755,105912,110136,110350,110530,110720,110816,111016,111111,111216,111555,111955,112134,112219,112316,112433,112622,112717,112906,113056,113247,113320,113521,113721,113806,114018,114051,114135,114303,114408,114525,114630,114947,115114,115327,115433,115550,115658,115839,115945,120302,120408,120514,120809,120926,120958,121221,121305,121349,121814,122036,122214,122320,122427,122532,122733,122838,123017,123112,123252,123748,124054,124210,124412,124518,124613,124730,124825,124930,125047,125247,125414,125520
19,MW5645-2,,111438,111701,111817,111901,112156,112400,112506,112717,112811,113034,113214,113404,113806,114230,114408,114452,114609,114714,114852,114947,115158,115422,115635,115744,115934,120040,120146,120313,120357,120536,120725,120809,120936,121053,121338,121527,121730,121836,122004,122047,122309,122416,122828,123006,123145,123526,123642,123748,124010,124137,124210,124635,124847,125036,125214,125352,125509,125658,125817,125944,130029,130157,130726,131105,131350,131614,131720,131827,131955,132101,132217,132345,132557,132703,132853
20,MW2780-2,,113342,113521,113710,113901,114018,114230,114408,114547,114641,114747,114852,115041,115506,115901,120051,120135,120241,120335,120514,120619,120820,121020,121243,121338,121527,121646,121741,121931,122015,122047,122225,122320,122427,122554,122849,123145,123336,123515,123631,123715,123948,124043,124434,124719,124803,125131,125236,125425,125709,125839,125933,130503,130737,130937,131054,131233,131401,131551,131658,131816,131911,132039,132557,132915,133213,133341,133511,133701,133851,134030,134158,134328,134458,134604,134806
21,MS2259-2,,115305,115528,115613,120018,120313,120419,120630,120820,120915,121125,121254,121422,121803,122153,122320,122354,122543,122605,122710,122806,123028,123230,123431,123515,123715,123821,123854,124010,124105,124210,124305,124400,124507,124624,124930,125036,,125352,,,,125414,130715,130915,,131445,131625,131709,131944,132155,132228,,133033,133224,133330,133511,133628,133828,133924,134103,134220,134350,134912,135303,135536,135716,135833,140043,140338,140623,140707,140824,141046,141214,141353
22,MW3430-2,,121411,121635,121836,122015,122142,122247,122342,122521,122649,122806,122900,123028,123409,123821,124021,124054,124210,124305,124518,124602,124803,125058,125309,125341,125509,125658,125744,125900,130007,130102,130157,130241,130347,130452,130809,130937,131159,131306,131412,131518,131838,132006,132345,132546,132652,133011,133139,133330,133617,133806,133851,134350,134647,134839,134934,135039,135145,135324,135430,135547,135631,135811,140317,140612,140813,140940,141130,141247,141426,141532,141736,141926,142115,142255,142447
23,MW2856-2,,123219,123336,123515,123620,123915,124148,124254,124423,124530,124814,124941,125036,125414,125806,125911,125955,130113,130146,130336,130420,130653,130904,131054,131116,131244,131423,131456,131603,131709,131816,132006,132028,132123,132239,132513,132641,132831,132937,133055,133128,133330,133436,133902,134125,134209,134508,134647,134839,134945,135050,135123,135536,135811,135949,140054,140244,140411,140612,140717,140857,140951,141119,141554,141926,142233,142340,142458,142659,142903,143020,143210,143328,143507,143625,143731
24,MX1084-1,,125425,125658,125911,130040,130358,130558,130748,130959,131233,131518,131636,131754,132155,132619,132758,132842,133044,133202,133341,133436,133639,133902,134052,134136,134317,134508,134552,134733,134828,135018,135156,135252,135408,135525,135822,140011,140200,140349,140517,140601,140824,140919,141309,141532,141651,142009,142115,142221,142458,142626,142710,143233,143540,143731,143836,144026,144143,144500,144606,144711,144808,144936,145506,145828,150105,150244,150339,150458,150626,150806,151007,151113,151314,151419,151514
25,MW2390-3,,131339,131529,131732,131955,132301,132345,132608,132926,133044,133235,133319,133447,133828,134233,134435,134508,134647,134733,134923,135018,135156,135419,135620,135716,135843,140011,140106,140211,140255,140433,140645,140707,140739,140919,141236,141415,141532,141640,141820,141915,142244,142414,142841,143104,143159,143540,143720,143909,144143,144310,144354,144946,145316,145528,145647,145901,150020,150317,150447,150648,150744,150945,151525,151949,152255,152403,152541,152817,153007,153229,153440,153631,153915,154032,154200
26,MW5645-3,132915,135208,135408,135631,135854,140138,140411,140612,140750,140940,141141,141236,141353,141831,142244,142425,142509,142615,142721,142914,143009,143221,143434,143636,143709,143847,144015,144110,144310,144354,144533,144649,144711,144819,144925,145305,145433,145603,145709,145839,145901,150244,150339,150901,151113,151357,151632,151821,152011,152244,152436,152520,153018,153346,153524,153609,153715,153821,154054,154200,154316,154349,154549,155036,155403,155531,155649,155755,155923,160135,160325,160537,160654,160843,161013,161129
27,MW3496-3,,133246,133511,133722,134052,134328,134614,134755,135028,135156,135346,135419,135620,140022,140455,140645,140728,140835,140930,141057,141203,141404,141606,141809,141915,142042,142318,142436,142637,142744,142841,142947,143020,143148,143255,143603,143731,144004,144132,144321,144438,144745,144852,145327,145506,145658,150020,150149,150328,150615,150744,150839,151430,151716,151938,152106,152255,152403,152625,152744,152934,153050,153240,153810,154149,154422,154538,154739,154920,155036,155225,155425,155531,155817,155945,160208
28,MW3974-0,141247,141404,141702,141842,142020,142436,,142903,143126,143328,143540,143731,143920,144310,144700,,145008,145125,,145444,145528,,150020,150211,150244,,150637,,150923,151018,151146,151408,151430,151452,151621,151927,152044,152339,152509,152956,153451,153843,153948,154444,154633,154739,155109,155236,155403,155627,155806,155850,160409,160654,160843,161013,161202,161331,161520,161637,161755,161850,162052,162632,163023,163341,163457,163552,163817,164052,164114,164242,,,,
29,MS2259-3,143031,143244,143518,143742,143953,144237,144405,144628,144852,144925,145220,145305,145422,145850,150255,150447,,,150806,150934,151029,151230,151503,151749,151843,152044,152201,152255,152603,152658,152850,153101,153145,153302,153408,153726,153821,154054,154200,154622,155711,160018,160135,160654,160905,160951,161425,161604,161806,162231,162421,162515,163055,163352,163541,163658,163839,163956,164147,164242,164358,,,,,,,,,,,,,,,
30,MW2856-3,145209,151525,151800,152022,152255,152614,152828,153018,153302,153419,153631,153748,153926,154433,154941,155119,155214,155330,155458,155649,155755,155934,160219,160504,160548,160749,160916,161129,161331,161436,161615,161744,161839,161956,162136,162454,162812,163001,163128,163636,164052,164336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,MW3430-3,,145455,145806,150127,150317,150615,150721,151040,151357,151727,151949,152117,152223,152720,153123,153346,153419,153557,153704,153853,153937,154127,154349,154600,154706,154909,155046,155203,155414,155542,155722,155901,155934,160102,160219,160526,160716,160951,161107,161839,162242,162621,162738,162856,163150,163330,163636,163744,164019,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,MW3053-2,,153821,154043,154211,154422,154622,154706,154909,155152,155309,155509,155711,155839,160303,160716,160905,161013,161129,161213,161414,161531,161744,162018,162231,162314,162526,162716,162800,163001,163044,163213,163257,163341,163435,163603,163912,164114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,MX1084-2,,155945,160124,160336,160537,160854,161107,161236,161520,161720,161923,162052,162231,162643,163117,163330,163403,163541,163647,163912,164041,164304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,MW2390-4,,161828,162007,162242,162454,162834,163044,163213,163341,163446,163636,163733,163912,164326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,MW3496-4,,163709,163850,164125,164231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
