,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070120,070133,070228,070301,070439,070523
1,MW3060-0,,,,,,,,,,,,,,,,,,,,,,,,070120,070334,070501,070628,070745,070850,070934,071050,071156,071218,071253,071326,071411,071527,071623
2,MZ3978-0,,,,,,,,,,,,,,,,070120,070133,070301,070407,070501,070556,070628,070712,070850,071253,,071538,071656,071801,071855,071929,072014,072036,072057,072120,072142,072247,072341
3,MZ3987-0,,,,,070120,070156,070323,070501,070618,070850,071028,071527,071612,071728,071855,071940,072036,072320,072414,072519,072636,072731,072859,073037,073402,073636,073910,074015,074111,074156,074302,074334,074356,074418,074451,074535,074703,074747
4,MX1213-0,,070120,070301,070556,070734,071101,071218,071315,071538,071750,071855,072425,072519,072636,072804,072921,073015,073246,073351,073507,073614,073658,073815,073943,074356,074619,074820,074927,075044,075128,075233,075328,075411,075444,075506,075538,075644,075728
5,MZ3825-0,,,,,,,,,,,,070523,070618,070702,070818,070913,070956,071218,071315,071443,071516,071527,071612,071728,072036,072215,072436,072541,072625,072720,072826,072859,072943,073015,073037,073121,073235,073319
6,MZ4228-0,070902,071039,071400,071549,071801,072108,072204,072320,072458,072804,072921,073446,073551,073709,073848,074005,074100,074345,074451,074630,074747,074831,074905,075033,075400,075622,075844,080025,080130,080226,080321,080405,080449,080511,080546,080558,080737,080821
7,MX1197-0,071337,074037,074356,074641,074938,075255,075422,075644,075950,080310,080438,081022,081116,081307,081551,081708,081814,082711,082830,083011,083150,083225,083247,083427,083828,083955,084217,084346,084515,084558,084715,084809,084904,084948,085021,085043,085149,085244
8,MZ4072-0,,071929,072204,072447,072709,072943,073202,073413,073636,074015,074144,074714,074831,074949,075200,075306,075400,075622,075717,075833,075950,080047,080226,080354,080737,080905,081149,081329,081445,081518,081636,081708,081752,081814,081847,081908,082036,082109
9,MZ3556-0,072131,072403,072553,072837,073224,073551,073804,073932,074240,074630,074809,075328,075433,075538,075833,075939,080058,080343,080449,080631,080737,080821,080853,081022,081340,081614,081814,081941,082058,082142,082258,082341,082427,082449,082521,082543,082700,082756
10,MW5936-0,072530,073026,073340,073647,073859,074156,074440,074641,074916,075255,075411,075950,080108,080237,080449,080609,080715,081043,081149,081329,081424,081445,081614,081803,082109,082320,082554,082722,082841,082948,083106,083150,083236,083258,083341,083415,083533,083606
11,MW5966-0,073059,075138,080014,081708,081930,082309,082700,083000,083319,083755,084133,084736,084853,085021,085211,085305,085400,085728,085834,090037,090154,090238,090417,090545,090851,091101,091311,091416,091521,091605,091649,091744,091805,091816,091849,091921,092015,092059
12,MZ3956-0,073121,073257,073647,073921,074324,074641,074820,075000,075128,075444,075622,080119,080226,080332,080500,080620,080715,081054,081212,081351,081551,081625,081658,081825,082214,082330,082605,082733,082852,083000,083106,083203,083236,083308,083341,083415,083555,083700
13,MW5898-0,,074608,075138,075527,075950,080405,080642,080853,081245,081719,081858,082427,082532,082756,083044,083150,083258,083828,083933,084111,084206,084302,084418,084558,084948,085127,085316,085505,085623,085717,085823,085917,090003,090026,090059,090122,090249,090333
14,MW3098-0,080152,080438,082820,083649,083901,084313,084558,084853,085116,085505,085801,090333,090428,090545,090756,090851,090956,091144,091238,091427,091554,091639,091722,091838,092132,092310,092511,092638,092732,092826,092920,092953,093026,093037,093109,093135,093240,093324
15,MW3116-0,080949,081625,084335,085159,085612,090026,090311,090723,091133,091521,091838,092427,092533,092648,092815,092920,093026,093240,093356,093523,093712,093755,093838,094005,094322,094511,094627,094754,094911,094944,095110,095154,095227,095311,095344,095428,095555,095651
16,MW5943-0,,,081340,082756,083022,083415,083755,084122,084346,084820,084959,085600,085717,085834,090048,090205,090322,090629,090735,090934,091144,091227,091311,091438,091827,092015,092249,092417,092543,092616,092721,092815,092848,092909,092942,093004,093109,093157
17,MW3215-0,,082119,084736,085538,090026,090440,090818,091227,091617,091921,092048,092638,092743,092920,093109,093218,093345,093606,093712,093849,094059,094142,094312,094428,094806,094911,095121,095227,095344,095417,095522,095607,095629,095651,095723,095756,095901,095955
18,MZ3559-0,,083933,085233,085917,090227,090723,091112,091459,091805,092121,092300,092909,093026,093146,093722,093838,093954,094207,094301,094439,094627,094711,094806,094911,095227,095417,095629,095723,095850,095923,100029,100102,100134,100156,100218,100250,100356,100440
19,MZ3734-1,084609,085116,090300,090702,091133,091700,092005,092406,092659,093026,093251,093806,093900,094026,094312,094355,094501,094754,094849,095027,095216,095300,095428,095555,095934,100102,100250,100356,100440,100524,100629,100703,100725,100747,100819,100841,100948,101032
20,MW3060-1,090322,,,,,091405,091554,091921,092321,092605,092721,093251,093356,093733,094110,094156,094301,094544,094638,094817,095005,095038,095110,095238,095607,095712,095945,100051,100207,100301,100419,100502,100535,100545,100618,100652,100808,100852
21,MZ3978-1,091249,091405,091711,091911,092216,092543,092953,093251,093523,093827,094110,094638,094754,094922,095110,095238,095333,095618,095723,095912,100018,100102,100156,100334,100703,100808,100915,101032,101159,101304,101420,101452,101525,101535,101608,101631,101736,101831
22,MZ3825-1,092121,092206,092616,092837,093240,093639,093806,094048,094344,094616,094754,095300,095417,095522,095651,095807,095923,100123,100207,100323,100502,100545,100607,100725,101042,101159,101452,101546,101631,101715,101820,101915,101936,101958,102020,102053,102159,102253
23,MZ3987-1,093004,093240,093451,093838,094121,094501,094754,094955,095311,095651,095807,100323,100440,100607,100808,100915,101010,101159,101304,101441,101620,101704,101747,101852,102231,102337,102515,102621,102737,102810,102915,103010,103054,103116,103200,103222,103317,103401
24,MX1213-1,,093806,094131,094333,094544,094922,095216,095449,095734,100123,100408,100937,101042,101159,101347,101431,101535,101747,101842,101958,102148,102231,102326,102432,102759,102904,103054,103138,103255,103328,103422,103506,103528,103549,103622,103644,103749,103811
25,MZ4228-1,094333,094555,094900,095100,095406,095712,095807,100102,100356,100703,100841,101420,101514,101642,101831,101947,102042,102220,102315,102443,102548,102632,102759,102904,103339,103444,103611,103706,103800,103844,103950,104036,104057,104119,104152,104214,104342,104436
26,MZ4072-1,094806,095121,095511,095701,100040,100545,100757,100926,101148,101525,101831,102348,102505,102632,102821,102926,103021,103222,103328,103455,103655,103738,103917,104036,104353,104531,104647,104752,104920,104942,105058,105131,105153,105216,105249,105310,105416,105459
27,MZ3556-1,095850,100218,100502,100735,100937,101358,101620,102009,102220,102537,102853,103422,103517,103655,103928,104046,104141,104403,104531,104709,104803,104847,104920,105036,105405,105510,105721,105817,105911,110007,110123,110156,110229,110251,110334,110357,110513,110556
28,MW5936-1,100735,100959,101231,101535,101809,102114,102410,102537,102904,103339,103517,104108,104236,104447,104647,104814,104931,105120,105227,105405,105532,105554,105648,105805,110207,110429,110629,110734,110839,110912,111028,111111,111154,111216,111249,111310,111427,111459
29,MP5834-0,100747,102104,102253,102454,102654,103043,103211,103433,103833,104214,104342,104858,105004,105120,105259,105405,105459,105743,105849,110018,110123,110145,110229,110334,110734,110944,111122,111227,111321,111353,111438,111510,111543,111605,111638,111700,111805,111849
30,MX1197-1,,102959,103032,103211,103506,103749,104003,104236,104614,105015,105142,105648,105754,105922,110102,110156,110302,110502,110556,110723,110839,110923,111100,111238,111638,111838,112016,112111,112228,112250,112355,112440,112502,112523,112607,112628,112734,112755
31,MP5991-0,103622,105015,105238,105543,105638,110018,110218,110440,110807,111111,111227,111816,111922,112049,112250,112407,112523,112828,112944,113122,113305,113338,113515,113631,114042,114253,114538,114654,114831,114905,115032,115116,115148,115221,115315,115348,115504,115558
32,MW5966-1,,103644,103917,104141,104542,104920,105153,105343,105710,110102,110357,110912,110955,111133,111321,111416,111521,111805,111911,112016,112155,112239,112407,112523,112922,113112,113327,113432,113537,113631,113737,113831,113842,113905,113937,113959,114053,114147
33,MZ3956-1,103928,104214,104447,104720,105004,105343,105616,105754,110113,110429,110756,111249,111353,111510,111638,111721,111816,111943,112027,112217,112345,112429,112502,112628,113017,113243,113443,113515,113610,113642,113758,113831,113905,113926,113959,114020,114136,114209
34,MW5943-1,105120,105259,105459,105638,110018,110357,110556,110756,111100,111448,111649,112217,112323,112429,112639,112734,112828,113017,113112,113254,113454,113515,113537,113726,114053,114304,114549,114705,114820,114842,114937,115010,115043,115105,115137,115159,115304,115348
35,MW5898-1,105554,105817,110040,110418,110712,110955,111205,111343,111638,111943,112228,112806,112922,113039,113200,113316,113410,113726,113831,113948,114053,114126,114243,114348,114715,114916,115054,115159,115304,115348,115453,115547,115632,115653,115737,115820,115926,120010
36,MW3098-1,,111416,111710,111922,112206,,112817,113006,113305,113559,113726,114220,114315,114454,114643,114748,114905,115105,115210,115315,115515,115610,115737,115915,120232,120337,120610,120704,120810,120853,120959,121032,121116,121149,121223,121244,121339,121422
