,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070524
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070205,070300,070502,070629,070807,070924,071218,071335,071429,071651
2,MW5898-0,,,,,,,,,,,,,,,,,,,,070109,070143,070227,070333,070451,070556,070651,071124,071418,071523,071807,071934,072218,072406,072651,072756,072903,073402
3,MX1084-0,,,,,,,,,,,,,070109,070154,070513,070545,070756,070840,071040,071240,071335,071418,071545,071651,071756,071839,072250,072450,072555,072734,072947,073136,073519,073859,074017,074300,075135
4,MX1135-0,,,070109,070143,070205,070238,070300,070344,070429,070545,070651,070734,070902,071040,071429,071640,071745,071807,071934,072134,072207,072323,072439,072555,072734,072820,073243,073508,073614,073837,074017,074133,074333,074608,074829,075018,075906
5,MZ3559-0,070451,070607,070745,070818,070840,070924,070945,071029,071113,071218,071335,071418,071618,071734,072029,072207,072250,072323,072522,072830,072926,073031,073210,073327,073508,073603,074028,074333,074513,074735,074957,075135,075409,075642,075811,075949,080712
6,MZ3734-0,071534,071702,071839,071934,071945,072029,072051,072123,072156,072312,072417,072533,072809,072947,073243,073413,073519,073603,073720,073921,074004,074101,074300,074451,074702,074746,075156,075547,075739,080200,080321,080544,080712,080946,081103,081408,081830
7,MZ3740-0,072555,072809,072936,073009,073031,073104,073125,073210,073316,073424,073519,073603,073815,073932,074238,074430,074702,074746,075008,075252,075358,075514,075716,075906,080116,080200,080650,081030,081208,081915,082053,082209,082441,082652,082905,083106,083724
8,MZ3825-0,073815,073859,074028,074101,074133,074228,074249,074322,074417,074524,074619,074724,075018,075218,075630,075822,080055,080138,080332,080617,080712,080829,081008,081219,081430,081503,081948,082241,082441,082854,083055,083405,083545,083924,084052,084304,084803
9,MZ3978-0,074630,074902,075018,075051,075124,075156,075218,075252,075347,075514,075609,075705,075833,080000,080343,080617,080723,080756,080924,081230,081408,081503,081641,081808,082020,082115,082630,082905,083044,083724,083851,084008,084159,084601,084739,085036,085319
10,MZ3987-0,075705,075833,075949,080011,080033,080105,080138,080214,080310,080427,080544,080650,080807,081008,081346,081441,081652,081725,081926,082336,082441,082535,082808,083044,083300,083333,083756,084114,084304,084655,084814,085003,085224,085445,085603,085752,090332
11,MW3528-0,080734,080851,081019,081103,081136,081208,081241,081313,081335,081441,081535,081652,081757,081948,082230,082419,082652,082724,082927,083322,083449,083556,083745,083924,084221,084243,084739,085130,085329,085657,085919,090026,090321,090637,090753,090952,091352
12,MZ4228-0,081641,081819,081937,082020,082042,082115,082136,082220,082314,082441,082557,082757,082916,083203,083511,083629,083851,083946,084114,084422,084601,084644,084909,085130,085340,085402,085846,090354,090553,090825,091047,091226,091414,091802,091918,,092638
13,MZ4072-1,082832,083011,083150,083214,083225,083333,083355,083427,083500,083618,083735,083818,084114,084243,084539,084634,084858,084942,085203,085528,085708,085802,085940,090131,090332,090426,090858,091215,091414,092108,092235,092427,092554,092911,093017,093114,093536
14,MW5936-0,083011,084506,084623,084655,084717,084750,084814,084847,084930,085046,085130,085308,085528,085719,090026,090214,090321,090343,090459,090836,090920,090952,091130,091258,091414,091447,091929,092235,092449,093452,093557,093819,093957,094207,094324,094440,094807
15,MZ3556-0,083522,083629,083756,083840,083924,083957,084019,084103,084136,084254,084410,084517,084728,084909,085351,085625,085857,085940,090058,090532,090626,090720,090847,091025,091141,091237,091740,092035,092235,093103,093230,093441,093546,093935,094052,094229,094651
16,MZ3956-1,085108,085340,085824,085857,085929,090003,090026,090058,090131,090310,090405,090448,090647,090814,091152,091248,091457,091530,091718,092003,092057,092151,092341,092543,092711,092805,093209,093503,093735,094640,094818,095101,095323,095713,095819,095913,100230
17,MW5898-1,085340,090731,090847,090920,090941,091014,091036,091108,091141,091248,091342,091425,091624,091845,092140,092245,092449,092554,092816,093017,093114,093146,093336,093441,093630,093713,094157,094513,094756,095556,095808,100052,100147,100546,100713,100924,101219
18,MX1197-0,090003,090036,090203,090236,090321,090343,090405,090459,090510,090615,090709,090753,090941,091047,091425,091624,091718,091751,091918,092245,092318,092416,092521,092711,092849,092932,093347,093703,094019,095039,095155,095440,095713,100136,100314,100514,101008
19,MW5966-0,,091602,091740,091813,091835,091856,091918,091951,092035,092118,092213,092318,092521,092732,093028,093241,093514,093546,093713,093913,094008,094103,094313,094440,094556,094640,095101,095334,095512,100158,100336,100503,100808,101156,101313,101545,101946
20,MW5943-0,092341,092449,092627,092649,092711,092805,092827,092911,092932,093052,093146,093252,093452,093713,094103,094218,094440,094513,094651,094851,095007,095123,095301,095440,095608,095702,100147,100358,100546,101502,101617,102008,102252,102654,102749,102937,103407
21,MW3516-0,092943,093103,093230,093252,093314,093336,093408,093441,093536,093652,093746,093840,094041,094229,094524,094618,094818,094923,095028,095345,095501,095534,095651,095808,095924,100007,100419,100757,100946,101723,101850,102103,102303,102705,102810,102937,103407
22,MX1135-1,,093946,094103,094157,094218,094251,094334,094408,094513,094640,094735,094851,095039,095155,095545,095713,095808,095840,100052,100241,100347,100430,100546,100702,100840,100913,101346,101628,101902,102441,102611,102905,103137,103407,103534,103640,104146
23,MW5853-0,,094902,095039,095101,095134,095207,095239,095323,095356,095556,095651,095757,100041,100136,100452,100641,100902,100957,101146,101502,101607,101712,101902,102103,102231,102336,102832,103053,103242,103756,104008,104314,104620,104926,105052,105230,105747
24,MZ3559-1,095250,095356,095501,095534,095556,095630,095651,095735,095808,095924,100007,100147,100336,100546,100957,101029,101251,101335,101451,101639,101734,101829,101946,102136,102252,102420,102915,103242,103356,103957,104125,104325,104620,104926,105114,105230,105747
25,MZ3734-1,100147,100230,100347,100419,100441,100514,100535,100630,100651,100819,100913,101018,101241,101346,101628,101756,102019,102114,102231,102431,102548,102633,102810,102937,103032,103115,103534,103902,104103,104820,104936,105114,105252,105557,105703,105903,110547
26,MZ3740-1,101051,101146,101324,101346,101418,101451,101502,101545,101628,101745,101850,102019,102242,102409,102716,102854,103115,103210,103407,103650,103756,103902,104041,104241,104358,104431,104853,105347,105536,110337,110442,110735,110959,111409,111505,111705,112210
27,MZ3825-1,102030,102125,102252,102325,102409,102514,102536,102611,102643,102749,102832,102937,103104,103312,103618,103807,104041,104146,104358,104715,104810,104915,105031,105230,105336,105358,105841,110148,110358,111053,111337,111538,111843,112243,112421,112526,112809
