,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MX1722-0,,,,,,,,,,,,,,,,,,,,,,,070112,070345,070616,070815,070921,071004,071109,071226,071320,071425,071531,071720,071847,071953
1,MX4068-0,,,,,,,,,070112,070156,070239,070312,070710,070910,071109,071226,071404,071458,071626,071720,071825,071921,072037,072520,072741,072910,073027,073217,073323,073440,073607,073737,073925,074230,074421,075043
2,MX1545-0,070815,070953,071058,071215,071425,071553,071847,072004,072142,072404,072458,072542,073038,073301,073502,073629,073737,073852,074041,074147,074326,074421,074610,075159,075443,075621,075758,075936,080052,080314,080419,080652,081324,081652,081808,082312
3,MS2365-0,072657,072741,072836,072932,073144,073323,073607,073723,073831,073925,074008,074052,074515,074716,074916,075043,075211,075306,075515,075621,075820,075946,080157,080714,081019,081146,081241,081420,081536,081736,081830,081935,082113,082511,082649,082932
4,MX1582-0,074716,074832,074916,075021,075222,075411,075715,075758,075830,075925,080019,080052,080557,080808,081041,081230,081453,081558,081736,081830,082008,082102,082312,082805,083048,083317,083446,083636,083921,084101,084218,084313,084534,084900,085038,085459
5,MX1614-0,080052,081030,081113,081302,081442,081558,081946,082113,082229,082312,082406,082450,083048,083317,083540,083719,083835,084006,084145,084313,084501,084555,084711,085216,085448,085803,090057,090202,090309,090341,090457,090835,090942,091225,091403,091552
6,MX1698-0,,,082700,082743,082932,083317,083646,083813,084017,084251,084356,084450,085332,085658,085858,090014,090213,090309,090435,090541,090646,090740,090921,091413,091657,092002,092151,092257,092403,092530,092656,092802,092931,093154,093343,093500
7,MX1708-0,082943,084101,084145,084313,084523,084816,085111,085216,085415,085521,085604,085648,090258,090508,090708,090824,091015,091109,091236,091341,091446,091552,091751,092247,092519,092645,092846,092931,093059,093311,093438,093533,093638,093817,093945,094124
8,MX1722-1,090552,090635,090718,090802,090932,091048,091319,091435,091614,091730,091824,091856,092435,092656,092931,093059,093238,093321,093449,093606,093744,093900,094007,094502,094723,095040,095207,095344,095500,095638,095743,095859,100026,100215,100354,100509
9,MS5082-0,090602,090657,090751,090921,091058,091203,,091531,091636,091730,,,,,,,,,,,,,,,,,,,,,,,,,,
10,MX4068-1,,092435,092602,092645,092931,093036,093259,093416,093616,093828,093934,094007,094451,094733,095018,095123,095312,095417,095544,095638,095732,095837,095942,100459,100741,100953,101110,101248,101427,101710,101919,102109,102236,102519,102708,102814
11,MS2365-1,,100110,100204,100248,100509,100709,101110,101216,101321,101427,101521,101605,102152,102613,102803,102921,103036,103120,103236,103342,103458,103530,103657,104141,104413,104717,104856,105002,105107,105224,105351,105507,105624,105827,110006,110101
12,MX1545-1,,,,,,,,,,,,,,,,,,,,,100921,100942,101059,101615,101836,102319,102436,102635,102825,103047,103214,103320,103447,103635,103751,104003
13,MX1582-1,101941,102120,102214,102319,,102635,102921,103026,103204,103436,103552,103635,104341,104656,104856,105034,105235,105351,105518,105624,105719,105754,105933,110406,110711,111027,111132,111259,111415,111553,111658,111814,111931,112225,112404,112531
14,MX1614-1,102835,104141,104236,104330,104540,104706,105034,105150,105246,105329,105423,105456,105944,110228,110417,110605,110816,110922,111111,111154,111332,111415,111553,112026,112308,112552,112646,112813,112920,113059,113215,113437,113636,113913,114052,114252
15,MX1698-1,,110638,110721,110816,111049,111154,111437,111603,111658,111920,112047,112131,112625,112857,113048,113226,113342,113520,113636,113744,113850,114008,114136,114640,114956,115228,115345,115450,115555,115805,115921,120120,120309,120520,120708,120814
16,MX1708-1,111531,112835,112920,113015,113226,113331,113614,113733,113913,114019,114136,114220,114746,115018,115334,115512,115628,115722,115838,115932,120037,120142,120331,120835,121142,121405,121545,121714,121808,121945,122113,122251,122534,122840,123044,123149
17,MX4068-2,115301,115334,115417,115512,115744,115910,120236,120353,120531,120803,120953,121037,121608,121935,122135,122251,122407,122534,122722,122830,122946,123054,123221,123725,124019,124303,124431,124525,124713,124914,125040,125251,125429,125628,125828,125955
18,MX1722-2,121556,121703,121757,121902,122146,122229,122512,122606,122745,122851,122957,123044,123515,123736,123914,124052,124219,124358,124525,124619,124736,124820,125019,125512,125744,130006,130111,130227,130343,130533,130649,130805,130932,131143,131332,131458
19,MX1545-2,124041,124103,124208,124325,124547,124747,125102,125229,125356,125501,125555,125649,130248,130500,130743,130910,131037,131132,131343,131520,131626,131731,131847,132427,132743,133003,133119,133259,133426,133542,133709,133910,134039,134207,134345,134535
20,MS2365-2,130227,130332,130415,130511,130721,130743,131026,131205,131248,131343,131447,131531,132037,132257,132449,132616,132815,132931,133119,133227,133353,133426,133614,134112,134356,134535,134631,134819,134957,135146,135313,135421,135526,135718,135834,140046
21,MX1582-2,132416,132554,132710,132815,133025,133108,133415,133553,133658,133921,134018,134050,134609,134914,135124,135208,135325,135453,135656,135812,135939,140057,140234,140708,141005,141238,141344,141522,141700,141849,142005,142143,142259,142500,142638,142805
22,MX1614-2,132721,134809,134925,135102,135302,135432,135801,135928,140108,140339,140509,140603,141132,141428,141700,141838,142016,142132,142353,142438,142605,142711,142910,143332,143617,143850,144007,144102,144146,144312,144408,144546,144713,145042,145230,145346
23,MX1698-2,140954,141100,141154,141249,141533,141700,142005,142111,142154,142427,142605,142649,143310,143650,143912,144102,144323,144440,144640,144735,144852,144958,145114,145657,150004,150236,150403,150541,150730,150907,151034,151203,151355,151617,151755,152008
24,MX1708-2,141700,143205,143259,143405,143606,143701,144124,144251,144408,144640,144757,144841,145432,145729,150026,150225,150341,150458,150635,150740,150907,151012,151150,151701,151956,152219,152356,152524,152618,152829,153050,153240,153502,153831,154057,154330
25,MX1722-3,145751,145920,150015,150131,150341,150520,150834,151001,151203,151427,151544,151639,152219,152513,152723,152840,152956,153102,153251,153346,153513,153556,153747,154257,154542,154754,154921,155037,155238,155415,155615,155803,160108,160402,160529,160718
