,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,AA7101-0,,,,,,,,,,,,,,,,,,,,070108,070154,070439,070607
1,AA7530-0,,,,,,,,,,,,070108,070217,070333,070556,070640,070745,070924,071029,071157,071314,071608,071724
2,AA7842-0,,,,,,,070108,070121,071124,071208,071303,071452,071557,071713,071840,071935,072041,072219,072336,072452,072609,072854,073116
3,AA7637-0,,,,,070108,070300,070355,070513,071524,071640,071735,071913,072052,072146,072336,072430,072536,072703,072810,072916,073010,073328,073506
4,AA7418-0,,,070108,070205,070513,,,,071935,072030,072124,072240,072430,072536,072653,072736,072832,073010,073116,073222,,,073845
5,AA6482-0,,070450,070745,071124,071535,071808,072052,072324,073339,073506,073613,,073918,074046,074224,074308,074424,074540,074645,074824,074940,075308,075424
6,AA7492-0,,,070745,071051,071347,071808,,072019,072948,073054,073149,,073455,073613,073824,073918,074046,074235,074341,074457,074602,074857,075035
7,AA7149-0,070851,073200,073328,073603,073856,074152,074351,074508,075341,075446,075541,075731,075849,075943,162918,163013,163141,163246,163402,163446,163648,164004,164154
8,MR7938-0,,,,071124,071408,071629,071913,072041,072948,073054,073200,073328,073506,073613,073824,073907,074003,074108,074213,074330,074540,074802,074919
9,AA6952-0,,,071618,,072336,072536,072653,072821,,,074046,074119,074308,074424,,,,,,075203,075341,075614,075720
10,MW3346-0,,,,,,,,,071713,071819,071902,072019,072157,072240,072408,072441,072536,072703,072810,072927,073149,073455,073657
11,AA7195-0,084426,071935,072240,072525,072748,085825,073149,073422,074341,074446,074540,074645,074813,074908,075118,075224,075319,075508,075614,092341,092551,092751,
12,AA7488-0,072219,072514,072653,,073306,073444,073730,073907,094153,094258,094353,094531,094658,094731,094909,095014,095046,095236,075849,075910,080004,080257,100614
13,AA7536-0,,074046,074402,074718,075046,075308,075551,075849,080730,080835,080919,081035,081203,081258,081425,081520,081614,,,,,082457,082603
14,AA7252-0,074224,,075529,075859,,,080602,080802,081752,081847,081941,082108,082235,082340,,,,,,083058,083203,083508,083639
15,AA7871-0,075235,075529,075658,080048,080247,080446,080646,080802,081752,081847,081930,,082202,082235,082340,082435,082541,082708,082813,082930,083152,083425,083508
16,AA7101-1,,080551,080941,081236,081625,081930,082224,,110602,083722,083806,083933,084132,,,111414,111541,111740,111856,111951,112119,090046,112519
17,AA7530-1,081225,081352,081647,082046,082246,082457,082657,082930,083933,084027,084121,,084343,084448,084605,084637,084732,084944,085059,085205,085343,085636,085730
18,AA7418-1,,081741,081909,082130,082424,,,,083944,084027,084121,084238,084354,084438,084605,084659,084743,084944,085038,085121,085205,085448,085614
19,AA7492-1,,,083519,083911,084238,084448,084659,084826,085930,090035,090130,090309,090436,090553,090752,090857,091024,091213,091318,091413,091551,091801,091856
20,AA7637-1,,084110,084354,084605,084849,085110,085437,085542,090603,090647,090741,090846,091013,091046,091151,091246,091351,091529,091635,091740,091950,092150,092352
21,AA6482-1,,085603,085857,090236,,,091118,091246,092435,092602,092657,092824,,,,093446,,,,094142,094226,094553,094709
22,AA7842-1,101423,101824,102224,,102823,103023,103413,103646,,,,,,105309,105614,105720,105836,110014,090203,090309,090542,090824,
23,AA6952-1,,,,,091823,091928,092056,092233,093140,093257,093351,,,,094058,,,,,094658,094803,095046,095203
24,AA7252-1,093257,094615,095025,095435,095708,095940,,100720,101802,101857,101952,102130,102330,102414,102624,102729,102834,102950,103055,103203,103308,103552,103708
25,AA7536-1,093435,093540,093940,094331,094814,095108,095413,095529,,,,,101046,101140,101329,101434,101506,101635,101741,101824,101941,102203,102319
26,AA7871-1,095624,,100057,100436,100720,100941,101235,101657,102603,102708,102751,,103213,103246,103413,103530,103614,103740,103846,103940,104214,104414,104508
27,AA7418-2,,100658,100909,,,,,,103457,,,,,,,,,,104647,,,,105258
28,AA7492-2,102541,102657,103034,103446,104003,104508,104614,105036,105941,110057,110141,110318,110540,110624,110802,110907,111002,111128,111236,111331,111541,111751,111856
29,AA7530-2,105330,105519,105720,110035,110341,110446,110750,111342,112436,112541,112636,112730,112909,112952,113152,113319,113551,113824,113930,114035,114202,114509,114647
30,AA7637-2,110624,111024,111320,111635,112003,112119,112425,112730,113752,113846,113930,114035,114223,114329,114458,114603,114730,114835,114951,115056,115307,115456,115657
31,AA6482-2,,112614,112931,113330,113752,114013,114256,114719,115823,115950,120046,120224,,,,,,,160553,,143341,122146,202242
32,AA6952-2,114024,114140,114531,114803,115150,115340,115635,115939,121230,121324,121419,121621,121654,121737,121904,122009,122157,122313,122421,122527,122642,123008,123650
33,AA7536-2,120744,121408,121748,122052,122432,122820,122903,123208,124134,124239,124333,143659,124553,124637,144103,144208,144313,164417,164544,164640,164807,125931,165300
34,AA7871-2,,122935,123346,123923,124039,124155,124416,124720,125815,125837,125931,130051,130208,130241,130513,130618,130650,130850,131006,131049,131154,131426,131553
35,AA7101-2,123607,123923,124206,124416,124720,124953,125216,125953,150824,150940,151024,151151,151403,151509,131709,131742,131858,132014,132119,132213,152602,153205,153356
36,AA7488-1,,,,,,,,,,,,,,,,,,123756,123901,123955,124145,124416,124532
37,AA7530-3,124637,125120,125511,125826,130219,130430,130734,131111,132025,132119,132203,132340,132624,132718,132930,133035,133129,133353,133511,133555,133746,134008,134147
38,AA7637-3,130303,130451,130839,131205,131459,131731,131847,132329,133353,133500,133555,133724,133913,133946,134052,134158,134303,134442,134547,134703,134852,135125,135314
39,AA6952-3,132952,133438,,,134347,134609,,135346,140328,140424,140509,140659,140838,140921,141038,141143,141322,141511,141616,141732,141848,,142740
40,AA7488-2,134430,134841,135136,,,,,,141909,141952,142036,,,142718,,,,,,,,143955,144345
41,AA7871-3,,142108,142613,143120,143457,143754,144030,144534,145826,145920,150004,150142,150414,150519,150813,150919,151035,151236,151341,151436,151635,152257,152413
42,AA7530-4,144450,144639,145027,145355,145815,150004,150225,150708,151930,152057,152151,152308,152814,152931,153109,153142,153356,153502,153609,153726,153853,154422,154538
43,AA7637-4,145920,150403,150857,151214,151614,151813,152036,152340,153407,153525,153620,153759,154021,154118,154400,154517,154656,154919,155056,155202,155402,155953,160130
44,AA7706-0,,151341,151941,152340,152624,152836,153048,153407,154506,154549,154635,154751,154857,154941,155118,155213,155351,155551,155646,155742,155931,160437,160625
45,AA6952-4,,,153312,153609,153853,154244,154422,154656,155742,155836,155931,,160236,160332,160615,160730,,,,,161425,162050,162651
