,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070333
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070238,070608,070703,070914,071019,071314,071420,071642,071758,071914,072325
2,MW5898-0,,,,,,,,,,,,,,,,,,,,070109,070155,070249,070354,070524,070641,070724,071146,071420,071526,071820,071925,072114,072303,072703,072757,072841,073156
3,MX1084-0,,,,,,,,,,,,,070109,070155,070535,070735,070841,070914,071113,071453,071537,071631,071758,071914,072052,072136,072608,072902,073040,073356,073546,073819,074147,074547,074725,075030,080019
4,MW3116-0,,,,,,070109,070122,070155,070300,070440,070524,070630,070841,071041,071431,071515,071725,071758,071914,072136,072231,072336,072441,072630,072808,072902,073345,073703,073819,074042,074253,074620,074820,075218,075345,075523,080715
5,MZ3559-0,,070652,070841,070914,070935,070957,071041,071124,071208,071303,071347,071431,071609,071809,072209,072419,072503,072535,072714,072935,073018,073123,073312,073440,073608,073652,074104,074326,074504,074714,074852,075135,075429,075652,075852,080019,081236
6,MZ3734-0,071526,071703,071841,071925,071946,072020,072041,072125,072158,072336,072441,072535,072757,072957,073250,073429,073703,073735,073841,074136,074220,074315,074442,074642,074841,074924,075418,075757,075946,080313,080420,080642,080951,081403,081616,081912,082240
7,MZ3740-0,072535,072630,072808,072841,072902,072935,072957,073040,073145,073301,073418,073546,073735,073947,074231,074420,074653,074725,074914,075207,075312,075501,075652,075841,080051,080146,080610,080832,081013,081605,081723,081850,082029,082431,082610,082842,083513
8,MZ3825-0,073713,073808,073957,074042,074115,074147,074209,074253,074337,074537,074642,074758,075019,075229,075652,075830,080102,080157,080357,080748,080929,081045,081257,081435,081638,081734,082157,082453,082632,083241,083441,083714,083936,084211,084410,084539,085342
9,MZ3987-0,075819,075852,080008,080041,080113,080146,080157,080241,080313,080431,080515,080620,080843,081107,081424,081616,081723,081818,082029,082409,082643,082758,083030,083241,083451,083513,083947,084316,084517,084848,085005,085321,085459,085910,090016,,090856
10,MW3215-0,080821,080843,081013,081056,081118,081140,081203,081246,081330,081457,081540,081650,081850,082051,082346,082431,082653,082737,082947,083324,083524,083641,083914,084116,084400,084434,084921,085342,085542,085848,090111,090313,090537,090907,091023,091203,091636
11,MZ4228-0,081246,081912,082040,082102,082135,082157,082229,082313,082346,082453,082610,082737,082936,083146,083513,083619,083903,083958,084243,084646,084719,084814,085016,085204,085415,085509,085954,090357,090548,091118,091236,091519,091625,092027,092143,092416,092911
12,MZ4072-1,082820,082925,083052,083135,083146,083230,083251,083335,083408,083535,083630,083736,084010,084116,084434,084624,084859,084954,085142,085531,085626,085709,085859,090027,090229,090251,090715,091214,091414,092027,092226,092532,092721,093111,093216,093354,093944
13,MZ3556-0,083841,083936,084105,084138,084222,084305,084327,084410,084456,084657,084814,084943,085142,085321,085648,085826,090049,090135,090420,090727,090823,090940,091118,091257,091447,091541,092027,092438,092637,093545,093650,093944,094156,094430,094546,094808,095242
14,MW5936-0,084836,084932,085110,085153,085215,085259,085321,085404,085459,085637,085732,085921,090100,090251,090620,090834,091056,091150,091341,091636,091720,091836,092027,092215,092416,092449,092922,093310,093501,094251,094451,094735,095242,095549,095655,095907,100418
15,MZ3956-1,085016,085404,085531,085604,085626,085709,085732,085815,085848,090016,090122,090218,090346,090526,090800,090856,091056,091140,091330,091625,091720,091804,091953,092204,092309,092353,092828,093100,093259,094040,094156,094346,094619,094841,094947,095053,095410
16,MW5898-1,085542,090856,091023,091045,091107,091140,091203,091246,091319,091447,091541,091720,091920,092048,092405,092616,092850,092933,093133,093450,093556,093650,093807,093923,094051,094135,094608,095125,095326,100248,100418,100607,100807,101050,101207,101356,102017
17,MS5082-0,090240,090313,090431,090504,090526,090558,090620,090704,090727,090834,090940,091045,091203,091458,091814,092016,092259,092342,092616,092922,093005,093038,093238,093418,093556,093618,094051,094524,094830,095622,095738,100047,100321,100651,100818,101123,101501
18,MW5966-0,,091858,092016,092037,092059,092143,092204,092237,092320,092438,092532,092626,092817,092955,093238,093310,093534,093618,093850,094113,094207,094302,094451,094629,094745,094830,095326,095600,095833,100734,100923,101207,101450,101734,101901,102100,102512
19,MW5943-0,092405,092500,092616,092637,092710,092732,092753,092839,092911,093027,093133,093259,093512,093629,093944,094051,094302,094346,094619,094830,094936,095031,095209,095348,095516,095611,100047,100354,100545,101429,101607,101922,102122,102501,102628,102818,103241
20,MX1084-1,,,093701,093756,093807,093850,093912,094018,094051,094218,094324,094440,094702,094819,095125,095337,095611,095716,095929,100142,100248,100354,100524,100724,100923,101007,101501,101828,102017,102807,102946,103219,103357,103640,103814,103954,104626
21,MW3116-1,,093944,094051,094135,094145,094218,094251,094346,094419,094535,094640,094735,094903,095053,095432,095538,095749,095907,100058,100321,100407,100451,100607,100734,100923,101007,101512,101828,102049,103008,103136,103429,103556,104017,104123,104330,104942
22,MX1213-0,,094819,094936,094958,095031,095115,095136,095220,095315,095505,095611,095727,095951,100259,100629,100840,101112,101207,101407,101723,101828,101912,102111,102300,102439,102523,103029,103252,103451,104207,104403,104626,104910,105355,105525,105703,110304
23,MZ3559-1,095231,095421,095527,095600,095622,095655,095716,095800,095822,095940,100025,100109,100259,100429,100745,100851,101112,101218,101418,101745,101850,101955,102155,102406,102555,102639,103147,103451,103651,104414,104542,104825,105121,105419,105525,105703,110326
24,MZ3734-1,100003,100248,100418,100451,100513,100545,100607,100651,100724,100829,100923,101007,101134,101312,101701,101756,101901,101933,102133,102417,102501,102544,102701,102851,102957,103019,103440,103858,104112,104825,105015,105227,105525,105937,110115,110242,110537
25,MZ3740-1,101112,101229,101356,101439,101501,101556,101628,101712,101745,101922,102006,102100,102311,102512,102818,102913,103136,103252,103429,103713,103814,103858,104017,104218,104318,104352,104814,105132,105311,105916,110021,110231,110358,110654,110810,110915,111304
26,MZ3825-1,102049,102122,102228,102249,102311,102344,102406,102450,102523,102628,102711,102807,102957,103136,103440,103640,103910,104017,104229,104509,104615,104709,104825,105015,105121,105216,105652,105948,110137,110537,110705,110904,111304,111643,111726,111842,112421
27,MZ3987-1,103825,103921,104050,104134,104156,104256,104307,104403,104447,104553,104637,104742,104910,105059,105344,105525,105630,105714,105821,110021,110210,110253,110421,110610,110737,110832,111304,111610,111809,112042,112158,112325,112516,112748,112926,113031,113513
28,MW3215-1,104825,104836,105015,105048,105110,105154,105216,105248,105333,105441,105546,105714,105832,105959,110304,110443,110705,110759,110915,111220,111304,111347,111515,111653,111820,111904,112325,112632,112821,113115,113252,113502,113807,114124,114250,114440,114921
29,MZ4228-1,105714,105843,110021,110054,110137,110221,110253,110326,110410,110537,110643,110748,110959,111137,111547,111737,112010,112126,112347,112654,112748,112853,113042,113158,113325,113408,113851,114102,114301,114805,114943,115132,115514,115746,115916,120127,120609
30,MZ4072-2,,110621,110748,110821,110832,110904,110926,111010,111042,111147,111304,111347,111547,111715,112021,112126,112358,112443,112654,112958,113115,113158,113325,113451,113629,113702,114124,114312,114617,115217,115333,115525,115735,120137,120243,120359,120852
