,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070108,070415,070636,070814,070910,071036,071109,071152,071319,071351,071424,071551,071656,071802
1,MW5346-0,,,,,,,,,070108,070131,070214,070258,070731,070931,071131,071236,071402,071445,071613,071707,071802,071834,071950,072445,072716,072904,073041,073219,073323,073407,073501,073555,073711,073826,073921,074005
2,MW5537-0,,071058,071141,071236,071341,071424,071740,071845,071939,072152,072235,072308,072821,073030,073219,073302,073418,073523,073639,073711,073816,073859,074039,074522,074744,075017,075101,075206,075239,075311,080154,,,,,
3,MS2365-0,,072749,072832,072926,073030,073146,073501,073617,073816,073910,073943,074027,074450,074649,074828,074911,075039,075122,075228,075322,075417,075511,075606,080038,080310,080543,080711,080827,081015,081109,081203,081341,081507,081624,081741,081824
4,MW5264-0,074733,074900,074944,075039,075155,075311,075617,075744,075828,075933,080016,080059,080543,080805,081037,081131,081236,081330,081456,081550,081719,081813,081940,082415,082637,082742,082859,082954,083059,083204,083258,083403,083508,083613,083729,083845
5,MS2259-0,075050,080500,080554,080638,080921,,081308,081413,081613,081719,081802,081857,082341,082542,082720,082825,082954,083121,,083237,083331,083436,,084035,084255,084400,084549,084643,084737,085020,,085407,,085607,085651,085828
6,MX1509-0,081015,082257,082352,082510,082648,082921,083320,083436,083613,083707,083751,083845,084433,084726,084937,085052,085157,085251,085418,085524,085640,085734,085902,090415,090647,090803,090911,091038,091153,091331,091448,091637,091847,092120,092248,092436
7,MS1953-1,084810,085313,085356,085451,085545,085734,090144,090228,090415,090520,090615,090647,091153,091403,091531,091626,091731,091825,091943,092026,092131,092205,092331,092837,093101,093228,093345,093502,093640,093819,093936,094032,094137,094314,094420,094546
8,MW5346-1,091342,091520,091626,091720,091859,092037,092309,092415,092436,092531,092604,092648,093101,093250,093429,093546,093640,093724,093840,093947,094042,094137,094252,094735,095008,095219,095325,095432,095515,095631,095726,095904,100009,100220,100400,100526
9,MP5824-0,,,,,,,,,,,,,,,,,,,,,091910,091954,092153,092659,092922,093156,093301,093440,093629,093819,093914,094010,094115,094242,094357,094525
10,MP6380-0,,,093239,093429,093713,093746,094104,094220,094314,094357,094452,094536,095019,095314,095537,095653,095820,095925,100052,100209,100314,100400,100526,101031,101335,101501,101702,101839,101933,102111,102238,102416,102521,102754,102910,103059
11,MS2365-1,095051,095113,095157,095303,095515,095548,095820,095936,100136,100231,100347,100421,100937,101147,101345,101512,101608,101713,101828,101901,101955,102049,102227,102743,103015,103247,103352,103446,103635,103813,103918,104035,104140,104306,104455,104644
12,MW5264-1,100947,101103,101147,101252,101439,101555,101839,101944,102016,102249,102354,102427,102943,103153,103352,103435,103541,103646,103813,103918,104035,104118,104234,104706,104929,105055,105233,105421,105609,105725,105819,105924,110051,110240,110356,110513
13,MS2259-1,102805,103204,103247,103352,103530,,104013,104057,104245,104350,104455,104528,,105316,105537,105620,105758,105924,110113,110135,110240,110335,110502,111008,111231,111611,111706,111822,111948,112158,,,,112811,112938,113127
14,MX1509-1,105138,105338,105432,105515,105642,105819,110229,110346,110513,110734,110839,110935,111538,111832,112126,112314,112455,112622,112738,112833,113011,113054,113210,113727,114020,114253,114400,114610,114715,114915,115042,115158,115347,115610,115748,115925
15,MP5824-1,111432,111538,111633,111738,111916,112021,112411,112549,112738,112833,112938,113033,113548,113821,114042,114148,114337,114443,114632,114737,114832,114937,115104,115610,115842,120052,120229,120356,120513,120828,120944,121112,121229,121345,121523,121711
16,MS2243-0,113559,113748,113905,113959,114158,114253,114643,114748,114959,115231,115347,115433,120052,120408,120629,120723,120901,121017,121156,121334,121501,121555,121733,122248,122606,122911,123111,123219,123503,123608,123807,123946,124146,124334,124512,124628
17,MS1953-2,114326,115559,115653,115810,115925,120030,120408,120523,120651,120912,120955,121028,121512,121805,122005,122111,122259,122343,122523,122628,122733,122827,122955,123525,123818,124019,124229,124407,124512,124556,124722,124828,124945,125155,125354,125448
18,MW5346-2,121628,121805,121849,121954,122237,122450,122744,122900,123100,123206,123302,123335,123903,124135,124356,124451,124618,124733,124850,124956,125101,125155,125311,125753,130027,130258,130403,130540,130656,130750,130845,131012,131213,131531,131731,131846
19,MW3387-0,123957,124030,124124,124251,124523,124711,124956,125122,125321,125553,125710,125753,130226,130435,130645,130750,130918,130951,131117,131213,131319,131415,131531,132036,132257,132435,132623,132739,132855,133105,133221,133443,133600,133745,133913,134050
20,MS2365-2,125847,130016,130059,130153,130424,130518,130918,131023,131202,131257,131404,131448,131908,132202,132424,132529,132645,132750,133000,133105,133221,133326,133505,134040,134338,134737,134948,135112,135249,135416,135627,135721,135836,140126,140247,140416
21,MW5264-2,131658,131836,131930,132025,132257,132413,132728,132833,132906,133116,133304,133400,133902,134050,134233,134338,134443,134610,134737,134854,135014,135112,135249,135804,140113,140331,140625,140730,140846,141146,141337,141518,141707,142019,142213,142446
22,MS2259-2,132801,133807,133902,134007,134233,,134654,134843,134937,135155,135311,135416,135944,140204,140353,140510,140636,140825,141030,141113,141240,141324,141507,142102,142413,142725,142838,143032,143204,143320,143450,143741,143834,144141,144330,144542
23,MX1509-2,135944,140215,140258,140405,140603,140752,141124,141240,141348,141613,141751,141835,142413,142653,142905,142938,143125,143236,143409,143511,143627,143728,143856,144403,144657,144841,145001,145133,145348,145806,145912,150106,150212,150519,150635,150749
24,MS2243-1,141550,141801,141935,141957,142202,142329,142620,142725,142838,143114,143236,143344,143856,144141,144330,144436,144730,144841,145034,145147,145304,145411,145550,150039,150339,150540,150646,150832,150959,151200,151338,151506,151644,152019,152157,152444
25,MS1953-3,142457,143616,143728,143834,144014,144119,144425,144530,144719,144950,145122,145221,145745,150017,150234,150350,150530,150635,150821,150915,151114,151200,151317,151829,152114,152317,152516,152654,152822,153037,153204,153416,153605,153956,154039,154217
26,MW5346-3,145651,145828,145944,150053,150223,150307,150613,150735,150937,151042,151306,151349,151901,152114,152306,152422,152654,152737,152942,153047,153152,153258,153427,153934,154301,154506,154705,154847,155039,155303,155422,155633,155811,160057,160340,160602
27,MW3387-1,151945,152030,152135,152244,152444,152610,153004,153152,153354,153637,153814,153901,154455,154812,155028,155207,155455,155622,155811,155916,160047,160152,160340,160911,161237,161513,161630,161807,162027,162143,162350,162517,162655,162831,163104,163333
28,MS2365-3,154217,154333,154419,154506,154749,154836,155155,155303,155422,155538,155644,155717,160246,160602,160900,160954,161226,161313,161429,161534,161652,161757,161933,162434,162655,162915,163031,163147,163300,163405,163521,163726,163845,164111,164314,164451
29,MW5264-3,160319,160838,160932,161026,161153,161237,161545,161713,161846,162110,162324,162434,162936,163215,163405,163459,163637,163736,163856,163951,164058,164147,164303,164746,165046,165322,165429,165607,165824,165940,170130,170314,170514,170654,170825,171034
30,MS2259-3,162300,162528,162612,162706,162842,162925,163238,163343,163542,163810,163951,164046,164650,164906,165046,165214,165440,165534,165712,165812,165856,170014,170141,170718,171046,171217,171407,171523,171731,172010,172128,,,172617,172733,172914
31,MX1509-3,163907,164135,164231,164336,164535,164607,165024,165151,165236,165451,165618,165712,170252,170525,170718,170857,171034,171132,171322,171439,171549,171658,171847,172424,172744,173041,173208,173334,173534,173651,173838,174005,174223,174446,174716,175010
32,MP5824-2,170014,170057,170141,170252,170453,170718,171034,171132,171250,171512,171731,171836,172413,172733,173009,173135,173240,173357,173534,173701,173828,174005,174134,174738,175043,175257,175513,175641,175819,180025,180203,180341,180605,180826,181119,181423
33,MS1953-4,171647,171919,172010,172150,172338,172512,172852,173019,173219,173334,173451,173534,174017,174235,174508,174613,174727,174821,174948,175043,175213,175340,175436,175924,180213,180437,180627,180754,180913,181108,181246,181412,181614,181856,182129,182328
34,MS2243-2,173208,173523,173618,173753,174005,174050,174425,174540,174650,174915,175020,175106,175703,175935,180119,180235,180351,180500,180638,180732,180848,180940,181057,181624,181939,182140,182350,182506,182705,182843,182948,183054,183231,183505,183748,184147
35,MW5346-4,174832,175106,175202,175257,175436,175609,175852,180011,180046,180308,180532,180616,181151,181401,181539,181708,181835,181939,182046,182151,182256,182350,182517,183021,183304,183516,183621,183759,183853,184209,184314,184431,184609,184808,184925,185114
36,MW3387-2,180616,180804,180901,181001,181213,181401,181635,181805,182024,182256,182411,182517,183032,183242,183454,183610,183737,183915,184042,184147,184303,184357,184525,185030,185324,185523,185723,185828,185934,190101,190206,190322,190428,190710,190848,191047
37,MS2365-4,,,183253,183348,183538,183610,183853,183947,184031,184125,184230,184314,184736,184947,185135,185229,185335,185429,185556,185640,185745,185817,185934,190406,190700,190921,191036,191141,191319,191437,191603,191741,191918,192057,192151,192318
38,MW5264-4,185052,185229,185356,185512,185701,185756,190101,190217,190417,190710,190848,190932,191342,191552,191752,191907,192024,192129,192307,192350,192506,192633,192810,193314,193620,193841,194052,194211,194306,194421,194527,194644,194800,195023,195202,195318
39,MS2259-4,191214,191342,191437,191531,191824,191940,192212,192328,192423,192654,192832,192915,193346,193557,193737,193852,194041,194128,194306,194400,194516,194633,194749,195235,195542,195804,200004,200109,200215,200342,200613,200741,200802,200940,201106,201318
40,MX1509-4,193452,193642,193737,193852,194117,194233,,194537,195213,195456,195626,195720,200142,200403,200552,200708,200846,201001,201150,201257,201435,201508,201646,202151,202507,202739,202846,203002,203203,203330,203458,203635,203752,204003,204130,204500
41,MP5824-3,,195847,195931,200026,200258,200352,200708,200846,201012,201246,201414,201457,201950,202212,202412,202456,202645,202750,202908,203013,203131,203236,203353,203846,204224,204403,204533,204648,204900,205110,205237,205352,205511,205721,205851,210050
42,MS1953-5,,202434,202517,202622,202813,202835,203203,203258,203425,203719,203835,203918,204340,204543,204721,204826,204922,205005,205143,205237,205331,205426,205522,210017,210322,210533,210638,210754,210901,211039,211145,211240,211345,211638,211805,211945
43,MW5346-5,204500,204659,204753,204847,205038,205143,205437,205554,205659,205923,210028,210112,210616,210805,210944,211102,211156,211312,211450,211544,211711,211754,211912,212406,212628,212807,212947,213041,213245,213350,213434,213540,213646,213801,213928,214033
44,MW3387-3,210955,211134,211229,211345,211501,211544,211827,211934,212112,212344,212501,212533,213041,213245,213434,213613,213707,213751,213939,214044,214200,214254,214409,214915,215157,215345,215512,215606,215712,215828,215944,220049,220154,220405,220553,220710
