,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,070104,070210,070530,070825,071025,071130,071445,071603,071731
1,MX3651-0,,,,,,,,,,,,,,,070104,070255,070414,070741,071036,071235,071423,071814,071919,072046
2,MX3783-0,,,,,,,,,070104,070148,070255,070339,070509,070603,070646,071119,071235,071550,071930,072014,072235,072550,072908,073118
3,MX4021-0,070104,070242,070402,070509,070657,070825,071130,071257,071517,071626,071731,071825,071952,072057,072140,072601,072717,073024,073309,073508,073707,074054,074221,074347
4,MX4041-0,070847,070953,071058,071203,071318,071456,071741,072014,072119,072202,072256,072340,072456,072550,072634,073056,073226,073447,073739,073938,074116,074326,074442,074619
5,MX4159-0,071528,071615,071709,071752,071919,072057,072402,072601,072825,072930,073035,073107,073226,073320,073404,073845,074022,074315,074641,074851,075100,075217,075333,075449
6,MX4338-0,072235,072256,072413,072518,072717,072825,073118,073203,073320,073414,073519,073613,073750,073855,073949,074409,074536,074851,075122,075322,075500,075754,075910,080026
7,MX4365-0,073139,073237,073331,073425,073613,073739,074011,074221,074326,074420,074514,074558,074713,074851,074912,075344,075511,075722,080015,080203,080319,080751,080909,081025
8,MX4383-0,073833,074032,074148,074231,074409,074514,074756,074851,075100,075206,075250,075333,075511,075554,075627,080047,080152,080530,080858,081119,081308,081657,081813,082013
9,MX4388-0,074420,074453,074536,074641,074745,074901,075133,075217,075322,075406,075500,075522,075627,075722,075754,080152,080341,080541,080931,081130,081456,081740,081907,082046
10,MX4458-0,075649,080015,080109,080214,080435,080519,080803,081014,081257,081351,081507,081528,081729,081813,081845,082317,082454,082631,082924,083133,083332,083709,083804,084014
11,MP6357-0,,080352,080457,080602,080718,080920,081246,081424,081657,081740,081907,082002,082129,082245,082317,082736,082903,083227,083605,083804,084058,084424,084540,084718
12,MP6361-0,,,081058,081246,081518,081539,081845,082024,082129,082212,082306,082400,082527,082642,082715,083123,083300,083626,084014,084109,084308,084634,084909,085108
13,MX4535-1,081507,081708,081824,081918,082057,082349,082631,082819,083050,083206,083300,083355,083522,083637,083720,084130,084308,084645,084930,085130,085308,085707,085845,090055
14,MX3651-1,081657,082057,082151,082245,082400,082548,082852,083029,083133,083249,083355,083511,083615,083731,083814,084247,084424,084707,084952,085203,085517,085906,090000,090200
15,MX3783-1,082653,082747,082852,082956,083144,083300,083605,083814,084058,084203,084257,084352,084551,084645,084729,085203,085329,085517,085845,090033,090305,090725,090841,091008
16,MX4021-1,083920,084130,084236,084413,084623,084835,085203,085423,085528,085635,085751,085855,090033,090149,090243,090703,090831,091135,091431,091641,091852,092345,092501,092628
17,MX4041-1,084413,084508,084602,084645,084835,084952,085318,085434,085645,085751,085855,085939,090055,090200,090243,090703,090841,091146,091452,091652,091936,092345,092512,092639
18,MX4159-1,085025,085246,085340,085423,085613,085751,090044,090233,090338,090421,090526,090620,090820,090914,090958,091420,091514,091748,092102,092302,092501,092754,092849,093016
19,MX4338-1,,090305,090410,090504,090610,090831,091125,091230,091314,091409,091514,091609,091748,091903,091957,092356,092533,092816,093026,093236,093456,093917,094035,094213
20,MX4365-1,090820,090925,091019,091125,091314,091431,091809,092019,092124,092229,092334,092418,092544,092700,092733,093131,093257,093624,093928,094013,094318,094706,094824,095025
21,MX4383-1,091252,091525,091630,091714,091831,091936,092240,092428,092522,092628,092711,092827,092943,093037,093153,093613,093751,094035,094245,094424,094645,094920,095025,095225
22,MX4388-1,091925,092008,092051,092135,092313,092439,092711,092816,092921,093005,093110,093153,093351,093434,093528,093951,094046,094234,094529,094612,094835,095130,095247,095352
23,MX4458-1,093005,093214,093319,093434,093550,093740,094046,094213,094445,094601,094706,094750,094952,095036,095130,095551,095719,095918,100201,100349,100559,101050,101217,101333
24,MP6357-1,094456,094601,094656,094802,095036,095130,095457,095708,095812,095907,100013,100107,100234,100327,100349,100808,100946,101133,101418,101556,101805,102141,102307,102424
25,MX4535-2,095235,095435,095551,095708,095845,100024,100338,100443,100703,100819,100924,101018,101217,101311,101357,101848,102015,102351,102728,102813,103034,103445,103730,103857
26,MP6361-1,,,095907,100013,100151,100306,100559,100652,100852,100946,101050,101207,101333,101502,101534,101953,102141,102424,102856,103045,103340,103658,103802,103951
27,MX4551-0,100327,100400,100516,100609,100808,100924,101217,101357,101628,101743,101848,101942,102141,102245,102329,102728,102846,103214,103518,103658,103929,104307,104445,104624
28,MX3651-2,100443,100714,100819,100902,101050,101207,101502,101556,101700,101805,101910,102025,102213,102318,102413,102824,102939,103225,103614,103708,104046,104613,104724,104839
29,MX3783-2,101029,101123,101217,101333,101523,101711,101953,102130,102234,102329,102435,102507,102645,102739,102824,103225,103351,103625,103940,104108,104246,104624,104735,104901
30,MW5112-0,101545,101733,101827,101921,102119,102224,102507,102656,102750,102856,103001,103055,103235,103351,103456,103918,104035,104246,104702,104901,105301,105818,105955,110143
31,MX4021-2,102456,102601,102656,102813,102950,103203,103529,103636,103846,104025,104141,104224,104340,104435,104509,104944,105122,105451,105745,105923,110143,110502,110629,110756
32,MX4041-2,102656,102750,102846,102939,103055,103214,103550,103625,103846,103951,104046,104130,104257,104413,104445,104901,105017,105301,105556,105640,105945,110502,110556,110723
33,MW5191-0,102728,103203,103246,103402,103603,103730,104025,104152,104246,104351,104509,104552,104724,104829,104850,105301,105418,105702,105912,110050,110310,110702,110841,111052
34,MX4159-2,103340,103539,103647,103802,103951,104108,104424,104541,104807,104923,105039,105122,105312,105356,105451,105901,110028,110310,110618,110712,111008,111337,111454,111559
35,MW5346-0,103719,103940,104025,104202,104424,104613,104850,104944,105154,105312,105418,105502,105618,105723,105807,110227,110345,110545,110936,111019,111337,111745,111901,112038
36,MW5264-0,104435,104541,104636,104745,104955,105100,105429,105523,105607,105723,105829,105901,110039,110154,110238,110651,110807,111135,111421,111559,111745,112215,112330,112457
37,MX4338-2,,105239,105334,105440,105607,105723,110050,110227,110332,110502,110607,110702,110841,111008,111103,111559,111723,111944,112309,112446,112729,113036,113203,113329
38,MX4598-0,105312,105618,105734,105829,105934,110205,110451,110618,110712,110830,110947,111030,111157,111325,111359,111756,111911,112154,112435,112624,112909,113235,113329,113517
39,MX4365-2,110017,110111,110238,110345,110556,110734,111041,111146,111252,111421,111537,111622,111756,111911,112006,112403,112519,112803,113203,113351,113622,113907,114022,114148
40,MX4383-2,110756,111030,111135,111252,111454,111622,111933,112121,112330,112457,112624,112718,112836,112931,113004,113423,113550,113833,114116,114253,114641,114934,115100,115227
41,MX4458-2,111516,111839,111933,112027,112215,112403,112729,112836,113108,113224,113329,113412,113528,113644,113728,114127,114253,114453,114829,114923,115154,115614,115730,115847
42,MP6357-2,112635,112803,112858,113036,113235,113351,113716,113822,114033,114148,114304,114409,114608,114734,114808,115237,115404,115658,120037,120110,120402,120858,121004,121131
43,MX4388-2,114431,114547,114651,114745,114923,115028,115310,115436,115531,115636,115730,115803,115931,120037,120131,120529,120739,121131,121402,121551,121750,122159,122324,122429
44,MX4551-1,,120341,120446,120550,120803,120942,121319,121518,121750,121928,122043,122159,122334,122501,122555,123015,123142,123415,123730,123824,124202,124601,124727,124906
45,MX4535-3,121015,121204,121319,121413,121551,121718,122054,122255,122512,122639,122806,122932,123120,123310,123342,123834,124035,124435,124832,124928,125221,125702,125850,130038
46,MX3651-3,121855,122011,122127,122232,122555,122722,123037,123216,123436,123552,123657,123802,123929,124108,124151,124601,124738,125033,125325,125514,125734,130038,130154,130342
47,MX3783-3,123037,123142,123237,123342,123530,123636,124013,124129,124350,124529,124644,124749,124917,125033,125105,125536,125713,130100,130426,130531,130836,131215,131352,131519
48,MX4598-1,123625,123719,123824,123929,124108,124256,124623,124717,124928,125127,125242,125409,125536,125651,125724,130132,130321,130709,131037,131132,131540,132024,132150,152708
49,MX4021-3,124402,124529,124623,124706,124950,125148,125525,125640,125850,130006,130122,130248,130415,130531,130625,131048,131215,131530,131950,132056,132400,132653,132830,133040
50,MX4041-3,125043,125242,125336,125514,125713,125807,130132,130342,130614,130752,130910,131026,131215,131331,131425,131833,132002,132339,132653,132841,133240,133735,133851,134040
51,MX4159-3,125944,130049,130154,130321,130553,130709,131015,131132,131342,131508,131602,131707,131823,131950,132024,132433,132548,132758,133240,133334,133618,134029,134156,134312
52,MW5112-1,131215,132013,132140,132339,132548,132736,133113,133218,133440,133607,133746,133902,134134,134345,134451,134957,135157,135451,140005,140216,140638,141015,141153,141331
53,MX4338-3,,,131613,131718,131950,132046,132516,132621,132841,133008,133145,133251,133429,133618,133702,134134,134301,134619,134903,135052,135440,135900,140027,140216
54,MW5264-1,132349,132516,132621,132715,132935,133134,133429,133545,133756,133851,134007,134101,134239,134345,134429,134841,134957,135240,135618,135712,140122,140417,140533,140700
55,MX4365-3,132924,133113,133218,133334,133556,133746,134051,134312,134546,134724,134819,134914,135041,135208,135302,135734,135900,140122,140544,140649,141109,141626,141803,141941
56,MX4383-3,133440,133756,133912,134007,134145,134250,134546,134651,134925,135030,135146,135229,135356,135502,135556,140016,140132,140500,140816,140954,141226,141626,141814,142002
57,MX4388-3,134809,135103,135208,135345,135534,135639,140027,140205,140428,140605,140744,140849,141015,141142,141215,141637,141814,142140,142518,142706,143129,143540,143709,143910
58,MP6357-3,,134830,134925,135113,135335,135523,135922,140143,140417,140617,140816,141015,141215,141415,141437,141930,142119,142550,143046,143214,143625,143953,144206,144333
59,MX4458-3,135440,135900,135954,140049,140310,140354,140859,141059,141331,141509,141626,141720,141857,142035,142151,142634,142846,143203,143625,143825,144133,144618,144734,144911
60,MX4551-2,140332,140522,140627,140744,140921,141142,141509,141648,141908,142035,142202,142340,142550,142656,142717,143151,143330,143614,143932,144133,144345,144911,145131,145403
61,MX4535-4,140805,141109,141215,141415,141658,141803,142151,142413,142645,142813,142930,143035,143257,143352,143446,143942,144133,144429,144723,144922,145110,145457,145657,145856
62,MX3651-4,142002,142202,142256,142351,142507,142656,142952,143140,143403,143540,143647,143825,144101,144239,144322,144723,144849,145236,145530,145708,150003,150540,150645,150823
63,MX3783-4,142202,142623,142717,142835,143035,143203,143540,143709,143942,144122,144228,144345,144534,144629,144723,145142,145320,145646,150119,150213,150540,151246,151414,151552
64,MX4021-4,145142,145247,145403,145519,145729,145856,150213,150329,150551,150739,150856,151023,151214,151341,151414,151825,151953,152341,152708,152942,153216,153555,153700,153931
65,MX4041-4,145309,145530,145635,145729,145940,150152,150529,150707,150951,151118,151246,151447,151614,151803,151859,152258,152424,152803,153216,153344,153628,154015,154152,154402
66,MX4159-4,145457,150351,150456,150656,150907,151129,151458,151625,151859,152058,152247,152424,152634,152814,152909,153356,153501,153827,154224,154413,154728,155055,155211,180322
67,MX4338-4,,,151531,151614,151741,151848,152236,152403,152623,152729,152909,153026,153216,153311,153406,153848,154026,154246,154623,154822,155117,155516,155705,155916
68,MW5264-2,151647,151814,151920,152025,152203,152319,152623,152740,153015,153131,153333,153450,153649,153827,153921,154435,154601,154856,155222,155454,155727,160220,160325,160453
69,MX4365-4,152319,152457,152551,152708,153004,153120,153439,153523,153744,153942,154224,154351,154551,154706,154800,155222,155359,155716,160105,160304,160630,161018,161155,161356
70,MX4383-4,152858,153450,153544,153700,153816,154036,154424,154623,154845,154950,155117,155211,155337,155516,155621,160115,160242,160547,160924,161134,161512,161946,162112,162300
71,MX4388-4,,,154706,154811,155106,155254,155643,155749,160010,160209,160336,160453,160630,160819,160913,161407,161556,161840,162144,162356,162711,163237,163425,163729
72,MX4458-4,155316,155621,155716,155821,160010,160220,160547,160703,160934,161134,161322,161451,161629,161713,161807,162228,162356,162700,163017,163216,163530,164035,164202,164402
73,MX4535-5,160231,160410,160526,160609,160757,160956,161239,161429,161651,161829,161935,162101,162311,162439,162533,162933,163121,163320,163812,164014,164140,164655,164833,165023
74,MX3651-5,161333,161512,161556,161702,161946,162029,162356,162533,162806,162955,163121,163237,163436,163530,163635,164046,164224,164539,164846,165106,165338,165735,165901,170100
75,MX3783-5,161807,162501,162544,162744,162933,163038,163342,163458,163718,163856,164035,164213,164412,164517,164611,165023,165150,165421,165725,165923,170553,171037,171153,171354
76,MX4551-3,163331,163508,163602,163740,163917,164057,164423,164611,164846,165034,165200,165316,165453,165652,165746,170205,170353,170647,170954,171142,171509,171931,172059,172226
77,MX4021-5,164118,164350,164507,164601,164811,164907,165233,165348,165558,165757,165851,170006,170216,170331,170404,170837,171015,171321,171753,171848,172153,172646,172824,173045
78,MX4041-5,165222,165348,165504,165620,165840,165955,170248,170426,170658,170921,171059,171248,171509,171636,171753,172226,172403,172751,173224,173435,173551,174025,174152,174351
79,MX4598-2,165536,170353,170520,170636,170815,170943,171248,171426,171731,171920,172059,172247,172446,172541,172646,173129,173257,173614,174036,174141,174351,174811,174951,175203
80,MX4338-5,171859,172132,172226,172341,172519,172707,173013,173224,173507,173657,173846,174025,174203,174308,174340,174749,174951,175309,175732,175954,180322,180757,180923,181145
81,MX4365-5,172718,172940,173045,173202,173457,173625,173918,174036,174308,174507,174832,175002,175139,175320,175415,175849,180005,180332,180746,181007,181301,181734,181850,182237
82,MX4383-5,173751,173929,174036,174152,174413,174540,175012,175236,175521,175700,175805,175932,180111,180238,180332,180808,180956,181207,181607,181701,181933,182404,182521,182730
83,MX4388-5,174706,174907,175023,175150,175320,175437,175743,175849,180111,180332,180514,180713,180913,181123,181250,181745,182006,182226,182636,182835,183140,183456,183624,183823
84,MX4458-5,175404,175722,175816,180005,180154,180332,180641,180840,181112,181346,181912,182111,182332,182510,182658,183107,183256,183707,184108,184329,184706,185146,185302,185512
85,MX4535-6,180502,180724,180818,180934,181229,181356,181629,181828,182122,182448,182835,183056,183307,183401,183456,183940,184151,184528,184937,185157,185512,190017,190206,190332
86,MX3651-6,181534,181723,181806,181901,182100,182205,182531,182625,182908,183202,183445,183635,183834,183940,184035,184445,184622,184937,185157,185356,185712,190050,190227,190405
87,MX3783-6,182720,182835,183024,183150,183350,183456,183823,184035,184318,184550,184832,184948,185146,185346,185451,185956,190133,190427,190814,191035,191318,191727,191915,192211
88,MX4551-4,183918,184140,184245,184350,184633,184749,185042,185240,185512,185756,185912,190101,190238,190354,190500,190920,191057,191307,191705,191853,192255,192654,192831,193103
89,MX4021-6,184948,185114,185229,185356,185650,185839,190122,190238,190510,190710,190825,191024,191224,191412,191455,191915,192107,192327,192715,192947,193303,193651,193818,194053
90,MX4041-6,190017,190155,190311,190416,190626,190742,191035,191224,191506,191654,191821,191915,192055,192211,192306,192705,192853,193136,193502,193641,193958,194325,194452,221603
91,MX4598-3,190909,191245,191339,191517,191643,191821,192128,192222,192505,192643,192820,192936,193125,193219,193303,193735,193851,194158,194503,194651,195018,195408,195535,195745
92,MX4159-5,192211,192306,192400,192444,192610,192737,193031,193219,193451,193641,193746,193902,194053,194158,194230,194640,194807,195039,195323,195513,,,200407,200607
93,MX4338-6,193440,193630,193724,193840,194042,194230,194503,194640,194912,195101,195155,195300,195419,195535,195618,200040,200218,200451,200744,201037,201413,201929,202046,202236
94,MX4365-6,194702,194735,194840,194956,195144,195249,195545,195640,195913,200051,200229,200324,200523,200701,200806,201225,201402,201719,202036,202204,202457,202822,203034,203456
95,MX4388-6,195901,200102,200218,200334,200534,200755,201058,201319,201550,201741,201857,202014,202153,202403,202457,203013,203150,203550,203846,204025,204351,204749,204926,205110
96,MX4383-6,201402,201518,201614,201708,201857,202014,202247,202424,202656,202822,202918,203013,203139,203257,203340,203813,203952,204214,204539,204717,204916,205214,205340,205507
97,MX4458-6,202800,203013,203056,203214,203423,203528,203834,203930,204203,204340,204445,204601,204800,204948,205036,205445,205624,205831,210135,210303,210620,211129,211246,211507
98,MX4535-7,,204727,204822,204916,205036,205120,205402,205613,205831,205946,210052,210146,210335,210430,210514,211002,211129,211456,211942,212130,212340,212623,212738,212916
99,MX3783-7,210146,210241,210357,210514,210725,210833,211140,211257,211529,211657,211802,211858,212026,212152,212257,212717,212843,213158,213523,213701,213922,214330,214435,214635
100,MX4021-7,211603,211719,211802,211858,212026,212130,212434,212601,212822,213020,213125,213220,213357,213545,213651,214120,214236,214602,214823,214941,215141,215611,215716,215947
101,MX4159-6,215119,215213,215308,215412,215600,215644,215947,220124,220357,220534,220639,220732,220848,221036,221120,221530,221657,222005,222259,222426,222615,222941,223108,223257
102,MX4383-7,220732,220827,220942,221047,221246,221352,221647,221824,222038,222216,222342,222437,222553,222720,222804,223235,223351,223613,223918,224056,224201,224547,224703,224830
103,MX4458-7,221847,222604,222720,222814,223046,223129,223539,223707,223929,224117,224212,224255,224432,224558,224631,225050,225207,225358,225724,225902,230218,230536,230702,230850
104,MX4535-8,,224526,224620,224703,224840,224934,225229,225347,225619,225735,225829,225913,230102,230145,230229,230630,230807,231154,231530,231656,231940,,,
105,MX3783-8,230113,230156,230251,230334,230536,230630,231017,231216,231446,231635,231751,231846,232035,,,,,,,,,,,
