,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
38,AA7871-4,152628,152912,153313,153418,153557,153651,153756,154123,154228,,155642,161244,161538,161727,161905,162011,162127,162454
39,AA7101-4,154100,154239,154630,,,155305,155359,155925,160113,,161505,,163410,163537,163642,163758,163947,164358
40,AA7252-1,154546,154630,154926,155055,155211,155254,155410,155946,160113,161306,161549,163054,163337,163537,163653,163758,163947,164358
41,AA7530-4,154757,155022,155359,155515,155621,155715,160019,160229,160314,161338,161611,163243,163515,163653,163809,163842,163958,164409
42,AA7418-2,160207,160444,160738,161044,161200,161244,161454,161738,161949,,,164335,,,,,,165810
43,AA7706-0,,,161611,161844,162000,162033,162243,162411,162454,163104,163443,164715,164959,165252,165408,165441,165556,170000
44,AA7637-4,,,,,,,,,,162621,162843,164514,164759,164926,165053,165147,165303,165734
45,AA6952-4,162810,,,,,,,,,,,170253,170621,170853,171010,171104,171231,172159
46,AA7195-1,163443,163936,164241,164514,164610,164715,164959,165126,165158,,170431,171454,,,172159,172220,172410,173011
47,AA7149-0,164230,,,,,,,,,171620,171926,173106,173400,173612,173728,173801,173906,174807
48,AA7488-4,164536,164726,165031,165231,165408,,,,,,171443,172705,173000,173211,173316,173421,173549,173906
49,AA7536-5,165927,190533,190817,191039,191155,191300,191500,191659,191742,172042,172442,173455,173750,194253,194348,194453,194559,194842
50,AA7492-2,170536,170737,171115,171231,171400,171515,171853,172137,172242,173000,173433,174629,174924,,175356,175501,175651,180157
51,AA6701-0,171443,171631,171937,172220,172336,172432,172559,172811,172916,173538,173801,175008,175302,175534,175702,175830,175956,180502
52,AA7252-2,,173316,173656,173855,174015,174049,174311,174512,174557,175323,,,,,,,182007,182357
53,AA7871-5,173600,173855,174249,174439,174618,174724,175008,175207,175251,175757,180052,181323,181607,181807,181913,182029,182146,182609
54,AA7706-1,,,,174205,174322,174406,174501,174746,174829,175501,175902,181123,181407,181607,181724,181807,181935,182609
55,AA7530-5,174249,174450,174902,175040,175145,175240,175523,175651,175745,180302,180617,181702,181956,182241,182346,182420,182547,183051
56,AA7101-5,174439,174713,175008,175218,175345,175429,175534,175702,175808,,,181902,,,,,,183302
57,AA7418-3,180103,,180556,180850,181007,181051,181251,181501,181545,,,,,,184543,184615,184752,185457
58,AA7637-5,,,,,,,,,,181607,181829,183229,183524,183723,183924,184039,184227,184752
59,AA7488-5,,211044,211320,185119,185214,185319,185436,185551,185646,190228,190554,191605,191848,192025,192130,192235,215124,220409
60,AA7149-1,185446,185646,185919,190046,190206,190250,190449,190628,190723,191239,191427,192601,192858,193118,193225,193309,193436,193841
61,AA7871-6,191616,191659,192152,192257,192435,192540,192717,192858,192952,193458,193746,194915,195147,195357,195524,195631,195821,200138
62,AA7101-6,192908,193118,193403,,,,,194221,194315,,,200128,200412,200615,200721,200827,201005,201409
63,AA7252-3,194620,194748,195042,195241,195357,195430,195631,195748,195832,200412,200742,201756,202040,202251,202356,,,203029
64,AA7530-6,,,200954,201208,201347,201420,201607,201746,201841,202441,202746,203755,204030,204242,204348,204505,204621,205112
65,AA7637-6,202008,202135,202429,202702,202819,202851,203051,203228,203312,203852,204103,205417,205653,205903,210020,210136,210242,210559
66,AA6952-5,,,205831,,,,210610,210715,210844,211530,211646,,,213525,213641,213758,,214410
67,AA7536-6,212530,,213109,213259,213408,213442,213620,213736,213820,214304,214443,215607,215839,220018,220135,220219,220346,220724
68,AA7871-7,214220,214358,214704,214915,215052,215135,215356,215523,215607,220208,220442,221603,221839,222029,222135,222234,222350,222909
69,AA7530-7,215901,220029,220313,220419,220525,220609,220829,220913,221011,221518,221817,223109,223308,223507,223624,223708,223802,224206
70,AA7637-7,221635,221742,222029,222255,222435,222509,222742,222909,223025,223646,223907,225241,225500,225721,225826,225942,230119,230544
71,AA6482-2,223119,223402,223718,223941,224057,224144,224345,224439,224523,225008,225124,230130,230319,230447,230555,230650,230745,231052
72,AA7488-6,,230808,231103,231157,231313,231346,231534,231650,231744,232258,,,,,,,,
73,AA7536-7,232246,,,,,,,,,,,,,,,,,
