,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7214-0,,,,,,,,,,,,,,,,,070107,070215
1,AA7195-0,,,,,,,,,,,070107,070521,,,071005,071109,071214,071458
2,AA7536-0,,,,,,,,,070107,070554,070648,071823,071928,072046,072151,072235,072319,072718
3,AA7522-0,070107,070310,070648,070849,071026,071109,071225,071352,071436,072013,072202,073530,073741,073953,074120,074236,074414,074846
4,AA7322-0,,071120,071330,071436,071603,071635,071845,071939,072013,072424,072707,073752,073857,074120,074236,074319,074425,074857
5,AA7706-0,,072213,072424,072529,072646,072751,072824,072919,073013,073446,073741,074751,075013,075225,075341,075425,075458,075909
6,MW4705-0,073013,073235,073614,073824,073931,074003,074214,074308,074414,074908,075129,080403,080636,080827,080933,081049,081206,081511
7,AA6952-0,073931,074319,074613,074835,075002,075046,075225,075341,075436,080046,080436,081606,081818,082019,082157,082251,,083018
8,AA7488-0,,075730,080025,080224,080340,080425,080625,080720,080753,081344,081628,082651,082923,083145,083250,083345,083439,083945
9,AA7149-0,080329,080552,080900,081028,081155,081239,081323,081439,081522,082124,082324,083712,083934,084206,084311,084438,084521,085028
10,AA7101-0,081555,081638,082008,082051,082208,082302,082513,082640,082734,083312,083501,084806,085049,085311,085427,085511,085627,090051
11,AA7214-1,082346,,082850,083029,083156,083239,083356,083501,083556,084343,084543,085935,090218,090417,090533,090638,090756,091122
12,AA7248-0,082419,,084922,085038,085205,085311,085500,085638,085734,,090450,091809,,,092318,092425,092542,093026
13,AA7195-1,083356,083818,084029,084217,084354,084448,084615,084722,084806,,085924,,091217,091419,091525,091630,091713,093322
14,AA7536-1,085416,085500,085902,090029,090207,090250,090345,090428,090512,,090850,092542,092825,093037,093143,093300,093406,093746
15,AA7522-1,090312,090617,090945,091112,091228,091325,091547,091652,091758,092458,092720,094029,094322,094532,094648,094807,094923,095502
16,AA7530-0,091252,091514,091820,092021,092200,092234,092425,092509,092604,093132,093427,094659,094945,095134,095250,095345,095513,095937
17,AA7322-1,092414,092542,092858,093026,093227,093322,093449,093544,093629,094123,094343,095502,095747,095904,100055,100127,100223,100737
18,AA7706-1,093322,093607,093924,094018,094145,094238,094427,094532,094615,095112,095545,100821,101104,101303,101408,101452,101619,102124
19,MW4705-1,094459,094521,094913,095101,095228,095334,095418,095534,095619,100149,100422,101619,102052,102240,102356,102523,102606,103145
20,AA6952-1,095250,095301,095915,100106,100211,100306,100516,100621,100705,,101714,102744,103039,103301,,103534,103608,104228
21,AA7488-1,,100538,100904,101009,101136,101220,101325,101419,101524,102146,102450,103555,103852,104134,104301,104355,104450,104733
22,AA7149-1,101241,101557,101924,102102,102207,102240,102429,102523,102617,103239,103407,104722,104900,105040,105156,105251,105345,105828
23,AA7214-2,102345,102617,102934,103028,103134,103207,103356,103450,103544,104112,104250,105356,105712,105901,110016,110111,110248,110554
24,AA7101-1,103112,103407,103702,103819,103935,104007,104029,104134,104217,104817,105101,110354,110648,110900,111016,111121,111216,111901
