,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7214-0,,,,,,,,,,,,,,,,,070103,070253
1,AA7195-0,,,,,,,,,,,070103,070820,071114,071253,071336,071431,071503,071809
2,AA7536-0,,,,,,,,,070103,,070557,071842,071914,072041,072135,072229,072334,072607
3,AA7522-0,070103,070126,070347,070608,070725,070809,070914,070958,071041,071558,071736,073019,073230,073346,073451,073556,073702,073935
4,AA7322-0,,071125,071347,071525,071630,071703,071842,071936,072008,072429,072712,073757,074030,074157,074313,074418,074545,074809
5,AA7706-0,,072312,072712,072830,073008,073040,073209,073314,073357,073914,074240,075501,075700,075921,080026,080142,080309,080803
6,MW4705-0,073157,073513,073946,074103,074219,074240,074408,074556,074629,075135,075439,080542,080836,081025,081141,081247,081353,081752
7,AA6952-0,074008,,074607,074651,074830,074903,075113,075207,075251,,080059,,,081719,081825,081919,082152,082414
8,AA7488-0,,075628,075849,080026,080142,080226,080320,080414,080447,081014,081309,082529,082750,082918,083034,083128,083246,083657
9,AA7149-0,080414,080625,081014,081225,081353,081447,081708,081814,081857,082424,082835,084014,084258,084541,084646,084751,084856,085330
10,AA7101-0,081331,081552,081857,082035,082152,082225,082403,082507,082602,083056,083319,084508,084729,084907,085012,085056,085235,085551
11,AA7214-1,082330,,083002,083213,083341,083436,083614,083740,083846,084635,084813,090249,090525,090736,090843,091010,091116,091425
12,AA7195-1,083308,104824,083918,084036,084141,084213,084309,084414,084508,,085456,090536,112313,091105,091214,091331,112832,113304
13,AA7248-0,084247,084656,084950,085034,085202,085257,085507,085646,085729,090249,090536,091603,,092027,092146,092252,092442,092825
14,AA7536-1,085225,085551,085824,090039,090145,090239,090356,090452,090547,,091247,092738,,092836,092941,093036,093109,093625
15,AA7522-1,,090608,090938,091054,091214,091247,091425,091542,091626,092135,092420,093709,093952,094214,094320,094437,094604,094930
16,AA7322-1,091331,,091804,092016,092146,092219,092303,092420,092453,,093414,094521,094803,095002,095119,095235,095402,095752
17,AA7706-1,,092420,092814,093036,093214,093247,093331,093447,093530,094119,094459,095635,095940,100235,100351,100519,100614,101046
18,MW4705-1,,093741,094036,094258,094415,094448,094615,094720,094814,095330,095541,100636,100941,101203,101330,101414,101519,101815
19,AA6952-1,094214,,094908,095024,095213,095318,095413,095530,095613,,100436,101730,,102404,102519,102614,102646,103236
20,AA7488-1,095846,100024,100257,100340,100436,100530,100647,100730,100814,101330,101541,102741,103035,103257,103413,103446,103551,103942
21,AA7149-1,101108,,101625,101815,101943,102048,102248,102404,102509,103046,103508,104541,104846,105258,105414,105519,105636,110148
22,AA7101-1,102404,102552,102919,103119,103236,103319,103402,103518,103624,104153,104353,105552,105825,110025,110148,110315,110536,111225
23,AA7214-2,103435,,104025,104236,104342,104425,104530,104635,104730,105247,105447,110526,110811,111010,111127,111309,111435,111939
24,AA7536-2,110048,,110631,110854,110959,111032,111225,111319,111414,,112208,113420,,114030,114135,114218,114312,114859
25,AA7522-2,111541,111740,112046,112208,112313,112409,112524,112619,112713,113210,113431,114805,115048,115310,115426,115604,115720,120226
26,AA7322-2,113442,113641,113946,114041,114218,114302,114429,114555,114700,115321,115626,120732,121016,121309,121425,121530,121720,122151
27,MW4705-2,115143,121142,121447,121614,121741,121814,121941,122035,122118,122636,122835,123918,124213,124436,124553,124626,124743,125429
28,AA7706-2,,,115803,115919,120046,120153,120342,120510,120605,121215,121520,122708,123140,123413,123529,123646,123835,124320
29,AA6952-2,121625,,122202,122330,122509,122553,122730,122857,122940,,123918,125100,125356,125607,125712,125809,125852,130441
30,AA7488-2,123236,123446,123813,124014,124141,124213,124342,124447,124542,125038,125301,130241,130525,130726,130820,130904,131032,131421
31,AA7214-3,124035,,130008,130052,130230,130303,130431,130525,130630,131137,131305,132408,132650,132832,133010,133126,133303,133619
32,AA7149-2,124309,124520,124817,124944,125111,125155,125312,125418,125502,130008,130230,131421,131715,132020,132125,132240,132607,132916
33,AA7195-2,130702,,131305,131359,131515,131559,131715,131904,131958,,132712,133747,134040,134135,134356,134500,,135121
34,AA7536-3,132146,,132607,132701,132759,132832,132959,133126,133220,,133935,,,135616,135721,135815,135942,140333
35,AA7522-3,,,133935,134145,134323,134417,134606,134732,134805,135238,135500,140701,140956,141228,141334,141450,141533,141912
36,AA7322-3,134900,135016,135311,135500,135616,135659,135848,140015,140120,140711,140956,142101,142333,142605,142710,142754,142849,143500
37,MW4705-3,140004,140934,141239,141544,141701,141734,141956,142101,142154,142732,143111,144214,144502,144727,144844,145000,145044,145348
38,AA7706-3,,140037,140428,140617,140744,140829,141007,141155,141239,141901,142249,143427,143710,144058,144203,144300,144440,145000
39,AA6952-3,141607,141901,142133,142333,142449,142543,142743,142910,142955,,143837,144916,145305,145537,145654,145737,145854,150432
40,AA7488-3,143206,143405,143659,143742,143920,143953,144203,144344,144440,145000,145254,150315,150632,151010,151116,151221,151327,151741
41,AA7149-3,144311,144653,144855,145105,145232,145327,145504,145832,145937,150527,150726,152046,152341,152740,152846,153002,153129,153657
42,AA7214-4,145359,145927,150254,150443,150548,150642,150748,151010,151116,151730,151929,153213,153509,153708,153824,154003,154141,154909
43,AA7195-3,152119,,152552,152803,152941,153035,153151,153319,153424,,154214,155646,155824,,160226,160331,160447,160858
44,AA7536-4,152458,152552,152930,153024,153140,153225,153308,153435,153519,,154403,,160003,,160342,160436,160553,161141
45,AA7522-4,154519,154645,154952,155047,155236,155308,155550,155835,155930,160604,160753,162014,162236,162458,162614,162740,162919,163225
46,AA7706-4,,155614,155951,160153,160309,160425,160531,160647,160742,,161813,163129,163435,163635,163845,163928,164047,164542
47,MW4905-0,160541,160658,161014,161141,161425,161530,161802,161918,162003,162541,162740,164309,164752,164952,165130,165225,165320,165658
48,AA7248-1,161403,161508,161741,161929,162047,162142,162258,162458,162530,163107,163414,164825,165152,165404,165509,165552,165636,170246
49,AA6952-4,162057,162425,162657,162803,163002,163045,163236,163403,163457,164047,164248,165941,,170802,170857,171013,171213,171506
50,AA7322-4,162635,163035,163352,163529,163646,163740,163917,164014,164120,164625,164930,170614,170908,171151,171318,171434,171528,172045
51,AA7488-4,,163823,164047,164237,164404,164426,164531,164658,164731,165309,165552,171151,171455,171739,171855,171939,172045,172625
52,AA7149-4,164014,164437,164731,164836,165003,165046,165309,165425,165520,170057,170307,172002,172415,172614,172730,172835,172929,173414
53,AA7214-5,165141,,165720,165952,170057,170140,170246,170402,170458,171013,171151,172520,172813,173024,173140,173247,173342,173658
54,MW3387-0,170224,170318,170657,170835,171013,171118,171423,171602,171645,172150,172350,173848,174132,174438,174554,174710,174827,175355
55,AA7468-0,,171024,171350,171506,171624,171718,171939,172045,172129,172752,173056,174427,174721,174943,175049,175143,175301,175912
56,AA7195-4,172034,,172531,172647,172752,172857,173024,173151,173309,173953,174249,175544,,180334,,180523,180733,181501
57,MW4705-4,172447,173731,174100,174238,174405,174438,174721,174838,174943,175501,175735,181301,181617,182017,182122,182206,182343,182804
58,AA7522-5,172824,174532,174911,175059,175216,175250,175607,175713,175818,180407,180744,182300,182742,183131,183309,183425,183541,184119
59,AA7536-5,,,173247,173425,173603,173658,173848,174038,174143,174805,175154,180923,181417,181818,181923,182039,182311,182742
60,AA7706-5,,175501,175902,180050,180155,180240,180451,180650,180733,181250,181606,183036,183320,183458,183636,183741,183908,184353
61,MW4905-1,180418,180534,180840,181039,181206,181250,181512,181606,181701,183331,183520,184753,185037,185310,185448,185615,185721,190248
62,AA7248-2,181312,181501,181818,182101,182217,182311,182543,182909,183226,,184614,185921,190205,190500,190605,190711,190838,
63,AA6952-5,182354,182405,182826,183131,183237,183309,183552,184202,184309,185120,185416,190700,191004,191237,191320,191447,191543,192049
64,AA7322-5,183204,183625,183951,184237,184415,184509,184805,185226,185332,185848,190154,191639,191932,192250,192356,192513,192608,192916
65,AA7488-5,,184625,184848,185037,185204,185237,185510,185721,185815,190215,190500,191639,191911,192155,192312,192356,192502,192759
66,AA7149-5,185321,,185753,190015,190120,190205,190522,190616,190711,191131,191258,192524,192905,193105,193211,193316,193433,193854
67,AA7214-6,190416,,191048,191226,191353,191425,191722,191838,191922,192418,192608,193800,194021,194159,194315,194430,194546,195040
68,AA7468-1,191900,192100,192440,192619,192748,192927,193138,193255,193349,193905,194209,195335,195716,195918,200024,200119,200237,200543
69,AA7195-5,193400,193549,193854,194043,194220,194304,194513,194629,194713,195335,,200710,200942,201203,201310,201416,201510,201858
70,MW4705-5,193854,194818,195101,195230,195346,195441,195729,195856,195940,200353,200616,201720,201919,202152,202320,202436,202541,202919
71,AA7522-6,195018,200046,200405,200638,200753,200826,201014,201119,201225,201742,201941,203234,203455,203644,203759,203915,204031,204441
72,AA7706-6,201510,201709,201930,202108,202237,202331,202603,202719,202824,,203600,204514,204726,204843,205021,205116,205243,205759
73,MW4905-2,,203213,203550,203810,203947,204031,204208,204324,204430,204916,205127,210200,210422,210610,210727,210843,211009,211430
74,AA6952-6,203738,205032,205211,205443,205610,205716,205810,205926,210020,,210738,212038,212259,212437,212542,212626,212720,213151
75,AA7488-6,210233,210559,210853,210948,211125,211208,211419,211535,211607,212027,212310,213457,213708,213846,213951,214108,214214,214541
76,AA7149-6,211828,212016,212238,212437,212542,212615,212825,213002,213057,213540,213657,214845,215044,215222,215327,215443,215609,220053
77,AA7214-7,213446,213602,213846,213951,214142,214214,214425,214519,214602,215117,215233,220504,220727,220855,221054,221137,221221,221557
78,AA7195-6,215338,215558,215831,220020,220148,220221,220525,220641,220748,,221546,222832,,,223338,223454,223624,224130
79,AA7706-7,,220714,220938,221116,221242,221326,221514,221557,221642,,222326,223550,223708,223857,224013,224119,224246,224657
80,MW4905-3,222126,222231,222526,222631,222759,222854,223053,223222,223327,223814,224024,225247,225457,225646,225802,225917,230035,230435
81,AA6952-7,222915,223930,224152,224330,224436,224508,224657,224740,224825,,225603,,231012,231201,231255,231400,231444,231927
82,AA7488-7,,225414,225729,225823,225928,230003,230129,230245,230350,230918,231201,232256,,,,,,
83,AA7149-7,230540,230813,231045,231255,231411,231444,231717,231821,231927,,,,,,,,,
84,AA7214-8,232043,,,,,,,,,,,,,,,,,
