,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070122,070155,070217,070300,070344,070524,070608
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070109,070144,070300,070417,070524,070619,070651,070757,070841,070935,071019,071051,071135,071302,071335
2,MZ3825-0,,,,,,,,,,,,,,,,,070109,070217,070322,070450,070651,070735,070757,070925,071240,071335,071545,071650,071755,071838,071943,072016,072059,072121,072154,072226,072332,072426
3,MZ3987-0,,,,,070109,070122,070300,070407,070535,070724,071030,071502,071628,071733,071827,071922,072016,072237,072332,072438,072543,072615,072648,072815,073156,073418,073546,073641,073747,073830,073946,074020,074104,074126,074159,074242,074348,074421
4,MW3215-0,,070109,070217,070429,070608,070914,071019,071146,071251,071523,071701,072259,072416,072615,072743,072901,072955,073145,073250,073407,073535,073619,073702,073830,074148,074410,074632,074738,074855,074939,075033,075128,075214,075236,075308,075330,075446,075529
5,MZ4228-0,070109,071030,071418,071556,071849,072248,072416,072543,072732,073039,073123,073702,073808,073925,074115,074232,074337,074643,074749,074928,075012,075055,075214,075341,075719,075919,080121,080259,080417,080511,080627,080711,080754,080826,080859,080954,081121,081216
6,MS5082-0,070333,073925,074115,074526,074812,075246,075529,075835,080132,080449,080627,081154,081311,081450,081629,081734,081840,082302,082420,082526,082621,082705,082814,082943,083301,083429,083609,083758,083904,083936,084043,084116,084200,084233,084306,084317,084445,084529
7,MZ4072-0,071523,071755,072038,072226,072426,072804,073123,073312,073451,073724,073747,074432,074559,074716,074855,074950,075044,075308,075403,075529,075603,075636,075813,080003,080342,080500,080638,080815,080932,081005,081110,081143,081205,081227,081322,081343,081512,081607
8,MW5936-0,071556,072850,073356,073714,074115,074559,074855,075203,075435,075835,080026,080605,080732,080859,081110,081227,081343,081851,082007,082146,082346,082431,082453,082643,083005,083155,083429,083546,083726,083820,083936,084033,084127,084149,084222,084244,084400,084445
9,MZ3556-0,072259,072416,072659,072901,073301,073724,073841,074137,074505,074844,075012,075518,075625,075752,075941,080048,080204,080353,080511,080638,080805,080848,081016,081205,081545,081807,082029,082135,082251,082335,082453,082548,082654,082728,082825,082858,083038,083133
10,MW5966-0,072710,075150,075824,080449,080921,081512,082007,082313,082632,082954,083122,083704,083820,084055,084434,084518,084647,084910,085016,085133,085228,085301,085418,085534,090022,090138,090329,090436,090541,090626,090721,090816,090851,090934,090956,091029,091123,091218
