,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070110,070531,070814,071058,071215,071353,071530,071614,071718,071801,071906,072033,072148,072242
1,MS2259-0,091340,091740,091824,091950,092141,,092511,070110,070203,070426,070520,070603,071142,071259,071458,071624,071729,071834,072000,072033,072159,072253,072420,072933,073216,073343,073459,073648,073753,073826,074110,100452,100546,074438,100955,101132
2,MW5645-0,070110,071153,071248,071342,071530,071718,072000,072116,072231,072336,072420,072452,073027,073237,073437,073615,073709,073815,073954,074059,074204,074259,074416,074850,075134,075251,075356,075501,075534,075701,075755,075900,080005,080153,080309,080415
3,MX1517-0,072723,072756,072900,073016,073121,073248,073543,073648,073815,073911,073954,074059,074555,074818,075007,075050,075155,075251,075356,075450,075556,075628,075744,080226,080520,080636,080825,080952,081152,081225,081403,081509,081636,081858,082025,082119
4,MS2243-0,074533,074712,074807,074850,075018,075134,075429,075523,075617,075733,075806,075849,080258,080520,080719,080814,080930,081002,081140,081236,081341,081436,081603,082036,082319,082540,082655,082824,082857,083118,083225,083331,083436,083625,083742,083955
5,MS2365-0,080342,080509,080614,080719,080919,081046,081341,081458,081625,081720,081803,081847,082330,082655,082846,083035,083202,083236,083414,083530,083647,083731,083911,084355,084606,084805,084911,085027,085111,085249,085354,085449,085605,085755,085933,090038
6,MS1903-0,082203,082340,082445,082634,082824,082857,083236,083331,083425,083658,083815,083901,084355,,084805,084922,085100,085155,085322,085416,085522,085605,085723,090300,090531,090719,090824,090940,091023,091117,091214,091319,091445,091729,091856,092057
7,MS1935-0,,084017,084112,084228,084450,084606,084933,085038,085216,085322,085405,085439,090111,090321,090531,090635,090824,090940,091045,091150,091257,,091529,092024,092308,092500,092616,092744,092838,,093100,093155,093249,093416,093554,093649
8,MS1953-1,,,,085733,085911,090216,090520,090603,090646,090857,090940,091023,091540,091740,091950,092046,092224,092308,092438,092533,092649,092744,092911,093406,093627,093837,094017,094144,094343,094501,094629,094734,094901,095155,095300,095416
9,MW5645-1,092827,093554,093700,093816,094017,094154,094450,094545,094629,094839,094956,095050,095616,095826,100040,100147,100241,100335,100441,100524,100619,100713,100829,101259,101520,101647,101835,102013,102046,102202,102307,102413,102540,102824,102941,103046
10,MX1517-1,095155,095311,095405,095448,095605,095721,095933,100040,100125,100335,100441,100524,100955,101154,101404,101447,101542,101647,101825,101919,102013,102108,102234,102729,103003,103214,103341,103437,103636,103741,103856,103950,104119,104256,104426,104542
11,MS2243-1,101038,101205,101310,101415,101614,101752,102119,102213,102328,102435,102518,102602,103035,103330,103603,103730,103856,103950,104140,104235,104341,104426,104553,105045,105352,105603,105719,105857,110014,110236,110404,110542,110743,110923,111206,111323
