,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070141
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070414,070520,,070954,071132,071300,071500,071732
2,MW5943-0,,,,,,,,,,,,,,,,,,,070107,070225,070258,070342,070447,070626,070753,070837,071311,071627,071732,072058,072203,072403,072604,072837,072932,073058,073403
3,MX1084-0,,,,,,,,,,,,070107,070130,070225,070531,070626,070731,070826,070954,071311,071355,071427,071554,071659,071815,071909,072341,072648,072753,073026,073142,073352,073603,073857,074014,074213,074637
4,MX1105-0,,,,,070107,070141,070214,,,,070615,070720,070921,071048,071511,071554,071815,071859,072109,072403,072459,072604,072732,072910,073026,073131,073551,073919,074057,074459,074648,074859,075109,075354,075543,075859,080341
5,MZ3556-0,070731,070837,071027,071059,071110,071206,071228,071311,071355,071511,071605,071710,071826,072014,072415,072521,072732,072816,072921,073236,073309,073352,073529,073657,073836,073930,074404,074731,074837,075142,075259,075459,075605,075826,075953,080120,080847
6,MZ3734-0,071804,071920,072058,072131,072141,072214,072236,072319,072352,072510,072604,072710,072910,073037,073352,073446,073657,073730,073836,074108,074140,074234,074353,074521,074659,074731,075216,075554,075732,080037,080215,080331,080530,080908,081035,081309,081701
7,MZ3740-0,073131,073236,073352,073424,073457,073551,073625,073657,073741,073836,073919,074014,074224,074342,074721,074826,075047,075131,075405,075721,075804,075859,080025,080204,080403,080508,080941,081226,081416,081818,082019,082135,082345,082618,082745,083018,083532
8,MZ3978-0,074509,074626,074753,074826,074848,074921,074953,075026,075058,075216,075310,075416,075648,075848,080204,080425,080530,080624,080751,081152,081258,081416,081606,081818,082008,082040,082523,082902,083039,083637,083754,083932,084112,084523,084640,084734,085156
9,MZ3987-0,075343,075459,075627,075710,075743,075815,075837,075920,080004,080120,080215,080331,080519,080708,081025,081226,081500,081554,081818,082229,082356,082451,082650,082956,083405,083449,083955,084333,084512,084840,085018,085156,085407,085806,085911,090016,090850
10,MX1213-0,080624,080708,080825,080908,080930,081025,081035,081119,081203,081258,081354,081449,081701,081902,082207,082240,082451,082523,082650,083050,083155,083300,083532,083659,084122,084206,084651,084945,085134,085606,085849,090143,090237,090649,090806,090923,091557
11,MZ4228-0,081554,081734,081924,081957,082019,082051,082124,082157,082302,082440,082545,082723,083018,083300,083659,083816,084100,084144,084417,084851,085050,085156,085345,085806,090226,090259,090839,091219,091408,091812,091950,092203,092406,092820,092925,093114,093705
