,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
65,MZ3825-4,180221,181309,181437,181532,181615,181709,181731,181815,181847,182058,182215,182331,182500,182606,182912,183018,183303,183408,183630,184011,184211,184316,184455,184644,184846,184930,185413,185847,190133,190711,191003,191246,191652,192013,192119,192253,192816
66,MX1135-4,180232,180255,180424,180446,180529,180602,180624,180718,180751,180908,181003,181119,181342,181521,181858,182026,182309,182417,182617,182934,183135,183241,183429,183556,183736,183841,184306,184612,184919,185912,190045,190243,190527,190807,190941,191113,191652
67,MZ3956-4,182850,183124,183252,183324,183346,183429,183451,183535,183608,183736,183841,184000,184127,184316,184612,184825,185102,185232,185413,185823,190045,190143,190341,190527,190745,190854,191311,191652,191848,192337,192508,192709,192902,193117,193256,193350,193933
68,MZ3978-4,184044,184306,184455,184550,184633,184706,184730,184814,184908,185135,185245,185350,185543,185655,185933,190045,190307,190426,190549,190952,191141,191236,191412,191652,191815,191837,192348,192602,192755,193539,193646,193911,194151,194421,194547,194703,194827
69,MZ3987-4,185102,185256,185436,185500,185522,185554,185618,185706,185749,185900,190007,190059,190243,190501,190711,190829,191100,191152,191337,191736,191859,191957,192142,,192541,192602,193012,193223,193411,194202,194314,194514,194752,195021,195127,195407,195920
70,MS2259-1,190611,190745,190941,191035,191113,191152,191225,191323,191423,191703,191802,,192326,,192656,192827,193055,193200,193422,193849,193933,194118,194421,194514,194738,194805,195254,195502,195815,200315,200433,200754,200944,201216,201358,201535,202027
71,MZ4072-5,191859,192013,192212,192253,192303,192348,192410,192440,192530,192709,192755,192902,193149,193234,193553,193646,193911,194006,194151,194547,194641,194738,194943,195106,195232,195305,195738,200126,200315,200743,201006,201133,201419,201704,201813,202027,202259
72,MW5943-2,,193223,193401,193433,193455,193539,193609,193646,193719,193849,193933,194056,194230,194410,194641,194816,195106,195211,195356,195636,195801,195837,200032,200217,200457,,201006,201343,201535,201813,201940,202107,202247,202453,202601,202658,202942
73,MW5966-3,194433,194501,194641,194726,194752,194827,194911,194957,195021,195200,195243,195332,195524,195724,195957,200054,200348,200457,200719,200933,201111,201227,201452,201652,201834,201857,202331,202601,202722,203057,203238,203521,203745,204212,204328,204538,204911
74,MW5853-5,,200541,200647,200719,200743,200808,200821,200901,200933,201100,201144,201249,201441,201608,201845,202002,202236,202321,202453,202744,202903,202952,203120,203238,203405,203426,203937,204244,204441,204800,204922,205143,205509,205803,205857,210010,210255
75,MZ3556-5,202201,202342,202441,202518,202601,202634,202646,202733,202806,202917,203003,203057,203321,203521,203818,204032,204306,204416,204654,204933,205038,205143,205321,205509,205708,205741,210151,210513,210834,211154,211310,211532,211838,212141,212305,212448,212731
76,MZ3559-5,203937,204053,204212,204255,204317,204404,204428,204505,204538,204654,204737,204849,205100,205248,205520,205730,205958,210046,210306,210629,210723,210808,210944,211110,211238,211321,211753,212000,212044,212510,212625,212752,212919,213229,213413,213507,213822
77,MZ3734-5,204632,204812,204911,205006,205038,205100,205143,205215,205237,205342,205437,205520,205719,205814,210057,210255,210534,210629,210845,211143,211238,211355,211543,211658,211803,211849,212305,212636,212814,213047,213152,213358,213551,213847,213948,214032,214443
78,MZ3825-5,205226,211121,211238,211331,211342,211438,211500,211605,211648,211803,211929,212044,212224,212354,212625,212731,212941,213036,213216,213518,213613,213717,213847,214042,214219,214320,214734,215028,215217,215504,215652,215757,215931,220318,220435,220623,221008
79,MX1135-5,205835,205958,210141,210243,210255,210328,210350,210436,210502,210556,210640,210808,211006,211132,211416,211605,211859,212012,212213,212531,212647,212741,212931,213108,213254,213315,213750,214021,214219,214541,214701,214806,215050,215345,215515,215609,215942
80,MZ3956-5,212055,212305,212448,212510,212531,212604,212625,212709,212741,212846,212941,213036,213326,213540,213822,214021,214252,214421,214553,214901,215006,215050,215217,215345,215515,215609,220037,220221,220329,220601,220706,220836,221019,221229,221356,221501,221939
81,MZ3978-5,213304,213456,213613,213637,213704,213739,213800,213847,213938,214055,214147,214230,214421,214515,214806,214955,215206,215312,215547,215808,215917,220004,220120,220221,220350,220445,220911,221229,221407,221724,221822,222046,222222,222454,222609,222653,223004
82,MZ3987-5,214528,214651,214756,214828,214850,214944,215006,215039,215111,215228,215301,215356,215714,215840,220153,220256,220529,220655,220900,221323,221428,221537,221709,221833,222014,222035,222515,222824,222931,223228,223333,223500,223615,223953,224119,224244,224520
83,MS2259-2,,,,,,,,,,,220612,220717,,,221250,221356,221501,221559,221739,222014,222057,222150,222305,222421,222548,222631,223058,,223532,223803,223901,,,,224509,224531,224821
84,MZ4072-6,221102,221135,221312,221334,221356,221501,221523,221623,221656,221822,221928,222035,222244,222338,222620,222714,222942,223047,223228,223532,223648,223742,223913,224036,224203,224244,224708,225026,225131,225439,225523,225701,225929,230308,230342,230416,230840
85,MW5853-6,222305,222400,222515,222537,222609,222631,222703,222736,222810,222910,222953,223036,223239,223311,223637,223814,223901,224003,224119,224404,224447,224541,224751,224921,225015,225058,225523,225824,225929,230207,230331,230459,230712,230926,231033,231210,231505
86,MZ3556-6,223659,223753,223913,223942,224003,224025,224058,224119,224152,224257,224341,224426,224614,224729,224953,225120,225356,225429,225555,225824,225929,230006,230113,230233,230353,230443,231011,231233,231422,231842,231948,232155,232333,232523,232607,232802,233006
87,MZ3559-6,225026,225241,225407,225501,225512,225555,225606,225650,225722,225814,225918,230018,230244,230331,230616,230808,231044,231127,231328,231631,231725,231818,231948,232112,232219,232258,232701,233029,233123,233356,233507,233614,233723,233911,,,
88,MZ3734-6,230648,230757,230926,230948,231011,231044,231105,231138,231210,231306,231400,231505,231642,231714,231937,232101,232333,232428,232639,232930,233029,233113,233227,233321,233421,233456,233924,,,,,,,,,,
89,MZ3825-6,231804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,MS2259-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231915,,,
91,MX1135-6,232428,232501,232607,232639,232701,232729,232802,232835,232857,232954,233040,233134,233332,233456,233712,233755,233858,233935,,,,,,,,,,,,,,,,,,,
