,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7121-0,,,,,,,,,,,,,070107,070141,070251,070409,070548,070811
1,AA7536-0,,,,,,,,070107,070130,,070927,,,072308,072426,072525,072630,072956
2,AA7522-0,070107,070141,070420,070526,070632,070704,070749,070844,070927,071439,071617,072713,072923,073028,073133,073217,073311,073544
3,AA7322-0,070800,071105,071355,071439,071543,071617,071711,071805,071838,072308,072536,073606,073816,073921,074049,074133,074303,074630
4,AA7706-0,071223,072319,072547,072735,072851,072923,073007,073101,073144,073554,073816,074829,075040,075155,075252,075336,075357,075656
5,AA7492-0,073155,,073700,073849,074006,074049,074252,074346,074431,074913,075051,080129,080435,080617,080712,080808,080917,081159
6,AA6952-0,074101,074514,074735,074840,074956,075029,075123,075252,075336,075857,080202,081421,,,081950,082109,,082524
7,AA7488-0,075454,075624,075918,080035,080140,080202,080340,080435,080511,080939,081232,082334,082608,082734,082841,082924,083018,083336
8,AA7149-0,080307,080545,080844,081044,081159,081243,081410,081504,081549,082057,082228,083503,083800,084002,084108,084152,084302,084609
9,AA7101-0,081442,081611,081907,082036,082142,082228,082250,082345,082430,082913,083051,084202,084419,084547,084714,084757,084946,085421
10,AA7121-1,082356,082557,082946,083230,083409,,083642,083749,083834,084407,084652,085726,085958,090221,090337,090547,090736,091018
11,AA7195-0,083314,,083907,084024,084130,084202,084335,084430,084525,,085348,,,,090819,090924,091040,091524
12,AA7248-0,084239,,084913,085040,085145,085221,085348,085443,085526,,090254,091207,091502,091535,091745,091850,092006,092300
13,AA7536-1,085410,085747,085936,090030,090146,090221,090420,090525,090609,,091441,092427,092720,092931,093036,093141,093249,093626
14,AA7522-1,090208,090609,090913,091029,091134,091218,091303,091357,091441,091923,092111,093311,093510,093637,093743,093848,093943,094322
15,AA7706-1,090243,092720,093036,093238,093354,093427,093626,093721,093827,094300,094523,095536,095935,100215,100324,100440,100545,101039
16,AA7322-1,,091651,092028,092227,092354,092427,092510,092554,092626,093227,093416,094450,094722,094925,095030,095124,095221,095631
17,AA7492-1,093300,093848,094026,094204,094300,094406,094606,094722,094807,095232,095410,100451,100713,100912,,101112,101242,101527
18,AA6952-1,094311,094701,095019,095157,095315,095359,095536,095703,095747,,100534,101538,101801,102033,102138,102222,,102842
19,AA7488-1,,100313,100629,100756,100912,101007,101144,101231,101304,101811,102044,103409,103630,103903,104019,104135,104306,104656
20,AA7149-1,101208,,101717,101917,102044,102116,102254,102359,102443,103009,103304,104306,104529,104729,104846,105002,105107,105512
21,AA7101-1,,102758,103052,103253,103420,103503,103557,103702,103808,,104740,110005,110344,110554,110710,110805,110922,111345
22,AA7121-2,103220,103535,103935,104146,104306,104350,104518,104645,104751,105439,105650,110911,111143,111334,111450,111606,111722,112251
23,AA7195-1,104751,,105428,105640,,105849,105944,110038,110132,,110932,112005,,112513,112618,112734,112901,113300
24,AA7536-2,110406,110648,110816,110954,111132,111208,111356,111512,111555,112216,112418,113521,113744,113943,114039,114155,114335,114851
25,AA7522-2,111616,111754,112100,112313,112440,112513,112650,112755,112839,113322,113448,114629,114840,114956,115050,115133,115300,115616
26,AA7322-2,112850,113143,113543,113744,113911,114017,114123,114206,114252,114818,115101,120204,120500,120648,120816,120931,121109,121519
27,AA7706-2,114325,,115039,115239,115406,115438,115543,115638,115721,120216,120439,121519,121731,121932,122037,122121,122217,122606
28,AA7492-2,120026,120522,120731,120931,121047,121120,121320,121425,121519,,122250,123458,,,123845,123950,124108,124510
29,AA6952-2,,121446,122037,122239,122344,122450,122606,122711,122754,,123635,124721,124954,125240,125346,125450,125628,130059
30,AA7488-2,122204,123130,123530,123730,123835,123907,124035,124130,124226,124743,125016,130016,130241,130420,130525,130609,130747,131103
31,AA7149-2,124152,,124721,124849,125005,125037,125143,125240,125324,125900,130048,131103,131338,131600,131716,131800,131927,132446
32,AA7121-3,125313,125440,125755,125954,130154,130303,130431,130536,130620,131244,131411,132541,132826,133059,133215,133331,133519,134046
33,AA7195-2,130641,130853,131244,131454,131621,131654,131854,132043,132126,,132943,134107,134425,134541,134635,134742,,135446
34,AA7536-3,132126,152542,132602,132803,132932,133015,133142,133320,133414,154319,134256,135402,160351,135931,140036,140141,140307,161225
35,AA7522-3,133309,133635,134002,134129,134234,134307,134425,134530,134635,135140,135319,140541,140813,141056,141202,141319,141435,141857
36,AA7322-3,134530,134836,135213,135413,135518,135636,135719,135815,135909,140435,140729,141814,142047,142331,142448,142553,142731,143205
37,AA7706-3,135507,135625,135920,140130,140246,140340,140530,140624,140719,141224,141457,142520,142816,143038,143143,143227,143322,143756
38,AA7492-3,140457,140635,140940,141107,141235,141319,141457,141624,141657,,142636,143734,144051,144313,144420,144536,144619,145112
39,AA7488-3,141952,143449,143734,143850,143956,144040,144219,144346,144431,144935,145239,150344,150616,150754,150859,151004,151048,151405
40,AA6952-3,142321,142614,142805,143005,143132,143227,143417,143607,143650,144230,144547,145556,145850,150205,150311,150438,150543,150921
41,AA7149-3,144409,144608,144935,145018,145144,145217,145334,145513,145629,150100,150249,151426,151709,151858,152025,152203,152342,152753
42,AA7121-4,,150543,150826,151037,151226,151331,151542,151720,151803,152353,152614,153815,154058,154340,154457,154613,154740,155614
43,AA7195-3,151048,151236,151553,151803,151930,152013,152214,152437,152509,153014,153308,,,,155215,155320,155458,160057
44,AA7522-4,153753,154047,154340,154552,154708,154740,154920,155142,155226,155647,155825,161108,161341,161540,161657,161803,161931,162225
45,AA7706-4,155331,155636,155941,160119,160235,160307,160507,160656,160803,161330,161708,162803,163003,163204,163320,163425,163530,163837
46,AA7492-4,160140,,160645,160835,160941,161035,161140,161225,161308,,162026,163131,163342,163458,163625,163731,163815,164154
47,AA7248-1,160952,,161625,161825,161931,162015,162131,162225,162258,,163131,,164609,164831,164948,165021,165126,165516
48,AA6952-4,162047,,162552,162731,162847,162953,163058,163215,163320,163826,164016,165349,165728,165927,170043,170210,170304,170547
49,AA7101-2,162752,162931,163215,163436,163541,163625,163731,163859,164016,164536,164853,165949,170231,170431,170536,170653,170810,171126
50,AA7560-0,163719,163837,164228,164408,164525,164609,164652,164757,164842,165411,165739,170704,170948,171137,171253,171409,171514,171841
51,AA7149-4,164143,,164736,164937,165043,165115,165148,165349,165433,165949,170105,171231,171336,171525,171631,171714,171820,172117
52,MW5537-0,165043,170347,170715,170832,171010,171104,171314,171420,171503,172032,172245,173557,173902,174112,174228,174334,174501,174838
53,AA7488-4,165115,171115,171358,171653,171758,171831,172010,172105,172150,172635,172941,173956,174239,174356,174501,174545,174607,175134
54,AA7121-5,165210,165444,165728,165844,165949,170032,170242,170347,170452,170915,171104,172139,172424,172613,172729,172803,172930,173215
55,AA7195-4,171758,171903,172128,,,172446,172657,172803,172846,,173239,174628,,175102,175313,175429,175513,180713
56,AA7536-4,172541,,173301,173451,173618,173713,173913,174050,174156,174628,174922,180356,,180724,180820,180925,181253,181453
57,AA7322-4,173429,173629,173956,174050,174217,174250,174417,174607,174701,175218,175502,180535,180757,181009,181114,181232,181348,181758
58,AA7522-5,174250,174650,174944,175051,175156,175240,175439,175934,180050,180535,180820,182009,182253,182547,182703,182820,182926,183419
59,AA7706-5,175345,175629,175913,180050,180156,180228,180323,180514,180546,181103,181359,182525,182758,183009,183136,183241,183408,183913
60,AA7492-5,180217,180503,180735,180842,181009,181103,181209,181315,181348,181904,182031,183419,,,183819,183902,183956,184345
61,AA7248-2,181315,181703,181904,182126,182231,182304,182420,182558,182652,183157,183514,184429,184816,185038,185144,185251,185418,185737
62,AA6952-5,182431,182652,182947,183042,183231,183314,183441,183608,183651,,184523,,185903,,190221,190326,190410,190820
63,AA7101-3,183503,183557,183840,184029,184145,184229,184450,184628,184733,,185547,190852,191135,191325,191430,191558,191725,192051
64,AA7560-1,184429,184639,185006,185049,185218,185301,185525,185643,185726,190348,190653,191746,191913,192102,192218,192334,192429,192838
65,AA7149-5,185239,185632,185903,190021,190126,190159,190359,190442,190526,191030,191157,192323,192429,192639,192744,192838,192932,193301
66,AA7488-5,190010,192207,192513,192639,192817,192911,193016,193132,193217,193711,193942,195035,195318,195518,195626,195720,195804,200130
67,AA7121-6,190348,190453,191019,191219,191347,191430,191608,191735,191808,192334,192534,193805,194037,194237,194353,194541,194707,194952
68,AA7195-5,193334,,193805,193848,194005,194059,194215,194353,194436,,195246,200330,222007,200751,200835,200930,201057,222944
69,AA7322-5,194457,194751,195024,195224,195340,195424,195603,195709,195742,200246,200551,201602,201845,202057,202202,202319,202403,202813
70,AA7522-6,195340,200130,200435,200602,200718,200751,201002,201118,201203,201646,201845,203035,203321,203459,203615,203731,203909,204319
71,AA7706-6,201602,201646,202013,202213,202351,202436,202602,202657,202740,203226,203437,204507,204613,204740,204857,205013,205118,205540
72,AA7492-6,203046,,203448,203543,203720,203753,203858,203942,204046,204540,204802,,205859,210026,210120,210226,210321,210532
73,AA6952-6,,205056,205329,205614,205731,205815,205943,210058,210226,210732,210909,212037,,212825,212930,213058,,213603
74,AA7560-2,210448,210615,211003,211058,211235,211308,211541,211720,211753,212258,212847,213930,214213,214340,214446,214601,214706,215056
75,AA7149-6,211731,,212258,212415,212531,212615,212825,212952,213036,213551,213720,214846,215128,215257,215402,215507,215603,215856
76,AA7121-7,213413,213648,213930,214035,214140,214224,214424,214529,214601,215139,215308,220513,220745,220935,221040,221145,221251,221640
77,AA7706-7,220503,220651,220957,221229,221407,221439,221629,221734,221828,222251,222545,223605,223837,224048,224153,224310,224405,224827
78,AA7492-7,222113,,222512,222722,,222911,223100,223216,223322,,224048,225027,,225501,,225713,225757,
79,AA6952-7,,224026,224343,224605,224732,224849,225143,225251,225334,,230156,231332,,,231903,232030,232157,
80,AA7560-3,225323,225439,225746,225913,230051,230134,230251,230356,230501,231006,231259,232418,,,,,,
81,AA7149-7,230701,230923,231110,231226,231353,231426,231714,231809,231841,232324,,,,,,,,
82,AA7121-8,232313,,,,,,,,,,,,,,,,,
