,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4338-0,,,,,,,,,,,,,,,,,,,,,,,070108,070205,070311,070429,070502
1,MX4365-0,,,,,,,,,,,,,,,,,,,070108,070132,070249,070607,070807,071018,071113,071241,071335
2,MX4598-0,,,,,,,,,,,,070108,070205,070300,070418,070502,070640,070829,070913,070956,071124,071429,071617,071828,071924,072029,072123
3,MX4388-0,,,,,,,,,,070108,070205,070746,070840,070945,071051,071146,071313,071418,071513,071534,071701,072029,072134,072333,072501,072607,072702
4,MR8024-0,,,,,070108,070249,070344,070440,070618,070818,071029,071556,071701,071755,071924,072007,072145,072323,072406,072501,072640,073020,073210,,,073625,073720
5,MX4458-0,,070108,070344,070451,070534,070713,070818,070913,071029,071218,071440,071935,072040,072207,072323,072428,072556,072724,072757,072936,073104,073424,073625,073836,073942,074108,074152
6,MX4535-0,070418,070618,070935,071051,071146,071313,071451,071617,071755,071902,072250,072830,072947,073115,073305,073424,073625,073753,073847,074014,074203,074613,074751,074952,075108,075235,075329
7,MW3291-0,070902,,072051,072123,072207,072439,072607,072651,072903,073104,073519,074014,074130,074235,074352,074446,074624,074740,074814,074835,075013,075329,075446,075647,075814,075930,080025
8,MX4551-0,070913,071335,071650,071723,071935,072239,072355,072523,072746,072926,073305,073825,073931,074036,074214,074257,074435,074541,074624,074708,074846,075213,075340,075529,075647,075803,075858
9,MX4383-0,071755,072228,072556,072713,072746,073031,073243,073413,073647,073920,074130,074708,074814,074941,075108,075213,075340,075540,075625,075709,075836,080203,080416,080701,080829,080946,081040
10,MX4614-0,,072702,072903,072926,073009,073327,073519,073647,073825,073942,074330,074908,075013,075119,075246,075340,075457,075625,075709,075814,075920,080331,080427,080734,080840,081018,081102
11,MX4604-0,072746,,073636,073731,073815,074457,074646,074803,075024,075340,075603,080120,080225,080343,080533,080628,080851,080946,081029,081219,081419,081757,081946,082124,082335,082451,082524
12,MX4021-0,073424,074014,074424,074530,074613,075340,075603,075825,080036,080225,080617,081124,081252,081430,081652,081757,081935,082030,082113,082218,082357,082724,082905,083149,083249,083416,083450
13,MX3651-0,074141,075614,080331,080511,080639,081358,081547,081746,082041,082313,082702,083214,083322,083545,083818,083935,084147,084348,084431,084515,084643,085033,085254,085443,085548,085703,085747
14,MX3783-0,074235,,075024,075119,075224,080036,080438,080723,081113,081441,081841,082429,082630,082746,082916,083033,083214,083344,083427,083512,083651,084019,084220,084515,084620,084727,084810
15,MX4041-0,075035,080225,080924,081113,081314,082041,082229,082357,082557,082916,083311,083829,083946,084125,084337,084431,084643,084749,084832,085011,085149,085537,085703,085903,090008,090124,090157
16,MX4159-0,080533,081040,081819,081935,082146,082630,082916,083033,083427,083745,084136,084716,084749,084938,085116,085211,085410,085548,085631,085820,085936,090324,090503,090641,090746,090902,090946
17,MX4338-1,081652,081841,082357,082513,082808,083249,083556,083713,084041,084515,085011,085537,085642,085758,085925,085957,090135,090229,090301,090409,090535,090851,091040,091230,091313,091429,091502
18,MX4365-1,082229,082502,082843,082949,083149,083651,083829,083957,084358,084716,085149,085703,085820,085957,090135,090207,090409,090546,090641,090724,090840,091302,091418,091639,091723,091817,091850
19,MS2259-0,083000,083311,083651,083745,083946,084348,084504,084643,085022,085348,085747,090251,090420,090557,090746,090757,090935,091019,091102,091219,091346,091701,091934,092049,092111,092205,092259
20,MX4598-1,083807,084019,084326,084504,084632,084843,085138,085327,085747,085946,090619,091124,091251,091335,091513,091607,091817,091955,092039,092122,092227,092616,092838,,,093418,093501
21,MX4388-1,084136,084609,085000,085105,085211,085432,085642,085903,090146,090924,091418,091955,092100,092227,092354,092510,092711,092816,092900,093016,093124,093439,093545,093806,093946,094114,094208
22,MX4458-1,,085454,085852,085925,090008,090207,090503,090608,091040,091756,092039,092532,092649,092816,092944,093038,093207,093407,093450,093545,093701,094030,094230,094408,094535,094702,094746
23,MX4535-1,085936,090157,090514,090546,090735,090957,091146,091313,091839,092259,092649,093240,093345,093523,093639,093733,093935,094135,094219,094357,094535,094902,095040,095323,095439,095555,095641
24,MW3387-0,090409,091607,091955,092100,092154,092510,092721,092827,093016,093251,093501,094041,094146,094335,094502,094546,094713,094902,094945,095029,095156,095450,095913,100136,100219,100314,100347
25,MX4551-1,,091019,091335,091502,091545,091744,092039,092154,092427,092711,093101,093617,093733,093849,093946,094114,094241,094346,094419,094546,094713,095050,095156,095334,095544,095641,095713
26,MX4383-1,091744,092227,092638,092721,092805,093050,093218,093312,093439,093534,093914,094441,094546,094651,094818,094923,095040,095134,095207,095312,095428,095818,095924,100136,100230,100336,100409
27,MX4614-1,,092911,093146,093229,093356,093617,093755,093849,094041,094146,094524,094956,095050,095207,095345,095418,095544,095641,095713,095746,095913,100241,100409,100514,100713,100808,100851
28,MW5191-0,093038,100052,100420,100535,100713,100957,101051,101146,101346,101618,102030,102537,102632,102800,102927,103044,103211,103417,103511,103605,103721,104058,104224,104424,104612,104739,104835
29,MX4604-1,093038,093523,093817,093914,094030,094302,094513,094618,094756,094934,095145,095702,095807,095956,100103,100158,100336,100430,100514,100630,100746,101051,101219,101429,101534,101640,101712
30,MW3343-0,093650,094041,094408,094535,094713,094923,095112,095218,095356,095544,095946,100503,100557,100713,100840,100924,101051,101157,101240,101357,101523,101902,102019,102209,102315,102359,102431
31,MW2780-0,093849,094335,094756,094840,094945,095334,095534,095641,095851,100007,100358,100840,100946,101124,101302,101407,101545,101712,101745,101818,101946,102303,102410,102548,102632,102727,102811
32,MX4021-1,094346,095007,095356,095450,095630,095829,100007,100230,100430,100608,101008,101534,101640,101756,101924,102019,102220,102315,102359,102504,102621,103000,103301,103522,103638,103732,103826
33,MX3651-1,094913,104119,104424,104539,104706,105024,105118,105224,105402,105550,105951,110446,110602,110717,110835,111002,111202,111307,111351,111434,111551,111940,112141,112351,112508,112635,112729
34,MS1935-0,094923,,095924,100029,100147,100430,100608,100702,100851,101019,101335,101745,101851,101935,102147,102231,102410,102504,102537,102654,102855,103211,103450,103627,103732,103826,103920
35,MW5264-0,095935,101357,101756,101851,102030,102326,102421,102548,102715,102917,103301,103815,103920,104036,104203,104257,104424,104529,104601,104739,104846,105224,105402,105540,105635,105740,105824
36,MX3783-1,100347,100724,100946,101102,101230,101556,101756,101946,102242,102442,102906,103406,103511,103649,103815,103920,104047,104141,104224,104351,104446,104813,105107,105308,105413,105456,105550
37,MW5346-0,101240,103301,103649,103743,103910,104130,104329,104435,104645,104930,105129,105719,105835,110003,110151,110247,110352,110540,110624,110656,110824,111202,111340,111603,111719,111813,111857
38,MX4041-1,,102136,102515,102559,102715,103033,103301,103355,103605,103859,104119,104634,104739,104857,105034,105129,105257,105435,105507,105646,105824,110151,110258,110446,110551,110656,110739
39,MX4338-2,102515,102643,103011,103105,103127,103417,103616,103721,103910,104108,104318,104857,105024,105150,105340,105446,105603,105802,105824,105856,110013,110435,110540,110802,110857,111002,111034
40,MS2259-1,104728,105045,105413,105507,105624,105813,105856,110057,110341,110551,110802,111307,111402,111529,111657,111951,112130,112224,112308,112351,112530,112930,113203,,113603,113730,113752
41,MX4159-1,105635,110013,110330,110414,110551,110908,111045,111202,111413,111614,111824,112340,112446,112635,112824,112930,113119,113225,113258,113403,113552,113846,114003,114143,114259,114415,114437
42,MX4365-2,,111117,111507,111625,111741,112025,112235,112402,112540,112646,113046,113603,113752,113929,114059,114154,114332,114448,114532,114616,114732,115112,115240,115513,115641,115757,115830
43,MX4551-2,111540,112057,112446,112540,112707,113057,113309,113414,113614,113846,114110,114659,114754,114913,115029,115123,115302,115418,115502,115630,115757,120124,120323,120556,120650,120807,120902
44,MX4598-2,,112740,113035,113119,113258,113625,113741,113857,114110,114310,114521,115040,115145,115302,115418,115524,115703,115808,115852,120018,120218,120618,120723,,121029,121134,121207
45,MX4458-2,113446,113835,114215,114310,114437,114648,114817,114924,115102,115324,115545,120146,120251,120418,120606,120734,120924,121101,121145,121323,121428,121711,121910,122016,122215,122321,122416
46,MX4535-2,114259,114459,114828,114946,115040,115346,115535,115641,115830,115957,120356,121007,121112,121301,121450,121744,121921,122037,122121,122237,122438,122815,123025,123319,123425,123552,123636
47,MX3783-2,114710,144424,144825,145003,145046,145403,145519,145719,145918,150130,150352,150954,151059,151227,151353,151511,151754,151946,152040,152156,152312,152713,152902,153136,153241,153357,153430
48,MX4388-2,114817,115251,115703,115819,115902,120240,120439,120556,120734,120956,121417,121954,122110,122226,122416,122511,122648,122804,122847,123014,123119,123531,123752,124003,124046,124141,124224
49,MW3387-1,115524,120102,120407,120523,120556,120902,121040,121145,121323,121439,121827,122343,122449,122554,122721,122804,122931,123130,123141,123225,123352,123720,123908,124108,124213,124340,124414
50,MX4383-2,120650,121207,121544,121733,121816,122059,122237,122405,122532,122659,123036,123552,123658,123825,124003,124057,124246,124436,124519,124552,124657,125025,125203,125425,125530,125648,125732
51,MX4614-2,,122005,122321,122427,122511,122804,122858,122942,123119,123247,123458,123941,124046,124141,124257,124351,124457,124635,124646,124729,124835,125130,125309,125552,125637,125743,125816
