,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
44,MW4366-2,124734,124948,125349,125613,125907,130129,130457,130816,131900,131955,132101,132217,132344,132428,132556,132650,132816,132956,133122,133227,133333,133554,133700
45,MW4705-3,130658,130934,131219,131628,131817,131955,132250,132606,133744,133840,133935,134115,134230,134329,134447,134541,134708,134920,135026,135131,135225,135550,135742
46,AA7488-2,132945,133133,133355,,,,,,,,,,,,,,,141631,141747,141903,142019,142240,142345
47,AA7303-3,133935,,134708,135036,135435,135646,135941,140758,142124,142251,142345,142534,142712,142817,143051,143219,143420,143547,143725,143842,144053,144349,144529
48,MW4938-3,,135550,140003,140319,140653,140832,141327,142030,143134,143208,143302,143431,143620,143652,143842,144104,144327,144456,144623,144718,144835,145130,145344
49,AA7492-3,140408,140504,140821,141137,141515,141631,142103,142618,143725,143819,143914,,144231,144327,144551,144751,145058,145344,145406,145500,145554,145837,150004
50,AA7252-3,,141914,142146,142640,142913,143145,143442,143958,145036,145130,145225,145406,145649,145805,150047,150342,150700,150828,150946,151041,151231,151620,151810
51,AA7536-3,142429,142745,143208,143431,143736,,144231,144601,,,,175332,175427,175533,,,,180240,151631,180513,180756,181019,181212
52,AA7637-3,143652,144042,144303,144623,145003,145130,145427,145732,150901,151019,151052,151253,151442,151547,151737,151927,152117,152321,152438,152554,152732,153007,153155
53,AA7121-0,,144645,145344,145627,150025,150203,150404,150722,152205,152259,152353,152510,152710,152816,153050,153228,153438,153605,153722,153827,154048,154415,154553
54,MW4366-3,145931,150015,150152,150616,150850,151131,151347,151653,153123,153228,153311,153449,153627,153700,154005,154048,154237,154353,154459,154553,154804,155048,155300
55,AA7392-0,150913,151326,151737,,152637,,,153311,154637,154753,154859,,,,,,,,,160403,160459,160744,160828
56,MW4705-4,,,,152237,152510,152637,152912,153250,154615,154721,154826,155004,155131,155238,155511,155627,155733,155957,160115,160223,160307,160554,160806
57,AA6952-2,203416,152554,153112,153449,153827,154110,154259,154615,155754,155913,155946,210817,160223,160307,160605,160711,160828,160958,161104,211756,212019,212241,212513
58,AA7323-0,,152945,153344,153711,154005,154259,154521,154837,155805,155913,155957,160104,160256,,,160722,160840,161126,161233,161328,161414,161657,161908
59,AA7488-3,153344,153511,153910,,154615,154710,154910,155616,160521,160605,160627,160806,160925,161031,161328,161414,161530,161740,161857,161952,162131,162417,162544
60,AA7418-0,154015,154804,155004,155322,155711,160020,160245,160510,161635,161740,161835,161952,162131,162214,162428,162533,162711,162956,163104,163159,163304,190053,190314
61,MW3204-0,155249,155544,155754,160149,160318,160437,160722,161020,162058,162142,162225,162406,162522,162627,162827,162924,163031,163159,163304,163359,163453,163737,163926
62,AA7759-3,,160459,160828,161401,,161719,161918,162204,163159,163242,163315,163537,163642,163726,163937,164032,164159,164337,164504,164558,164757,165030,165146
63,AA7303-4,161730,,162153,162428,162744,163104,163348,163537,164619,164724,164808,164914,165030,165102,165242,165410,165609,165736,165845,165939,170109,170340,170457
64,AA7842-1,162406,162522,162946,163559,163915,,164735,165040,,,170751,170908,171013,171120,171320,171414,171542,171816,171954,172101,172343,172745,172926
65,MW4938-4,162851,163420,163759,164159,164641,164841,165337,165642,170825,170908,171003,,171258,171342,171531,171627,171743,171954,172101,172154,172343,172650,172904
66,MX4598-0,163548,164010,164315,164924,165124,165315,165714,170014,171013,171058,171153,171309,171425,171509,171649,171743,171838,172017,172111,172216,172405,172756,173053
67,AA7637-4,171414,172101,172311,172734,173306,173832,174326,174624,180008,180124,180208,180345,180513,180618,180850,181008,181126,181257,181414,181509,181742,182036,182246
68,AA7121-1,172451,173159,173643,173948,174326,174613,175109,175248,180534,180618,180701,180828,180946,181041,181235,181352,181531,181636,181804,181931,182141,182508,182646
69,AA7392-1,173243,174054,174457,174847,175259,175554,180208,180523,181815,181909,182003,182130,182257,182351,182602,182657,182847,183025,183140,183311,183544,183900,
70,MW4705-5,173927,174602,175003,175343,175700,180008,180440,180745,182003,182119,182235,182403,182530,182635,182814,182930,183057,183215,183333,183511,183743,184052,184306
71,AA7323-1,174920,175605,180040,180513,180839,181147,181552,182108,183732,183849,183935,184233,184413,184518,184826,184931,185058,185302,185453,185620,185758,190042,190147
72,AA7759-4,,182624,183003,183344,183522,183805,184041,184349,185726,185758,185903,190010,190147,190231,190513,190629,190735,190842,191000,191107,191343,191642,191758
73,AA7303-5,183405,184150,184601,184942,185442,,185959,190241,191437,191536,191620,191715,191810,191905,192047,192152,192330,192551,192656,192750,192940,193150,193351
74,AA7252-4,,,,192540,192802,193203,,,,,,195145,195252,195408,,,,,200241,200324,200536,200757,201525
75,MW4938-5,,193023,193402,193720,194005,194133,194405,194522,195629,195712,195817,195946,200112,200157,200410,200453,200631,200841,200946,201040,201135,201452,201641
76,AA7101-2,,193954,194205,,,,195440,195639,200841,200935,201029,201124,201231,201315,201431,201514,201652,201808,201935,202051,202243,202526,202652
77,AA7637-5,195534,200018,200324,200652,201029,201253,201608,201830,202842,202927,203011,203116,203214,203310,203628,203712,203817,203913,204030,204123,204301,204511,204627
78,MW4366-4,201420,201630,201913,202210,202609,202758,203011,203236,204156,204240,204334,204439,204533,204637,204848,204953,205047,205311,205428,205544,205745,210018,210145
79,AA7488-4,205322,205651,210018,210406,210606,210827,211207,211323,212408,212502,212545,212712,212818,212945,213049,213143,213333,213449,213605,213711,213902,214151,214341
80,MW4705-6,211156,211418,211734,212157,212451,212629,212923,213049,214151,214246,214341,214458,214636,214806,214934,215051,215136,215252,215419,215535,215736,220052,220253
81,MW4938-6,212723,213100,213300,213533,213902,214118,214436,214603,215620,215703,215757,215924,220030,220146,220326,220420,220525,220703,220757,220851,221051,221315,221431
82,AA7252-5,,,,,220304,220453,220714,220902,,222002,222036,222215,222331,222427,222544,222649,222807,222923,223050,223155,223311,,224250
83,MW4366-5,220641,221102,221326,221632,221906,222002,222226,222416,223448,223544,223638,223743,223910,224006,224123,224206,224312,224356,224513,224607,224807,225051,225231
84,AA6952-3,,,223649,223954,224250,224639,224733,224840,225849,225933,230017,230133,230302,230334,230546,230629,230745,230913,231017,231111,231217,231439,231544
85,AA7488-5,,225018,225400,,225911,230122,,,231449,231522,231606,,,,,,232332,,,,,,
86,AA7303-6,225838,230155,230440,230702,230945,231301,231344,231439,232437,232533,232616,232722,,,,,,,,,,,
87,MW4705-7,231756,231912,232132,232544,,,,,,,,,,,,,,,,,,,
88,MW4938-7,232711,,,,,,,,,,,,,,,,,,,,,,
