,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070111,070452
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,070111,070135,070409,070503,070735,070851,071008,071208,071409,071525,071620,071841
2,MW5964-0,,,,,,,,,,,,,,,,,,,070111,070230,070314,070358,070503,070619,070735,070819,071252,071430,071620,071841,072051,072218,072441,072822,072939,073056,073404
3,MX1084-0,,,,,,,,,,,,,070111,070230,070609,070746,070851,070925,071103,071409,071441,071536,071703,071830,072008,072041,072514,072855,073001,073150,073330,073604,074004,074439,074650,075010,075658
4,MX1414-0,,,,,,,070111,070157,070241,070409,070514,070652,070819,071019,071536,071714,071935,072029,072207,072514,072558,072653,072833,073034,073213,073308,073754,074121,074216,074501,074711,075010,075244,075528,075743,075947,080628
5,MZ3556-0,070536,070630,070819,070851,070925,071019,071052,071124,071157,071303,071358,071503,071652,071830,072146,072251,072514,072536,072715,073001,073045,073150,073330,073509,073659,073743,074216,074534,074722,075149,075338,075614,075901,080200,080355,080501,081555
6,MZ3734-0,071620,071714,071841,071913,071935,072019,072041,072124,072157,072324,072430,072547,072822,072928,073319,073426,073648,073732,073848,074059,074154,074300,074406,074545,074755,074839,075244,075603,075743,080138,080255,080417,080638,081028,081155,081300,081734
7,MZ3740-0,072631,072748,072917,072950,073012,073045,073118,073150,073257,073437,073553,073721,074004,074143,074512,074628,074904,074926,075200,075455,075647,075901,080032,080244,080501,080606,081028,081439,081628,082103,082335,082654,082928,083203,083341,083554,084113
8,MZ3825-0,073648,073743,073910,073943,074004,074026,074048,074121,074205,074311,074343,074439,074639,074839,075138,075233,075316,075349,075506,075827,075936,080127,080317,080449,080628,080711,081133,081628,081807,082135,082430,082716,083056,083341,083426,083606,084208
9,MZ3978-0,074755,074839,075021,075105,075127,075200,075233,075306,075400,075517,075603,075721,080032,080233,080649,080827,081050,081133,081300,081606,081818,081914,082230,082419,082749,082844,083319,083901,084030,084208,084429,084651,084841,085316,085446,085552,090018
10,MZ3987-0,075816,075838,075958,080021,080043,080116,080138,080211,080244,080355,080439,080544,080827,080956,081334,081428,081700,081745,081914,082230,082335,082419,082749,082917,083330,083415,083913,084323,084512,084926,085032,085305,085530,085742,085848,085956,090536
11,MX1213-0,,080900,081007,081039,081050,081123,081144,081217,081311,081428,081533,081639,081851,082103,082441,082620,082855,082917,083056,083459,083616,083744,084157,084323,084545,084724,085149,085541,085731,090102,090251,090514,090641,090852,091019,091208,091748
12,MZ4228-0,081756,081935,082103,082135,082157,082230,082241,082324,082357,082536,082642,082833,083107,083319,083616,083828,084103,084157,084501,084915,085127,085232,085434,085603,085815,085859,090325,090641,090852,091347,091526,091726,091915,092159,092316,092359,092716
13,MZ4072-1,082800,083225,083403,083437,083459,083532,083606,083638,083722,083913,084030,084157,084523,084629,084926,085032,085305,085349,085603,090040,090134,090218,090409,090608,090735,090808,091251,091632,091821,092105,092254,092538,092801,093213,093308,093352,093944
14,MW5943-0,083711,083901,084030,084124,084157,084240,084302,084345,084418,084545,084702,084903,085105,085243,085552,085636,085859,085956,090123,090409,090525,090619,090746,090957,091157,091251,091759,092032,092210,092748,092951,093141,093436,093658,093826,094102,094559
