,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
47,AA7188-0,,153814,154003,154235,154508,154645,154918,155224,160519,160552,160805,160943,161026,161216,161310,161459,161658,161816,161933,162155,162450,162638
48,AA7488-4,154446,154751,155055,,155731,155952,160225,160508,161720,161752,162028,162206,162322,162522,162606,162755,162943,163059,163153,163320,163625,163825
49,MW4640-4,155509,155941,160225,160635,160816,160954,161259,161604,162755,162900,163110,163247,163342,163458,163530,163730,163908,164013,164118,164236,164459,164616
50,AA7322-4,161216,161448,161731,162155,162355,162501,162733,162900,163951,164057,,164416,164532,164732,164816,164920,165036,165203,165319,165540,165815,165931
51,AA7101-5,163110,163353,163730,163940,164247,,164732,165026,170057,170141,,170435,170519,170753,170858,171015,171214,171341,171446,171551,171814,171920
52,AA7536-5,,164118,164405,164648,164910,,165319,165425,170330,170414,,170657,170804,170931,171036,171152,171351,171456,171615,171804,172014,172057
53,AA7706-3,164721,164942,165236,165457,,170003,170214,170508,171424,171456,171647,171753,171836,171931,172025,172119,172235,172351,172435,172742,172943,173058
54,AA7248-5,,,170057,170258,170508,,,171235,172214,172235,,172602,,,172921,173015,173121,173321,173415,173542,173753,173942
55,AA7492-0,,170508,170720,171025,171257,,171647,171804,172646,172718,172910,173015,173110,173215,173321,173415,173458,173616,173710,173953,174247,174353
56,AA7149-5,171120,171203,171351,171615,171847,172130,172351,172519,173520,173553,,,,174142,174236,174331,174508,174614,174709,174803,175057,175245
57,AA7195-4,,,172014,172340,172540,172656,,173048,173942,174015,174214,174331,174414,174530,174614,174753,174858,175003,175057,175141,175412,175507
58,AA6952-5,172214,172435,172646,173048,173321,,173815,174058,175224,175318,175456,175602,175657,175847,175930,180046,180234,180350,180446,180551,180847,181108
59,AA7188-1,,173542,173721,173953,174236,174403,174552,174709,175847,175930,180129,180256,180350,180540,180646,180804,180920,181046,181202,181351,181635,181836
60,AA7488-5,174519,174731,175003,175351,,175741,180013,180140,181151,181224,,181614,181657,181847,181952,182108,182307,182435,182540,182750,183025,183140
61,MW4640-5,175836,180108,180307,180657,180836,181003,181245,181413,182403,182457,182656,182814,182908,183140,183245,183340,183517,183623,183728,183939,184225,184428
62,AA7322-5,181235,181646,181909,182257,182435,182717,182941,183223,184343,184449,,184816,,185120,185215,185320,185437,185604,185719,185941,190247,190403
63,AA7101-6,182435,182825,183202,183401,183645,183833,184024,184141,185237,185320,185520,185647,185753,185952,190109,190247,190446,190541,190656,190942,191236,191352
64,AA7706-4,183906,184119,184406,184743,184943,185048,185248,185415,190530,190635,190826,190942,191025,191258,191352,191508,191708,191836,191930,192140,192403,192530
65,AA7492-1,185415,185542,185858,190153,190435,190753,190909,191047,192307,192425,192647,192836,192920,193131,193238,193417,193608,193735,193851,193956,194241,194420
66,AA7536-6,190804,190931,191214,191518,191825,192014,192202,192307,193407,193451,,193757,193840,194040,194157,194241,194431,194537,194643,194737,195010,195105
67,AA7248-6,,,192530,192825,193048,,,193818,194759,194822,,195116,195234,195413,195457,195553,195711,195816,195900,200005,200204,200332
68,AA7149-6,,193746,193924,194146,194420,194632,194905,195043,200215,200237,200426,200543,200604,200731,200815,200920,201026,201131,201215,201332,201605,201721
69,AA6952-6,,195329,195649,195921,200142,200459,200532,200753,201805,201838,202018,202145,202228,202428,202512,202606,202756,202912,202956,203157,203453,204112
70,AA7488-6,201059,201310,201605,202029,202250,202450,202756,203029,204029,204101,204408,204535,204714,204903,204958,205103,205231,205347,205441,205620,205925,210031
71,MW4640-6,202807,202817,203304,203641,203829,203945,204157,204314,205358,205452,205642,205809,205904,210104,210147,210242,210443,210548,210642,210925,211135,211315
72,AA7322-6,204714,204958,205219,205547,205809,205936,210158,210505,211526,211620,211809,212030,212124,212231,212304,212419,212547,212642,212736,212958,213232,213337
73,AA7536-7,,210432,210715,210957,211253,211442,211642,211925,212842,212936,213125,213232,213326,213536,213619,213735,213840,213934,214029,214301,214502,214617
74,AA7248-7,,212218,212430,212703,212904,213304,213431,213608,214545,214617,214755,214850,214944,215112,215155,215323,215428,215534,215629,215755,215955,220355
75,AA7149-7,213547,213703,213924,214156,214408,214701,214912,215039,220028,220101,,220407,220450,220650,220755,220839,221017,221133,221227,221438,221732,221847
76,AA6952-7,,,215428,215745,215944,,,220650,221826,221858,222119,222152,222235,222403,222435,222603,222646,222802,222846,222940,223214,223257
77,AA7488-7,220639,220911,221123,221510,221720,221826,222014,222141,223128,223235,223446,223635,223731,223953,224036,224130,224351,224519,224635,224824,225056,225213
78,MW4640-7,222108,222425,222624,223013,223235,223435,223646,223804,224940,225023,225224,225351,225445,225656,225729,225813,230002,230139,230224,230318,230530,230646
79,AA7322-7,223753,223942,224130,224540,224813,224951,225245,225413,230425,230519,230741,230908,231013,231118,231203,231308,231424,231540,231635,231815,232037,232153
80,AA7536-8,,225646,225834,230118,230425,,230919,231034,232059,232225,,,,,,,,,,,,
81,AA7248-8,,231118,231319,231540,231742,,232153,232257,,,,,,,,,,,,,,
