,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
11,MX4535-1,072431,072952,073259,073343,073404,073637,073732,073806,073944,074123,074534,075126,075244,075412,075518,075603,075805,075944,080039,080112,080230,080611,080835,081100,081207,081335,081430,081558,081715,081831,082032,082221,082538,082633,082858,083004,083122,083206,083324,083441,083514,083937,084105,084447,084743,084942,085300,085640,085819,085947
12,MX3651-1,073648,074006,074155,074301,074345,074640,074830,074936,075053,075159,075401,075849,075955,080050,080207,080303,080420,080537,080622,080706,080835,081133,081324,081452,081620,081737,081820,081948,082105,082210,082411,082600,082836,083026,083110,083206,083302,083346,083536,083620,083704,084105,084222,084458,084743,084942,085300,085713,085830,085958
13,MS1953-1,073754,074808,074947,075053,075126,075434,075518,075614,075743,075955,080156,080802,080908,081004,081100,081155,081324,081430,081514,081620,081737,082116,082221,082444,082549,082706,082803,082942,083059,083206,083346,083452,083810,084022,084127,084222,084317,084402,084531,084626,084659,085132,085311,085534,085830,090032,090254,090506,090633,090802
14,MX4021-1,,075743,080006,080050,080134,080303,080420,080537,080644,080813,081026,081525,081620,081748,081853,081948,082126,082221,082305,082411,082528,082836,082953,083110,083206,083335,083441,083558,083704,,084055,084211,084458,084626,084910,084953,085048,085121,085238,085322,085417,085842,090032,090305,090517,090717,090918,091213,091341,091508
15,MX4041-1,,080611,080857,080942,081026,081430,081547,081631,081810,081937,082243,082836,082942,083048,083228,083335,083452,083558,083653,083810,083916,084222,084339,084520,084626,084804,084826,085004,085132,,085512,085629,085925,090020,090305,090400,090517,090611,090738,090857,090951,091424,091552,091803,092143,092321,092703,093211,093317,093445
16,MX4159-1,,081514,081831,081915,081959,082232,082433,082506,082633,082847,083110,083609,083715,083821,083927,084033,084149,084350,084425,084509,084615,084910,085059,085322,085406,085534,085555,085735,085830,085958,090210,090411,090728,090824,090929,091035,091119,091152,091330,091413,091457,091847,092015,092204,092536,092736,092927,093401,093518,093636
17,MX4338-1,082021,082455,082717,082750,082803,083037,083122,083155,083335,083525,083916,084414,084509,084604,084648,084743,084859,084953,085026,085059,085205,085501,085618,085808,085903,090020,090105,090243,090338,090706,090835,091024,091308,091424,091530,091635,091719,091803,091942,092026,092132,092536,092703,093011,093222,093434,093625,094029,094146,094241
18,MX4365-1,,083302,083514,083536,083558,083704,083810,083905,084022,084138,084531,085059,085154,085300,085406,085501,085618,085746,085830,090020,090127,090411,090528,090802,090908,091035,091108,091330,091424,091541,091814,091920,092143,092226,092321,092430,092536,092630,092759,092905,093011,093412,093529,093828,094051,094146,094337,094727,094833,094949
19,MX4383-1,083715,084233,084447,084520,084542,084920,085132,085227,085355,085534,085757,090327,090444,090538,090655,090802,090940,091152,091235,091319,091435,091814,092015,092216,092310,092441,092514,092630,092748,092905,093127,093317,093614,093828,093934,094040,094208,094315,094432,094538,094622,095054,095222,095507,095743,095955,100219,100654,100822,100939
20,MX4388-1,084637,,085523,085651,085735,090032,090243,090327,090506,090600,090802,091319,091413,091603,091708,091741,091858,092004,092048,092216,092333,092630,092759,093000,093105,093222,093255,093445,093551,093754,093956,094113,094421,094600,094822,095000,095054,095116,095234,095317,095350,095816,095933,100124,100421,100610,100917,101341,101509,101616
21,MX4458-1,085830,,090411,090506,090528,090717,090802,090846,090951,091213,091424,091931,092037,092143,092238,092344,092452,092547,092641,092821,092927,093233,093434,093636,093732,093850,093956,094146,094241,094348,094611,094727,095033,095138,095234,095328,095434,095540,095743,095911,095944,100443,100610,100928,101236,101330,101448,101911,102050,102301
22,MX4535-2,090549,090802,091024,091057,091141,091435,091624,091719,091847,092026,092441,093032,093149,093255,093423,093518,093647,093805,093850,094018,094135,094527,094705,094927,095033,095200,095234,095412,095518,095709,095849,100029,100336,100432,100705,100822,100928,101012,101151,101341,101426,101900,102100,102345,102736,102820,103149,103646,103752,104005
23,MX4604-0,091435,,,,,,,,,,093149,093636,093720,093912,094007,094051,094208,094337,094432,094600,094716,095000,095105,095350,095445,095625,095658,095816,095944,100146,100357,100516,100749,100822,101045,101203,101308,101352,101520,101626,101710,102122,102239,102557,102904,102937,103211,103646,103824,104049
24,MX3651-2,092226,092355,092619,092703,092748,093054,093211,093306,093445,093658,093912,094421,094527,094633,094800,094833,095011,095105,095149,095211,095328,095636,095743,100029,100135,100303,100336,100516,100632,100822,101034,101140,101542,101743,102006,102111,102228,102345,102525,102703,102747,103149,103338,103624,103910,104005,104228,104514,104641,104758
25,MS1953-2,092821,093211,093412,093507,093636,093816,094018,094113,094230,094505,094727,095306,095412,095518,095636,095732,095911,100029,100113,100241,100610,100928,101118,101330,101458,101626,101659,101849,101954,102122,102312,102503,102758,102904,103127,103244,103338,103433,103602,103708,103803,104228,104408,104641,104927,105106,105258,105711,105828,105946
26,MX4021-2,,094007,094208,094253,094421,094611,094705,094749,095000,095127,095350,095955,100051,100219,100336,100432,100632,100749,100844,101012,101140,101458,101616,101805,101849,102017,102111,102323,102429,,102809,102959,103221,103433,103657,103814,103910,104005,104122,104217,104301,104736,104905,105247,105543,105616,105806,110114,110255,110413
27,MX4041-2,094421,094833,095149,095211,095244,095456,095647,095732,095911,100146,100610,101151,101257,101414,101531,101637,101805,101922,102017,102122,102228,102557,102736,102937,103054,103221,103306,103506,103624,103846,104016,104239,104547,104736,105000,105203,105258,105404,105543,105711,105806,110233,110413,110720,111050,111134,111345,111652,111820,111948
28,MX4159-2,095222,095647,095900,100018,100040,100241,100357,100505,100705,101012,101426,101954,102100,102206,102334,102440,102619,102820,102904,103043,103149,103433,103613,103835,103943,104111,104155,104334,104430,104703,104949,105117,105437,105649,105924,110041,110147,110233,110413,110519,110541,110945,111101,111345,111724,111809,112021,112435,112625,112805
29,MX4338-2,101034,101604,101838,101911,102028,102217,102345,102429,102547,102703,103054,103613,103708,103803,104005,104049,104155,104312,104356,104441,104558,104905,105000,105139,105236,105404,105426,105616,105711,110030,110233,110402,110828,111006,111239,111356,111513,111557,111758,111842,111926,112339,112457,112805,113049,113144,113417,113744,113901,114041
30,MX4598-0,,,,,101140,101330,101520,101604,101827,102017,102250,102915,103021,103149,103306,103422,103602,103752,103835,104005,104111,104452,104631,,105000,105106,105150,105415,105532,105733,105934,110041,110424,110614,110838,111006,111112,111218,111418,111513,111608,112010,112159,112552,112911,113111,113427,113755,113945,114125
31,MX4365-2,,102334,102630,102725,102831,103032,103159,103306,103455,103657,104111,104725,104820,104927,105106,105203,105353,105459,105543,105649,105755,110125,110255,110424,110541,110647,110744,111028,111123,111345,111513,111809,112105,112306,112541,112658,112816,112943,113111,113227,113311,113733,113934,114233,114708,114813,115141,115531,115638,115806
32,MX4383-2,103021,103433,103752,103859,104027,104239,104345,104430,104631,104916,105331,110019,110136,110339,110530,110658,110828,111112,111207,111345,111451,111809,111926,112137,112306,112446,112530,112709,112816,113111,113311,113500,113850,113956,114220,114400,114455,114613,114752,115014,115109,115520,115722,120105,120413,120603,120733,121111,121238,121405
33,MX4458-2,,104356,104725,104820,104949,105139,105331,105448,105638,105755,110209,110806,110934,111050,111207,111312,111451,111641,111736,111915,112043,112424,112552,112743,112900,113027,113100,113249,113406,113617,113806,113956,114305,114517,114752,114920,115025,115109,115247,115437,115531,115945,120127,120509,120733,120816,121049,121511,121638,121821
34,MX4388-2,105448,105711,110008,110136,110306,110519,110709,110828,111039,111229,111630,112244,112350,112508,112658,112816,112943,113144,113249,113406,113544,113850,114114,114254,114411,114551,114624,114847,114952,115120,115342,115510,115850,120032,120306,120424,120542,120658,120827,121005,121111,121543,121726,121948,122402,122458,122806,123303,123410,123549
35,MX4604-1,110838,,,,,,,,,,,,,,,,,,,,,,,,120317,,,,,120436,120625,,121143,121322,121616,121747,121853,121959,122210,122255,122349,122806,122933,123208,,123801,124016,124417,124556,124809
36,MX4535-3,112032,112233,112614,112658,112827,113038,113205,113311,113500,113701,114114,114858,115003,115141,115320,115437,115638,115806,115913,120021,120138,120520,120647,120911,121027,121205,121311,121522,121715,121821,122043,122255,122659,122828,123102,123219,123336,123443,123644,123812,123855,124344,124545,124853,125232,125327,125538,130024,130203,130403
37,MX3651-3,113238,113511,113711,113755,113934,114244,114349,114455,114646,114802,115131,115711,115817,115934,120044,120138,120317,120531,120614,120647,120816,121143,121300,121511,121627,121759,121915,122138,122255,122436,122615,122806,123146,123359,123644,123822,123906,124027,124228,124333,124417,124820,124959,125305,125600,125800,130057,130447,130603,130720
38,MS1953-3,114114,114635,114941,115014,115141,115459,115700,115755,115956,120138,120402,121005,121133,121333,121511,121638,121843,122032,122138,122244,122402,122733,123028,123241,123359,123549,123622,123855,124016,124144,124333,124545,124842,125043,125316,125444,125600,125705,125907,130046,130141,130625,130806,131133,131511,131628,131841,132159,132328,132446
39,MX4598-1,114147,,121049,121205,121249,121543,121704,121759,121959,122221,122648,123336,123505,123644,123822,123939,124155,124333,124439,124534,124651,125021,125159,,125600,125727,125800,130024,130152,130308,130552,130817,131249,131501,131746,131958,132115,132210,132402,132519,132625,133050,133251,133608,133948,134033,134245,134553,134720,134901
40,MX4021-3,,115616,115945,120007,120055,120339,120520,120552,120733,120954,121405,122010,122116,122255,122425,122531,122828,122944,123039,123156,123325,123655,123801,124003,124111,124228,124300,124607,124713,,125159,125316,125622,125811,130035,130236,130414,130447,130625,130817,130922,131322,131450,131746,132020,132126,132328,132839,132955,133207
41,MX4041-3,,121704,122021,122116,122149,122509,122659,122828,123006,123241,123655,124250,124406,124534,124713,124809,124948,125210,125255,125422,125538,125855,130057,130308,130414,130541,130614,130806,130911,131155,131333,131450,131746,131852,132137,132328,132435,132604,132755,132901,132934,133346,133524,133820,134117,134340,134553,135007,135157,135408
42,MX4159-3,122542,122828,123135,123146,123325,123622,123801,123855,124049,124300,124736,125349,125505,125644,125844,125928,130130,130319,130425,130531,130709,131039,131206,131417,131533,131712,131757,132148,132244,132659,132901,133050,133418,133535,133809,134021,134128,134245,134413,134531,134647,135124,135314,135705,140044,140150,140416,140810,140949,141150
43,MX4338-3,123655,,124049,124144,124206,124406,124512,124618,124758,124926,125327,130002,130057,130214,130330,130509,130625,130733,130828,130911,131017,131311,131450,131555,131712,131914,132020,132604,132709,,133207,133313,133608,133736,133959,134106,134212,134256,134447,134542,134637,135040,135303,135653,135906,140106,140320,140758,140917,141022
44,MX4365-3,,124853,125159,125244,125411,125705,125855,130002,130152,130403,130755,131428,131544,131712,131903,132009,132159,132402,132446,132615,132744,133123,133324,133524,133652,133820,133915,134128,134234,134520,134720,134946,135252,135430,135643,135811,135928,140033,140150,140331,140405,140822,141000,141331,141809,141904,142139,142520,142659,142841
45,MX4388-3,,125844,130236,130319,130436,130744,130933,131039,131238,131417,131830,132615,132733,132901,133145,133251,133502,133652,133747,133915,134033,134424,134553,134817,134935,135102,135135,135347,135503,135621,135906,140011,140405,140533,140758,141000,141150,141320,141521,141651,141747,142234,142447,142947,143402,143457,143720,144240,144430,144631
46,MX4604-2,130658,,,,131406,131533,131639,131712,131925,132244,132647,133251,133357,133524,133714,133831,134010,134234,134340,134447,134615,134946,135113,,135430,135610,135716,140055,140247,140438,140747,140810,141202,141448,141736,141915,142044,142201,142436,142531,142615,143042,143306,143603,144100,144207,144503,145025,145258,145415
47,MX4458-3,,131925,132328,132457,132541,132828,133029,133134,133335,133641,134055,134850,135018,135157,135336,135503,135705,135917,140011,140139,140247,140628,140747,140906,141022,141139,141236,141448,141618,142022,142245,142425,142744,142947,143221,143351,143457,143552,143815,143910,144016,144430,144631,144846,145130,145342,145710,150138,150255,150414
48,MX4535-4,132647,132806,133050,133156,133229,133524,133725,133831,134033,134340,134720,135336,135503,135643,135844,140000,140212,140500,140544,140712,140833,141150,141309,141521,141618,141809,141904,142234,142403,142553,142819,142936,143328,143530,143815,144016,144156,144419,144631,144800,144941,145509,145721,150255,150744,150828,151136,151613,151744,151934
49,MP5813-0,,,,,,,,,,,,,,,,,,,,,,,,,135906,,,,,140000,140212,140405,140747,140917,141150,141309,141415,141543,141713,141842,132806,142351,142604,143031,143413,143625,143910,144419,144620,144738
50,MX3651-4,133524,134010,134435,134553,134626,134935,135124,135219,135419,135727,135949,140606,140736,140906,141055,141128,141415,141618,141702,141820,141949,142318,142542,142710,142830,142958,143031,143306,143413,143603,143826,143921,144313,144441,144727,144857,145014,145152,145353,145509,145615,150053,150318,150710,151052,151306,151624,152124,152241,152409
51,MS1953-4,134720,134946,135325,135430,135503,135811,140011,140117,140320,140544,140758,141521,141629,141747,141915,142022,142223,142351,142447,142553,142721,143031,143210,143413,143541,143720,143826,144324,144525,144749,144919,145130,145531,145744,150211,150425,150615,150733,150913,151052,151222,151806,152040,152559,153014,153227,153545,153959,154138,154350
52,MX4021-4,,140223,140511,140639,140736,141022,141236,141331,141543,141809,142223,142947,143104,143328,143424,143508,143742,143910,144005,144100,144218,144514,144631,144857,145003,145152,145225,145615,145721,150116,150425,150615,150957,151103,151350,151540,151709,151839,152018,152208,152303,152749,152940,153227,153641,153831,154116,154509,154649,154840
53,MX4598-2,,141640,141915,142033,142128,142436,142626,142733,142947,143255,143647,144357,144703,144800,145025,145130,145415,145553,145659,145755,145934,150318,150447,,150744,150913,151222,151624,151755,151934,152135,152303,152621,152749,153025,153227,153406,153545,153747,153853,153948,154413,154616,155019,155431,155609,155905,160327,160444,160636
54,MX4041-4,,142509,142852,142947,143115,143508,143658,143932,144156,144452,144941,145710,145828,145957,150138,150306,150520,150828,150946,151041,151158,151540,151744,152051,152241,152856,153153,153714,153831,154054,154306,154457,154902,155030,155303,155642,155759,155959,160138,160306,160422,160840,161137,161614,161953,162154,162343,162748,162907,163058
55,MX4159-4,142852,143435,143636,143753,143837,144122,144218,144346,144514,144800,145141,150116,150244,150531,150721,150901,151103,151244,151350,151445,151551,151912,152040,152219,152358,152929,153227,153725,153842,154200,154402,154509,154924,155209,155810,160010,160127,160349,160720,160818,160851,161255,161507,161836,162205,162427,162704,163130,163249,163416
56,MP6031-0,,,,,,,,,,,,,,,,,,,,,,,,,150447,,,,,150542,150807,151008,151255,151635,151901,152051,152219,152336,152548,152749,143328,153344,153556,153842,154255,154350,154700,155041,155220,155336
57,MX4338-4,144144,144430,144813,145003,145036,145404,145604,145710,145946,150149,150542,151306,151529,151635,151945,152157,152537,152705,152800,152918,153036,153417,153556,153758,154021,154509,155503,160010,160138,,160744,160946,161317,161434,161910,162154,162439,162726,162907,163035,163109,163522,163712,164125,,,,,,
58,MX4365-4,,145353,145733,145839,145934,150222,150458,150604,150755,150957,151412,152051,152219,152358,152548,152705,153109,153249,153355,153501,153618,153926,154105,154350,154509,155231,155959,160306,160400,160658,160957,161115,161445,161625,162059,162533,163343,163639,163851,164041,164136,,,,,,,,,
59,MX4383-3,150233,150458,150839,150924,151103,151328,151529,151658,151839,152029,152454,153227,153344,153534,153652,153736,154010,154211,154306,154424,154531,154851,154957,155114,155358,160138,160530,160755,160902,161008,161148,161401,161614,161814,162300,162641,163511,163734,163946,164114,164147,,,,,,,,,
60,MX4458-4,151041,151445,151817,151945,152135,152632,152800,152929,153142,153333,153725,154457,154627,154755,155019,155136,155358,155525,155631,155726,155915,160306,160444,160710,160851,161646,162004,162332,162533,162812,163058,163216,163533,163701,164114,164328,,,,,,,,,,,,,,
61,MX4388-4,151317,151613,151828,151923,152007,152252,152420,152515,152705,152845,153311,153948,154127,154306,154435,154553,154840,155125,155220,155336,155442,155748,155915,160054,160200,160733,161339,161709,161825,162216,162449,162704,163035,163310,163723,164030,164328,164508,,,,,,,,,,,,
62,MX4535-5,152940,153311,153534,153652,153736,153959,154105,154211,154435,154604,154957,155631,155759,160021,160222,160338,160603,160807,160913,161030,161159,161518,161636,161859,161942,162427,163024,163343,163500,163712,163902,164114,164435,,,,,,,,,,,,,,,,,
63,MX4604-3,154222,,,,155041,155514,155642,155832,160138,160255,160647,161350,161507,161825,161921,162110,162311,162511,162618,162726,162907,163310,163449,,163851,164103,,,,,,,,,,,,,,,,,,,,,,,,
64,MX3651-5,155843,160222,160636,160720,160807,160957,161126,161221,161434,161658,162121,162726,162845,163002,163130,163227,163405,163606,163701,163829,163946,164339,164508,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,MS1953-5,160851,161210,161529,161646,161742,162004,162205,162311,162545,162929,163405,163913,164030,164210,164414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,MP6031-1,161646,161847,162143,162249,162343,162607,162653,162737,162951,163153,163617,164403,164508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,MX4021-5,,162641,163013,163109,163153,163544,163723,163851,164052,164414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,MX4041-5,163310,163745,164114,164255,164403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
