,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070132,070223
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070107,070339,070538,070726,070821,070937,071009,071125,071208,071303,071324,071418,071440,071545,071640
2,MZ3978-0,,,,,,,,,,,,,070107,070132,070244,070339,070422,070715,070810,070915,071009,071103,071219,071346,071629,071852,072040,072135,072251,072323,072440,072523,072545,072607,072650,072712,072850,072934
3,MZ3825-0,,,,,070107,070146,070223,070328,070454,070704,070832,071335,071429,071534,071651,071746,071841,072029,072135,072251,072334,072356,072418,072545,072839,073028,073206,073312,073418,073501,073619,073713,073747,073809,073903,073925,074019,074102
4,MW5853-0,,070107,070328,070454,070704,070937,071053,071219,071356,071556,071702,072207,072312,072418,072556,072650,072745,072934,073028,073155,073240,073323,073418,073545,073842,074051,074240,074408,074514,074557,074702,074809,074842,074904,074937,074959,075125,075210
5,MZ4228-0,070832,070926,071219,071335,071556,071819,071903,072008,072145,072356,072451,073017,073123,073229,073356,073501,073556,073736,073831,073957,074146,074219,074251,074430,074757,075009,075137,075244,075400,075444,075600,075654,075738,075759,075832,075854,075959,080044
6,MZ4072-0,071640,071757,072102,072301,072440,072745,072839,073007,073218,073407,073545,074041,074146,074302,074441,074535,074630,074904,074959,075125,075210,075305,075422,075538,075843,080054,080256,080351,080458,080530,080636,080731,080816,080838,080911,080922,081100,081145
7,MZ3559-0,072156,072440,072639,072839,073039,073356,073512,073619,073809,074030,074135,074641,074735,074842,075020,075125,075222,075454,075600,075716,075759,075843,080011,080159,080519,080731,080911,081038,081156,081218,081334,081429,081512,081534,081619,081640,081758,081831
8,MW5936-0,072901,072912,073028,073206,073407,073619,073820,073914,074041,074240,074345,074853,074937,075042,075159,075305,075400,075633,075738,075854,075959,080054,080223,080340,080709,080900,081145,081250,081418,081501,081545,081619,081640,081713,081758,081820,081936,082019
9,MZ3956-0,073334,073651,073831,074113,074240,074641,074702,074757,074915,075222,075400,075854,075948,080054,080210,080307,080403,080636,080720,080900,080955,081038,081112,081240,081608,081820,081936,082030,082147,082209,082303,082359,082421,082453,082549,082611,082705,082749
