,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA6952-0,080635,100048,081236,081446,081551,100447,081824,081919,082003,082518,082718,102856,084119,084340,070106,070150,070234,103719
1,AA7488-0,,,,,,,,,,,070106,070834,070940,071055,071200,071306,071400,071631
2,AA7440-0,,,,,,,,,070106,070329,070613,071504,071609,071653,071758,071830,071935,072243
3,AA7322-0,070106,070128,070402,070551,070718,070750,070918,071001,071055,071515,071736,072702,072735,072913,073028,073122,073216,073521
4,AA7101-0,071055,071244,071515,071631,071808,071841,072019,072113,072219,072713,072840,074015,074059,074216,074332,074416,074532,074827
5,AA7536-0,072253,072304,072702,072819,072935,073018,073133,073227,073322,073816,074059,075100,075405,075510,075615,075720,075804,080319
6,AA7706-0,073438,073637,073859,074026,074132,074216,074343,074449,074521,074933,075143,080036,080203,080308,080414,080446,080551,080930
7,AA7248-0,074227,,074933,075027,,075206,075344,075449,075521,080014,080257,081141,081330,081446,081551,081636,081719,082035
8,AA7149-0,075615,,080036,080225,080340,080424,080602,080707,080751,081236,081446,082529,082750,082919,083025,083119,083308,083540
9,AA7488-1,080857,081919,082151,082235,082339,082435,082656,082750,082847,083402,083613,084814,085046,085258,085415,085459,085638,085901
10,AA7721-0,082551,082656,083119,083224,083330,083402,083540,083624,083719,084140,084435,085437,085711,085838,085944,090018,090134,090450
11,AA7530-0,082718,084646,084952,085035,085141,085224,085258,085353,085426,090007,090157,091240,091501,091629,091735,091830,091913,092155
12,AA7440-1,083657,083730,084308,084435,084540,084635,084740,084836,084908,085426,085616,090745,091018,091157,091302,091345,091512,091757
13,AA7322-1,085130,085426,085700,085816,085922,090007,090145,090218,090302,090756,090956,091913,092134,092250,092418,092523,092617,092829
14,AA7101-1,085849,090102,090356,090440,090607,090639,090839,090923,091007,091512,091651,092723,092945,093101,093206,093250,093405,093732
15,AA7536-1,090745,091051,091218,091429,091545,091618,091724,091830,091913,,093112,094214,094447,094658,094741,094847,094941,095224
16,AA7706-1,091651,091946,092239,092429,092534,092607,092734,092829,092901,093510,093721,094658,094941,095118,095224,095329,095435,095636
17,AA7195-0,092701,092850,093144,093300,093427,093500,093626,093721,093815,,094541,095457,,095848,100016,100121,100320,100719
18,AA7248-1,093659,093920,094258,094403,094509,094541,094603,094647,094730,095213,095351,100509,100614,100751,100846,100918,101002,101341
19,AA7149-1,094708,,095235,095340,095446,095518,095719,095837,095921,100414,100719,101752,102035,102257,102403,102508,102645,103034
20,AA7488-2,095636,101046,101413,101551,101708,101752,101951,102046,102130,102624,102907,103907,104202,104318,104424,104529,104645,104952
21,AA7440-2,102246,102624,102929,103045,103202,103246,103402,103445,103528,103951,104057,105214,105456,105648,105755,105901,105955,110303
22,AA7322-2,,,104403,104551,104718,104750,104845,104940,105035,105603,105850,110830,111126,111242,111431,111514,111558,111935
23,AA7530-1,104707,105624,105901,110039,110136,110208,110252,110357,110431,110957,111159,112134,112249,112406,112511,112605,112700,113025
24,AA7706-2,110157,155213,155528,155730,155857,155940,160202,160341,160436,160934,161313,162323,162617,162806,162900,163017,163144,163459
25,AA7195-1,111315,111504,111819,112007,112123,112217,112343,112500,112544,,113309,114602,114729,114846,115034,115107,115150,115646
26,AA7101-2,,113204,113424,113613,113719,113752,113930,114035,114140,114624,114750,115907,120202,120425,120530,120624,120707,121002
27,AA7536-2,,114645,115246,115446,115613,115646,115718,115834,115918,120341,120657,,121943,122204,122258,122435,122601,122949
28,AA7248-2,120308,120646,120857,121002,121129,121224,121308,121424,121457,,122131,123116,,123431,123525,123558,123641,144414
29,AA7149-2,121932,122204,122402,122634,122822,122906,123054,123220,123326,123902,124050,125301,125544,125744,125849,125943,130110,130414
30,AA6952-1,123232,123608,123934,124134,144024,124333,124523,124651,124745,145013,125533,150541,130929,131128,131235,131329,131708,151857
31,AA7488-3,124807,125123,125417,125616,125733,125805,125943,130049,130132,130646,130856,132013,132306,132457,132602,132707,132847,133130
32,AA7440-3,130331,,131001,131139,131235,131308,131351,131517,131624,132128,132255,133352,133646,133751,133846,134024,134141,134414
33,AA7322-3,,,132424,132635,132740,132814,133014,133141,133224,133657,133856,135046,135224,135403,135508,135614,135740,140236
34,AA7101-3,133152,133402,133646,133918,134046,134130,134258,134342,134447,134941,135118,140330,140552,140752,140908,141002,141130,141436
35,AA7536-3,134708,135046,135330,135435,135540,135624,135719,135856,135950,140457,140803,142308,142330,142530,142636,142741,142920,143354
36,AA7149-3,141624,141740,142107,142236,142341,142436,142603,142741,142825,143332,143532,144814,145056,145319,145424,145540,145708,150016
37,AA7488-4,144403,144708,145107,145235,145402,145446,145636,145847,145953,150447,150803,151909,152204,152416,152521,152605,152659,153038
38,AA7440-4,150016,,150458,150719,150825,150919,151047,151341,151425,151942,152309,153459,153744,153943,154048,154204,154331,154719
39,AA7322-4,151519,151836,152204,152353,152532,152605,152828,153111,153154,153626,153921,155107,155318,155423,155603,155635,155719,160057
40,AA7101-4,153005,153238,153521,153720,153849,153921,153954,154059,154153,154729,154919,160024,160140,160309,160424,160530,160614,161124
41,AA7536-4,154215,,,154835,154940,155013,155056,155224,155318,155824,160057,,161440,161650,161745,161840,161956,162429
42,AA7248-3,155951,160258,160457,160710,160850,160934,161146,161724,161829,162418,162628,163638,164005,164143,164310,164405,164448,164900
43,AA7492-0,160424,160647,160923,161218,161345,161451,161628,162344,162429,162922,163216,164227,,,164710,164806,164921,
44,AA7149-4,160945,,161534,161807,161923,161956,162112,162744,162817,163300,163415,164648,164806,164943,,,,
45,AA7195-2,161407,162051,162239,162407,162523,162555,162922,163553,163700,164205,164605,,,,,,,
46,AA7188-0,162301,164154,164438,164616,164710,164806,,,,,,,,,,,,
47,AA6952-2,162755,162933,163321,163542,163638,163711,163900,164320,164416,164849,,,,,,,,
48,AA7488-5,,164943,,,,,,,,,,,,,,,,
