,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MW5645-1,081039,082600,082836,083004,083144,083301,083355,083534,083652,083725,083936,084031,084148,084539,084931,085047,085131,085237,085321,085437,085510,085649,085850,090040,090146,090326,090504,090537,090716,090810,090854,090949,091021,091054,091159,091505,091621,091810,091916,092021,092116,092232,092339,092729,092941,093035,093330,093436,093626,093732,093816,093901,094333,094555,094746,094851,094946,095030,095157,095231,095348,095454,095548,100105,100403,100626,100755,100923,101018,101156,101313,101418,101513,101702,101841,101946
11,MS2259-1,082706,090157,090359,090559,,090905,090938,091105,091210,091243,091454,091548,091559,091916,092232,092402,092446,092613,092635,092740,092835,093002,093141,093330,093425,093553,093720,093754,093911,094007,094039,094155,094228,094406,094501,094757,095008,095209,095231,095348,095421,095559,095705,100414,100658,100709,101040,101156,101357,101502,101534,101618,102019,102241,102441,102608,102725,102819,102936,102958,103052,103209,103327,103801,104036,104309,104449,104606,104701,104831,104937,105054,105200,105316,105506,105637
12,MW2780-1,084020,084517,084741,084920,085120,085415,085510,085616,085722,085806,085934,090018,090102,090443,090832,090949,091032,091148,091243,091410,091443,091621,091832,092043,092137,092317,092446,092529,092740,092813,092857,092952,093024,093057,093203,093520,093658,093805,093849,093955,094028,094155,094250,094606,094757,094851,095124,095253,095337,095559,095811,095854,100414,101040,101218,101335,101451,101534,101651,101757,101851,101946,102135,102619,102903,103030,103244,103349,103505,103706,103801,104003,104119,104258,104352,104511
13,MW3430-1,,092339,092518,092708,092802,093108,093308,093352,093458,093604,093743,093838,093944,094344,094746,094913,094957,095114,095243,095421,095516,095654,095905,100116,100200,100403,100542,100626,100850,100934,101007,101134,101229,101357,101513,101830,101957,102124,102208,102347,102430,102630,102747,103136,103316,103505,103834,104025,104152,104426,104544,104628,105232,105444,105648,105817,105956,110147,110402,110508,110624,110729,110930,111427,111734,112029,112156,112255,112402,112636,112805,112933,113050,113312,113428,113523
14,MW2856-1,,094239,094406,094534,094735,094913,095114,095337,095526,095611,095705,095811,100000,100403,100744,100901,100945,101040,101134,101251,101335,101513,101724,101924,101957,102146,102314,102408,102536,102630,102714,102852,102936,103041,103147,103444,103622,103823,103906,104036,104119,104258,104352,104735,105032,105232,105517,105625,105659,105923,110030,110115,110518,110718,110857,110952,111036,111205,111321,111416,111511,111543,111700,112145,112349,112519,112754,112848,112955,113155,113333,113439,113534,113651,113747,113830
15,MW3053-1,,100414,100615,100850,101050,101346,101534,101651,101902,102157,102336,102408,102546,102947,103349,103527,103600,103717,103812,103950,104036,104236,104511,104746,104843,105032,105210,105316,105528,105603,105710,105828,105901,110030,110136,110508,110635,110846,111003,111142,111216,111416,111522,112102,112317,112436,112720,112827,113028,113301,113344,113428,113903,114136,114325,114452,114630,114735,114913,115018,115135,115230,115409,115926,120211,120339,120604,120744,120902,121041,121136,121349,121517,121646,121836,122015
16,MX1084-0,,102124,102419,102630,102903,103158,103349,103516,103645,103812,104119,104403,104606,104948,105400,105528,105625,105733,105817,110008,110115,110316,110645,110846,110952,111131,111438,111543,111806,111912,112007,112102,112134,112306,112414,112720,112827,113144,113250,113406,113450,113619,113747,114147,114336,114503,114808,114924,115102,115208,115314,115409,115948,120233,120425,120553,120710,120840,121041,121158,121305,121338,121455,121942,122259,122649,122806,122934,123051,123230,123347,123526,123642,123904,124021,124200
17,MW2390-2,,103611,103717,103856,104119,104330,104533,104650,104905,105010,105210,105254,105411,105710,110042,110220,110305,110413,110518,110645,110751,110930,111153,111405,111427,111606,111711,111756,111945,112018,112102,112233,112306,112338,112458,112720,112838,113144,113250,113417,113501,113641,113758,114241,114430,114619,114913,115018,115113,115336,115504,115536,120032,120255,120458,120604,120744,120902,121041,121210,121316,121400,121528,122058,122332,122711,122850,122956,123102,123303,123358,123559,123715,123904,124021,124211
18,MW3496-2,,105506,105637,105806,105912,110136,110349,110529,110718,110813,111014,111109,111216,111555,111956,112134,112220,112317,112436,112625,112720,112910,113050,113250,113312,113523,113724,113809,114019,114052,114136,114303,114408,114525,114630,114946,115113,115325,115431,115547,115653,115843,115948,120306,120413,120520,120807,120935,120957,121221,121305,121349,121814,122036,122215,122321,122427,122533,122733,122839,123018,123113,123252,123748,124054,124211,124412,124518,124613,124729,124825,124930,125047,125249,125417,125524
19,MW5645-2,,111438,111700,111818,111901,112156,112402,112458,112720,112816,113039,113206,113406,113809,114230,114408,114452,114608,114714,114851,114946,115156,115431,115643,115737,115937,120044,120139,120306,120402,120531,120721,120807,120935,121052,121338,121528,121730,121836,122004,122047,122309,122416,122828,123007,123145,123526,123642,123748,124010,124138,124211,124635,124846,125036,125216,125355,125501,125703,125820,125947,130031,130158,130728,131058,131355,131617,131712,131830,131958,132104,132221,132349,132601,132656,132858
20,MW2780-2,,113344,113512,113702,113852,114019,114230,114408,114546,114641,114746,114851,115040,115514,115905,120055,120139,120233,120328,120509,120615,120818,121019,121243,121338,121528,121646,121741,121931,122015,122047,122215,122321,122427,122555,122850,123145,123336,123515,123631,123715,123948,124043,124434,124718,124803,125131,125238,125428,125714,125842,125925,130506,130739,130930,131047,131227,131406,131555,131650,131819,131914,132042,132601,132920,133215,133343,133511,133700,133851,134030,134158,134328,134458,134604,134806
21,MS2259-2,,115303,115525,115621,120021,120306,120425,120626,120818,120913,121136,121254,121422,121803,122153,122321,122354,122544,122605,122711,122806,123029,123230,123431,123515,123715,123821,123853,124010,124105,124211,124305,124400,124507,124624,124930,125036,,125355,,,,125417,130706,130919,,131450,131617,131712,131947,132159,132233,,133026,133215,133321,133511,133628,133828,133924,134103,134220,134350,134912,135303,135536,135715,135832,140044,140339,140625,140709,140830,141052,141211,141350
22,MW3430-2,,121411,121635,121825,122015,122142,122248,122343,122522,122649,122806,122901,123029,123409,123821,124021,124054,124211,124305,124518,124602,124803,125058,125311,125344,125513,125703,125747,125903,130009,130103,130158,130243,130349,130455,130814,130930,131153,131300,131417,131511,131830,132009,132349,132550,132656,133015,133132,133332,133617,133806,133851,134350,134648,134839,134933,135039,135145,135325,135430,135547,135632,135810,140317,140614,140808,140935,141125,141244,141423,141540,141731,141920,142121,142248,142449
23,MW2856-2,,123219,123336,123515,123620,123915,124149,124255,124423,124529,124814,124941,125036,125417,125809,125914,125958,130114,130147,130338,130422,130655,130908,131047,131120,131249,131417,131501,131606,131712,131819,132009,132031,132126,132233,132517,132645,132836,132942,133059,133132,133321,133427,133902,134136,134209,134509,134648,134839,134944,135050,135123,135536,135810,135949,140055,140244,140414,140614,140720,140902,140957,141114,141551,141920,142237,142343,142500,142700,142901,143017,143206,143334,143512,143629,143735
24,MX1084-1,,125428,125703,125914,130031,130400,130600,130750,131003,131227,131511,131639,131757,132159,132623,132803,132847,133037,133204,133343,133438,133639,133902,134052,134136,134317,134509,134553,134721,134828,135017,135156,135252,135408,135525,135821,140011,140200,140350,140519,140552,140819,140913,141306,141529,141647,142004,142121,142226,142500,142627,142711,143239,143545,143735,143840,144029,144145,144451,144557,144713,144810,144937,145506,145833,150109,150247,150331,150500,150628,150807,151007,151113,151314,151421,151516
25,MW2390-3,,131344,131522,131735,131947,132305,132349,132601,132931,133037,133237,133321,133448,133828,134233,134435,134509,134648,134733,134922,135017,135156,135419,135621,135715,135843,140011,140106,140211,140255,140436,140636,140709,140733,140913,141244,141412,141529,141636,141814,141909,142237,142416,142839,143101,143155,143534,143724,143902,144145,144302,144356,144948,145316,145528,145655,145906,150024,150320,150449,150650,150745,150945,151527,151953,152259,152404,152544,152819,153009,153221,153443,153633,153906,154034,154150
26,MW5645-3,132920,135208,135408,135632,135854,140139,140414,140614,140744,140935,141136,141244,141401,141825,142248,142416,142511,142616,142722,142912,143006,143217,143439,143640,143702,143851,144018,144102,144313,144356,144535,144640,144713,144821,144926,145306,145433,145600,145706,145833,145906,150247,150342,150901,151113,151358,151634,151824,152004,152237,152438,152511,153020,153338,153516,153611,153717,153822,154056,154150,154317,154350,154551,155035,155403,155531,155647,155804,155931,160131,160331,160531,160649,160840,161007,161124
27,MW3496-3,,133248,133511,133722,134052,134328,134615,134755,135028,135156,135346,135419,135621,140022,140458,140648,140733,140830,140924,141103,141200,141401,141603,141804,141909,142048,142321,142438,142638,142744,142839,142944,143017,143144,143301,143607,143735,144007,144134,144324,144440,144747,144854,145327,145506,145706,150013,150141,150320,150617,150745,150839,151432,151707,151942,152110,152248,152404,152628,152745,152936,153041,153243,153811,154150,154424,154540,154740,154919,155035,155225,155425,155531,155826,155942,160203
28,MW3974-0,141244,141401,141657,141847,142026,142427,,142901,143123,143334,143545,143735,143924,144313,144702,,145010,145116,,145444,145528,,150013,150203,150236,,150639,,150923,151018,151146,151410,151421,151454,151623,151931,152037,152343,152511,152947,153454,153844,153950,154446,154635,154740,155108,155236,155403,155625,155815,155847,160415,160649,160840,161018,161158,161336,161526,161632,161800,161854,162054,162635,163025,163331,163458,163553,163818,164052,164114,164242,164422,,,164823
29,MS2259-3,143028,143239,143512,143746,143945,144240,144407,144629,144854,144926,145211,145306,145422,145844,150258,150449,,,150807,150934,151029,151230,151505,151751,151846,152037,152154,152259,152606,152701,152841,153103,153147,153305,153410,153728,153822,154056,154150,154624,155709,160025,160131,160649,160902,160946,161420,161610,161800,162233,162424,162518,163047,163352,163531,163701,163841,163957,164147,164242,164359,,164600,165118,,,,,,,,,,,,
30,MW2856-3,145211,151516,151751,152015,152248,152617,152830,153020,153305,153410,153633,153749,153928,154435,154941,155119,155214,155330,155458,155647,155753,155931,160225,160458,160542,160755,160923,161136,161336,161431,161621,161749,161832,161949,162127,162445,162814,163003,163130,163639,164052,164337,164505,164907,165118,165258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,MW3430-3,,145455,145800,150130,150320,150617,150712,151040,151358,151729,151953,152121,152215,152723,153125,153349,153410,153600,153706,153855,153939,154129,154350,154602,154657,154908,155046,155203,155414,155541,155720,155858,155931,160109,160225,160531,160710,160946,161103,161843,162244,162624,162740,162847,163141,163331,163628,163745,164019,164444,164644,164749,165236,,,,,,,,,,,,,,,,,,,,,,,
32,MW3053-2,,153822,154045,154212,154424,154624,154708,154908,155152,155308,155509,155709,155837,160258,160710,160902,161007,161124,161209,161409,161526,161749,162011,162221,162317,162529,162718,162803,162952,163047,163214,163257,163341,163436,163605,163913,164114,164444,164600,165001,165414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,MX1084-2,,155942,160131,160331,160542,160851,161103,161230,161515,161716,161927,162054,162233,162646,163119,163331,163404,163531,163650,163913,164030,164304,164538,164749,164812,164950,165118,165236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,MW2390-4,,161821,162011,162244,162445,162836,163036,163214,163331,163447,163639,163734,163913,164326,164738,164928,165012,165118,165236,165414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,MW3496-4,,163701,163852,164125,164231,164622,164705,164834,165151,165308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
