,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
29,MX4338-2,101041,101600,101844,101906,102025,102214,102342,102425,102553,102659,103050,103608,103702,103757,103957,104042,104158,104316,104400,104444,104601,104857,105003,105141,105236,105403,105426,105616,105711,110030,110233,110402,110836,111003,111238,111405,111511,111555,111755,111839,111934,112339,112457,112803,113047,113141,113415,113744,113900,114038
30,MX4598-0,,,,,101136,101327,101517,101600,101822,102025,102247,102911,103017,103145,103302,103418,103557,103757,103840,103957,104114,104455,104622,,104952,105108,105141,105415,105531,105733,105935,110041,110424,110613,110836,111014,111120,111216,111416,111511,111606,112007,112158,112552,112909,113109,113426,113755,113944,114122
31,MX4365-2,,102331,102637,102720,102827,103039,103156,103302,103451,103652,104114,104728,104824,104929,105057,105203,105352,105458,105542,105649,105806,110125,110255,110424,110540,110646,110741,111025,111120,111343,111511,111806,112103,112306,112541,112658,112814,112941,113109,113225,113320,113733,113933,114228,114712,114818,115145,115533,115640,115808
32,MX4383-2,103017,103429,103757,103851,104031,104232,104338,104422,104633,104918,105331,110019,110136,110338,110530,110657,110836,111120,111216,111343,111449,111806,111934,112136,112306,112446,112530,112709,112825,113109,113320,113459,113849,113954,114217,114406,114501,114618,114756,115006,115101,115522,115724,120106,120414,120604,120733,121114,121243,121411
33,MX4458-2,,104400,104717,104813,104940,105141,105331,105447,105638,105755,110209,110814,110931,111047,111216,111310,111500,111649,111744,111912,112041,112425,112552,112742,112858,113025,113058,113247,113404,113615,113806,113954,114312,114523,114756,114912,115018,115101,115250,115439,115533,115946,120128,120509,120733,120818,121052,121506,121635,121816
34,MX4388-2,105447,105711,110008,110136,110306,110519,110708,110836,111036,111227,111628,112244,112350,112508,112658,112814,112941,113141,113247,113415,113542,113900,114111,114250,114406,114545,114618,114850,114956,115112,115344,115500,115841,120032,120255,120425,120542,120659,120829,121008,121114,121550,121732,121944,122357,122503,122808,123303,123420,123547
35,MX4604-1,110836,,,,,,,,,,,,,,,,,,,,,,,,120317,,,,,120436,120626,,121147,121327,121624,121743,121849,121955,122208,122251,122346,122808,122936,123208,,123759,124021,124424,124551,124802
36,MX4535-3,112030,112233,112614,112658,112825,113036,113215,113320,113509,113710,114111,114850,115006,115145,115311,115439,115640,115808,115914,120021,120139,120520,120648,120902,121030,121209,121305,121517,121709,121816,122040,122251,122702,122830,123103,123219,123336,123442,123642,123810,123853,124349,124540,124846,125227,125322,125545,130021,130159,130400
37,MX3651-3,113236,113520,113720,113806,113933,114239,114344,114501,114639,114756,115134,115713,115819,115936,120044,120139,120317,120520,120615,120648,120818,121136,121305,121517,121635,121805,121911,122135,122251,122441,122619,122757,123147,123358,123642,123820,123915,124032,124221,124327,124412,124813,125003,125300,125557,125809,130105,130444,130600,130717
38,MS1953-3,114111,114629,114945,115018,115145,115500,115651,115757,115958,120139,120402,121008,121136,121327,121517,121635,121838,122029,122135,122240,122408,122735,123030,123241,123358,123547,123620,123904,124021,124148,124338,124540,124835,125047,125311,125439,125557,125703,125915,130054,130137,130622,130802,131131,131512,131629,131830,132159,132327,132446
39,MX4598-1,114155,,121041,121209,121243,121539,121709,121805,122007,122219,122641,123336,123504,123642,123820,123937,124159,124338,124434,124529,124657,125025,125205,,125557,125725,125809,130021,130148,130305,130600,130814,131249,131501,131746,131958,132126,132210,132402,132519,132625,133050,133251,133608,133948,134033,134245,134553,134721,134901
40,MX4021-3,,115607,115946,120008,120055,120339,120520,120553,120733,120957,121411,122007,122124,122251,122419,122535,122830,122936,123030,123158,123325,123653,123759,124009,124116,124221,124255,124602,124708,,125153,125322,125619,125809,130043,130232,130411,130455,130622,130814,130919,131322,131450,131746,132020,132126,132327,132839,132956,133207
41,MX4041-3,,121657,122029,122113,122146,122503,122702,122830,123008,123241,123653,124243,124400,124529,124719,124813,124952,125216,125300,125428,125545,125853,130105,130305,130411,130538,130611,130814,130919,131153,131334,131450,131746,131852,132137,132327,132435,132603,132755,132901,132934,133346,133524,133820,134117,134339,134553,135007,135156,135409
42,MX4159-3,122546,122830,123136,123147,123325,123620,123759,123853,124054,124306,124729,125344,125501,125641,125842,125926,130126,130316,130422,130538,130707,131036,131205,131417,131534,131713,131757,132148,132244,132659,132901,133050,133418,133535,133809,134020,134128,134245,134413,134531,134648,135123,135314,135704,140044,140150,140416,140808,140946,141149
43,MX4338-3,123653,,124054,124148,124210,124400,124507,124613,124751,124930,125322,125959,130105,130221,130327,130506,130633,130739,130836,130919,131025,131311,131450,131556,131713,131914,132020,132603,132710,,133207,133313,133608,133736,133958,134106,134212,134256,134446,134542,134637,135051,135303,135653,135905,140106,140320,140755,140924,141030
44,MX4365-3,,124846,125153,125238,125406,125714,125904,130010,130148,130400,130750,131428,131545,131713,131903,132009,132159,132402,132446,132614,132744,133123,133324,133524,133652,133820,133915,134128,134234,134520,134721,134945,135252,135430,135642,135810,135927,140033,140150,140331,140405,140819,140957,141328,141803,141909,142142,142522,142701,142841
45,MX4388-3,,125842,130232,130316,130433,130739,130930,131036,131238,131417,131830,132614,132733,132901,133145,133251,133502,133652,133747,133915,134033,134424,134553,134817,134934,135101,135134,135347,135503,135620,135905,140011,140405,140532,140755,140957,141149,141317,141518,141658,141742,142225,142449,142946,143400,143506,143731,144237,144439,144629
46,MX4604-2,130655,,,,131407,131534,131640,131713,131925,132244,132647,133251,133356,133524,133714,133831,134009,134234,134339,134446,134615,134945,135112,,135430,135610,135715,140055,140236,140438,140744,140808,141200,141455,141731,141920,142036,142204,142438,142533,142606,143041,143306,143602,144058,144215,144500,145030,145253,145420
47,MX4458-3,,131925,132327,132457,132541,132828,133028,133134,133335,133641,134055,134850,135018,135156,135336,135503,135704,135916,140011,140139,140247,140627,140744,140913,141019,141136,141233,141455,141614,142026,142247,142416,142745,142946,143221,143349,143506,143550,143815,143920,144014,144439,144629,144841,145125,145336,145715,150138,150255,150413
48,MX4535-4,132647,132806,133050,133156,133229,133524,133725,133831,134033,134339,134721,135336,135503,135642,135843,140000,140212,140500,140543,140710,140841,141149,141306,141518,141614,141803,141909,142225,142405,142555,142819,142936,143327,143528,143815,144014,144153,144417,144629,144756,144936,145504,145726,150255,150744,150828,151135,151612,151741,151931
49,MP5813-0,,,,,,,,,,,,,,,,,,,,,,,,,135905,,,,,140000,140212,140405,140744,140924,141149,141306,141412,141551,141709,141836,132806,142354,142606,143030,143411,143624,143920,144417,144618,144745
50,MX3651-4,133524,134009,134435,134553,134626,134934,135123,135219,135419,135726,135949,140605,140733,140903,141052,141125,141412,141614,141709,141825,141953,142321,142544,142712,142830,142957,143030,143306,143411,143602,143826,143920,144310,144450,144723,144903,145008,145158,145359,145515,145610,150054,150317,150721,151051,151303,151623,152123,152240,152409
51,MS1953-4,134721,134945,135325,135430,135503,135810,140011,140118,140320,140543,140755,141518,141636,141752,141920,142026,142225,142354,142449,142555,142723,143030,143210,143411,143539,143720,143826,144321,144522,144745,144925,145125,145537,145748,150211,150424,150615,150733,150912,151051,151219,151803,152039,152559,153011,153222,153539,153952,154142,154354
52,MX4021-4,,140224,140510,140638,140733,141019,141233,141328,141551,141814,142225,142946,143103,143327,143422,143506,143742,143909,144003,144058,144215,144511,144629,144852,145008,145147,145231,145621,145726,150116,150424,150615,150956,151102,151348,151538,151708,151836,152017,152207,152303,152748,152937,153233,153635,153825,154120,154511,154649,154839
53,MX4598-2,,141636,141909,142026,142131,142427,142628,142734,142946,143255,143647,144354,144702,144808,145030,145125,145410,145559,145653,145748,145937,150317,150446,,150744,150912,151219,151623,151803,151931,152134,152303,152621,152748,153021,153233,153411,153550,153752,153858,153942,154416,154616,155018,155430,155609,155905,160327,160443,160644
54,MX4041-4,,142511,142852,142946,143114,143506,143658,143931,144153,144500,144936,145704,145821,145959,150138,150306,150520,150828,150945,151040,151157,151538,151741,152101,152240,152854,153200,153720,153825,154058,154310,154500,154901,155029,155303,155642,155759,155959,160138,160305,160421,160844,161140,161614,161956,162157,162347,162749,162906,163056
55,MX4159-4,142852,143433,143636,143753,143836,144120,144215,144343,144511,144756,145136,150116,150244,150531,150721,150901,151102,151241,151348,151443,151600,151920,152039,152218,152357,152926,153233,153720,153836,154204,154405,154511,154923,155208,155810,160010,160127,160349,160717,160822,160855,161246,161508,161838,162157,162421,162705,163129,163246,163425
56,MP6031-0,,,,,,,,,,,,,,,,,,,,,,,,,150446,,,,,150542,150806,151007,151252,151634,151909,152101,152218,152335,152548,152748,143327,153349,153602,153847,154259,154354,154700,155050,155219,155336
57,MX4338-4,144142,144428,144819,144958,145030,145410,145559,145715,145937,150149,150542,151314,151527,151646,151942,152156,152537,152715,152759,152916,153032,153422,153602,153803,154015,154511,155503,160010,160138,,160749,160939,161319,161436,161912,162157,162432,162716,162906,163034,163107,163520,163712,164126,,,,,,
58,MX4365-4,,145348,145737,145843,145927,150222,150458,150604,150755,150956,151421,152101,152218,152357,152548,152704,153106,153255,153349,153506,153624,153931,154110,154354,154511,155241,155959,160305,160400,160706,161002,161118,161447,161625,162051,162526,163342,163639,163852,164042,164137,,,,,,,,,
59,MX4383-3,150233,150458,150839,150923,151102,151326,151527,151657,151836,152028,152453,153233,153349,153539,153647,153731,154003,154215,154310,154416,154533,154850,154956,155112,155357,160138,160527,160800,160906,161013,161140,161352,161614,161806,162252,162632,163509,163734,163947,164115,164148,,,,,,,,,
60,MX4458-4,151040,151454,151825,151953,152145,152632,152759,152926,153138,153338,153720,154500,154627,154806,155018,155134,155357,155525,155631,155726,155915,160305,160443,160706,160844,161647,162007,162336,162537,162812,163056,163213,163531,163701,164115,164328,,,,,,,,,,,,,,
61,MX4388-4,151314,151612,151825,151920,152004,152251,152420,152515,152704,152843,153317,153952,154120,154310,154438,154555,154839,155123,155219,155336,155441,155748,155915,160054,160200,160727,161341,161709,161816,162208,162443,162705,163034,163308,163723,164030,164328,,,,,,,,,,,,,
62,MX4535-5,152937,153317,153539,153647,153742,154003,154110,154215,154438,154605,154956,155631,155759,160021,160221,160338,160611,160811,160917,161035,161202,161519,161636,161901,161944,162421,163023,163342,163458,163712,163903,164115,,,,,,,,,,,,,,,,,,
63,MX4604-3,154215,,,155039,155050,155514,155642,155831,160138,160254,160655,161341,161508,161827,161923,162102,162314,162515,162610,162716,162906,163308,163447,,163852,164103,,,,,,,,,,,,,,,,,,,,,,,,
64,MX3651-5,155842,160221,160633,160717,160811,161002,161129,161224,161436,161658,162124,162727,162844,163001,163129,163224,163403,163617,163701,163829,163947,164339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,MS1953-5,160855,161213,161530,161647,161744,161956,162208,162303,162537,162928,163403,163914,164030,164210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,MP6031-1,161647,161850,162146,162252,162336,162610,162643,162738,163001,163151,163617,164403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,MX4021-5,,162643,163012,163107,163151,163542,163723,163852,164052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,MX4041-5,163319,163745,164115,164255,164403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
