,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
20,MW5898-0,123205,100227,100416,100459,100543,100615,100648,100720,100806,100912,101028,101144,101416,101615,101931,102131,102352,102457,102635,102918,102951,103045,103150,103308,103414,103457,103932,,,132429,132617,132755,133027,133521,133616,133659,134005
21,MZ3987-1,101133,101227,101354,101437,101459,101532,101615,101648,101720,101826,101920,102152,102320,102508,102824,102857,103129,103224,103330,103551,103635,103730,103835,103954,104100,104132,104617,,,110039,110157,110335,110420,110653,110758,110936,111149
22,MZ3978-1,102613,102740,102929,103024,103107,103202,103224,103257,103319,103508,103613,103835,104121,104238,104606,104735,105007,105101,105228,105459,105605,105659,105806,105923,110050,110136,110558,,,112209,112349,112600,112633,112855,112949,113116,113255
23,MZ3956-2,103435,103540,103646,103730,103741,103824,103846,103921,104005,104100,104154,104322,104511,104617,104902,104945,105155,105250,105355,105616,105721,105806,105945,110050,110241,110314,110758,,,112244,112444,112611,112855,113054,113221,113339,113708
24,MW5943-0,104913,105206,105311,105344,105416,105510,105543,105616,105648,105817,105934,110050,110230,110357,110809,110958,111255,111411,111611,111926,112020,112115,112232,112349,112528,112600,113043,,,114541,114708,114941,115130,115341,115447,115603,115952
25,MZ4072-2,105828,110007,110125,110146,110230,110303,110324,110357,110504,110620,110758,110936,111127,111306,111643,111726,111948,112031,112244,112433,112528,112622,112738,112906,113032,113116,113550,,,115152,115414,115603,115825,120035,120130,120330,120709
26,MZ4228-2,110758,110947,111127,111211,111255,111328,111411,111506,111527,111654,111759,112010,112232,112316,112644,112833,113116,113210,113412,113730,113847,113931,114057,114236,114341,114414,114858,,,120447,120648,120923,121051,121324,121418,121502,121819
27,MW5966-0,111904,113255,113422,113517,113539,113636,113647,113741,113858,114014,114119,114257,114436,114624,114930,115108,115330,115436,115625,115941,120046,120141,120308,120447,120615,120659,121112,,,122649,122816,123016,123259,123701,123755,123901,124322
28,MP6392-0,,,112338,112411,112433,112517,112549,112622,112655,112800,112906,113054,113317,113506,113847,114003,114236,114341,114519,114836,114941,115025,115214,115352,115530,115636,120108,,,121652,121819,121946,122051,122250,122355,122554,123016
29,MS4914-0,113550,115025,115152,115224,115246,115319,115352,115436,115519,115625,115741,120014,120225,120403,120659,120755,121018,121112,121241,121502,121545,121639,121757,121946,122124,122156,122649,,,124249,124501,124902,125029,125208,125408,125535,125757
30,MX1197-0,113836,115647,115803,115825,115857,115919,115941,120024,120057,120257,120352,120520,120709,120807,121156,121324,121606,121703,121841,122102,122156,122250,122417,122533,122711,122755,123226,,,124830,124935,125146,125241,125502,125619,125808,130357
31,MX1067-2,,114130,114308,114352,114425,114457,114519,114603,114635,114814,114908,115108,115341,115458,115803,115846,120057,120236,120436,120733,120840,120946,121134,121302,121418,121451,121924,,,123712,123933,124144,124322,124618,124746,124924,125124
32,MZ3556-2,115857,120141,120330,120414,120458,120520,120604,120648,120733,120902,121018,121134,121418,121534,121852,122040,122333,122417,122649,123038,123132,123216,123342,123510,123650,123745,124216,,,125757,130019,130135,130419,130652,130808,130913,131429
33,MZ3825-2,120733,120913,121018,121112,121134,121219,121302,121346,121418,121534,121652,121852,122051,122301,122722,122827,123100,123226,123332,123628,123723,123817,123955,124155,124322,124344,124819,,,130630,130830,131124,131251,131523,131607,131713,132113
34,MP6422-0,,,122711,122744,122806,122849,122911,122955,123027,123216,123332,123543,123723,123806,124122,124322,124607,124723,124913,125113,125208,125302,125440,125630,125735,125819,130325,,,131946,132135,132323,132534,132628,132828,133059,133320
35,MZ3559-2,123605,123828,123944,124028,124100,124133,124155,124322,124355,124556,124651,124841,125051,125208,125513,125630,125852,125946,130156,130535,130652,130746,130902,131051,131229,131345,131830,,,133710,133911,134143,134237,134438,134605,134828,135216
36,MZ3740-2,124746,124946,125051,125135,125157,125251,125313,125502,125535,125735,125841,130113,130325,130441,130808,130935,131218,131451,131640,132146,132251,132345,132512,132639,132733,132806,133237,,,135005,135404,135531,135648,135955,140101,140239,140618
37,MZ3734-2,125924,130102,130230,130325,130357,130430,130503,130608,130641,130841,131008,131146,131345,131451,131819,132030,132312,132512,132744,133132,133259,133404,133532,133649,133816,133911,134342,,,140145,140355,140546,140808,141018,141113,141356,141533
38,MZ4089-0,130902,131008,131207,131302,131407,131451,131513,131545,131640,131903,132008,132218,132439,132700,133005,133154,133616,133805,134027,134511,134627,134755,134954,135132,135248,135321,135817,,,141650,141933,142154,142354,142637,142817,143048,143543
39,MZ3987-2,131757,132052,132157,132251,132302,132334,132356,132429,132512,132617,132711,132922,133110,133205,133532,133733,134005,134143,134342,134649,134828,134933,135110,135216,135353,135415,135911,,,141827,142100,142216,142415,142647,142827,,143606
40,MZ3978-2,132922,133143,133353,133447,133511,133554,133649,133733,133805,133943,134048,,134438,134605,134900,135038,135310,135437,135648,140050,140206,140239,140440,140607,140712,140756,141251,,,143226,143438,143606,143734,143956,144134,144229,144501
41,MZ3956-3,134059,134320,134449,134532,134554,134627,134649,134722,134755,134922,135016,135154,135332,135459,135755,135955,140228,140355,140557,141007,141051,141156,141345,141501,141639,141711,142154,,,144101,144301,144407,144629,144913,145008,145051,145441
42,MW5943-1,134722,134849,135027,135143,135205,135248,135332,135415,135448,135709,135806,135944,140145,140250,140546,140723,140946,141113,141240,141555,141722,141827,141954,142143,142321,142415,142838,,,144734,145008,145219,145514,145914,150030,150136,150513
43,MP6392-1,135426,135542,135720,135828,135850,135944,140006,140050,140134,140239,140345,140451,140712,140902,141156,141501,141722,141922,142205,142531,142637,142733,142932,143121,143237,143321,143745,,,145535,145819,150030,150208,150419,150535,150642,150852
44,MZ4072-3,140829,141051,141207,141251,141334,141407,141439,141522,141555,141744,141900,142049,,142437,142744,142954,143237,143343,143459,143934,144123,144229,144334,144501,144618,144639,145124,,,150936,151157,151429,151524,151808,151913,152018,152620
45,MW5966-1,141051,142016,142205,142321,142415,142448,142542,142626,142733,142954,143048,143226,143438,143554,143901,144101,144356,144523,144745,145113,145230,145252,145430,145630,145757,145830,150313,,,152102,152313,152442,152631,152957,153113,153303,153651
46,MZ4228-3,142237,142520,142647,142720,142744,142827,142849,142932,143005,143110,143204,143405,143532,143712,144050,144250,144512,144629,144902,145252,145358,145524,145619,145819,145947,150030,150535,,,152547,152715,152831,153008,153135,153251,153335,153829
47,MX1067-3,142911,143132,143248,143321,143343,143416,143438,143510,143543,143722,143839,144039,144250,144501,144840,145029,145302,145452,145713,150114,150157,150302,150513,150715,150903,150957,151429,,,153303,153545,153629,153829,154208,154303,154419,154935
48,MS4914-1,143521,143554,143712,143745,143756,143850,143912,143945,144028,144334,144450,144607,144807,144851,145156,145358,145630,145841,150030,150324,150419,150525,150631,150809,151019,151052,151534,,,153524,153829,154030,154219,154524,154630,154819,155124
49,MX1197-1,,144250,144407,144439,144534,144556,144618,144650,144734,145008,145102,145230,145430,145546,145903,150125,150407,150535,150704,151135,151324,151429,151630,151819,151957,152113,152609,,,154357,154713,154830,155041,155450,155628,155900,160248
50,MZ3825-3,145524,145747,145914,150009,150030,150125,150157,150241,150335,150535,150653,150841,151103,151241,151546,151808,152102,152219,152420,152758,152914,153019,153208,153357,153513,153545,154030,,,155943,160310,160447,160636,160807,160956,161208,161746
51,MZ3556-3,150419,150452,150631,150704,150736,150820,150841,150925,150957,151219,151324,151502,151746,151913,152219,152357,152642,152736,152936,153324,153418,153451,153651,153903,154052,154136,154608,,,160404,160636,160850,161124,161502,161629,161808,162135
52,MP6422-1,,,,,,,,,,,,,,,150852,151041,151324,151408,151630,152007,152040,152134,152241,152526,152642,152747,153229,,,155334,155512,155639,155911,160132,160320,160426,160744
53,MZ3740-3,152547,152947,153124,153240,153303,153357,153451,153545,153640,153935,154041,,154408,154503,154935,155208,155439,155512,155806,160204,160259,160331,160520,160721,160901,160956,161408,,,163514,163745,163955,164113,164514,164631,164831,
54,MZ3559-3,153240,153701,153850,153957,154030,154114,154147,154230,154303,154935,155041,155219,155418,155639,155943,160132,160415,160509,160733,161230,161346,161451,161640,161852,162030,162103,162535,,,164452,164736,164947,,,,,
55,MW5898-1,153817,154651,154841,154957,155041,155157,155219,155324,155827,160248,160353,160604,160850,161102,161441,161618,162230,162408,162714,163031,163136,163231,163409,163514,163651,163713,164230,,,,,,,,,,
56,MZ3734-3,160934,161102,161230,161313,161335,161419,161535,161629,161713,162041,162157,162430,162652,162831,163136,163441,163934,164124,164302,164841,164936,165019,,,,,,,,,,,,,,,
57,MZ3987-3,161251,161808,161946,162103,162125,162230,162252,162346,162535,162842,162958,163209,163358,163420,163734,163850,164135,164240,164430,164841,164936,,,,,,,,,,,,,,,,
58,MZ3978-3,162430,162914,163104,163209,163231,163314,163336,163420,163503,163839,163934,164157,164346,164430,164736,164947,,,,,,,,,,,,,,,,,,,,,
59,MZ3956-4,163209,163303,163452,163546,163619,163651,163734,163818,163934,164124,164230,164356,164631,164736,,,,,,,,,,,,,,,,,,,,,,,
60,MP6359-0,163955,164102,164251,164346,164430,164514,164536,164631,164736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,MR7627-0,164419,164536,164714,164758,164820,164852,164914,164958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,MW5943-2,164430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
