,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
32,AA7488-2,113155,113239,113441,113829,114124,114324,114525,114619,115536,115631,,120009,120052,120241,120335,120516,120715,120822,120916,121032,121350,121549
33,AA7149-2,,114346,114758,115115,115514,115831,120146,120421,121644,121717,122003,122058,122214,122437,122532,122700,122807,122934,123039,123249,123523,123734
34,AA7214-2,,115525,115842,120125,120526,120811,121116,121222,122342,122437,,122723,122818,123006,123111,123216,123311,123417,123512,123640,123901,123955
35,AA7195-2,120726,,121444,121845,122047,,,,124029,124113,124313,124429,124535,124745,124850,125006,125206,125311,125437,125532,125755,125901
36,AA7536-2,122152,122649,123050,123300,123651,124102,124146,124945,125955,130050,,130439,130606,130734,130841,130935,131113,131218,131302,131409,131642,131820
37,AA7522-2,123501,123818,124135,124535,124934,125321,125543,125901,131229,131313,,131726,131820,132031,132303,132419,132535,132650,132807,133050,133314,133452
38,AA7322-2,124513,124756,124934,125249,125521,125723,125912,130101,131240,131335,,131715,131810,132042,132303,132419,132535,132650,132734,132851,133112,133219
39,AA7706-3,125934,130217,130522,,131251,131505,131653,131947,133112,133208,133419,133546,133703,133924,134030,134231,134337,134453,134550,134739,134950,135150
40,MW4705-3,130638,131527,131853,132325,132712,132934,133219,133514,134611,134717,134950,135200,135319,135457,135700,135914,140050,140215,140331,140418,140700,140839
41,AA6952-3,,,133503,133852,134252,134623,134801,135319,140418,140501,140734,140936,141031,141250,141355,141559,141707,141835,141941,142111,142344,142537
42,AA7488-3,,,134241,,134811,134939,135200,135518,140617,140700,,141151,141250,141443,141548,141751,141954,142111,142205,142322,142537,142655
43,AA7149-3,134315,134623,134823,135106,135518,135807,140146,140512,141644,141751,142016,142227,142322,142559,142717,143106,143255,143411,143506,143603,143838,143954
44,AA7214-3,135745,135850,140135,140451,140829,140958,141311,141655,142800,142833,143033,143255,143328,143528,143805,144039,144217,144333,144419,144535,144751,144910
45,AA7195-3,,,141740,142005,142355,,142854,143044,144249,144408,144608,144814,144910,145016,145143,145354,145531,145625,,150022,150308,150509
46,AA7536-3,,142916,143349,143827,144502,,144932,145405,150351,150448,,150916,151022,151228,151347,151547,151738,151855,152014,152247,152437,152543
47,AA7522-3,,144006,144652,145016,145520,145710,150011,150149,151357,151441,,151855,151940,152152,152320,152510,152607,152715,152821,153010,153247,153358
48,AA7706-4,145249,145757,150022,,150905,151106,151336,151706,152759,152853,153117,153258,153347,153503,153609,153726,153820,153939,154033,154138,154341,154446
49,MW4705-4,150651,150831,151620,152036,152426,152618,152915,153203,154319,154352,154626,154809,154852,155136,155258,155417,155606,155723,155839,160011,160247,160458
50,AA7248-2,151430,151632,151906,152130,152618,152949,153054,153236,154319,154403,,154809,154903,155136,155258,155427,155606,155701,155829,160011,160247,160458
51,AA6952-4,,152130,152437,152642,153258,,,154033,155114,155209,,155533,155617,155745,155829,155934,160051,160156,160236,160352,160636,160754
52,AA7530-3,,152642,153225,,154110,154245,154615,154936,160051,160123,160331,160509,160604,160830,160936,161043,161200,161340,161427,161508,161741,161937
53,AA7488-4,153225,153347,153737,154138,154519,154626,154947,155322,160414,160509,,160743,160830,161021,161105,161211,161340,161415,161508,161647,161848,161959
54,AA7149-4,,,154542,154842,155245,155501,155923,160101,161246,161329,161519,161708,161802,161959,162058,162234,162332,162442,162548,162803,163031,163152
55,MW5191-0,155158,155333,155617,155934,160447,160709,160925,161054,162058,162126,,162453,162621,162728,162841,163020,163130,163247,163341,163539,163822,164033
56,AA7214-4,,160134,160425,160819,161329,161457,161837,162022,162958,163053,163247,163613,163702,163833,163928,164022,164218,164323,164439,164639,164936,165132
57,AA7367-0,160425,160553,160936,161235,161837,162138,162432,162621,163624,163702,163916,164121,164229,164418,164512,164628,164732,164841,164936,165026,165249,165405
58,AA7195-4,161824,162058,162332,162655,163225,,163800,163939,164936,165015,,,,165710,165819,165902,170026,170137,170220,170347,170609,170758
59,AA7536-4,,162223,163104,163506,164229,,,164841,165924,170015,,170358,170431,170620,170714,170903,171052,171157,171251,171346,171641,171843
60,AA7322-3,,163713,163916,164501,165015,165249,165659,165829,170758,170831,,171218,171302,171408,171514,171547,171748,171904,171959,172150,172413,172541
61,AA7522-4,164156,164335,164714,165059,165521,165637,165913,170209,171218,171313,,171703,171759,171915,172012,172117,172256,172403,172457,172552,172847,173003
62,AA7101-2,165110,165553,165756,170003,170536,170820,171408,171609,172657,172741,173014,173141,173247,173436,173542,173637,173839,173945,174101,174344,174556,174724
63,AA7706-5,165840,170220,170536,170852,171135,171357,171821,171948,172847,172919,173058,173236,173320,173447,173553,173700,173839,173956,174112,174156,174418,174607
64,MW4705-5,171030,171208,171630,172012,172307,172435,172941,173120,174206,174250,174501,174639,174746,174946,175052,175230,175419,175535,175703,175757,180041,180241
65,AA7248-3,171536,,172150,172446,172941,,173520,173828,174957,175030,175303,175419,175451,175652,175819,180008,180125,180230,180346,180545,180757,180924
66,AA6952-5,172128,172446,172719,172941,173436,173700,174101,174250,175441,175513,,,,180041,180136,180324,180440,180830,180924,181146,181346,181441
67,AA7530-4,172752,173247,173509,,174123,174344,174701,175019,180052,180146,180346,180534,180639,180808,180913,181029,181146,181251,181346,181546,181909,182041
68,AA7488-5,173637,174134,174534,,175303,175546,175841,180136,181251,181335,,181654,181727,181921,182028,182211,182337,182444,182546,182800,183051,183233
69,AA7149-5,,175314,175630,175924,180125,180313,180607,180902,182052,182200,182337,182455,182534,182703,182812,182901,183040,183149,183305,183400,183649,183740
70,AA7214-5,,180545,180946,181346,181727,182052,182350,182642,183826,183920,184125,184324,184420,184605,184659,184825,184941,185052,185136,185347,185626,185737
71,AA7367-1,181346,181836,182041,182455,182839,183349,183717,183954,185157,185303,185442,185605,185648,190008,190103,190224,190351,190515,190621,190753,191021,191211
72,AA7195-5,182400,182522,183222,,183815,184136,184357,184605,185626,185712,185858,190031,190103,190224,190319,190501,190704,190818,190923,191010,191336,191441
73,AA7536-5,184031,184239,184431,184749,185250,185700,185801,190114,191223,191325,191559,191658,191803,192049,192156,192308,192435,192615,192720,192945,193255,193455
74,AA7322-4,184346,185506,185801,190114,190330,190621,190923,191235,192341,192424,192647,192818,192913,193211,193317,193433,193633,193810,193926,194148,194411,194643
75,AA7522-5,185724,190537,191106,191325,191709,191837,192247,192615,193738,193821,,194159,194232,194349,194444,194549,194716,194810,194904,194958,195230,195346
76,AA7101-3,191149,191837,192156,192424,192732,192935,193222,193538,194611,194643,194832,194937,195020,195230,195335,195430,195546,195641,195735,195946,200219,200346
77,AA7706-6,,193455,193759,194126,194316,194444,194748,195053,200208,200241,200440,200607,200701,200935,201018,201123,201333,201439,201544,201743,202004,202131
78,MW4705-6,195335,195451,195903,200241,200513,200639,200902,201134,202236,202331,202541,202657,202803,203025,203130,203248,203415,203553,203659,203814,204120,204320
79,AA7149-6,201500,201953,202236,202541,202814,203025,203415,203521,204530,204603,204740,204908,204951,205246,205351,205434,205528,205635,205729,205846,210119,210321
80,AA7214-6,203731,203942,204109,204436,204719,204835,205057,205213,210131,210214,,210500,210532,210659,210742,210847,210941,211046,211151,211340,211603,211720
81,AA7195-6,205918,210014,210427,210659,210952,211308,211508,,212530,212640,212829,212959,213100,213239,213339,213444,213651,213757,213853,213952,214239,214420
82,MW4705-7,212056,212245,212519,212947,213206,213433,213735,213918,214959,215116,215343,215500,215550,215738,215854,220010,220218,220351,220457,220610,220956,221123
83,AA7706-7,,,,212245,212519,212616,212902,213039,214014,214058,214239,214357,214431,214630,214706,214749,214927,215021,215126,215300,215500,215550
84,AA6952-6,,213941,214409,214619,214927,215311,215427,215539,220543,220610,220810,220956,221017,221134,221217,221322,221514,221637,221720,221858,222120,222316
85,AA7488-6,215821,220021,220250,,220821,221028,221217,221428,222516,222610,222757,222916,223021,223151,223236,223403,223603,223708,223751,223930,224224,224318
86,AA7149-7,,221440,221908,222109,222411,222631,222843,222938,223835,223930,224118,224224,224307,224521,224554,224649,224838,224955,225050,225239,225500,225554
87,AA7214-7,222927,223319,223741,224024,224340,224509,224733,224900,225722,225805,,230121,230216,230427,230511,230616,230805,230912,231028,231122,231333,231439
88,AA7195-7,,224922,225133,225344,225649,225932,230016,230132,231133,231228,231428,231556,231640,231819,231924,232020,232115,232221,232338,232612,232858,233436
89,AA7706-8,230132,230427,230722,231017,231228,231439,231724,231840,232836,232931,233120,233236,233331,233530,233625,,,,,,,
90,MW4705-8,,232020,232231,232645,232836,232931,233236,233353,,,,,,,,,,,,,,
91,AA6952-7,233058,,233530,,,,,,,,,,,,,,,,,,,
