,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS1044-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070147,070235,070257,070413,070717,070833,071042,071114,071231,071409
1,MS2243-0,,,,,,,,,,,,,,,070103,070213,070235,070350,070413,070540,070612,070800,070938,071159,071253,071348,071504,071630,071724,071850,071944,072017,072216,072226,072259,072414,072707,072837,072931,073058,073204,073331
2,MS2365-0,,,,,070103,070350,070551,070706,070854,070948,071114,071220,071348,071714,072100,072216,072259,072425,072541,072634,072656,072848,073047,073258,073352,073435,073551,073708,073813,074000,074054,074137,074337,074420,074504,074608,074923,075038,075319,075423,075539,075654
3,MS1903-0,,071337,071525,071735,071923,072248,072446,072613,072739,072848,073025,073141,073331,073740,074116,074241,074324,074442,074536,074651,074734,074923,075100,075351,075445,075528,075632,075737,075841,080040,080123,080228,080343,080405,080426,080552,080907,081022,081222,081326,081431,081629
4,MW5964-0,071337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,MS2095-0,071923,,073258,073414,073529,073917,074116,,074420,074504,074723,074817,074955,075330,075715,075903,075946,080112,080206,080354,080448,080635,080835,081106,081210,081305,081420,081535,081640,081901,082007,082101,082206,082238,082321,082510,082846,083012,083149,083306,083401,083549
6,MS1953-0,074442,074702,075017,075236,075330,075747,075903,080112,080311,080405,080531,080635,080719,081055,081453,081618,081712,081828,,082039,082123,082332,082543,082803,082856,082951,083106,083244,083327,083455,083549,083633,083748,083820,083853,084008,084345,084512,,084859,085014,085130
7,MS2025-0,,080415,080603,080824,081116,081525,081651,081828,081923,082007,082206,082310,082416,082803,083212,083350,083433,083549,083644,083810,083842,084008,084240,084512,084616,084659,084814,084931,085014,085140,085214,085308,085351,085424,085456,085600,085925,090112,090249,,090448,090646
8,MS1044-1,082101,084334,084616,084804,085014,085413,085550,085759,085914,085957,090134,090228,090322,090708,091055,091210,091253,091420,091503,091640,091712,091921,092130,092413,092507,092550,092705,092832,092914,093051,093145,093230,093441,093503,093535,093639,094004,094225,094402,094445,094600,094748
9,MR8583-0,082310,082532,082856,083127,083339,083737,083903,084019,084240,084323,084501,084605,084627,085004,085351,085539,085633,085759,085842,085957,090040,090217,090448,090657,090751,090835,090950,091127,091210,091337,091431,091503,091557,091629,091701,091806,092204,092319,092456,092705,092821,093019
10,MS2243-1,,090040,090145,090343,090531,090939,091055,091210,091337,091442,091701,091744,091921,092258,092644,092821,092853,093008,093051,093230,093313,093441,093701,093910,093953,094036,094140,094258,094351,094517,094611,094654,094748,094820,094842,094957,095323,095533,,095837,095920,100119
11,MS2365-1,091755,091827,092025,092236,092445,092821,093019,093145,093358,093452,093607,093650,093806,094140,094528,094705,094759,094903,094957,095112,095155,095355,095605,095752,095837,095920,100025,100140,100225,100351,100445,100518,100633,100655,100716,100821,101113,101220,101420,101535,101630,101713
12,MS1903-1,,093942,094225,094456,094820,095133,095240,095334,095439,095511,095709,095803,095941,100257,100644,100821,100853,101019,101102,101252,101324,101535,101735,101912,102017,102101,102207,102312,102417,102605,102637,102731,102859,102921,102942,103108,103423,103624,103750,103905,104010,104157
13,MS2095-1,,100108,100308,100518,100738,101156,101303,101420,101713,101807,102017,102144,102333,102731,103108,103235,103319,103434,103507,103646,103739,103938,104220,104443,104537,104631,104736,104903,105008,105218,105333,105427,105510,105532,105605,105720,110047,110213,110446,110601,110717,110916
14,MS1953-1,,104337,104642,104852,105102,105427,105521,105648,105837,105921,110130,110246,110351,110728,111114,111241,111324,111439,111606,111711,111806,111943,112235,112507,112601,112655,112811,112937,113030,113208,113312,113355,113449,113511,113532,113659,114016,114131,114329,114435,114550,114810
15,MS1044-2,105720,114413,114601,114748,114903,115301,115553,115657,115834,115906,120022,120116,120159,120526,120912,121027,121110,121247,121352,121550,121635,121823,122021,122303,122346,122440,122534,122659,122753,122921,123025,123119,123217,123250,123311,123459,123751,123939,124201,124305,124359,124433
16,MS2025-1,,110424,110644,111020,111241,111628,111722,111849,111954,112048,112203,112307,112351,112749,113135,113301,113355,113521,113605,113753,113837,114026,114235,114456,114601,114644,114820,114946,115051,115218,115322,115416,115510,115553,115708,115906,120314,120432,120641,120829,120955,121153
17,MR8583-1,,112518,112706,112926,113145,113449,113532,113627,113921,114004,114120,114214,114340,114644,115029,115156,115239,115405,115437,115625,115719,115856,120126,120348,120443,120526,120641,120746,120818,120934,121027,121132,121320,121403,121435,121550,121916,122115,122231,122335,122451,122649
18,MS2243-2,,120011,120126,120303,120558,120901,120955,121121,121518,121613,121823,121916,122010,122335,122732,122859,122953,123141,123217,123405,123448,123657,123928,124150,124244,124338,124454,124559,124642,124831,124935,125029,125112,125144,125311,125437,125740,125939,130126,130242,130337,130609
19,MS2365-2,,122932,123119,123311,123614,123918,124013,124117,,124433,124642,124736,124924,125239,125614,125729,125751,125928,130011,130159,130253,130641,130853,131102,131134,131229,131344,131459,131542,131742,131846,131940,132035,132118,132150,132305,132629,132744,132942,133058,133151,133446
20,MX1544-0,,125300,125553,125802,130159,130631,130758,130925,131145,131240,131438,131532,131720,132107,132453,132608,132701,132838,132953,133140,133226,133424,133707,133906,133959,134053,134209,134346,134429,134606,134700,134743,134849,134921,135059,135240,135637,135910,140025,140130,140246,140403
21,MS1953-2,125614,131710,131918,132139,132359,132733,132942,133119,,133413,133614,133707,133855,134242,134649,134838,134910,135110,135219,135418,135501,135720,135932,140214,140308,140403,140529,140655,140738,141009,141114,141222,141327,141400,141515,141652,142028,142143,142320,142426,142552,142718
22,MS2025-2,,133740,133855,134042,134303,134545,134806,134932,135334,135407,135637,135720,135825,140203,140551,140738,140821,140948,141020,141222,141338,141609,141818,142111,142205,142259,142404,142530,142635,142845,142939,143022,143137,143222,143254,143410,143735,143913,144100,144216,144321,144436
23,MR8583-2,,140036,140246,140424,140634,140948,141052,141157,141505,141620,141735,141829,141945,142342,142729,142856,142939,143105,143137,143316,143400,143641,143851,144111,144205,144248,144354,144447,144603,144729,144813,144907,145011,145105,145232,145349,145713,145923,,150250,150344,150533
24,MS1044-3,140435,142216,142426,142657,142824,143211,143443,143609,143756,143913,144100,144205,144310,144718,145116,145315,145410,145526,145620,145807,145902,150123,150355,150606,150721,150815,150932,151058,151142,151353,151446,151540,151646,151740,151845,152024,152339,152456,,152821,152937,153114
25,MS2243-3,,144017,144132,144310,144530,144845,145033,145210,145400,145504,145735,145840,150029,150355,150753,150910,151015,151153,151216,151414,151508,151729,152024,152245,152339,152424,,152633,152716,152843,152937,153020,153125,153208,153334,153522,153930,154151,154411,154526,154652,155017
26,MS2365-3,,150134,150407,150555,150710,151026,151131,151237,151436,151530,151719,151802,151928,152245,152633,152748,152821,152937,153031,153241,153313,153511,153710,153857,153940,154013,154118,154223,154255,154516,154559,154631,154757,154818,154913,155017,155353,155508,155657,155812,155905,160325
27,MS2095-2,151508,153836,154013,154255,154559,154956,155154,155321,155519,155551,155750,155844,155927,160242,160650,160806,160901,161038,161132,161308,161352,161613,161813,162033,162127,162220,162336,162502,162545,162700,162743,162827,162922,163005,163120,163259,163657,163856,164035,164150,164504,164828
28,MS1903-2,,151751,152035,152306,152611,152904,153125,153230,153511,153554,153731,153814,153930,154317,154631,154808,154902,155100,155143,155342,155447,155657,155833,160043,160115,160220,160325,160452,160534,160733,160828,160922,161038,161110,161132,161236,161613,161823,161939,162044,162347,162838
29,MS1953-3,155331,155718,155905,160054,160502,160901,160933,161059,161413,161507,161657,161823,162033,162429,162806,162932,163016,163216,163249,163447,163541,163740,164013,164212,164255,164338,164442,164558,164641,164839,164933,165016,165143,165218,165356,165500,165815,170005,170110,170230,170511,170932
30,MS2025-3,161048,163436,163740,163939,164201,164536,164641,164745,165038,165132,165323,165407,165500,165826,170208,170334,170407,170543,170626,170838,170910,171152,171450,171659,171731,171825,171919,172045,172118,172244,172338,172432,172547,172630,172652,172818,173154,173407,173648,173731,173836,174433
31,MP6039-0,,161603,161845,162105,162242,162523,162743,162911,,163216,163404,163530,163707,164046,164442,164619,164702,164912,164955,165153,165240,165500,165659,165910,165943,170027,170142,170240,170323,170533,170626,170742,170943,171004,171047,171152,171533,171731,171940,172045,172150,172515
32,MS1044-4,165027,170921,171130,171313,171616,172002,172212,172316,172515,172609,172818,172945,173028,173345,173742,173857,173940,174107,174150,174400,174505,174736,174945,175155,175241,175335,175418,175522,175616,175753,175839,175922,180005,180038,180110,180226,180601,180749,181031,181124,181223,181317
33,MR8583-3,,165100,165345,165659,165910,170407,170637,170814,171208,171241,171439,171533,171605,171940,172327,172558,172652,172841,172924,173111,173229,173522,173742,174003,174107,174150,174306,174422,174516,174652,174746,174819,174945,175029,175112,175252,175616,175825,180027,180142,180236,180352
34,MS2243-4,,172807,173101,173229,173345,173627,173825,173940,174140,174223,174411,174454,174631,175007,175418,175533,175627,175815,175900,180038,180132,180352,180612,180822,180905,180948,181124,181244,181328,181454,181559,181653,181747,181830,181852,182008,182338,182517,182653,182842,182935,183101
35,MS2365-4,,175209,175522,175721,180027,180226,180435,180529,180832,180915,181124,181212,181317,181642,182040,182232,182316,182538,182643,182903,182946,183315,183516,183704,183747,183841,183946,184101,184155,184300,184427,184511,184554,184637,184709,184836,185200,185304,185410,185525,185608,185756
36,MS1903-3,,181610,181747,181956,182123,182445,182653,182809,183007,183123,183326,183432,183526,183841,184217,184416,184500,184752,184836,185045,185149,185349,185547,185746,185840,185933,190006,190110,190153,190321,190414,190447,190602,190634,190717,190822,191125,191338,191514,191640,191756,191911
37,MS2095-3,,,183935,184101,184322,184511,184659,184814,184940,185138,185338,185442,185515,185850,190259,190436,190519,190717,190812,191021,191114,191338,191608,191828,191911,192015,192120,192226,192332,192541,192635,192729,192836,192908,193013,193138,193508,193657,193928,194024,194151,194236
38,MP6039-1,,185608,185840,190038,190321,190634,190706,190812,191125,191210,191338,191421,191442,191806,192142,192309,192342,192530,192624,192740,192836,193055,193248,193457,193540,193635,193719,193845,193918,194035,194129,194214,194330,194416,194437,194542,194845,195032,195148,195316,195411,195610
39,MS1953-4,,191442,191756,191954,192226,192646,192803,192919,193045,193149,193258,193352,193529,193856,194247,194405,194459,194625,194708,194845,194907,195115,195316,195527,195610,195653,195758,195903,195946,200146,200232,200315,200411,200443,200515,200620,200924,201051,201155,201332,201427,201544
40,MS1044-5,193215,202602,202706,202843,203124,203511,203648,203742,203857,204013,204129,204244,204454,204821,205157,205314,205346,205502,205556,205733,205805,205932,210143,210342,210436,210530,210613,210728,210803,210907,210953,211046,211130,211151,211319,211434,211740,211906,212138,212243,212337,212526
